amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.1,,,,1.1,sell,96653.89,BTC-11DEC24-102000-C,78.53,0.00014147,0.0001,3,1733875179558,333231468,472
1.0,,,,1.0,sell,96671.63,BTC-27DEC24-37000-P,156.41,0.00018108,0.0001,3,1733875154026,333231460,362
0.5,,,,0.5,sell,96768.43,BTC-28FEB25-115000-C,60.95,0.06014597,0.06,3,1733875040674,333231370,258
0.4,,,,0.4,sell,96781.58,BTC-27DEC24-96000-C,54.18,0.05386914,0.0535,0,1733875040373,333231368,129
0.2,,,,0.2,buy,96751.18,BTC-13DEC24-95000-C,57.88,0.02935615,0.0295,0,1733875031033,333231354,188
1.0,,,,1.0,buy,96718.96,BTC-12DEC24-90000-P,73.21,0.00096583,0.0009,2,1733874968171,333231307,59
0.1,,,,0.1,buy,96659.25,BTC-31JAN25-78000-P,61.04,0.01558562,0.016,3,1733874939378,333231273,257
2.1,,,,2.1,sell,96628.81,BTC-12DEC24-108000-C,80.15,0.00021531,0.0002,2,1733874913095,333231262,18
0.5,,,,0.5,sell,96667.76,BTC-28FEB25-110000-C,60.16,0.07257964,0.0725,3,1733874897820,333231261,151
1.0,,,,1.0,sell,96687.92,BTC-12DEC24-110000-C,83.83,0.00012735,0.0001,2,1733874863521,333231215,21
0.1,,,,0.1,buy,96699.34,BTC-20DEC24-97000-C,54.68,0.03574487,0.0355,2,1733874829125,333231187,165
0.3,,,,0.3,sell,96689.32,BTC-11DEC24-100000-C,57.75,0.00022089,0.0002,2,1733874806552,333231171,384
0.1,,,,0.1,sell,96658.59,BTC-12DEC24-93000-P,60.94,0.00299554,0.0027,2,1733874748467,333231125,47
0.2,,,,0.2,buy,96590.45,BTC-28MAR25-80000-C,59.72,0.24435028,0.2445,2,1733874671551,333231070,4343
1.0,,,,1.0,sell,96586.15,BTC-27DEC24-120000-C,65.6,0.00437067,0.0044,3,1733874663479,333231048,4814
0.1,,,,0.1,sell,96588.93,BTC-11DEC24-98500-C,49.04,0.00071749,0.0007,3,1733874659652,333231044,37
0.1,,,,0.1,sell,96591.18,BTC-11DEC24-96500-P,42.09,0.00482166,0.0045,2,1733874659242,333231032,42
0.1,,,,0.1,sell,96646.16,BTC-13DEC24-102000-C,58.94,0.00336951,0.0032,3,1733874632376,333230995,992
0.2,,,,0.2,buy,96629.67,BTC-27DEC24-125000-C,69.32,0.00283033,0.003,0,1733874539536,333230915,1786
1.2,,,,1.2,sell,96631.17,BTC-11DEC24-97500-C,41.87,0.00217776,0.0019,2,1733874483675,333230850,50
0.1,,,,0.1,buy,96626.47,BTC-11DEC24-101000-C,72.56,0.00015734,0.0002,3,1733874473889,333230835,309
0.2,,,,0.2,buy,96543.22,BTC-28MAR25-45000-P,83.02,0.00438895,0.0044,3,1733874423985,333230701,1235
2.0,,,,2.0,sell,96543.22,BTC-27DEC24-100000-C,55.28,0.03449626,0.0345,3,1733874423208,333230669,15547
