amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,70789.17,BTC-31MAR24-69500-P,53.65,0.00877172,0.009,0,1711670376497,294520909,7
0.1,,,,0.1,buy,70766.45,BTC-12APR24-76000-C,69.69,0.03053875,0.0305,3,1711670374282,294520905,354
0.1,,,,0.1,sell,70769.6,BTC-29MAR24-69000-P,66.65,0.00102856,0.001,2,1711670345671,294520844,1507
0.3,,,,0.3,buy,70746.66,BTC-31MAR24-75000-C,55.21,0.00225063,0.0021,3,1711670326230,294520838,20
0.1,,,,0.1,sell,70745.93,BTC-29MAR24-71000-C,41.56,0.00393559,0.0034,3,1711670309641,294520834,2141
0.1,,,,0.1,sell,70746.56,BTC-29MAR24-68000-P,79.54,0.00063744,0.0005,2,1711670302710,294520833,2042
1.6,,,,1.6,buy,70756.32,BTC-28MAR25-200000-C,86.35,0.09677954,0.098,0,1711670287181,294520815,10
2.0,,,,2.0,sell,70757.96,BTC-28MAR25-180000-C,85.95,0.11606693,0.116,1,1711670275664,294520810,18
0.4,,,,0.4,sell,70755.77,BTC-5APR24-66000-P,68.62,0.0119962,0.012,0,1711670241181,294520806,373
0.1,,,,0.1,buy,70755.08,BTC-19APR24-94000-C,77.01,0.00696593,0.007,1,1711670172185,294520802,9
0.2,,,,0.2,sell,70741.41,BTC-30MAR24-61000-P,105.49,0.00033476,0.0002,2,1711670142612,294520782,27
3.0,,,,3.0,sell,70741.55,BTC-26APR24-60000-P,78.14,0.02201523,0.022,0,1711670113015,294520766,1740
0.1,,,,0.1,sell,70721.36,BTC-26APR24-71000-C,75.17,0.09045761,0.0905,2,1711670095839,294520744,775
0.1,,,,0.1,sell,70716.03,BTC-5APR24-80000-C,68.45,0.0054885,0.0055,3,1711670005537,294520698,578
0.1,,,,0.1,sell,70724.63,BTC-29MAR24-71000-P,41.93,0.00803646,0.0075,0,1711669940718,294520631,705
5.6,,,,5.6,sell,70729.21,BTC-5APR24-50000-P,113.76,0.00057358,0.0007,1,1711669938290,294520630,249
0.1,,,,0.1,sell,70747.87,BTC-12APR24-68000-P,69.56,0.03347899,0.033,0,1711669866093,294520559,168
