amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,,,1.0,buy,68821.52,BTC-13MAR26-68000-C,53.45,,0.04199273,0.042,0,1772495998276,418213278,443
0.1,,,,,,0.1,buy,68815.02,BTC-27MAR26-150000-C,103.27,,0.00024649,0.0002,3,1772495994880,418213272,3305
0.1,,,,,,0.1,buy,68800.67,BTC-27MAR26-130000-C,92.58,,0.00044849,0.0004,3,1772495994728,418213271,5368
0.1,,,,,,0.1,buy,68768.56,BTC-27MAR26-30000-P,123.56,,0.00028951,0.0003,1,1772495962558,418213210,2433
0.1,,,,,,0.1,buy,68778.62,BTC-6MAR26-58000-P,96.91,,0.00108398,0.0011,1,1772495937666,418213198,1670
0.1,,,,,,0.1,buy,68780.34,BTC-27MAR26-140000-C,98.99,,0.0002866,0.0003,3,1772495890626,418213176,2809
0.3,,,,,,0.3,buy,68796.63,BTC-20MAR26-68000-P,52.63,,0.03879092,0.0395,0,1772495864989,418213146,82
0.4,,,,,,0.4,buy,68793.64,BTC-6MAR26-70000-C,56.37,,0.014034,0.014,3,1772495828350,418213110,1140
0.1,,,,,,0.1,sell,68814.5,BTC-13MAR26-73000-C,50.31,,0.01300749,0.0125,2,1772495781086,418213096,425
0.1,,,,,,0.1,sell,68848.68,BTC-6MAR26-80000-C,74.89,,0.00048054,0.0005,2,1772495712174,418213058,1692
0.2,,,,,,0.2,sell,68823.08,BTC-6MAR26-64000-P,70.06,,0.00482569,0.0046,2,1772495701890,418213037,853
16.0,,,,,,16.0,buy,68815.32,BTC-5MAR26-76000-C,65.29,,0.00055924,0.0006,1,1772495680620,418213035,1
0.1,,,,,,0.1,buy,68781.93,BTC-4MAR26-75000-C,68.9,,0.00026477,0.0003,2,1772495668714,418213030,79
0.4,,,,,,0.4,buy,68814.14,BTC-13MAR26-72000-P,51.02,,0.06314454,0.063,2,1772495663736,418213025,10
0.1,,,,,,0.1,sell,68814.14,BTC-26JUN26-110000-C,50.77,,0.00818649,0.008,3,1772495663456,418213024,1471
4.5,,,,,,4.5,buy,68834.4,BTC-20MAR26-65000-P,54.88,,0.0233485,0.0235,0,1772495662712,418213020,202
1.0,,,,,,1.0,sell,68899.3,BTC-3MAR26-67500-C,67.61,,0.02184869,0.022,3,1772495599279,418212960,162
0.1,,,,,,0.1,sell,68904.75,BTC-6MAR26-74000-C,56.96,,0.00268084,0.0025,3,1772495565021,418212956,509
0.1,,,,,,0.1,sell,68915.52,BTC-20MAR26-60000-P,62.23,,0.01012924,0.01,0,1772495360303,418212866,318
0.1,,,,,,0.1,sell,68965.36,BTC-29MAY26-63000-P,51.22,,0.05583453,0.056,2,1772495268293,418212753,26
0.1,,,,,,0.1,sell,68935.45,BTC-4MAR26-72000-C,58.54,,0.0020284,0.0019,2,1772495222618,418212692,48
0.2,,,,,,0.2,buy,68872.03,BTC-26JUN26-70000-C,48.61,,0.10476349,0.105,2,1772495210746,418212652,904
0.1,,,,,,0.1,sell,68872.03,BTC-26JUN26-135000-C,56.81,,0.00314632,0.003,1,1772495209874,418212650,1367
0.3,,,,,,0.3,buy,68852.03,BTC-27MAR26-66000-C,52.89,,0.07695605,0.0775,2,1772495209062,418212619,757
0.3,,,,,,0.3,sell,68852.03,BTC-27MAR26-74000-P,48.24,,0.09704578,0.096,0,1772495208987,418212618,526
2.0,,,,,,2.0,sell,68757.24,BTC-24APR26-95000-C,51.89,,0.00522709,0.005,0,1772495123505,418212456,265
0.1,,,,,,0.1,sell,68773.12,BTC-4MAR26-70000-C,57.9,,0.00696955,0.007,3,1772495122937,418212455,177
0.1,,,,,,0.1,buy,68773.12,BTC-4MAR26-64000-P,82.2,,0.00144194,0.0016,0,1772495122513,418212453,31
