amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.4,,,,,buy,36165.52,BTC-29DEC23-27000-P,62.1,,0.00580214,0.006,1,1700179195112,271657463,3150
0.3,,,,,buy,36167.66,BTC-29DEC23-30000-P,55.98,,0.01270292,0.013,3,1700179180575,271657461,2572
0.1,,,,,buy,36161.45,BTC-24NOV23-40000-C,60.23,,0.00553565,0.0055,3,1700179167465,271657459,5043
0.1,,,,,buy,36142.28,BTC-18NOV23-35000-P,58.52,,0.00354512,0.0033,3,1700179098074,271657354,124
2.0,,,,,sell,36154.65,BTC-18NOV23-37500-C,63.91,,0.00376593,0.0038,2,1700179095662,271657348,194
0.3,,,,,sell,36159.6,BTC-17NOV23-37000-C,58.75,,0.00113542,0.0009,2,1700179090769,271657325,2748
0.1,,,,,buy,36172.87,BTC-8DEC23-33500-P,50.3,,0.01702194,0.017,2,1700179064122,271657265,29
0.1,,,,,buy,36181.28,BTC-18NOV23-36500-P,56.75,,0.01777622,0.018,3,1700179056270,271657250,139
0.1,,,,,buy,36181.28,BTC-29DEC23-36000-P,52.68,,0.06224066,0.062,3,1700179055282,271657248,951
4.0,,,BTC-STRD-17NOV23-36250,271657244,buy,36182.0,BTC-17NOV23-36250-C,52.41,,0.00552379,0.0058,3,1700179054418,271657245,169
4.0,,,BTC-STRD-17NOV23-36250,271657244,buy,36182.0,BTC-17NOV23-36250-P,51.57,,0.00660468,0.0068,3,1700179054415,271657246,380
5.0,,,,,sell,36182.25,BTC-8DEC23-41000-C,55.81,,0.01496122,0.015,1,1700179053851,271657242,38
0.5,,,,,sell,36205.88,BTC-29MAR24-50000-C,63.98,,0.05959618,0.0585,2,1700179018934,271657169,2263
0.6,,,,,sell,36228.37,BTC-17NOV23-34000-P,101.28,,0.00018121,0.0002,3,1700178961567,271657129,1107
0.3,,,,,sell,36231.09,BTC-24NOV23-28000-P,80.73,,0.00045463,0.0004,3,1700178940663,271657122,2094
0.1,,,,,sell,36227.42,BTC-1DEC23-28000-P,69.29,,0.00137856,0.0013,3,1700178925194,271657112,187
0.3,,,,,buy,36221.93,BTC-18NOV23-37750-C,64.59,,0.0032805,0.0031,0,1700178884182,271657076,64
0.1,,,,,sell,36226.19,BTC-1DEC23-33000-P,52.01,,0.00910231,0.009,2,1700178836559,271657060,183
1.9,,,,,buy,36215.4,BTC-29DEC23-45000-C,61.18,,0.02007482,0.02,1,1700178816246,271657031,4757
0.2,,,,,buy,36208.96,BTC-8DEC23-37000-C,51.14,,0.04214674,0.0425,3,1700178796137,271657022,18
