amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,30346.96,BTC-14JUL23-31000-C,39.56,0.0125432,0.0125,1,1688774339787,260531885,908
0.7,,,,,buy,30345.6,BTC-29SEP23-32000-C,47.57,0.07431534,0.074,3,1688774292097,260531882,1338
0.1,,,,,sell,30347.33,BTC-8JUL23-30000-P,32.94,0.00051861,0.0006,0,1688774276941,260531880,343
0.8,,,,,buy,30347.84,BTC-29SEP23-33000-C,47.98,0.06335786,0.063,3,1688774267942,260531878,991
0.2,,,,,sell,30342.52,BTC-9JUL23-30500-P,23.69,0.00876218,0.0085,2,1688774230007,260531868,74
0.7,,,,,buy,30323.96,BTC-29SEP23-34000-C,48.53,0.0538152,0.0535,1,1688774064411,260531836,760
0.1,,,,,sell,30325.72,BTC-8JUL23-29500-P,44.49,0.00020938,0.0001,3,1688774058288,260531834,275
0.6,,,,,sell,30323.93,BTC-8JUL23-29750-P,36.89,0.00033092,0.0002,3,1688774032105,260531827,325
2.0,,,,,sell,30319.26,BTC-14JUL23-33500-C,48.53,0.0019143,0.0018,2,1688773965141,260531823,510
0.6,,,,,sell,30319.68,BTC-8JUL23-31000-C,36.61,0.00018284,0.0001,3,1688773924574,260531822,358
30.0,BLOCK-84122,2,BTC-STRG-14JUL23-29500_31500,,sell,30316.36,BTC-14JUL23-29500-P,39.83,0.00915733,0.0095,0,1688773820671,260531809,626
30.0,BLOCK-84122,2,BTC-STRG-14JUL23-29500_31500,,sell,30316.36,BTC-14JUL23-31500-C,40.76,0.00805754,0.008,3,1688773820671,260531808,719
0.4,,,,,buy,30316.32,BTC-29SEP23-13000-P,80.75,0.00095239,0.0011,0,1688773786896,260531797,349
30.0,BLOCK-84121,2,BTC-STRG-28JUL23-29000_33000,,buy,30305.03,BTC-28JUL23-33000-C,42.43,0.01183593,0.0122,0,1688773737259,260531741,1717
30.0,BLOCK-84121,2,BTC-STRG-28JUL23-29000_33000,,buy,30305.03,BTC-28JUL23-29000-P,40.7,0.01827029,0.0187,0,1688773737259,260531740,1312
