amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,105730.16,BTC-13JUN25-100000-P,81.57,,6.366e-05,0.0001,3,1749772797196,371153755,1462
0.6,,,,,,0.6,sell,105730.73,BTC-13JUN25-108000-C,35.85,,8.879e-05,0.0001,3,1749772795979,371153751,1378
0.8,,,,,,0.8,sell,105734.18,BTC-26SEP25-160000-C,48.85,,0.00892431,0.009,3,1749772790908,371153519,1056
0.1,,,,,,0.1,sell,105740.48,BTC-25JUL25-108000-C,39.83,,0.04709761,0.047,2,1749772790905,371153518,1230
0.5,,,,,,0.5,sell,105740.48,BTC-20JUN25-111000-C,36.26,,0.00487196,0.005,2,1749772789902,371153470,452
0.1,,,,,,0.1,buy,105752.73,BTC-14JUN25-106000-C,33.64,,0.00688968,0.007,2,1749772786849,371153454,34
0.2,,,,,,0.2,sell,105744.56,BTC-13JUN25-107000-C,30.0,,0.00037023,0.0004,3,1749772786849,371153453,1131
0.3,,,,,,0.3,sell,105752.73,BTC-15JUN25-105000-C,29.12,,0.01350818,0.0135,2,1749772785395,371153437,3
0.8,,,,,,0.8,sell,105783.22,BTC-14JUN25-108000-C,34.68,,0.00175017,0.0018,2,1749772783263,371153414,124
0.1,,,,,,0.1,sell,105783.22,BTC-25JUL25-105000-C,39.9,,0.06066991,0.0605,2,1749772783139,371153390,422
0.1,,,,,,0.1,sell,105785.39,BTC-13JUN25-102000-C,69.72,,0.0358326,0.036,3,1749772779859,371153326,144
1.0,,,,,,1.0,buy,105785.39,BTC-27JUN25-101000-P,36.16,,0.01074929,0.0105,1,1749772779631,371153325,713
1.3,,,,,,1.3,sell,105784.09,BTC-20JUN25-112000-C,37.03,,0.00374846,0.0039,2,1749772777956,371153315,423
100.0,,BLOCK-204962,2,BTC-RR-27JUN25-102000_109000,,100.0,buy,105786.57,BTC-27JUN25-102000-P,36.62,,0.01334536,0.0135,0,1749772777000,371153312,2464
100.0,,BLOCK-204962,2,BTC-RR-27JUN25-102000_109000,,100.0,sell,105786.57,BTC-27JUN25-109000-C,36.0,,0.0170093,0.0168,2,1749772777000,371153313,297
0.3,,,,,,0.3,buy,105790.57,BTC-29AUG25-90000-P,43.89,,0.02030761,0.02,0,1749772775209,371153307,240
2.0,,,,,,2.0,buy,105819.97,BTC-25JUL25-95000-P,41.57,,0.01601572,0.016,3,1749772772620,371153282,482
0.1,,,,,,0.1,sell,105819.97,BTC-13JUN25-106500-C,27.18,,0.00106103,0.001,2,1749772772586,371153278,53
0.7,,,,,,0.7,sell,105862.64,BTC-15JUN25-110000-C,33.06,,0.00081271,0.0009,2,1749772761064,371153162,57
0.3,,,,,,0.3,sell,105886.05,BTC-15JUN25-107000-C,28.75,,0.00506307,0.005,2,1749772756152,371153099,38
0.5,,,,,,0.5,sell,105897.93,BTC-13JUN25-106000-C,27.3,,0.00278377,0.0028,3,1749772755539,371153097,779
0.3,,,,,,0.3,buy,105938.94,BTC-13JUN25-106000-P,27.07,,0.00360256,0.0036,0,1749772720766,371152881,1027
1.0,,,,,,1.0,buy,105954.45,BTC-15JUN25-105000-P,31.3,,0.00554071,0.006,1,1749772670830,371152616,24
2.1,,,,,,2.1,buy,105933.7,BTC-25JUL25-110000-P,39.64,,0.07289629,0.0725,1,1749772455380,371152175,675
0.3,,,,,,0.3,sell,105946.42,BTC-25JUL25-124000-C,40.88,,0.01088344,0.0105,2,1749772432090,371152146,174
2.0,,,,,,2.0,buy,105971.39,BTC-25JUL25-115000-C,40.45,,0.02569212,0.026,2,1749772359222,371152086,1740
0.5,,,,,,0.5,sell,105959.6,BTC-13JUN25-108500-C,38.98,,0.00011661,0.0001,3,1749772352527,371151978,156
