amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,78225.88,BTC-25DEC26-60000-P,48.31,,0.04598775,0.046,1,1777679963328,427946598,1268
0.1,,,,,,0.1,buy,78197.76,BTC-29MAY26-79000-C,36.64,,0.03548782,0.0355,2,1777679960619,427946542,949
0.2,,,,,,0.2,buy,78197.76,BTC-26JUN26-80000-C,37.91,,0.04961422,0.0495,3,1777679960530,427946533,2947
0.1,,,,,,0.1,buy,78188.08,BTC-2MAY26-78000-P,20.03,,0.00128658,0.0014,3,1777679913857,427946446,125
0.1,,,,,,0.1,buy,78184.56,BTC-8MAY26-70000-P,45.15,,0.00052117,0.0007,0,1777679797147,427946392,459
5.5,,,,,,5.5,sell,78182.48,BTC-3MAY26-76500-P,24.96,,0.00050024,0.0005,1,1777679794558,427946389,42
0.1,,,,,,0.1,buy,78169.44,BTC-26JUN26-85000-C,36.92,,0.02658603,0.0265,0,1777679786625,427946347,4547
0.1,,,,,,0.1,sell,78148.28,BTC-29MAY26-86000-C,34.35,,0.00861676,0.008,2,1777679736508,427946317,1112
0.8,,,,,,0.8,sell,78141.16,BTC-3MAY26-81000-C,27.79,,0.00014984,0.0001,3,1777679697002,427946306,58
0.1,,,,,,0.1,sell,78174.0,BTC-15MAY26-75000-P,37.03,,0.0123542,0.012,1,1777679634308,427946208,202
0.7,,,,,,0.7,sell,78154.91,BTC-15MAY26-80000-C,33.89,,0.01643996,0.016,1,1777679536544,427946097,294
0.3,,,,,,0.3,sell,78143.72,BTC-2MAY26-79000-C,20.37,,0.00016673,0.0001,2,1777679460977,427946036,245
0.1,,,,,,0.1,buy,78149.12,BTC-8MAY26-80000-C,30.52,,0.00703701,0.007,3,1777679340849,427945911,1197
0.1,,,,,,0.1,buy,78139.32,BTC-5MAY26-81500-C,27.28,,0.00060598,0.0006,2,1777679338469,427945874,2
0.3,,,,,,0.3,buy,78133.55,BTC-26JUN26-105000-C,39.43,,0.00181712,0.0019,1,1777679219833,427945773,2527
10.0,,,,,,10.0,buy,78133.36,BTC-3MAY26-75500-P,33.91,,0.0002062,0.0004,0,1777679212224,427945761,75
0.1,,,,,,0.1,buy,78134.63,BTC-26JUN26-100000-C,37.98,,0.00335601,0.0034,0,1777679199548,427945751,3520
0.3,,,,,,0.3,buy,78130.34,BTC-3MAY26-75000-P,37.07,,0.00016916,0.0003,1,1777679186852,427945744,95
0.2,,,,,,0.2,sell,78109.82,BTC-29MAY26-78000-C,37.19,,0.04150638,0.0415,0,1777679093251,427945444,1102
0.1,,,,,,0.1,buy,78127.29,BTC-29MAY26-80000-C,36.34,,0.02947715,0.0295,3,1777678978275,427945220,2076
0.1,,,,,,0.1,sell,78111.47,BTC-2MAY26-77500-P,20.08,,0.00033281,0.0003,3,1777678806739,427944812,114
0.1,,,,,,0.1,sell,78104.23,BTC-2MAY26-76500-P,34.39,,0.0001083,0.0001,3,1777678798448,427944809,148
