amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,0.2,sell,65789.92,BTC-26JUL24-65000-P,44.69,0.00136421,0.0013,2,1721951960685,310617185,2142
0.2,,,,0.2,sell,65790.14,BTC-30AUG24-60000-P,58.52,0.03175696,0.031,2,1721951954031,310617179,1009
1.0,,,,1.0,buy,65790.3,BTC-2AUG24-68000-P,73.39,0.0592181,0.059,3,1721951891853,310617127,279
0.7,,,,0.7,sell,65773.76,BTC-26JUL24-67000-P,46.83,0.01898786,0.019,2,1721951843704,310617078,1284
0.2,,,,0.2,sell,65741.79,BTC-26JUL24-66000-P,42.38,0.00695199,0.007,3,1721951718463,310616933,1364
1.0,,,,1.0,sell,65739.83,BTC-30AUG24-69000-C,60.52,0.0586063,0.0585,3,1721951712823,310616932,1150
1.0,,,,1.0,buy,65734.22,BTC-30AUG24-67000-C,59.81,0.07020553,0.07,3,1721951676351,310616925,1055
0.1,,,,0.1,buy,65730.19,BTC-16AUG24-63000-P,60.89,0.03672648,0.0365,1,1721951437305,310616821,47
0.1,,,,0.1,sell,65729.75,BTC-16AUG24-72000-C,63.83,0.03015369,0.0295,3,1721951434362,310616820,44
2.9,,,,2.9,sell,65702.22,BTC-28JUL24-69000-C,91.14,0.01166753,0.0115,3,1721951341409,310616771,98
8.6,,,,8.6,sell,65704.51,BTC-28JUL24-71000-C,94.85,0.00699121,0.0065,3,1721951341339,310616769,55
0.1,,,,0.1,sell,65694.74,BTC-26JUL24-68000-C,58.26,0.00016594,0.0002,3,1721951167722,310616572,3314
0.5,,,,0.5,sell,65684.05,BTC-16AUG24-68000-C,62.08,0.04803081,0.0475,2,1721951111960,310616487,9
0.5,,,,0.5,sell,65674.32,BTC-27JUL24-62000-P,61.34,0.00108311,0.0009,3,1721951029725,310616455,39
2.0,,,,2.0,sell,65670.31,BTC-28JUL24-76000-C,110.1,0.00221264,0.002,3,1721951003436,310616436,9
8.9,,,,8.9,buy,65670.31,BTC-27DEC24-60000-C,63.31,0.22641585,0.225,3,1721951003057,310616434,938
0.1,,,,0.1,sell,65673.67,BTC-28JUL24-67500-C,87.64,0.01723949,0.017,2,1721950996350,310616431,41
5.0,,,,5.0,sell,65673.67,BTC-28JUL24-57000-P,87.36,0.00066683,0.0005,3,1721950995666,310616430,78
0.1,,,,0.1,sell,65676.65,BTC-16AUG24-61000-P,60.31,0.02618761,0.0255,1,1721950979547,310616345,22
0.1,,,,0.1,sell,65677.51,BTC-16AUG24-74000-C,64.94,0.02348272,0.023,2,1721950968716,310616344,39
9.9,,,,9.9,sell,65673.25,BTC-2AUG24-80000-C,90.83,0.00429146,0.0041,3,1721950814556,310616290,934
0.2,,,,0.2,buy,65673.13,BTC-28JUL24-63000-P,82.15,0.01006849,0.01,3,1721950814243,310616289,103
0.1,,,,0.1,sell,65666.93,BTC-28JUL24-61000-P,81.95,0.00412902,0.004,1,1721950702075,310616247,89
6.8,,,,6.8,buy,65690.2,BTC-9AUG24-54000-P,69.86,0.00399167,0.0041,1,1721950631209,310616175,160
1.0,,,,1.0,sell,65690.63,BTC-9AUG24-52000-P,74.86,0.00276746,0.003,1,1721950631158,310616174,125
0.1,,,,0.1,buy,65678.3,BTC-16AUG24-58000-P,61.53,0.01455513,0.0145,0,1721950583084,310616112,10
0.8,,,,0.8,sell,65662.47,BTC-26JUL24-66500-C,39.52,0.00146408,0.0011,3,1721950579097,310616105,218
0.1,,,,0.1,sell,65679.67,BTC-16AUG24-80000-C,68.98,0.01172954,0.0115,2,1721950578590,310616104,22
0.3,,,,0.3,sell,65666.68,BTC-27JUL24-67500-C,59.78,0.00500522,0.005,3,1721950570401,310616090,153
0.1,,,,0.1,sell,65667.28,BTC-9AUG24-74000-C,69.43,0.01694147,0.0165,1,1721950565863,310616086,284
0.1,,,,0.1,sell,65669.15,BTC-2AUG24-65000-C,70.18,0.04693806,0.0465,2,1721950565000,310616083,408
1.0,,,,1.0,buy,65638.11,BTC-27DEC24-300000-C,89.79,0.00204346,0.0022,2,1721950561977,310616060,723
12.5,BLOCK-149722,2,BTC-PS-9AUG24-65000_63000,12.5,buy,65650.25,BTC-9AUG24-65000-P,64.39,0.04338819,0.0435,0,1721950529915,310615985,287
12.5,BLOCK-149722,2,BTC-PS-9AUG24-65000_63000,12.5,sell,65650.25,BTC-9AUG24-63000-P,63.38,0.03015563,0.0297,0,1721950529915,310615984,220
0.1,,,,0.1,buy,65655.36,BTC-9AUG24-82000-C,78.81,0.00619406,0.0065,0,1721950518819,310615953,187
0.2,,,,0.2,buy,65671.65,BTC-27SEP24-56000-P,58.7,0.03066726,0.0305,3,1721950407383,310615744,743
0.1,,,,0.1,sell,65686.79,BTC-28MAR25-65000-C,65.65,0.24659567,0.2465,0,1721950320723,310615653,296
2.0,,,,2.0,sell,65688.75,BTC-27SEP24-47000-P,61.06,0.00787856,0.008,3,1721950313474,310615638,423
2.9,,,,2.9,sell,65696.68,BTC-2AUG24-52000-P,92.1,0.00141387,0.0016,1,1721950254343,310615623,511
0.3,,,,0.3,sell,65706.63,BTC-30AUG24-90000-C,69.44,0.00911687,0.009,1,1721950214210,310615581,840
0.6,,,,0.6,sell,65703.4,BTC-27JUL24-63500-P,59.16,0.00293999,0.0031,2,1721950195466,310615554,59
0.2,,,,0.2,buy,65703.11,BTC-2AUG24-50000-P,98.53,0.00092289,0.0011,1,1721950192942,310615553,488
1.8,,,,1.8,buy,65703.11,BTC-2AUG24-56000-P,79.23,0.00306452,0.0034,1,1721950189842,310615551,590
0.3,,,,0.3,buy,65702.58,BTC-26JUL24-67500-C,50.21,0.00033864,0.0003,3,1721950179848,310615543,263
1.0,,,,1.0,sell,65700.35,BTC-27SEP24-60000-P,58.94,0.04982532,0.05,1,1721950177821,310615542,1698
0.5,,,,0.5,sell,65706.97,BTC-30AUG24-62000-C,59.47,0.10866257,0.109,3,1721950166548,310615501,1064
0.5,,,,0.5,buy,65695.14,BTC-2AUG24-66000-C,71.8,0.040073,0.04,2,1721950148020,310615480,1242
0.5,,,,0.5,buy,65694.39,BTC-2AUG24-64000-P,71.4,0.02660977,0.027,0,1721950125719,310615451,940
9.0,,,,9.0,buy,65690.28,BTC-9AUG24-50000-P,77.0,0.00170394,0.0018,2,1721950114937,310615429,68
0.5,,,,0.5,sell,65691.57,BTC-2AUG24-64000-C,71.46,0.0555945,0.056,2,1721950063648,310615394,718
0.2,,,,0.2,buy,65711.82,BTC-27JUL24-64000-P,55.77,0.00424271,0.004,3,1721949877064,310615279,113
0.1,,,,0.1,sell,65704.94,BTC-28JUL24-61500-P,81.06,0.00521411,0.0049,0,1721949804937,310615250,53
0.1,,,,0.1,sell,65759.31,BTC-30AUG24-82000-C,65.33,0.0176527,0.0175,2,1721949715499,310615217,1017
0.1,,,,0.1,sell,65764.34,BTC-28JUL24-72000-C,99.18,0.00564432,0.0055,1,1721949705304,310615190,112
0.1,,,,0.1,sell,65769.62,BTC-30AUG24-57000-P,59.39,0.01966688,0.0195,2,1721949584876,310615081,947
0.1,,,,0.1,sell,65753.42,BTC-27SEP24-62000-P,58.84,0.06150747,0.0615,0,1721949579262,310615026,1126
0.2,,,,0.2,sell,65753.33,BTC-30AUG24-56000-P,59.67,0.01658612,0.0165,3,1721949578455,310615021,1451
0.1,,,,0.1,sell,65714.08,BTC-28JUL24-60000-P,82.74,0.00253012,0.0024,3,1721949490133,310614962,49
2.0,,,,2.0,sell,65715.33,BTC-28JUL24-62000-P,80.05,0.00648017,0.006,2,1721949476633,310614960,35
0.1,,,,0.1,sell,65704.54,BTC-16AUG24-56000-P,62.48,0.00948248,0.0095,3,1721949391556,310614897,35
0.3,,,,0.3,sell,65690.41,BTC-27JUL24-61000-P,66.64,0.00065912,0.0005,2,1721949349013,310614833,65
0.1,,,,0.1,sell,65719.36,BTC-16AUG24-60000-P,60.49,0.0215721,0.021,1,1721949319402,310614727,57
2.0,,,,2.0,buy,65734.13,BTC-16AUG24-70000-C,63.25,0.03848371,0.038,1,1721949271093,310614675,175
5.0,,,,5.0,sell,65734.85,BTC-16AUG24-65000-P,61.11,0.0504836,0.05,2,1721949254442,310614671,8
5.0,,,,5.0,buy,65739.13,BTC-30AUG24-69000-P,60.34,0.09828465,0.0975,2,1721949225786,310614648,281
5.0,,,,5.0,buy,65738.56,BTC-30AUG24-64000-P,59.17,0.05587787,0.0555,2,1721949206111,310614625,574
1.0,,,,1.0,sell,65734.11,BTC-27JUL24-75000-C,84.44,0.00024058,0.0001,2,1721949186757,310614620,29
0.5,,,,0.5,sell,65734.56,BTC-27JUL24-72000-C,73.61,0.00046669,0.0004,0,1721949171937,310614617,93
0.1,,,,0.1,buy,65735.06,BTC-27SEP24-75000-C,61.66,0.05903165,0.0585,1,1721949167250,310614616,3795
0.1,,,,0.1,buy,65735.02,BTC-26JUL24-69000-C,67.94,0.00014981,0.0001,3,1721949153702,310614613,2919
0.5,,,,0.5,sell,65734.42,BTC-27JUL24-76000-C,91.84,0.00018577,0.0001,2,1721949137334,310614598,60
5.0,,,,5.0,buy,65734.29,BTC-25OCT24-70000-C,61.48,0.1075742,0.107,0,1721949135941,310614595,2
4.2,,,,4.2,buy,65722.81,BTC-25OCT24-76000-C,62.52,0.07948877,0.0785,1,1721949121467,310614581,3
0.2,,,,0.2,sell,65724.23,BTC-27JUL24-58000-P,95.28,0.00026852,0.0003,3,1721949112888,310614574,30
0.1,,,,0.1,sell,65738.23,BTC-26JUL24-68500-C,58.81,0.00017634,0.0001,3,1721949080137,310614543,271
0.1,,,,0.1,sell,65746.83,BTC-9AUG24-67000-P,65.47,0.05953451,0.0595,0,1721949027423,310614529,62
0.1,,,,0.1,buy,65750.69,BTC-9AUG24-61000-P,63.82,0.01974006,0.0195,3,1721949010775,310614515,149
0.1,,,,0.1,sell,65747.15,BTC-26JUL24-62000-P,82.05,0.00011239,0.0001,3,1721949005323,310614506,2415
2.0,,,,2.0,buy,65736.45,BTC-28JUL24-66000-C,85.01,0.02606137,0.026,0,1721948979999,310614491,213
0.7,,,,0.7,buy,65657.57,BTC-27SEP24-65000-P,59.46,0.08368888,0.084,1,1721948773962,310614308,1525
0.2,,,,0.2,buy,65657.89,BTC-27SEP24-54000-P,58.61,0.02312368,0.023,3,1721948772173,310614306,662
0.7,,,,0.7,buy,65706.31,BTC-28JUL24-65500-P,83.18,0.02488716,0.0245,2,1721948696017,310614189,15
7.7,,,,7.7,buy,65714.61,BTC-27JUL24-64000-C,58.06,0.03144227,0.0315,1,1721948652823,310614081,93
0.2,,,,0.2,buy,65714.53,BTC-27JUL24-65500-C,57.37,0.01613387,0.016,2,1721948651386,310614037,78
4.3,,,,4.3,sell,65677.67,BTC-26JUL24-64500-P,49.26,0.00106267,0.0009,3,1721948633972,310613995,129
0.2,,,,0.2,buy,65652.73,BTC-28JUL24-70000-C,94.27,0.00914391,0.009,1,1721948553585,310613941,93
3.0,,,,3.0,sell,65653.59,BTC-28JUL24-62500-P,80.82,0.0083172,0.008,0,1721948506608,310613925,42
0.1,,,,0.1,buy,65651.35,BTC-27SEP24-59000-P,58.66,0.04455957,0.0445,1,1721948506478,310613922,717
