amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,74179.53,BTC-25SEP26-105000-C,42.91,0.02018257,0.02,2,1776211080703,425237452,726
0.1,,,,,,0.1,buy,74116.39,BTC-15APR26-74000-C,38.59,0.00573523,0.0055,2,1776210924903,425237376,104
0.2,,,,,,0.2,sell,74112.42,BTC-17APR26-79000-C,42.38,0.00049987,0.0004,2,1776210833982,425237320,5
0.2,,,,,,0.2,sell,74112.09,BTC-17APR26-78000-C,41.47,0.00096153,0.0009,2,1776210832981,425237319,121
0.1,,,,,,0.1,buy,74123.71,BTC-26JUN26-145000-C,54.46,0.00031777,0.0003,1,1776210736624,425237171,880
1.5,,,,,,1.5,buy,74180.17,BTC-26JUN26-78000-P,42.65,0.10322516,0.1035,2,1776210734460,425237140,149
0.6,,,,,,0.6,sell,74185.43,BTC-15APR26-72500-C,0.0,0.02309171,0.0225,2,1776210734347,425237129,101
0.1,,,,,,0.1,sell,74214.97,BTC-25SEP26-76000-C,44.81,0.11354971,0.1135,1,1776210723693,425236956,225
0.1,,,,,,0.1,sell,74214.97,BTC-25SEP26-80000-C,44.17,0.0909592,0.091,1,1776210723656,425236954,1289
0.5,,,,BTC-CS-17APR26-76000_77000,425236584,0.5,sell,74253.65,BTC-17APR26-76000-C,40.39,0.00462386,0.0045,0,1776210517258,425236586,1137
0.5,,,,BTC-CS-17APR26-76000_77000,425236584,0.5,buy,74253.65,BTC-17APR26-77000-C,41.84,0.0022498,0.0024,0,1776210517258,425236585,19
0.1,,,,,,0.1,sell,74239.99,BTC-25SEP26-78000-C,44.5,0.10196726,0.102,0,1776210511826,425236577,1590
0.3,,,,,,0.3,buy,74249.64,BTC-16APR26-73500-C,42.24,0.01602398,0.016,3,1776210490410,425236424,46
0.2,,,,,,0.2,buy,74235.15,BTC-15APR26-74000-P,39.5,0.00356116,0.0034,2,1776210409005,425236342,176
0.5,,,,,,0.5,sell,74220.38,BTC-16APR26-75000-C,38.35,0.00549861,0.005,0,1776210403244,425236330,106
0.5,,,,BTC-CS-16APR26-75500_76500,425236310,0.5,buy,74202.31,BTC-16APR26-76500-C,42.29,0.00134739,0.0015,0,1776210375188,425236311,21
0.5,,,,BTC-CS-16APR26-75500_76500,425236310,0.5,sell,74202.31,BTC-16APR26-75500-C,39.89,0.00346423,0.0034,3,1776210375188,425236312,15
0.3,,,,,,0.3,sell,74202.31,BTC-16APR26-76000-C,40.01,0.00215061,0.0021,3,1776210373740,425236309,62
4.0,,,,,,4.0,sell,74202.24,BTC-15APR26-71500-P,56.67,0.00013099,0.0001,3,1776210367374,425236307,126
0.5,,,,,,0.5,buy,74216.24,BTC-16APR26-71500-P,49.34,0.00153516,0.0015,2,1776210298221,425236274,42
0.1,,,,,,0.1,sell,74216.24,BTC-25SEP26-84000-C,43.75,0.07245991,0.0725,0,1776210297657,425236247,235
0.1,,,,,,0.1,sell,74216.24,BTC-25SEP26-86000-C,43.57,0.06443754,0.0645,0,1776210297627,425236243,264
0.1,,,,,,0.1,sell,74218.6,BTC-29MAY26-76000-C,41.98,0.04874232,0.0485,3,1776210014107,425236020,681
0.1,,,,,,0.1,buy,74087.38,BTC-15APR26-71000-P,63.28,0.00011838,0.0001,3,1776209895188,425235770,97
0.6,,,,,,0.6,sell,74182.75,BTC-15APR26-73500-P,40.74,0.00181939,0.0017,2,1776209728043,425235611,187
0.1,,,,,,0.1,buy,74208.35,BTC-15APR26-76000-C,46.58,0.00018805,0.0003,3,1776209711996,425235557,206
0.1,,,,,,0.1,buy,74168.06,BTC-26JUN26-90000-C,41.46,0.01616913,0.016,1,1776209665443,425235384,6351
0.1,,,,,,0.1,buy,74182.13,BTC-18APR26-72000-P,46.18,0.00649835,0.0065,0,1776209561721,425235252,6
0.8,,,,,,0.8,sell,74218.14,BTC-29MAY26-85000-C,40.69,0.01407767,0.014,3,1776209531275,425235179,1081
0.1,,,,,,0.1,buy,74144.54,BTC-15APR26-72500-P,49.61,0.00045974,0.0005,2,1776209428753,425235089,115
0.5,,,,,,0.5,buy,74114.86,BTC-16APR26-74000-P,42.2,0.00960073,0.0095,2,1776209160621,425234806,23
0.1,,,,,,0.1,sell,74152.7,BTC-25SEP26-90000-C,43.26,0.05055963,0.0505,3,1776209149452,425234778,1060
0.1,,,,,,0.1,sell,74152.7,BTC-25SEP26-88000-C,43.4,0.056974,0.057,1,1776209149334,425234756,363
