amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.5,,,,2.5,sell,64012.26,BTC-16APR24-67000-C,85.33,,0.01069549,0.0105,2,1713052796709,296989148,47
4.6,,,,4.6,buy,64036.18,BTC-26APR24-71000-C,74.0,,0.01899415,0.0185,3,1713052788014,296989119,1323
0.1,,,,0.1,sell,64016.29,BTC-16APR24-68000-C,84.3,,0.00739159,0.007,3,1713052786400,296989072,28
0.1,,,,0.1,sell,64000.86,BTC-19APR24-77000-C,86.84,,0.00183243,0.0018,2,1713052780029,296989055,591
0.1,,,,0.1,sell,63997.17,BTC-26APR24-66000-P,70.09,,0.07201884,0.069,2,1713052779157,296989054,1357
0.1,,,,0.1,buy,64006.04,BTC-19APR24-71000-C,80.46,,0.00734138,0.0075,0,1713052775022,296989035,1067
0.1,,,,0.1,sell,64006.04,BTC-26APR24-66000-C,72.57,,0.04127655,0.04,2,1713052774766,296989034,1298
0.5,,,,0.5,buy,63989.53,BTC-16APR24-62000-C,92.24,,0.04760164,0.047,2,1713052769284,296988976,9
3.2,,,,3.2,buy,63906.63,BTC-15APR24-67500-C,84.15,,0.00409425,0.0037,0,1713052761727,296988907,92
0.1,,,,0.1,sell,63861.1,BTC-14APR24-63500-P,87.85,,0.00891075,0.008,1,1713052756820,296988834,1
0.1,,,,0.1,sell,63872.44,BTC-14APR24-63000-P,91.75,,0.00611496,0.0055,0,1713052745634,296988788,175
0.7,,,,0.7,buy,63873.23,BTC-16APR24-64500-C,86.46,,0.02320346,0.023,2,1713052741909,296988762,17
4.2,,,,4.2,sell,63873.23,BTC-3MAY24-50000-P,83.58,,0.00836249,0.008,0,1713052741898,296988761,7
0.4,,,,0.4,buy,63851.8,BTC-15APR24-73500-C,98.98,,0.00017152,0.0002,3,1713052739474,296988746,52
4.0,,,,4.0,buy,63842.76,BTC-26APR24-40000-P,108.41,,0.00050625,0.0005,3,1713052737458,296988735,663
