amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,115406.33,BTC-18SEP25-115000-P,34.46,0.00913854,0.009,3,1757980741926,384859221,64
0.1,,,,,,0.1,sell,115417.99,BTC-28NOV25-120000-C,36.4,0.05493939,0.055,2,1757980736121,384859209,849
0.1,,,,,,0.1,sell,115440.86,BTC-19SEP25-130000-C,53.64,0.00018077,0.0002,3,1757980648154,384859116,297
3.1,,,,,,3.1,buy,115440.86,BTC-17SEP25-122000-C,47.05,0.00025204,0.0003,1,1757980647784,384859115,47
1.4,,,,,,1.4,sell,115440.86,BTC-17SEP25-120000-C,42.73,0.00064253,0.0008,1,1757980647729,384859109,201
0.1,,,,,,0.1,sell,115435.24,BTC-28NOV25-70000-P,56.61,0.00153319,0.0015,3,1757980538407,384859072,119
0.1,,,,,,0.1,sell,115429.01,BTC-28NOV25-118000-P,36.38,0.06810707,0.068,2,1757980534236,384859071,193
0.1,,,,,,0.1,sell,115411.38,BTC-28NOV25-118000-C,36.48,0.06244622,0.0625,3,1757980506230,384859043,342
0.1,,,,,,0.1,sell,115372.44,BTC-31OCT25-106000-P,36.64,0.01656218,0.0165,0,1757980085531,384858866,663
0.9,,,,,,0.9,sell,115372.68,BTC-19SEP25-116000-C,34.35,0.01129506,0.011,2,1757980038400,384858810,961
1.0,,,,,,1.0,sell,115372.68,BTC-19SEP25-117000-C,33.96,0.00788526,0.0075,3,1757980038393,384858809,888
0.1,,,,,,0.1,sell,115372.68,BTC-31OCT25-120000-P,33.97,0.06439982,0.0645,0,1757980037825,384858808,723
0.6,,,,,,0.6,buy,115376.3,BTC-17SEP25-115000-C,27.06,0.00861823,0.0085,2,1757979975800,384858790,68
0.1,,,,,,0.1,sell,115377.42,BTC-26SEP25-123000-C,34.64,0.00445422,0.0045,0,1757979930658,384858786,48
0.2,,,,,,0.2,buy,115384.54,BTC-31OCT25-120000-C,33.85,0.03503595,0.035,3,1757979858887,384858768,4058
