amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,41985.51,BTC-15DEC23-38500-P,49.31,0.00580541,0.0055,3,1701734395977,273792074,355
0.1,,,,,buy,41988.6,BTC-15DEC23-37500-P,52.2,0.00355748,0.0035,3,1701734386812,273792073,403
0.5,,,,,sell,41989.05,BTC-8DEC23-42500-C,50.44,0.01467639,0.0145,2,1701734379162,273792055,155
0.3,,,,,buy,41987.12,BTC-26JAN24-48000-C,59.69,0.04581325,0.046,1,1701734327638,273792037,517
0.3,,,,,sell,41973.65,BTC-26JAN24-38000-P,56.41,0.03738214,0.037,0,1701734309819,273792028,328
0.1,,,,,buy,41973.74,BTC-29MAR24-31000-P,61.13,0.02428704,0.025,0,1701734287271,273792026,252
0.1,,,,,sell,41978.16,BTC-5DEC23-41500-P,40.17,0.00127277,0.0011,2,1701734254910,273792012,229
1.0,,,,,buy,41965.99,BTC-5DEC23-41750-P,42.42,0.00292849,0.0029,3,1701734185119,273791982,197
0.3,,,,,sell,41966.35,BTC-22DEC23-42500-C,49.51,0.04006732,0.04,1,1701734177562,273791968,206
0.1,,,,,sell,41969.52,BTC-5DEC23-42500-C,51.3,0.00181334,0.0019,0,1701734145003,273791959,148
0.5,,,,,sell,41974.71,BTC-5DEC23-44000-C,69.74,0.00021715,0.0001,2,1701734138096,273791957,56
1.2,,,,,buy,41967.61,BTC-29DEC23-43000-C,49.8,0.04419954,0.044,1,1701734130583,273791950,2027
0.6,,,,,sell,41972.6,BTC-26JAN24-45000-C,58.09,0.06556259,0.0655,0,1701734121157,273791941,93
0.5,,,,,sell,41976.81,BTC-8DEC23-39000-C,56.84,0.07440139,0.0745,0,1701734109859,273791926,1250
0.6,,,,,buy,41990.39,BTC-29MAR24-55000-C,62.5,0.05875461,0.0585,1,1701734085107,273791817,845
0.1,,,,,sell,41990.39,BTC-8DEC23-41500-P,47.13,0.01272198,0.012,2,1701734084450,273791814,206
0.1,,,,,sell,41990.39,BTC-8DEC23-42000-P,47.71,0.01827887,0.0175,2,1701734084440,273791813,145
4.0,,,,,buy,41983.92,BTC-22DEC23-48000-C,55.28,0.00963829,0.0095,3,1701734076759,273791793,185
0.1,,,,,buy,41983.92,BTC-22DEC23-49000-C,56.85,0.00763514,0.0075,2,1701734076427,273791790,42
0.1,,,,,buy,41983.92,BTC-29DEC23-55000-C,65.4,0.00489015,0.005,1,1701734076320,273791780,3310
1.0,,,,,buy,41979.64,BTC-8DEC23-44000-C,55.85,0.00580484,0.006,3,1701734037135,273791648,934
1.0,,,,,buy,41978.57,BTC-5DEC23-43500-C,65.32,0.00031614,0.0003,3,1701734034925,273791634,49
1.4,,,,,buy,41978.27,BTC-29DEC23-40000-C,49.3,0.08133468,0.0815,0,1701734033110,273791625,10213
6.0,,,,,sell,41977.69,BTC-29DEC23-36000-P,52.27,0.00709951,0.007,3,1701734032793,273791623,2143
2.5,,,,,buy,41977.5,BTC-29DEC23-45000-C,51.78,0.02880648,0.029,0,1701734029304,273791605,7146
2.0,,,,,sell,41957.15,BTC-22DEC23-44500-C,51.07,0.02356383,0.0235,2,1701733977379,273791546,9
5.0,,,,,sell,41964.05,BTC-5DEC23-42000-P,42.88,0.00574519,0.0055,3,1701733966614,273791545,56
0.1,,,,,buy,41971.26,BTC-5DEC23-40000-P,71.55,0.00015519,0.0001,3,1701733934851,273791512,234
0.1,,,,,buy,41963.21,BTC-6DEC23-42000-C,48.09,0.0117027,0.0115,0,1701733927205,273791497,168
0.1,,,,,sell,41946.58,BTC-6DEC23-45000-C,64.41,0.00068237,0.0006,2,1701733857370,273791470,36
4.9,,,,,buy,41949.87,BTC-29DEC23-40000-P,49.37,0.02673031,0.027,3,1701733854434,273791467,1007
0.1,,,,,buy,41956.94,BTC-6DEC23-42250-C,49.18,0.00918439,0.009,3,1701733828214,273791411,17
0.4,,,,,sell,41946.46,BTC-6DEC23-39750-P,56.63,0.00075191,0.0008,2,1701733804112,273791377,94
1.6,,,,,sell,41958.06,BTC-6DEC23-39500-P,56.6,0.00056871,0.0005,2,1701733784767,273791346,41
2.0,,,,,sell,41956.33,BTC-6DEC23-38000-P,74.22,0.0002367,0.0002,2,1701733770881,273791337,25
