amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,93555.25,BTC-31DEC24-92000-P,53.41,,0.00617641,0.006,2,1735516771030,337708678,114
0.1,,,,0.1,sell,93545.18,BTC-31DEC24-94000-C,51.9,,0.01094837,0.0105,0,1735516766853,337708677,12
0.2,,,,0.2,sell,93528.02,BTC-31JAN25-95000-C,58.19,,0.06632503,0.0665,1,1735516726846,337708647,731
0.1,,,,0.1,sell,93530.27,BTC-10JAN25-100000-C,54.43,,0.01535814,0.015,3,1735516708033,337708646,300
0.1,,,,0.1,buy,93600.95,BTC-3JAN25-106000-C,63.25,,0.00098434,0.0011,3,1735516651135,337708576,477
0.2,,,,0.2,buy,93632.96,BTC-31DEC24-95000-C,52.78,,0.00721558,0.007,1,1735516532732,337708517,87
0.1,,,,0.1,sell,93635.9,BTC-1JAN25-98000-C,53.77,,0.00366328,0.0034,2,1735516513250,337708511,49
0.1,,,,0.1,sell,93665.2,BTC-1JAN25-97000-C,52.31,,0.00548458,0.005,0,1735516391014,337708493,56
0.1,,,,0.1,buy,93684.63,BTC-30DEC24-99000-C,79.69,,6.479e-05,0.0001,3,1735516384841,337708484,122
2.0,,,,2.0,buy,93683.68,BTC-10JAN25-108000-C,59.38,,0.00486594,0.0048,1,1735516381954,337708482,229
0.1,,,,0.1,sell,93673.25,BTC-31DEC24-96000-C,52.63,,0.00450941,0.0042,0,1735516367003,337708461,119
0.2,,,,0.2,buy,93675.4,BTC-10JAN25-91000-P,54.51,,0.02379536,0.024,2,1735516354493,337708457,92
0.2,,,,0.2,sell,93675.4,BTC-10JAN25-105000-C,56.48,,0.00753963,0.007,2,1735516354251,337708456,245
0.2,,,,0.2,sell,93675.4,BTC-10JAN25-90000-P,53.53,,0.02004547,0.0195,2,1735516354010,337708455,604
1.0,,,,1.0,sell,93666.02,BTC-30DEC24-96000-C,48.56,,0.00044722,0.0003,1,1735516345221,337708451,237
0.1,,,,0.1,sell,93638.37,BTC-31JAN25-60000-P,84.64,,0.00275472,0.0028,3,1735516343086,337708447,644
0.1,,,,0.1,sell,93634.03,BTC-28FEB25-75000-P,61.34,,0.01994277,0.0195,2,1735516280375,337708401,404
