amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
5.2,,,,,,5.2,sell,75169.31,BTC-24APR26-77000-C,40.36,,0.01306472,0.013,1,1776383995251,425540627,1744
0.3,,,,,,0.3,sell,75182.7,BTC-24APR26-76000-C,40.35,,0.01818635,0.018,1,1776383989933,425540606,2885
1.3,,,,,,1.3,sell,75185.6,BTC-24APR26-75000-C,40.98,,0.02451854,0.0245,1,1776383983499,425540595,2986
0.2,,,,,,0.2,sell,75184.31,BTC-26JUN26-40000-P,72.06,,0.00199276,0.0019,3,1776383954344,425540585,2434
0.2,,,,,,0.2,sell,75174.96,BTC-20APR26-72000-P,38.31,,0.00223614,0.0021,2,1776383915700,425540576,32
0.1,,,,,,0.1,buy,75169.57,BTC-26JUN26-95000-C,40.93,,0.0094432,0.0095,3,1776383913768,425540574,3326
0.1,,,,,,0.1,buy,75128.71,BTC-26JUN26-90000-C,40.67,,0.01657317,0.0165,1,1776383878488,425540515,6510
0.2,,,,,,0.2,buy,75128.71,BTC-20APR26-77500-C,34.86,,0.00334557,0.0032,2,1776383878453,425540509,20
8.4,,,,,,8.4,sell,75129.66,BTC-24APR26-80000-C,40.72,,0.00419205,0.0042,0,1776383820501,425540479,3215
2.2,,,,,,2.2,sell,75129.66,BTC-24APR26-75000-P,41.44,,0.02221395,0.0225,3,1776383820389,425540478,948
0.4,,,,,,0.4,sell,75099.15,BTC-17APR26-75500-C,34.66,,0.00227152,0.0021,2,1776383817714,425540469,148
0.1,,,,,,0.1,buy,75099.15,BTC-26JUN26-88000-C,40.65,,0.02053753,0.0205,0,1776383817452,425540464,967
0.1,,,,,,0.1,buy,75099.15,BTC-26JUN26-86000-C,40.69,,0.02557641,0.0255,0,1776383817421,425540459,767
1.5,,,,,,1.5,sell,75100.31,BTC-24APR26-78000-C,40.6,,0.00881737,0.009,1,1776383796597,425540422,3068
1.0,,,,,,1.0,buy,75074.67,BTC-24APR26-50000-P,103.46,,8.961e-05,0.0001,3,1776383725061,425540369,1932
7.0,,,,,,7.0,sell,75068.03,BTC-24APR26-79000-C,40.4,,0.00601938,0.006,0,1776383686074,425540365,1014
1.0,,,,,,1.0,sell,75100.82,BTC-8MAY26-65000-P,48.12,,0.00570874,0.0055,2,1776383588894,425540319,19
0.1,,,,,,0.1,buy,75101.97,BTC-24APR26-85000-C,44.13,,0.0006358,0.0006,1,1776383550202,425540315,1428
1.0,,,,,,1.0,buy,75089.06,BTC-17APR26-71000-P,81.54,,4.05e-06,0.0001,3,1776383522652,425540314,497
2.4,,,,,,2.4,sell,75100.47,BTC-29MAY26-82000-C,40.3,,0.02303738,0.023,0,1776383217194,425540106,869
0.2,,,,,,0.2,buy,75156.78,BTC-18APR26-77500-C,42.53,,0.00137536,0.0015,1,1776383136928,425540037,27
3.8,,,,,,3.8,buy,75169.05,BTC-17APR26-74000-P,40.49,,0.00058718,0.0006,3,1776383024632,425539914,479
0.1,,,,,,0.1,sell,75169.38,BTC-8MAY26-90000-C,40.96,,0.00173817,0.0015,2,1776383023661,425539913,8
0.1,,,,,,0.1,sell,75161.74,BTC-8MAY26-66000-P,46.74,,0.00690199,0.0065,2,1776383012912,425539911,2
0.2,,,,,,0.2,buy,75162.68,BTC-17APR26-76500-C,43.44,,0.00056979,0.0006,1,1776382944878,425539885,124
0.1,,,,,,0.1,buy,75139.4,BTC-24APR26-72000-P,44.09,,0.00852488,0.009,3,1776382882905,425539843,1204
0.1,,,,,,0.1,sell,75153.85,BTC-17APR26-73500-P,44.61,,0.0002439,0.0003,2,1776382713512,425539712,302
1.0,,,,,,1.0,buy,75141.77,BTC-24APR26-70000-P,45.52,,0.00435801,0.0043,2,1776382673705,425539675,3124
0.1,,,,,,0.1,sell,75127.55,BTC-17APR26-73000-P,45.2,,0.00013615,0.0001,2,1776382657645,425539673,466
0.3,,,,,,0.3,sell,75171.98,BTC-18APR26-73000-P,43.05,,0.00158602,0.0017,2,1776382625511,425539518,43
0.1,,,,,,0.1,sell,75171.98,BTC-18APR26-72000-P,46.95,,0.00067413,0.0008,0,1776382625443,425539501,38
0.5,,,,,,0.5,sell,75100.65,BTC-17APR26-75000-P,35.69,,0.0037993,0.0037,2,1776382612656,425539441,307
5.0,,,,,,5.0,buy,75064.79,BTC-1MAY26-80000-C,41.09,,0.00999937,0.0105,1,1776382599564,425539408,470
1.0,,,,,,1.0,buy,75062.3,BTC-26JUN26-55000-P,53.74,,0.00843903,0.0085,0,1776382588913,425539407,1335
1.0,,,,,,1.0,sell,75057.63,BTC-26MAR27-50000-P,52.35,,0.04466019,0.0435,3,1776382576001,425539402,145
0.1,,,,,,0.1,buy,75065.02,BTC-26JUN26-68000-P,44.35,,0.03505431,0.035,3,1776382487219,425539328,1031
2.7,,,,,,2.7,buy,75081.69,BTC-18APR26-73500-P,42.2,,0.0026644,0.0029,3,1776382460716,425539291,64
6.0,,,,,,6.0,buy,75066.96,BTC-20APR26-72500-P,38.66,,0.0032114,0.0034,2,1776382449048,425539287,9
3.0,,,,,,3.0,sell,75064.81,BTC-26MAR27-130000-C,44.25,,0.03125325,0.03,2,1776382414081,425539277,64
0.1,,,,,,0.1,buy,75064.98,BTC-20APR26-68000-P,49.37,,0.00028322,0.0003,2,1776382352913,425539237,5
0.1,,,,,,0.1,sell,75110.97,BTC-25SEP26-75000-C,44.26,,0.12250636,0.1225,0,1776382334469,425539197,2294
5.3,,,,,,5.3,buy,75073.44,BTC-1MAY26-74000-C,41.6,,0.04088465,0.0405,1,1776382309922,425539135,114
1.0,,,,,,1.0,buy,75072.29,BTC-29MAY26-79000-C,41.18,,0.03505481,0.0355,1,1776382295812,425539126,658
0.1,,,,,,0.1,buy,75057.93,BTC-26JUN26-105000-C,42.02,,0.00323463,0.0031,3,1776382282556,425539121,2317
3.9,,,,,,3.9,buy,75050.49,BTC-19APR26-71500-P,38.97,,0.00086183,0.0008,3,1776382261149,425539102,29
0.8,,,,,,0.8,sell,75043.12,BTC-18APR26-74000-P,39.23,,0.00423397,0.0041,0,1776382077655,425538994,65
0.1,,,,,,0.1,buy,75056.57,BTC-24APR26-68000-P,50.35,,0.00236448,0.0026,1,1776382061981,425538977,2674
1.4,,,,,,1.4,buy,75082.09,BTC-24APR26-69000-P,48.09,,0.00316893,0.0034,1,1776381953499,425538901,1800
1.4,,,,,,1.4,buy,75076.8,BTC-24APR26-66000-P,54.92,,0.00133842,0.0015,1,1776381948420,425538897,2334
0.2,,,,,,0.2,sell,75094.22,BTC-18APR26-77000-C,38.94,,0.0020248,0.0018,2,1776381932954,425538871,44
0.1,,,,,,0.1,buy,75087.61,BTC-20APR26-76000-C,34.27,,0.00807813,0.008,3,1776381867407,425538739,25
0.2,,,,,,0.2,sell,75087.31,BTC-26JUN26-30000-P,92.35,,0.00103832,0.001,2,1776381866160,425538727,1752
0.1,,,,,,0.1,buy,75075.09,BTC-25DEC26-70000-C,47.27,,0.19591299,0.196,0,1776381863353,425538725,451
0.2,,,,,,0.2,sell,75066.47,BTC-18APR26-76000-C,37.61,,0.00450112,0.0043,2,1776381742298,425538587,38
0.1,,,,,,0.1,buy,75068.51,BTC-20APR26-81000-C,42.32,,0.00052831,0.0005,0,1776381723169,425538566,2
0.4,,,,,,0.4,sell,75075.27,BTC-24APR26-61000-P,68.22,,0.00047417,0.0005,2,1776381712640,425538540,1306
0.1,,,,,,0.1,buy,75041.78,BTC-8MAY26-82000-C,40.05,,0.01012663,0.01,0,1776381666159,425538485,23
0.5,,,,,,0.5,buy,75018.79,BTC-26JUN26-70000-C,43.6,,0.11418118,0.114,0,1776381660312,425538469,2974
0.4,,,,,,0.4,buy,75018.85,BTC-17APR26-75000-C,36.07,,0.0047538,0.0047,3,1776381660279,425538468,1124
1.3,,,,,,1.3,buy,75003.38,BTC-24APR26-65000-P,57.36,,0.00108019,0.0012,3,1776381613568,425538435,3010
0.1,,,,,,0.1,buy,75003.8,BTC-26JUN26-58000-P,50.61,,0.01146904,0.0115,3,1776381607466,425538422,608
0.1,,,,,,0.1,buy,74996.09,BTC-25DEC26-55000-P,51.11,,0.04473747,0.0445,2,1776381605893,425538421,406
0.1,,,,,,0.1,sell,74963.72,BTC-25DEC26-115000-C,43.97,,0.03019902,0.0295,2,1776381562549,425538392,463
0.1,,,,,,0.1,sell,74959.36,BTC-29MAY26-75000-P,41.55,,0.05623406,0.056,1,1776381545348,425538388,209
0.1,,,,,,0.1,sell,74977.81,BTC-25SEP26-56000-P,50.06,,0.02799952,0.028,0,1776381499640,425538300,232
6.5,,,,,,6.5,buy,74945.15,BTC-24APR26-67000-P,51.63,,0.00176816,0.0019,1,1776381455148,425538269,2165
0.4,,,,,,0.4,buy,74955.2,BTC-18APR26-72500-P,42.42,,0.00118989,0.0012,2,1776381370147,425538224,58
0.1,,,,,,0.1,sell,74979.72,BTC-26MAR27-80000-C,46.75,,0.16575908,0.165,0,1776381336679,425538148,16
0.1,,,,,,0.1,buy,75013.32,BTC-20APR26-82000-C,44.46,,0.00029808,0.0003,3,1776381151957,425537999,8
0.1,,,,,,0.1,buy,75034.2,BTC-29MAY26-94000-C,40.77,,0.00355921,0.0035,0,1776381105694,425537902,277
0.1,,,,,,0.1,buy,75034.2,BTC-26JUN26-84000-C,40.9,,0.03152211,0.0315,3,1776381105111,425537901,1045
0.1,,,,,,0.1,sell,75014.18,BTC-17APR26-74500-P,37.95,,0.00200509,0.0021,3,1776381008272,425537805,247
20.0,,,,,,20.0,buy,74988.39,BTC-19APR26-72000-P,37.33,,0.00106705,0.0012,1,1776380910190,425537683,9
0.2,,,,,,0.2,buy,74900.39,BTC-26JUN26-50000-P,59.76,,0.00524984,0.0055,0,1776380474058,425537179,2524
0.4,,,,BTC-PS-29MAY26-65000_62000,425537174,0.4,buy,74899.6,BTC-29MAY26-62000-P,49.17,,0.00947546,0.0097,2,1776380466895,425537175,452
0.4,,,,BTC-PS-29MAY26-65000_62000,425537174,0.4,sell,74899.6,BTC-29MAY26-65000-P,46.27,,0.01450242,0.0145,2,1776380466895,425537176,884
0.1,,,,,,0.1,sell,74855.8,BTC-20APR26-71500-P,37.46,,0.00190626,0.0017,1,1776380057692,425536872,1
0.1,,,,,,0.1,sell,74871.41,BTC-17APR26-76000-C,40.14,,0.0007344,0.0008,2,1776380043337,425536867,1413
2.0,,,,,,2.0,sell,74907.13,BTC-1MAY26-78000-C,40.2,,0.01615728,0.016,2,1776380017334,425536839,497
0.1,,,,,,0.1,sell,74923.36,BTC-25SEP26-86000-C,42.87,,0.0650474,0.065,0,1776379876480,425536718,291
0.1,,,,,,0.1,sell,74923.88,BTC-24APR26-71000-P,43.8,,0.00642796,0.0065,1,1776379864036,425536714,1090
0.1,,,,BTC-CCAL-24APR26_17APR26-65000,425536542,0.1,buy,74965.49,BTC-17APR26-65000-C,188.07,,0.13301983,0.1332,0,1776379765689,425536543,210
0.1,,,,BTC-CCAL-24APR26_17APR26-65000,425536542,0.1,sell,74965.49,BTC-24APR26-65000-C,56.06,,0.13399844,0.134,0,1776379765689,425536544,601
0.1,,,,,,0.1,sell,74969.1,BTC-17APR26-74000-C,39.17,,0.01392707,0.014,0,1776379690442,425536511,1154
0.3,,,,,,0.3,sell,74974.41,BTC-17APR26-78000-C,56.21,,0.00011793,0.0001,3,1776379635240,425536438,227
0.1,,,,,,0.1,buy,74973.14,BTC-18APR26-74000-C,37.17,,0.01728407,0.017,0,1776379632780,425536432,29
0.1,,,,,,0.1,buy,74922.77,BTC-26JUN26-85000-C,40.85,,0.02795141,0.028,1,1776379450626,425536360,3868
0.1,,,,,,0.1,buy,74921.78,BTC-1MAY26-87000-C,41.29,,0.00123846,0.0012,3,1776379443075,425536345,26
0.1,,,,,,0.1,sell,74968.81,BTC-24APR26-84000-C,42.07,,0.00084045,0.0007,0,1776379267000,425536212,1751
0.1,,,,,,0.1,sell,74962.63,BTC-25SEP26-80000-P,43.48,,0.14811583,0.148,3,1776379235960,425536087,1704
0.1,,,,,,0.1,buy,74922.64,BTC-24APR26-120000-C,113.08,,2.47e-06,0.0001,3,1776379125680,425536023,898
0.1,,,,,,0.1,sell,74937.17,BTC-25DEC26-45000-P,55.76,,0.02249958,0.022,2,1776379089985,425535953,659
0.1,,,,,,0.1,sell,74948.77,BTC-26MAR27-150000-C,45.22,,0.01746253,0.017,2,1776379055795,425535925,67
0.8,,,,,,0.8,buy,74953.73,BTC-17APR26-72500-P,48.44,,7.911e-05,0.0001,3,1776379001200,425535848,208
0.1,,,,,,0.1,buy,74940.97,BTC-17APR26-77000-C,45.22,,0.00016225,0.0002,3,1776378924123,425535828,139
0.1,,,,,,0.1,buy,74927.05,BTC-29MAY26-78000-C,41.2,,0.03918156,0.0395,1,1776378864777,425535744,688
0.1,,,,,,0.1,buy,74948.78,BTC-24APR26-96000-C,63.81,,5.273e-05,0.0001,3,1776378739925,425535592,530
0.1,,,,,,0.1,buy,74951.83,BTC-1MAY26-64000-P,51.6,,0.00245261,0.0025,1,1776378692973,425535575,173
0.4,,,,,,0.4,sell,74956.11,BTC-19APR26-73500-P,33.12,,0.00376246,0.0036,2,1776378687334,425535557,23
1.0,,,,,,1.0,sell,74866.29,BTC-1MAY26-75000-C,40.71,,0.03210892,0.0315,2,1776378282192,425535057,180
0.1,,,,,,0.1,sell,74855.71,BTC-26MAR27-94000-C,45.4,,0.10388512,0.1025,2,1776378249404,425535017,11
0.1,,,,,,0.1,buy,74855.71,BTC-26MAR27-40000-P,58.55,,0.02411568,0.0245,2,1776378249369,425535016,152
0.3,,,,,,0.3,buy,74903.97,BTC-1MAY26-90000-C,44.77,,0.00061204,0.0007,1,1776378003153,425534645,32
7.3,,,,,,7.3,buy,74930.47,BTC-19APR26-71000-P,39.52,,0.00056061,0.0006,3,1776377825078,425534403,22
0.1,,,,,,0.1,buy,74931.93,BTC-26JUN26-100000-C,41.82,,0.00539034,0.0055,3,1776377791554,425534313,3026
0.2,,,,,,0.2,buy,74930.52,BTC-18APR26-75000-P,38.47,,0.00997324,0.01,1,1776377748582,425534295,22
0.5,,,,,,0.5,sell,74994.0,BTC-1MAY26-81000-C,39.36,,0.00729741,0.007,2,1776377712445,425534175,14
0.2,,,,,,0.2,sell,74993.08,BTC-1MAY26-69000-P,44.83,,0.00834363,0.008,1,1776377709828,425534172,166
0.1,,,,,,0.1,sell,75053.24,BTC-17APR26-73000-C,0.0,,0.02768974,0.0275,0,1776377462434,425533921,936
0.1,,,,,,0.1,buy,75008.93,BTC-8MAY26-68000-P,45.31,,0.01074984,0.0105,0,1776377404716,425533772,9
1.0,,,,,,1.0,buy,75057.04,BTC-18APR26-82000-C,64.39,,0.0001495,0.0002,0,1776377129190,425533399,5
1.0,,,,,,1.0,buy,75065.24,BTC-18APR26-69000-P,57.02,,8.982e-05,0.0001,3,1776377060610,425533294,46
0.2,,,,,,0.2,sell,75064.64,BTC-26JUN26-65000-P,45.7,,0.02527219,0.025,2,1776377007043,425533217,1302
2.0,,,,,,2.0,buy,75058.74,BTC-8MAY26-80000-C,40.01,,0.01575038,0.0155,3,1776376905236,425532911,13
0.1,,,,,,0.1,buy,75058.74,BTC-19APR26-76500-C,32.94,,0.00384797,0.0038,2,1776376904915,425532906,17
0.5,,,,,,0.5,buy,74959.07,BTC-20APR26-74000-P,35.03,,0.00810249,0.008,3,1776376636283,425532529,12
0.1,,,,,,0.1,sell,74992.99,BTC-26MAR27-190000-C,47.17,,0.00698027,0.0065,3,1776376581417,425532424,29
0.1,,,,,,0.1,buy,74974.95,BTC-8MAY26-70000-P,44.69,,0.01602514,0.0165,0,1776376573076,425532417,7
1.0,,,,,,1.0,buy,74975.82,BTC-24APR26-73000-P,41.67,,0.01254425,0.0125,1,1776376565152,425532414,727
0.1,,,,,,0.1,buy,74967.54,BTC-29MAY26-88000-C,40.15,,0.00914579,0.009,1,1776376483763,425532403,873
0.3,,,,,,0.3,sell,74964.87,BTC-8MAY26-76000-P,41.13,,0.04710871,0.047,1,1776376452078,425532355,1
0.3,,,,,,0.3,buy,74986.12,BTC-1MAY26-77000-C,40.6,,0.02105555,0.021,2,1776375696578,425531616,180
0.2,,,,,,0.2,buy,74956.22,BTC-26JUN26-60000-P,49.04,,0.01448083,0.0145,3,1776375221027,425530892,4101
0.1,,,,,,0.1,buy,74956.95,BTC-26JUN26-72000-P,43.53,,0.05433869,0.055,0,1776375192517,425530868,687
0.3,,,,,,0.3,buy,74957.62,BTC-19APR26-74500-P,33.18,,0.00829283,0.008,3,1776375186294,425530862,12
0.2,,,,,,0.2,buy,74893.45,BTC-26JUN26-70000-P,44.01,,0.04463834,0.045,2,1776375091121,425530710,7544
0.5,,,,,,0.5,buy,74903.16,BTC-24APR26-73000-C,41.37,,0.03821683,0.038,2,1776375046481,425530667,1104
2.2,,,,,,2.2,buy,74952.05,BTC-29MAY26-70000-C,42.61,,0.0970541,0.096,3,1776374639169,425529176,634
3.4,,,,,,3.4,buy,74853.58,BTC-18APR26-70000-P,50.78,,0.00019349,0.0002,3,1776374503322,425528498,110
2.1,,,,,,2.1,sell,74902.78,BTC-29MAY26-80000-C,40.79,,0.0295542,0.03,2,1776374484852,425528398,1269
0.1,,,,,,0.1,buy,74925.49,BTC-26JUN26-145000-C,54.43,,0.00030285,0.0003,1,1776374473274,425528329,916
1.0,,,,,,1.0,buy,74961.46,BTC-25SEP26-84000-P,43.26,,0.18197067,0.1825,2,1776374471373,425528307,15
0.1,,,,,,0.1,sell,74940.52,BTC-25SEP26-82000-C,43.33,,0.08248755,0.0825,1,1776374471369,425528306,360
0.1,,,,,,0.1,sell,74961.46,BTC-25SEP26-84000-C,43.1,,0.07345182,0.0735,0,1776374470729,425528286,264
0.1,,,,,,0.1,sell,74961.46,BTC-25SEP26-80000-C,43.55,,0.09252598,0.0925,3,1776374470491,425528254,1417
0.1,,,,,,0.1,buy,74961.46,BTC-18APR26-74500-P,39.06,,0.00704106,0.007,0,1776374470352,425528238,47
4.8,,,,,,4.8,sell,75142.9,BTC-1MAY26-75000-P,41.66,,0.03158459,0.032,1,1776374281622,425526722,74
0.1,,,,,,0.1,sell,75136.87,BTC-29MAY26-40000-P,82.86,,0.00078883,0.0009,2,1776374275104,425526682,561
0.1,,,,,,0.1,sell,75089.54,BTC-19APR26-77000-C,34.82,,0.00279523,0.003,2,1776374241760,425526531,6
0.1,,,,,,0.1,sell,75264.47,BTC-25SEP26-50000-P,53.32,,0.01689129,0.0165,2,1776373808243,425525988,2424
0.1,,,,,,0.1,buy,75174.25,BTC-25DEC26-62000-P,49.47,,0.06976928,0.0705,0,1776373446983,425525575,98
0.4,,,,,,0.4,sell,75187.1,BTC-18APR26-76500-C,38.32,,0.00357822,0.0034,3,1776373393342,425525463,40
0.1,,,,,,0.1,buy,75216.36,BTC-26JUN26-45000-P,64.87,,0.00309846,0.003,2,1776373025621,425524967,1513
0.1,,,,,,0.1,sell,75217.89,BTC-1MAY26-71000-P,43.29,,0.01263996,0.0125,0,1776372698441,425524481,137
0.1,,,,,,0.1,sell,75234.73,BTC-25SEP26-76000-C,44.15,,0.11708542,0.117,2,1776372693371,425524465,289
0.1,,,,,,0.1,buy,75235.16,BTC-25SEP26-66000-P,46.3,,0.06014591,0.06,3,1776372689632,425524448,248
0.1,,,,,,0.1,buy,75222.91,BTC-8MAY26-78000-C,40.14,,0.02417426,0.024,0,1776372661038,425524379,2
0.1,,,,,,0.1,sell,75160.69,BTC-29MAY26-64000-P,46.99,,0.01211326,0.012,2,1776372587767,425524252,548
6.2,,,,,,6.2,sell,75083.94,BTC-17APR26-80000-C,76.48,,0.00013464,0.0001,3,1776372356121,425523860,1314
0.4,,,,,,0.4,sell,75080.33,BTC-26JUN26-66000-P,45.21,,0.0285159,0.028,2,1776372319509,425523812,792
1.0,,,,,,1.0,buy,75058.68,BTC-26JUN26-75000-P,42.16,,0.07162483,0.0715,2,1776372190321,425523694,1917
25.0,,,,,,25.0,sell,75066.81,BTC-25SEP26-300000-C,62.47,,0.00024579,0.0001,3,1776371903082,425523042,452
0.1,,,,,,0.1,buy,75029.75,BTC-1MAY26-66000-P,48.29,,0.00395164,0.0038,2,1776371850031,425522943,179
5.0,,,,,,5.0,buy,75097.86,BTC-24APR26-74000-P,41.64,,0.01652349,0.017,1,1776371619180,425522072,784
1.3,,,,,,1.3,sell,75074.08,BTC-1MAY26-76000-P,40.2,,0.0389248,0.0385,1,1776371587831,425521418,26
0.1,,,,,,0.1,sell,75098.39,BTC-1MAY26-82000-C,39.34,,0.00555236,0.0055,0,1776371558011,425521080,56
0.3,,,,,,0.3,sell,75164.16,BTC-20APR26-73000-P,36.96,,0.00411308,0.0042,2,1776371522753,425520879,13
3.8,,,,,,3.8,buy,75166.01,BTC-25DEC26-50000-P,53.67,,0.03206739,0.032,2,1776371499886,425520869,895
0.4,,,,,,0.4,buy,75123.17,BTC-29MAY26-68000-P,44.68,,0.02233159,0.022,3,1776371467906,425520532,799
0.6,,,,,,0.6,sell,75123.28,BTC-29MAY26-86000-C,39.89,,0.0127817,0.0125,2,1776371467197,425520488,730
0.1,,,,,,0.1,sell,75130.96,BTC-26MAR27-70000-C,48.37,,0.2283683,0.228,0,1776371448336,425520438,70
2.7,,,,,,2.7,buy,75181.64,BTC-20APR26-75000-P,35.14,,0.01228994,0.0125,0,1776371252725,425519819,7
1.0,,,,,,1.0,buy,75172.18,BTC-24APR26-60000-P,72.74,,0.00040817,0.0005,3,1776371141235,425519119,3591
0.1,,,,,,0.1,sell,75175.67,BTC-1MAY26-72000-P,42.54,,0.01635921,0.016,0,1776371082676,425518668,124
1.0,,,,,,1.0,sell,75129.51,BTC-29MAY26-73000-P,42.86,,0.04367748,0.0435,0,1776370889263,425518199,232
1.0,,,,,,1.0,sell,75141.95,BTC-29MAY26-70000-P,44.24,,0.02967608,0.0295,2,1776370887667,425518192,1434
0.5,,,,,,0.5,sell,75141.95,BTC-29MAY26-81000-C,40.43,,0.02736577,0.027,2,1776370887261,425518164,754
