amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
9.0,BTC-STRD-23JUL24-68000,309957938,9.0,buy,68021.14,BTC-23JUL24-68000-P,61.53,,0.01396825,0.0143,0,1721604872529,309957939,8
9.0,BTC-STRD-23JUL24-68000,309957938,9.0,buy,68021.14,BTC-23JUL24-68000-C,62.07,,0.01520912,0.0157,2,1721604872529,309957940,146
2.5,,,2.5,buy,68039.73,BTC-2AUG24-63000-P,66.16,,0.01612656,0.0155,0,1721604850196,309957922,618
0.1,,,0.1,buy,68054.13,BTC-26JUL24-67000-P,64.22,,0.01962598,0.0195,0,1721604847158,309957914,969
0.2,,,0.2,sell,68062.31,BTC-30AUG24-60000-P,62.4,,0.02819205,0.0275,2,1721604841656,309957895,868
1.0,,,1.0,buy,68081.88,BTC-22JUL24-68000-P,54.22,,0.0062807,0.006,3,1721604786084,309957850,38
0.1,,,0.1,sell,68084.97,BTC-30AUG24-95000-C,74.38,,0.01300846,0.013,2,1721604767155,309957842,582
30.0,,,30.0,buy,68085.44,BTC-30AUG24-110000-C,82.44,,0.00575608,0.006,0,1721604765912,309957841,598
0.1,,,0.1,buy,68071.58,BTC-30AUG24-57000-P,63.51,,0.01773304,0.018,3,1721604752288,309957835,720
0.5,,,0.5,sell,68070.34,BTC-22JUL24-66000-P,53.68,,0.00029615,0.0002,2,1721604713975,309957827,305
0.1,,,0.1,sell,68073.27,BTC-2AUG24-69000-C,69.15,,0.04578594,0.0455,2,1721604646091,309957795,802
0.1,,,0.1,buy,68069.09,BTC-9AUG24-54000-P,69.71,,0.00356528,0.0037,1,1721604603541,309957771,89
0.2,,,0.2,sell,68086.18,BTC-30AUG24-61000-P,62.33,,0.03237178,0.0315,3,1721604429874,309957682,578
0.2,,,0.2,buy,68086.18,BTC-27SEP24-100000-C,73.55,,0.02347274,0.024,1,1721604429641,309957681,3386
0.1,,,0.1,sell,68084.06,BTC-27DEC24-100000-C,73.17,,0.08320604,0.083,3,1721604413628,309957676,3696
0.4,,,0.4,sell,68093.31,BTC-24JUL24-73000-C,69.98,,0.00353129,0.0032,2,1721604366626,309957667,11
0.3,,,0.3,buy,68085.75,BTC-27SEP24-50000-P,65.41,,0.01326153,0.0135,3,1721604349944,309957645,1336
0.1,,,0.1,buy,68091.35,BTC-30AUG24-48000-P,68.92,,0.0042423,0.0042,0,1721604287488,309957602,851
0.5,,,0.5,buy,68094.61,BTC-27JUN25-120000-C,72.95,,0.1331746,0.1335,1,1721604232677,309957589,125
0.4,,,0.4,buy,68094.97,BTC-26JUL24-71000-C,68.14,,0.01466559,0.0145,3,1721604228186,309957588,2181
0.1,,,0.1,buy,68098.96,BTC-30AUG24-63000-C,62.16,,0.1316241,0.1305,2,1721604202250,309957579,1173
0.1,,,0.1,buy,68104.64,BTC-26JUL24-63000-P,65.2,,0.00445343,0.0044,3,1721604107760,309957509,1826
1.0,,,1.0,buy,68110.0,BTC-26JUL24-61000-P,69.87,,0.002094,0.0022,1,1721603888662,309957343,2138
0.1,,,0.1,buy,68044.5,BTC-30AUG24-70000-P,64.72,,0.09127453,0.0915,0,1721603771317,309957181,309
0.1,,,0.1,buy,68096.17,BTC-9AUG24-50000-P,77.1,,0.00166667,0.0019,0,1721603680581,309956876,29
8.2,,,8.2,buy,68092.12,BTC-26JUL24-50000-P,113.22,,9.6e-05,0.0002,1,1721603656341,309956871,2572
0.1,,,0.1,sell,68073.32,BTC-2AUG24-66000-C,67.39,,0.06751944,0.0675,3,1721603639562,309956830,1056
0.1,,,0.1,buy,68116.31,BTC-26JUL24-70000-C,68.26,,0.01910774,0.0195,0,1721603511875,309956766,4029
0.1,,,0.1,buy,68134.12,BTC-24JUL24-65000-P,63.86,,0.0048067,0.0046,2,1721603466718,309956711,74
0.1,,,0.1,buy,68140.21,BTC-30AUG24-65000-P,63.89,,0.05322392,0.054,0,1721603452446,309956706,529
0.1,,,0.1,sell,68106.56,BTC-27SEP24-62000-P,63.12,,0.05614668,0.055,2,1721603421355,309956678,988
0.1,,,0.1,buy,68091.41,BTC-22JUL24-65000-P,74.08,,0.00011436,0.0002,1,1721603410183,309956654,176
0.1,,,0.1,buy,68103.3,BTC-30AUG24-63000-P,63.14,,0.04206317,0.042,2,1721603393123,309956637,571
0.1,,,0.1,sell,68144.47,BTC-27SEP24-60000-P,63.01,,0.04581159,0.0445,2,1721603363912,309956567,1514
0.1,,,0.1,sell,68209.58,BTC-30AUG24-68000-C,63.92,,0.09252753,0.0925,0,1721603258410,309956477,980
1.0,,,1.0,buy,68186.64,BTC-28MAR25-60000-C,67.52,,0.31045784,0.309,0,1721603233364,309956456,114
0.1,,,0.1,buy,68148.65,BTC-2AUG24-69000-P,69.05,,0.05185506,0.0515,2,1721603163581,309956380,31
0.1,,,0.1,sell,68135.77,BTC-22JUL24-66500-P,49.34,,0.00068467,0.0004,2,1721603110640,309956327,486
1.6,,,1.6,sell,68137.7,BTC-9AUG24-94000-C,81.88,,0.00395011,0.0039,2,1721603099728,309956294,24
0.5,,,0.5,sell,68130.71,BTC-9AUG24-70000-C,67.16,,0.05181332,0.052,2,1721603061595,309956160,105
0.1,,,0.1,sell,68097.58,BTC-9AUG24-68000-C,66.52,,0.06396941,0.0645,0,1721602988333,309956003,122
0.1,,,0.1,sell,68088.38,BTC-9AUG24-67000-C,65.98,,0.07094694,0.0715,0,1721602981493,309955979,88
0.8,,,0.8,buy,68057.67,BTC-27DEC24-110000-C,74.33,,0.06395873,0.064,0,1721602881584,309955859,934
0.2,,,0.2,buy,68060.85,BTC-30AUG24-69000-C,63.84,,0.08501356,0.0845,2,1721602876577,309955840,971
0.1,,,0.1,sell,68020.68,BTC-30AUG24-58000-P,62.53,,0.02097861,0.0205,2,1721602710488,309955555,844
0.7,,,0.7,sell,68017.04,BTC-9AUG24-67000-P,65.32,,0.04649399,0.0465,0,1721602682583,309955488,33
0.1,,,0.1,sell,68011.24,BTC-30AUG24-73000-C,65.74,,0.06279141,0.063,2,1721602644106,309955440,1021
0.1,,,0.1,sell,68031.28,BTC-27SEP24-57000-P,63.01,,0.03317922,0.032,2,1721602610585,309955416,648
1.0,,,1.0,buy,68023.13,BTC-22JUL24-68000-C,59.99,,0.0078872,0.008,0,1721602594686,309955410,275
1.0,,,1.0,sell,68042.24,BTC-22JUL24-66500-C,67.42,,0.02383364,0.0245,2,1721602561636,309955402,146
0.1,,,0.1,buy,68048.28,BTC-27DEC24-52000-P,66.28,,0.04968751,0.048,0,1721602557163,309955399,344
0.1,,,0.1,sell,68047.8,BTC-26JUL24-68500-C,64.57,,0.0271882,0.0265,2,1721602556508,309955398,26
0.1,,,0.1,sell,68020.8,BTC-30AUG24-70000-C,64.76,,0.07869078,0.079,2,1721602495462,309955294,1788
2.0,,,2.0,buy,68029.28,BTC-28MAR25-65000-P,67.83,,0.1517049,0.151,0,1721602408238,309955282,199
24.9,,,24.9,sell,68016.49,BTC-27DEC24-41000-P,68.62,,0.01611689,0.017,1,1721602325247,309955200,168
0.2,,,0.2,sell,67997.34,BTC-24JUL24-65500-P,61.54,,0.00677931,0.006,2,1721602268872,309955111,28
1.0,,,1.0,sell,67999.85,BTC-24JUL24-67000-P,62.98,,0.01350299,0.013,2,1721602260900,309955108,36
0.2,,,0.2,buy,67999.27,BTC-24JUL24-67000-C,65.27,,0.02982323,0.03,1,1721602256655,309955106,18
0.1,,,0.1,sell,68001.82,BTC-30AUG24-74000-C,65.37,,0.05821766,0.0575,2,1721602249235,309955079,1086
0.1,,,0.1,sell,68003.68,BTC-26JUL24-90000-C,98.48,,0.00018188,0.0002,1,1721602196095,309955061,1229
0.2,,,0.2,sell,68003.38,BTC-26JUL24-74000-C,72.29,,0.00690606,0.0065,2,1721602190658,309955058,1561
2.0,,,2.0,buy,68045.16,BTC-30AUG24-46000-P,71.93,,0.0030448,0.0033,0,1721602069830,309954963,453
1.0,,,1.0,buy,68045.1,BTC-24JUL24-68000-C,64.57,,0.0222507,0.022,0,1721602067973,309954962,70
1.0,,,1.0,sell,68040.6,BTC-30AUG24-44000-P,74.16,,0.00225663,0.0024,1,1721602051585,309954954,193
0.1,,,0.1,sell,68066.7,BTC-24JUL24-71000-C,67.74,,0.00779629,0.0075,2,1721602008331,309954925,35
0.1,,,0.1,buy,68060.5,BTC-2AUG24-68000-C,69.15,,0.05228144,0.0525,2,1721601993491,309954902,1167
0.1,,,0.1,buy,68021.01,BTC-24JUL24-63500-P,66.38,,0.00242216,0.0023,2,1721601769890,309954670,7
5.1,,,5.1,buy,68014.77,BTC-30AUG24-50000-P,67.39,,0.00563465,0.006,1,1721601763877,309954668,1320
1.0,,,1.0,sell,68038.5,BTC-28MAR25-300000-C,84.08,,0.01144223,0.011,0,1721601722311,309954649,404
0.4,,,0.4,buy,68039.18,BTC-22JUL24-66000-C,66.09,,0.03073926,0.031,1,1721601713531,309954641,55
1.0,,,1.0,sell,68038.02,BTC-2AUG24-72000-C,72.06,,0.03047695,0.0305,3,1721601648654,309954576,1105
1.4,,,1.4,buy,68024.32,BTC-26JUL24-66000-P,63.56,,0.01437799,0.014,0,1721601622762,309954540,1038
0.1,,,0.1,sell,68026.51,BTC-30AUG24-105000-C,78.56,,0.0070282,0.007,0,1721601613166,309954539,527
0.1,,,0.1,sell,68024.66,BTC-30AUG24-90000-C,72.19,,0.01838797,0.018,2,1721601511362,309954166,741
0.1,,,0.1,sell,68028.32,BTC-26JUL24-67500-P,64.76,,0.0230866,0.023,3,1721601495866,309954155,47
0.1,,,0.1,sell,68010.39,BTC-8NOV24-90000-C,70.6,,0.07197379,0.0705,0,1721601484406,309954116,38
1.0,,,1.0,sell,68007.81,BTC-26JUL24-65500-P,61.31,,0.01215311,0.011,3,1721601464817,309954112,5
0.1,,,0.1,sell,68007.87,BTC-26JUL24-65000-P,62.64,,0.01010323,0.0095,0,1721601458323,309954103,1640
0.1,,,0.1,sell,68014.25,BTC-9AUG24-52000-P,69.92,,0.00235703,0.0021,2,1721601432783,309954090,80
1.0,,,1.0,sell,68018.71,BTC-2AUG24-65000-P,67.18,,0.02510403,0.025,1,1721601430256,309954089,417
3.0,,,3.0,sell,68027.56,BTC-2AUG24-70000-C,70.41,,0.03997549,0.04,2,1721601419724,309954065,1781
0.9,,,0.9,sell,68049.22,BTC-26JUL24-78000-C,80.48,,0.00253877,0.0027,1,1721601399268,309953970,1351
0.1,,,0.1,sell,68049.77,BTC-2AUG24-80000-C,78.62,,0.01026486,0.01,2,1721601396820,309953968,676
0.1,,,0.1,sell,68034.69,BTC-9AUG24-74000-C,68.87,,0.03272305,0.0325,2,1721601376418,309953950,129
0.1,,,0.1,sell,68063.72,BTC-23JUL24-65500-P,57.12,,0.00267019,0.0023,2,1721601173814,309953734,71
5.0,,,5.0,sell,68065.48,BTC-27SEP24-160000-C,86.56,,0.00279481,0.0025,2,1721601158104,309953729,947
10.0,,,10.0,sell,68074.78,BTC-27SEP24-125000-C,79.13,,0.00848476,0.008,2,1721601111763,309953705,545
0.5,,,0.5,sell,68076.15,BTC-24JUL24-66500-P,62.75,,0.01054964,0.01,2,1721601110148,309953704,35
0.1,,,0.1,sell,68089.79,BTC-23JUL24-66000-P,56.89,,0.00386444,0.0034,3,1721601054390,309953606,108
0.1,,,0.1,sell,68077.28,BTC-2AUG24-46000-P,91.83,,0.00039007,0.0003,2,1721601012824,309953556,339
0.1,,,0.1,sell,68059.73,BTC-24JUL24-59000-P,81.15,,0.00043008,0.0003,2,1721600998216,309953547,6
14.0,,,14.0,sell,68063.71,BTC-27SEP24-120000-C,78.38,,0.01020218,0.01,2,1721600969183,309953541,1174
1.0,,,1.0,buy,68036.54,BTC-26JUL24-66500-C,65.65,,0.04256365,0.043,0,1721600831180,309953385,3
0.1,,,0.1,sell,68054.63,BTC-23JUL24-67500-C,61.0,,0.01976076,0.02,2,1721600815565,309953313,41
10.0,,,10.0,sell,68055.18,BTC-30AUG24-115000-C,83.61,,0.00466437,0.0044,0,1721600793772,309953276,413
0.1,,,0.1,sell,68054.46,BTC-22JUL24-72000-C,74.59,,0.00014796,0.0001,3,1721600785798,309953265,61
0.1,,,0.1,sell,68084.69,BTC-27DEC24-120000-C,75.34,,0.05100339,0.05,2,1721600713201,309953192,1025
1.0,,,1.0,buy,68075.03,BTC-28MAR25-160000-C,77.01,,0.05066319,0.05,0,1721600607147,309953062,117
1.0,,,1.0,buy,68058.82,BTC-24JUL24-78000-C,77.81,,0.00040828,0.0004,3,1721600589491,309953047,11
0.2,,,0.2,sell,68067.75,BTC-27DEC24-70000-C,68.14,,0.19028798,0.1905,2,1721600546650,309953012,2167
0.3,,,0.3,sell,68081.81,BTC-27SEP24-70000-C,65.38,,0.11090449,0.111,2,1721600524204,309952964,3493
1.0,,,1.0,buy,68101.97,BTC-24JUL24-74000-C,72.97,,0.00241516,0.0024,0,1721600465553,309952869,10
0.6,,,0.6,buy,68101.97,BTC-26JUL24-67500-C,65.52,,0.03483878,0.035,1,1721600465239,309952861,8
0.1,,,0.1,sell,68088.73,BTC-9AUG24-78000-C,70.82,,0.02102229,0.0205,2,1721600434369,309952822,169
0.2,,,0.2,sell,68060.78,BTC-28MAR25-130000-C,74.87,,0.07965746,0.079,0,1721600367673,309952726,285
0.1,,,0.1,buy,68060.69,BTC-27DEC24-53000-P,66.53,,0.05415487,0.0525,2,1721600364643,309952715,282
5.0,,,5.0,sell,68066.24,BTC-30AUG24-52000-P,64.37,,0.008002,0.0075,2,1721600336706,309952675,1112
5.0,,,5.0,sell,68066.47,BTC-30AUG24-51000-P,65.44,,0.00676512,0.0065,0,1721600332834,309952674,185
0.1,,,0.1,sell,68067.33,BTC-24JUL24-70000-C,66.34,,0.01145256,0.011,3,1721600329459,309952673,16
1.0,,,1.0,sell,68063.71,BTC-24JUL24-75000-C,72.82,,0.00161293,0.0014,2,1721600314554,309952665,18
0.1,,,0.1,sell,68057.73,BTC-27DEC24-56000-P,66.8,,0.0682814,0.067,1,1721600302352,309952653,249
0.1,,,0.1,sell,68053.42,BTC-27SEP24-85000-C,68.63,,0.04966059,0.049,2,1721600284481,309952640,2696
0.1,,,0.1,sell,68059.29,BTC-27SEP24-90000-C,70.11,,0.03842299,0.038,3,1721600275288,309952615,3196
0.1,,,0.1,buy,68061.0,BTC-26JUL24-75000-C,75.08,,0.00549426,0.0055,2,1721600266603,309952611,1426
5.0,,,5.0,buy,68074.65,BTC-27DEC24-80000-P,68.38,,0.25073557,0.2465,2,1721600219651,309952535,240
1.0,,,1.0,buy,68090.6,BTC-9AUG24-56000-P,67.29,,0.00544651,0.0055,2,1721600202974,309952469,218
1.0,,,1.0,buy,68091.26,BTC-26JUL24-77000-C,78.72,,0.00338058,0.0035,2,1721600178206,309952439,980
4.9,,,4.9,buy,68089.91,BTC-28MAR25-70000-P,67.8,,0.19057383,0.187,2,1721600175520,309952426,226
9.3,,,9.3,sell,68108.98,BTC-27SEP24-23000-P,93.86,,0.00031731,0.0002,3,1721600154130,309952399,202
0.1,,,0.1,buy,68118.45,BTC-23JUL24-69000-C,63.25,,0.01071302,0.0105,0,1721600122532,309952335,33
1.0,,,1.0,sell,68108.58,BTC-23JUL24-75000-C,76.21,,0.00046074,0.0004,2,1721600117427,309952295,30
5.0,,,5.0,buy,68106.65,BTC-27JUN25-75000-C,70.39,,0.2681497,0.2715,0,1721600116468,309952294,541
1.0,,,1.0,sell,68089.0,BTC-30AUG24-54000-P,64.21,,0.01114828,0.011,0,1721600108387,309952284,1252
0.1,,,0.1,buy,68103.38,BTC-30AUG24-45000-P,71.55,,0.00252252,0.0025,1,1721600057718,309952245,895
0.1,,,0.1,sell,68106.25,BTC-27SEP24-22000-P,97.46,,0.00027336,0.0002,2,1721600052647,309952242,215
0.8,,,0.8,sell,68104.94,BTC-27SEP24-32000-P,78.68,,0.00082815,0.0008,2,1721600042508,309952236,226
0.4,,,0.4,sell,68101.86,BTC-23JUL24-68500-C,61.48,,0.01346063,0.013,3,1721600038548,309952233,67
1.0,,,1.0,buy,68101.24,BTC-27SEP24-44000-P,67.9,,0.00538972,0.0055,2,1721600037440,309952231,495
1.0,,,1.0,sell,68101.52,BTC-27DEC24-50000-C,67.38,,0.34958579,0.3495,0,1721600034031,309952226,595
0.1,,,0.1,sell,68093.6,BTC-9AUG24-60000-P,64.22,,0.01298885,0.0125,2,1721600032239,309952219,130
5.0,,,5.0,buy,68083.51,BTC-26JUL24-73000-P,69.49,,0.07772905,0.077,2,1721599995208,309952116,145
0.3,,,0.3,buy,68108.61,BTC-30AUG24-67000-P,64.01,,0.06747342,0.0675,3,1721599920247,309952039,333
0.1,,,0.1,buy,68173.4,BTC-30AUG24-62000-P,62.94,,0.03718168,0.0365,3,1721599840466,309951828,692
0.1,,,0.1,buy,68196.78,BTC-8NOV24-90000-P,71.36,,0.33867918,0.339,1,1721599823509,309951772,1
0.1,,,0.1,sell,68200.34,BTC-30AUG24-85000-C,69.98,,0.02660142,0.026,3,1721599802597,309951741,438
0.1,,,0.1,sell,68216.73,BTC-30AUG24-67000-C,63.97,,0.10003174,0.1,0,1721599793644,309951728,936
1.0,,,1.0,sell,68120.9,BTC-2AUG24-67000-P,67.61,,0.03707048,0.0365,2,1721599713472,309951378,315
0.5,,,0.5,sell,68111.21,BTC-9AUG24-84000-C,74.84,,0.01081748,0.0105,3,1721599694662,309951274,69
0.3,,,0.3,buy,68156.45,BTC-9AUG24-63000-P,64.31,,0.023591,0.023,2,1721599669178,309951172,135
1.5,,,1.5,buy,68144.3,BTC-28MAR25-70000-C,68.33,,0.2474817,0.246,2,1721599668757,309951171,523
0.1,,,0.1,sell,68221.78,BTC-23JUL24-70500-C,64.69,,0.0054738,0.005,2,1721599648812,309951036,24
0.1,,,0.1,buy,68221.78,BTC-24JUL24-67500-P,65.51,,0.01550407,0.0155,2,1721599647083,309951015,3
0.5,,,0.5,buy,68250.34,BTC-26JUL24-68500-P,65.76,,0.0292037,0.029,3,1721599625150,309950915,15
0.5,,,0.5,buy,68249.57,BTC-30AUG24-75000-C,67.33,,0.0556312,0.0565,1,1721599620650,309950885,1366
0.3,,,0.3,sell,68293.26,BTC-9AUG24-62000-P,63.59,,0.01910812,0.018,2,1721599611349,309950832,131
1.0,,,1.0,sell,68234.09,BTC-27SEP24-65000-C,64.5,,0.14594542,0.146,0,1721599539931,309950613,2622
0.1,,,0.1,sell,68234.09,BTC-30AUG24-71000-C,65.41,,0.07483303,0.075,0,1721599539865,309950608,1189
1.0,,,1.0,sell,68253.69,BTC-9AUG24-65000-C,65.46,,0.08932307,0.0895,0,1721599537470,309950571,55
1.0,,,1.0,buy,68276.13,BTC-26JUL24-71000-P,67.99,,0.05239557,0.052,2,1721599524920,309950483,270
0.5,,,0.5,sell,68282.68,BTC-26JUL24-65000-C,64.85,,0.06069761,0.0605,1,1721599521012,309950428,3751
