amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,66602.53,BTC-27OCT24-68500-C,37.61,,0.00126501,0.0013,3,1729900777878,322337470,144
0.5,,,,0.5,sell,66615.36,BTC-8NOV24-73000-C,62.82,,0.01714537,0.017,0,1729900776036,322337467,274
0.1,,,,0.1,sell,66617.6,BTC-8NOV24-69000-C,61.67,,0.03381953,0.0335,0,1729900775337,322337464,266
0.3,,,,0.3,buy,66651.06,BTC-1NOV24-64000-P,47.1,,0.00899911,0.009,3,1729900772671,322337454,610
0.1,,,,0.1,sell,66651.06,BTC-1NOV24-72000-C,47.98,,0.00375174,0.0037,0,1729900772505,322337453,998
0.5,,,,0.5,sell,66643.72,BTC-8NOV24-76000-C,64.03,,0.01014941,0.01,0,1729900772171,322337452,201
0.1,,,,0.1,buy,66639.68,BTC-15NOV24-80000-C,62.4,,0.00914452,0.009,2,1729900753238,322337403,146
1.1,,,,1.1,buy,66633.56,BTC-1NOV24-69000-C,45.35,,0.01126523,0.011,1,1729900750911,322337378,786
0.1,,,,0.1,sell,66633.41,BTC-1NOV24-65000-P,45.96,,0.01319128,0.013,3,1729900749877,322337354,698
7.0,,,,7.0,sell,66621.26,BTC-28OCT24-66500-C,35.1,,0.01289936,0.0125,1,1729900747372,322337346,31
1.0,,,,1.0,sell,66641.47,BTC-26OCT24-67000-P,43.77,,0.00836554,0.0085,2,1729900737121,322337324,207
0.1,,,,0.1,sell,66629.67,BTC-1NOV24-62000-P,51.15,,0.00438535,0.0045,2,1729900733980,322337321,537
0.1,,,,0.1,buy,66628.43,BTC-29NOV24-49000-P,65.64,,0.00385737,0.0042,0,1729900727859,322337304,277
1.7,,,,1.7,sell,66628.43,BTC-28OCT24-66500-P,35.17,,0.01047182,0.01,0,1729900727377,322337303,138
0.1,,,,0.1,sell,66622.92,BTC-8NOV24-62000-P,61.95,,0.01831608,0.018,2,1729900723609,322337264,183
3.8,,,,3.8,buy,66616.73,BTC-26OCT24-69000-C,54.37,,9.901e-05,0.0001,3,1729900715567,322337260,234
0.8,,,,0.8,sell,66609.78,BTC-28OCT24-67500-C,36.72,,0.00657807,0.0065,1,1729900682269,322337181,93
0.1,,,,0.1,sell,66613.35,BTC-1NOV24-68000-C,44.99,,0.01587354,0.0155,1,1729900672978,322337162,1231
0.1,,,,0.1,sell,66649.07,BTC-28MAR25-300000-C,84.64,,0.00137731,0.0013,2,1729900650856,322337136,1215
0.1,,,,0.1,sell,66650.39,BTC-26OCT24-65500-P,51.86,,0.00104676,0.0011,3,1729900614158,322337077,351
0.2,,,,0.2,sell,66629.1,BTC-27OCT24-64500-P,45.89,,0.00143742,0.0016,3,1729900610336,322337032,84
0.1,,,,0.1,buy,66597.99,BTC-26OCT24-67500-C,42.48,,0.00108137,0.001,2,1729900595165,322336897,563
0.1,,,,0.1,buy,66604.82,BTC-28MAR25-60000-P,54.77,,0.07468564,0.0745,3,1729900582618,322336857,859
1.7,,,,1.7,sell,66604.0,BTC-1NOV24-66000-P,45.73,,0.01887975,0.019,2,1729900578938,322336837,710
1.9,,,,1.9,buy,66608.73,BTC-26OCT24-68000-P,41.12,,0.02127488,0.021,3,1729900577315,322336836,90
0.7,,,,0.7,buy,66607.59,BTC-26OCT24-67000-C,44.93,,0.00285095,0.0031,0,1729900566276,322336763,291
0.5,,,,0.5,buy,66615.58,BTC-27DEC24-65000-C,54.61,,0.11040874,0.11,0,1729900564049,322336728,2630
0.2,,,,0.2,sell,66624.08,BTC-26OCT24-64000-P,68.24,,0.00025052,0.0002,2,1729900555254,322336679,93
3.8,,,,3.8,buy,66565.78,BTC-27OCT24-67000-C,36.06,,0.0059611,0.006,1,1729900540310,322336584,224
12.5,BLOCK-163908,2,BTC-PDIAG-8NOV24_1NOV24-63000_65000,12.5,buy,66552.94,BTC-8NOV24-63000-P,62.7,,0.02285944,0.0233,2,1729900537600,322336552,1193
0.5,,,,0.5,buy,66527.81,BTC-8NOV24-68000-C,61.81,,0.03894298,0.039,0,1729900518395,322336456,236
0.1,,,,0.1,sell,66512.7,BTC-26OCT24-66500-C,47.44,,0.00537922,0.006,1,1729900512832,322336411,107
0.5,,,,0.5,sell,66507.51,BTC-8NOV24-67000-C,61.93,,0.04538544,0.0455,0,1729900491175,322336366,1420
0.1,,,,0.1,buy,66522.13,BTC-8NOV24-72000-C,62.6,,0.02007052,0.02,1,1729900444429,322336262,1806
