amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,89384.48,BTC-23JAN26-85000-P,53.71,0.00070611,0.0008,0,1769039988700,409514631,560
1.0,,,,,,1.0,buy,89375.88,BTC-24JAN26-86000-P,45.1,0.00237106,0.0025,0,1769039935741,409514618,38
2.2,,,,,,2.2,buy,89373.67,BTC-23JAN26-86000-P,49.17,0.00119294,0.0013,0,1769039880628,409514589,715
0.1,,,,,,0.1,buy,89370.81,BTC-22JAN26-90000-C,40.41,0.00196755,0.0022,0,1769039839040,409514577,354
3.0,,,,,,3.0,buy,89388.23,BTC-30JAN26-89000-P,38.71,0.02006643,0.0205,0,1769039769481,409514486,434
3.0,,,,,,3.0,sell,89381.28,BTC-30JAN26-92000-P,33.85,0.03898691,0.0375,0,1769039735009,409514451,1627
2.2,,,,,,2.2,buy,89343.86,BTC-30JAN26-98000-C,37.74,0.00133366,0.0014,3,1769039678313,409514341,2715
0.1,,,,,,0.1,sell,89345.08,BTC-30JAN26-101000-C,40.69,0.00058108,0.0006,3,1769039622581,409514311,150
0.1,,,,,,0.1,sell,89324.53,BTC-27MAR26-85000-P,40.73,0.04203555,0.042,0,1769039620232,409514309,9005
3.0,,,,,,3.0,buy,89336.79,BTC-30JAN26-100000-C,40.65,0.00076803,0.0009,2,1769039612745,409514286,5641
0.1,,,,,,0.1,sell,89320.64,BTC-30JAN26-97000-C,36.91,0.00188194,0.0019,2,1769039488471,409514144,408
1.0,,,,,,1.0,buy,89305.97,BTC-22JAN26-90000-P,38.9,0.00937302,0.0095,0,1769039385203,409513928,128
1.0,,,,BTC-CDIAG-24JAN26_22JAN26-90000_89000,409513897,1.0,buy,89335.12,BTC-24JAN26-90000-C,36.93,0.00882821,0.0087,2,1769039358814,409513898,82
1.0,,,,BTC-CDIAG-24JAN26_22JAN26-90000_89000,409513897,1.0,sell,89335.12,BTC-22JAN26-89000-C,42.59,0.00694616,0.0073,2,1769039358814,409513899,173
2.7,,,,,,2.7,sell,89330.33,BTC-22JAN26-92000-C,46.12,8.639e-05,0.0001,3,1769039351091,409513854,303
1.0,,,,,,1.0,sell,89375.76,BTC-27FEB26-110000-C,39.34,0.00290434,0.0029,2,1769039344900,409513839,1859
3.4,,,,,,3.4,sell,89383.25,BTC-30JAN26-104000-C,44.04,0.00032754,0.0003,3,1769039337756,409513819,1837
0.1,,,,,,0.1,sell,89395.62,BTC-23JAN26-95000-C,50.81,0.00029087,0.0003,2,1769039336503,409513813,850
0.2,,,,,,0.2,sell,89418.24,BTC-22JAN26-91000-C,36.87,0.0003698,0.0003,2,1769039328694,409513717,318
0.2,,,,,,0.2,buy,89418.21,BTC-22JAN26-86000-P,59.6,0.00011644,0.0001,3,1769039324747,409513712,307
0.3,,,,,,0.3,buy,89488.58,BTC-22JAN26-88000-P,46.32,0.0006698,0.0008,0,1769039311217,409513663,317
0.5,,,,,,0.5,buy,89516.29,BTC-23JAN26-91000-C,36.09,0.00319908,0.003,2,1769039246536,409513537,580
1.4,,,,,,1.4,sell,89445.03,BTC-23JAN26-89000-C,39.69,0.01241894,0.0125,2,1769039190898,409513372,143
21.2,,,,,,21.2,buy,89475.9,BTC-23JAN26-90000-P,36.98,0.01208851,0.012,1,1769039159516,409513266,1043
0.2,,,,,,0.2,sell,89509.03,BTC-25DEC26-120000-C,45.97,0.0906971,0.089,3,1769039034714,409513006,62
0.2,,,,,,0.2,sell,89518.0,BTC-30JAN26-96000-C,36.68,0.00291064,0.003,3,1769038966947,409512962,2805
0.5,,,,,,0.5,sell,89525.12,BTC-24JAN26-90000-P,37.38,0.01444129,0.0145,0,1769038964032,409512959,35
0.6,,,,,,0.6,buy,89525.12,BTC-30JAN26-87000-P,40.32,0.01183668,0.012,0,1769038963129,409512955,121
0.1,,,,,,0.1,buy,89573.03,BTC-26JUN26-85000-P,44.86,0.08078753,0.081,0,1769038951845,409512915,6947
0.1,,,,,,0.1,sell,89573.03,BTC-30JAN26-108000-C,50.28,0.00017581,0.0002,3,1769038951747,409512908,1175
2.4,,,,,,2.4,buy,89623.42,BTC-30JAN26-95000-C,36.04,0.0043197,0.0043,2,1769038860799,409512729,3206
0.2,,,,,,0.2,sell,89643.45,BTC-25DEC26-100000-C,47.2,0.15408763,0.1545,0,1769038847246,409512707,62
0.1,,,,,,0.1,sell,89645.3,BTC-6FEB26-108000-C,42.54,0.00057098,0.0006,3,1769038844641,409512683,43
0.6,,,,,,0.6,sell,89651.8,BTC-27MAR26-100000-C,38.59,0.02776438,0.0275,2,1769038844535,409512682,3073
1.1,,,,,,1.1,sell,89661.84,BTC-30JAN26-110000-C,54.35,0.00016931,0.0002,1,1769038837724,409512665,2406
0.1,,,,,,0.1,sell,89661.84,BTC-6FEB26-93000-C,36.45,0.01616302,0.016,2,1769038836717,409512655,111
1.0,,,,,,1.0,buy,89675.12,BTC-22JAN26-89000-P,39.55,0.00190812,0.002,1,1769038832516,409512652,158
0.4,,,,,,0.4,buy,89685.02,BTC-30JAN26-82000-P,46.92,0.00330426,0.0032,3,1769038825353,409512628,1934
2.0,,,,,,2.0,buy,89709.04,BTC-23JAN26-82000-P,62.03,0.0001138,0.0001,3,1769038772623,409512558,610
0.1,,,,,,0.1,buy,89767.71,BTC-27MAR26-155000-C,51.68,0.00063253,0.0006,2,1769038755180,409512517,1157
0.1,,,,,,0.1,sell,89768.34,BTC-27MAR26-55000-P,59.05,0.00179169,0.0016,2,1769038742687,409512513,350
0.5,,,,,,0.5,buy,89824.17,BTC-30JAN26-91000-P,36.61,0.02846714,0.0285,0,1769038450726,409512353,327
0.1,,,,,,0.1,sell,89840.26,BTC-30JAN26-99000-C,37.99,0.00115187,0.0012,3,1769038300674,409512310,256
0.3,,,,,,0.3,sell,89832.27,BTC-27FEB26-105000-C,36.62,0.00590489,0.0055,2,1769037861024,409511848,1213
0.2,,,,,,0.2,sell,89822.89,BTC-6FEB26-100000-C,36.32,0.00295818,0.0028,2,1769037817253,409511835,192
2.1,,,,,,2.1,buy,89897.43,BTC-23JAN26-91000-P,40.54,0.01631815,0.017,2,1769037715759,409511770,497
0.1,,,,,,0.1,sell,89882.7,BTC-27FEB26-86000-C,39.36,0.07571755,0.0755,2,1769037715615,409511767,270
1.0,,,,,,1.0,sell,89900.13,BTC-23JAN26-90000-C,36.47,0.0087365,0.0085,3,1769037712419,409511713,317
0.6,,,,,,0.6,sell,89907.92,BTC-23JAN26-93000-C,39.32,0.00096622,0.0009,1,1769037661671,409511680,517
0.1,,,,,,0.1,sell,89942.91,BTC-27MAR26-94000-P,38.72,0.08633319,0.086,2,1769037587812,409511649,374
0.1,,,,,,0.1,sell,89952.63,BTC-27FEB26-88000-C,38.68,0.06189065,0.062,0,1769037582265,409511637,404
0.1,,,,,,0.1,sell,89952.46,BTC-27FEB26-90000-C,37.97,0.04935414,0.0495,0,1769037580197,409511632,971
0.1,,,,,,0.1,buy,89980.54,BTC-25DEC26-160000-C,46.61,0.03358612,0.0335,2,1769037505728,409511596,148
0.6,,,,,,0.6,sell,90115.67,BTC-22JAN26-93000-C,47.45,9.472e-05,0.0001,3,1769037297741,409511302,225
0.3,,,,,,0.3,buy,90115.57,BTC-6FEB26-92000-P,36.68,0.04045318,0.0405,3,1769037297381,409511299,81
0.1,,,,,,0.1,sell,90099.22,BTC-27MAR26-84000-P,41.29,0.03525031,0.0355,2,1769037254243,409511087,572
0.1,,,,,,0.1,sell,90063.09,BTC-27MAR26-104000-P,37.87,0.16628815,0.164,0,1769037250788,409510992,35
1.0,,,,,,1.0,sell,89966.7,BTC-25SEP26-75000-P,48.67,0.06689444,0.0665,2,1769037249524,409510957,807
0.1,,,,,,0.1,sell,89966.7,BTC-25JAN26-87000-P,36.9,0.0033923,0.0032,3,1769037249244,409510949,6
0.1,,,,,,0.1,buy,89966.7,BTC-27MAR26-94000-C,39.11,0.04938125,0.05,0,1769037249239,409510947,271
0.3,,,,,,0.3,sell,89966.7,BTC-25JAN26-89000-P,33.23,0.00845483,0.008,3,1769037249188,409510944,18
0.1,,,,,,0.1,buy,89966.7,BTC-27MAR26-92000-C,39.42,0.05887097,0.0595,0,1769037249146,409510941,248
0.4,,,,,,0.4,sell,89966.7,BTC-24JAN26-88000-P,40.0,0.00493985,0.0047,0,1769037248925,409510933,77
0.1,,,,,,0.1,sell,89908.52,BTC-27MAR26-88000-P,39.73,0.05247659,0.052,0,1769037248730,409510921,538
0.1,,,,,,0.1,buy,89966.7,BTC-30JAN26-93000-C,35.7,0.00972582,0.0095,2,1769037248710,409510919,220
0.1,,,,,,0.1,sell,89908.52,BTC-27MAR26-82000-P,41.82,0.02955631,0.0295,2,1769037248283,409510906,406
0.1,,,,,,0.1,sell,89907.56,BTC-27MAR26-92000-P,38.96,0.07397216,0.0735,2,1769037248217,409510898,420
0.1,,,,,,0.1,sell,89907.56,BTC-27MAR26-86000-P,40.45,0.04365923,0.0435,0,1769037247861,409510858,660
0.1,,,,,,0.1,buy,89908.52,BTC-24JAN26-93000-C,36.98,0.00209745,0.002,2,1769037247742,409510828,83
2.0,,,,,,2.0,sell,89908.52,BTC-23JAN26-92000-P,34.95,0.02501576,0.0245,2,1769037247565,409510743,699
0.2,,,,,,0.2,sell,89902.18,BTC-23JAN26-87000-P,44.98,0.00144567,0.0015,0,1769037244867,409510688,398
0.1,,,,,,0.1,sell,89812.15,BTC-27MAR26-90000-P,39.49,0.06317059,0.063,0,1769037116660,409510627,4537
0.1,,,,,,0.1,buy,89866.17,BTC-26JUN26-85000-C,44.85,0.15195591,0.152,2,1769036790014,409510284,805
18.0,,,,,,18.0,sell,89825.33,BTC-27FEB26-75000-P,46.19,0.00686026,0.0065,2,1769036757420,409510255,1422
0.3,,,,,,0.3,sell,89740.75,BTC-23JAN26-89000-P,39.63,0.00598048,0.006,1,1769036601696,409510052,601
0.3,,,,,,0.3,sell,89721.0,BTC-30JAN26-89000-C,38.08,0.02804147,0.028,2,1769036530429,409509937,64
0.3,,,,,,0.3,sell,89733.41,BTC-23JAN26-92000-C,37.59,0.00183298,0.0017,3,1769036495770,409509898,533
0.1,,,,,,0.1,buy,89731.95,BTC-27MAR26-108000-C,39.31,0.0126204,0.013,2,1769036432193,409509761,327
0.1,,,,,,0.1,buy,89731.95,BTC-27MAR26-102000-C,38.69,0.02306684,0.023,2,1769036432159,409509756,436
0.1,,,,,,0.1,buy,89731.95,BTC-27MAR26-75000-P,45.5,0.01484358,0.015,0,1769036432127,409509755,3033
0.1,,,,,,0.1,sell,89730.83,BTC-24JAN26-92000-C,36.48,0.00349585,0.0033,2,1769036420528,409509734,112
6.6,,,,,,6.6,sell,89713.73,BTC-30JAN26-85000-P,43.16,0.00709723,0.007,1,1769036414004,409509732,3836
0.4,,,,,,0.4,sell,89743.22,BTC-30JAN26-88000-C,38.56,0.03542761,0.035,2,1769036396825,409509584,1341
1.0,,,,,,1.0,buy,89743.22,BTC-6FEB26-85000-P,40.57,0.01202916,0.012,0,1769036396707,409509582,427
1.0,,,,,,1.0,sell,89743.22,BTC-6FEB26-91000-C,37.1,0.02489835,0.025,2,1769036396609,409509572,91
1.0,,,,,,1.0,buy,89790.29,BTC-27MAR26-80000-P,42.69,0.0243867,0.0245,1,1769036345311,409509418,3796
0.9,,,,,,0.9,buy,89792.71,BTC-23JAN26-96000-C,51.19,0.00014303,0.0002,2,1769036301559,409509366,1298
1.0,,,,,,1.0,sell,89778.2,BTC-25DEC26-75000-P,49.8,0.08730327,0.087,1,1769036260612,409509350,91
0.1,,,,,,0.1,sell,89877.03,BTC-27MAR26-85000-C,40.78,0.10143747,0.1015,0,1769036179323,409509222,1525
0.7,,,,,,0.7,buy,89848.64,BTC-30JAN26-90000-P,37.85,0.02269994,0.023,0,1769035894317,409508922,3729
0.3,,,,,,0.3,sell,89848.74,BTC-30JAN26-115000-C,59.46,0.00014229,0.0001,3,1769035885830,409508914,1205
0.3,,,,,,0.3,buy,89929.23,BTC-23JAN26-80000-P,77.2,9.602e-05,0.0001,3,1769035556026,409508655,672
0.1,,,,,,0.1,sell,89877.1,BTC-6FEB26-95000-C,35.28,0.01085113,0.01,2,1769035516934,409508644,134
0.3,,,,,,0.3,sell,89854.38,BTC-24JAN26-94000-C,37.78,0.00109356,0.001,2,1769035272043,409508520,102
0.5,,,,,,0.5,buy,89854.38,BTC-27FEB26-104000-C,37.31,0.00700444,0.007,0,1769035271221,409508518,737
0.1,,,,,,0.1,buy,89928.43,BTC-23JAN26-84000-P,55.98,0.00029588,0.0003,3,1769035151000,409508294,350
0.2,,,,,,0.2,sell,89983.21,BTC-27FEB26-88000-P,38.59,0.03600305,0.036,2,1769035126462,409508255,1021
0.4,,,,,,0.4,buy,89987.93,BTC-30JAN26-55000-P,115.86,1.294e-05,0.0001,3,1769035113172,409508237,761
0.5,,,,BTC-PS-25DEC26-80000_65000,409508127,0.5,buy,90002.39,BTC-25DEC26-80000-P,49.02,0.10697501,0.1065,2,1769035074777,409508129,169
0.5,,,,BTC-PS-25DEC26-80000_65000,409508127,0.5,sell,90002.39,BTC-25DEC26-65000-P,52.0,0.05336896,0.054,2,1769035074777,409508128,25
2.0,,,,,,2.0,buy,90003.56,BTC-30JAN26-84000-P,44.63,0.005126,0.005,0,1769035072000,409508125,1697
0.5,,,,,,0.5,sell,90004.8,BTC-27FEB26-92000-P,37.03,0.0570325,0.0565,0,1769035069554,409508117,1209
1.0,,,,,,1.0,buy,89947.69,BTC-26JUN26-70000-P,48.55,0.03009139,0.03,2,1769034829538,409507883,2231
0.3,,,,,,0.3,sell,89877.78,BTC-6FEB26-95000-P,36.42,0.06556776,0.0655,0,1769034700448,409507823,116
0.1,,,,,,0.1,sell,89929.88,BTC-25JAN26-91000-C,31.91,0.00782623,0.0075,2,1769034595800,409507756,10
0.1,,,,BTC-PCAL-27FEB26_30JAN26-125000,409507511,0.1,buy,89975.23,BTC-27FEB26-125000-P,42.98,0.38438915,0.384,0,1769034461839,409507513,2
0.1,,,,BTC-PCAL-27FEB26_30JAN26-125000,409507511,0.1,sell,89975.23,BTC-30JAN26-125000-P,90.8,0.38726641,0.3877,0,1769034461839,409507512,10
1.0,,,,,,1.0,buy,89891.32,BTC-6FEB26-84000-P,41.42,0.00947895,0.0095,0,1769034350243,409507297,95
0.1,,,,,,0.1,buy,89907.62,BTC-26JUN26-60000-P,52.78,0.01457242,0.0145,2,1769034301640,409507079,1505
0.5,,,,,,0.5,sell,90091.47,BTC-30JAN26-90000-C,36.9,0.02361378,0.0235,2,1769033828396,409506592,3311
0.5,,,,,,0.5,buy,90083.59,BTC-6FEB26-87000-P,38.92,0.01657943,0.0165,3,1769033792731,409506503,45
3.0,,,,,,3.0,buy,90146.75,BTC-24JAN26-85000-P,49.42,0.00108108,0.0012,2,1769033703385,409506396,31
0.1,,,,,,0.1,buy,90176.01,BTC-27MAR26-65000-P,52.08,0.00524515,0.005,3,1769033663212,409506358,1482
0.1,,,,,,0.1,buy,90255.29,BTC-27FEB26-86000-P,39.37,0.02710239,0.027,2,1769033597526,409506260,864
0.5,,,,,,0.5,buy,90306.84,BTC-24JAN26-91000-C,37.86,0.00862103,0.009,0,1769033554346,409506158,60
0.4,,,,,,0.4,buy,90310.62,BTC-27FEB26-115000-C,41.71,0.0019276,0.0021,0,1769033537302,409506143,591
0.4,,,,,,0.4,buy,90260.7,BTC-27FEB26-80000-P,43.21,0.01227814,0.0125,2,1769033489833,409506037,1088
0.1,,,,,,0.1,sell,90251.9,BTC-24JAN26-89000-P,36.63,0.00658232,0.006,2,1769033432198,409505962,27
0.5,,,,,,0.5,sell,90251.78,BTC-23JAN26-88000-P,42.39,0.0022256,0.0023,2,1769033430443,409505961,519
0.1,,,,,,0.1,buy,90240.34,BTC-22JAN26-84000-P,91.94,1.97e-05,0.0001,3,1769033427387,409505941,92
0.1,,,,,,0.1,buy,90240.34,BTC-22JAN26-84000-C,106.47,0.06923527,0.0695,0,1769033427372,409505939,5
0.4,,,,,,0.4,buy,90230.02,BTC-27MAR26-105000-C,38.22,0.01791556,0.0175,3,1769033396721,409505916,4032
0.5,,,,,,0.5,buy,90220.76,BTC-30JAN26-92000-C,36.08,0.0140428,0.014,2,1769033204421,409505771,2153
0.5,,,,,,0.5,sell,90278.24,BTC-26JUN26-105000-C,42.79,0.06153029,0.0615,1,1769033104048,409505657,1164
0.1,,,,,,0.1,buy,90215.64,BTC-27FEB26-90000-P,37.96,0.0445143,0.0445,2,1769033094572,409505652,1603
2.2,,,,,,2.2,sell,90183.92,BTC-30JAN26-86000-P,41.04,0.00762009,0.0075,3,1769032686348,409505264,2451
0.2,,,,,,0.2,buy,90159.17,BTC-23JAN26-97000-C,57.88,0.0001933,0.0003,1,1769032681712,409505257,719
