amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,72325.55,BTC-31OCT24-71000-P,39.74,0.00038193,0.0003,2,1730332787803,322947480,247
0.1,,,,,0.1,buy,72338.09,BTC-1NOV24-71500-P,46.97,0.00589518,0.006,1,1730332757539,322947479,259
0.1,,,,,0.1,buy,72348.49,BTC-1NOV24-70000-P,51.43,0.00214141,0.0021,2,1730332695183,322947411,656
2.0,,,,,2.0,buy,72330.43,BTC-1NOV24-73000-C,48.03,0.00756098,0.008,3,1730332616805,322947356,1194
5.0,,,,,5.0,buy,72331.87,BTC-8NOV24-50000-P,112.47,0.00073151,0.0007,1,1730332573570,322947327,1888
3.0,,,,,3.0,buy,72332.03,BTC-8NOV24-55000-P,94.2,0.00135936,0.0012,3,1730332554284,322947319,2840
0.1,,,,,0.1,sell,72332.4,BTC-2NOV24-70500-P,48.56,0.00598301,0.0055,0,1730332551533,322947317,11
5.0,,,,,5.0,buy,72335.15,BTC-8NOV24-69000-C,67.92,0.07000736,0.0695,0,1730332534949,322947316,398
0.6,,,,,0.6,buy,72335.7,BTC-27JUN25-120000-C,58.26,0.05580911,0.0555,3,1730332522727,322947311,464
5.0,,,,,5.0,buy,72335.51,BTC-8NOV24-72000-P,67.42,0.03695379,0.0365,0,1730332509327,322947309,420
5.0,,,,,5.0,buy,72346.05,BTC-8NOV24-71000-C,67.92,0.05269486,0.0525,0,1730332498552,322947307,495
5.0,,,,,5.0,sell,72346.2,BTC-8NOV24-75000-C,67.6,0.02745218,0.027,2,1730332492838,322947306,2726
0.1,,,,,0.1,buy,72348.65,BTC-2NOV24-71500-P,49.4,0.01005894,0.01,1,1730332484831,322947305,28
9.4,,,,,9.4,sell,72345.16,BTC-8NOV24-70000-C,68.53,0.0609848,0.061,3,1730332481702,322947300,3226
18.2,,,,,18.2,sell,72343.95,BTC-15NOV24-80000-C,64.03,0.01899577,0.019,3,1730332470334,322947298,323
0.1,,,,,0.1,sell,72355.3,BTC-15NOV24-67000-P,62.28,0.0193779,0.019,1,1730332450529,322947288,167
2.8,,,,,2.8,sell,72363.42,BTC-31OCT24-72500-C,29.23,0.00316937,0.0028,2,1730332429726,322947269,159
0.6,,,,,0.6,sell,72366.56,BTC-28MAR25-80000-C,55.26,0.11845269,0.118,2,1730332400535,322947268,3427
6.0,,,,,6.0,buy,72379.49,BTC-2NOV24-73500-P,51.48,0.02404972,0.0245,1,1730332322778,322947248,7
0.1,,,,,0.1,buy,72373.87,BTC-15NOV24-70000-P,61.77,0.03266067,0.0325,1,1730332303892,322947238,115
25.0,BLOCK-164506,1,,,25.0,sell,72373.81,BTC-28MAR25-90000-C,56.07,0.07948499,0.0791,1,1730332293744,322947236,1237
1.0,,,,,1.0,sell,72374.35,BTC-8NOV24-74000-C,68.53,0.03279476,0.033,0,1730332266666,322947233,366
6.0,,,,,6.0,buy,72387.9,BTC-31OCT24-72500-P,29.84,0.00477913,0.0043,0,1730332233510,322947202,116
1.6,,,,,1.6,buy,72401.49,BTC-31JAN25-69000-C,54.45,0.14688882,0.147,0,1730332161262,322947169,14
0.1,,,,,0.1,buy,72400.36,BTC-1NOV24-72500-P,44.7,0.01118253,0.011,1,1730332116523,322947155,118
0.1,,,,,0.1,sell,72449.41,BTC-2NOV24-74500-C,49.3,0.00630945,0.006,2,1730332033832,322947111,13
3.8,,,,,3.8,sell,72444.43,BTC-31OCT24-74000-C,42.54,0.00027846,0.0003,2,1730331979754,322947103,154
0.2,,,,,0.2,buy,72451.43,BTC-31OCT24-72000-P,34.19,0.00186213,0.0017,0,1730331958176,322947102,169
0.1,,,,,0.1,buy,72452.58,BTC-31OCT24-73000-C,37.95,0.00167391,0.0019,1,1730331892874,322947093,294
0.1,,,,,0.1,sell,72439.39,BTC-31OCT24-73500-C,37.4,0.00058927,0.0006,2,1730331743014,322946999,108
3.0,,,,,3.0,buy,72434.11,BTC-2NOV24-79000-C,59.05,0.00053417,0.0007,0,1730331691313,322946993,16
1.0,,,,,1.0,sell,72434.24,BTC-1NOV24-76000-C,49.8,0.00090286,0.0008,0,1730331660369,322946992,931
1.0,,,,,1.0,sell,72435.09,BTC-1NOV24-67000-P,69.92,0.00062773,0.0005,2,1730331648569,322946991,1119
10.0,,,,,10.0,sell,72485.6,BTC-8NOV24-71000-P,67.71,0.02996572,0.0295,2,1730331452458,322946864,251
0.1,,,,,0.1,sell,72488.3,BTC-1NOV24-71000-P,46.15,0.00384985,0.0035,1,1730331447069,322946853,652
0.2,,,,,0.2,buy,72493.3,BTC-31OCT24-72000-C,37.82,0.00894142,0.009,0,1730331437046,322946846,136
2.0,,,,,2.0,buy,72498.57,BTC-1NOV24-72000-C,46.11,0.01543297,0.0155,1,1730331396281,322946834,1685
0.1,,,,,0.1,sell,72543.94,BTC-1NOV24-70500-P,49.15,0.00263115,0.0025,3,1730331267519,322946769,193
0.1,,,,,0.1,buy,72558.38,BTC-15NOV24-64000-P,65.82,0.01058427,0.011,0,1730331193012,322946720,319
0.1,,,,,0.1,sell,72547.6,BTC-29NOV24-80000-C,58.81,0.03378178,0.0335,1,1730331116704,322946674,2685
0.1,,,,,0.1,sell,72589.89,BTC-1NOV24-74000-C,46.47,0.00453431,0.0045,0,1730330905426,322946590,1281
0.3,,,,,0.3,sell,72597.56,BTC-26SEP25-80000-C,56.25,0.20819914,0.209,1,1730330888006,322946586,200
1.0,,,,,1.0,sell,72584.56,BTC-8NOV24-63000-P,74.94,0.00525806,0.005,2,1730330847628,322946554,1497
0.1,,,,,0.1,sell,72587.45,BTC-2NOV24-74000-C,49.22,0.00872286,0.0085,1,1730330846044,322946553,17
1.0,,,,,1.0,sell,72595.68,BTC-29NOV24-63000-P,58.88,0.01551619,0.015,2,1730330797344,322946537,567
0.1,,,,,0.1,sell,72623.68,BTC-31OCT24-71500-P,38.04,0.00060008,0.0005,2,1730330718394,322946454,192
0.1,,,,,0.1,sell,72638.13,BTC-29NOV24-70000-P,57.48,0.04312285,0.0425,2,1730330670771,322946415,312
2.0,,,,,2.0,buy,72569.33,BTC-8NOV24-100000-C,86.8,0.00035392,0.0004,3,1730330444744,322946209,1132
0.1,,,,,0.1,buy,72572.72,BTC-15NOV24-84000-C,64.41,0.01041,0.0105,0,1730330416651,322946202,119
0.6,,,,,0.6,buy,72573.18,BTC-2NOV24-76500-C,51.52,0.00198017,0.0022,0,1730330415776,322946201,6
0.2,,,,,0.2,buy,72583.73,BTC-2NOV24-77000-C,50.8,0.00146043,0.0015,2,1730330405267,322946181,4
