amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,0.5,sell,68744.74,BTC-4NOV24-69000-C,42.4,0.00364881,0.0035,0,1730678336332,323538647,186
1.9,,,,1.9,buy,68733.92,BTC-4NOV24-69500-C,43.7,0.00157725,0.0015,3,1730678320057,323538632,293
0.1,,,,0.1,sell,68733.22,BTC-22NOV24-77000-C,66.0,0.02122295,0.021,0,1730678300248,323538630,79
0.1,,,,0.1,buy,68709.99,BTC-31JAN25-64000-P,56.02,0.06499897,0.0655,0,1730678262693,323538603,126
0.1,,,,0.1,sell,68725.32,BTC-15NOV24-60000-P,71.2,0.00850973,0.008,2,1730678201122,323538554,273
0.1,,,,0.1,buy,68773.89,BTC-15NOV24-65000-P,69.14,0.02400238,0.024,0,1730678168299,323538497,323
0.3,,,,0.3,sell,68783.01,BTC-8NOV24-75000-C,82.64,0.00841079,0.0085,2,1730678162852,323538489,3150
0.1,,,,0.1,sell,68806.44,BTC-6NOV24-75000-C,84.45,0.00367506,0.0034,3,1730678088764,323538421,28
0.1,,,,0.1,buy,68809.3,BTC-31JAN25-65000-P,55.75,0.070434,0.0705,3,1730678081376,323538418,164
0.3,,,,0.3,sell,68816.88,BTC-6NOV24-70500-C,83.08,0.01657286,0.0165,2,1730678035026,323538396,68
5.4,,,,5.4,buy,68831.05,BTC-4NOV24-67500-P,45.91,0.00052197,0.0005,3,1730678014802,323538373,248
0.1,,,,0.1,sell,68841.79,BTC-22NOV24-66000-P,63.51,0.03592908,0.0355,2,1730678000137,323538362,136
0.1,,,,0.1,sell,68841.79,BTC-4NOV24-66000-P,63.57,0.00018525,0.0001,2,1730677998957,323538361,84
0.1,,,,0.1,buy,68840.0,BTC-28MAR25-60000-P,55.58,0.06200316,0.0625,3,1730677957600,323538342,928
0.1,,,,0.1,sell,68832.1,BTC-5NOV24-74000-C,55.66,0.00028465,0.0002,2,1730677933796,323538325,22
0.1,,,,0.1,sell,68833.24,BTC-22NOV24-74000-C,65.03,0.0317461,0.0315,1,1730677921783,323538324,155
