amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.3,,,,,buy,26429.92,BTC-27OCT23-30000-C,41.5,,0.02765179,0.0275,3,1692835156481,263406163,657
1.0,,,,,sell,26423.23,BTC-1SEP23-27000-C,40.25,,0.01523769,0.0155,3,1692835070981,263406138,460
0.1,,,,,sell,26431.11,BTC-24AUG23-25750-P,47.69,,0.00032488,0.0002,2,1692835039846,263406109,146
0.2,,,,,sell,26423.52,BTC-1SEP23-28000-C,42.99,,0.00712645,0.007,2,1692834980858,263406077,356
1.4,,,,,buy,26423.58,BTC-29DEC23-38000-C,50.76,,0.02236528,0.022,3,1692834972239,263406074,572
1.1,,,,,buy,26421.01,BTC-29DEC23-45000-C,57.63,,0.01275118,0.0125,3,1692834960463,263406066,1769
0.6,,,,,buy,26411.01,BTC-26AUG23-26500-C,40.44,,0.01145841,0.0115,3,1692834950962,263406050,55
2.9,,,,,buy,26410.1,BTC-27OCT23-42000-C,60.67,,0.00507259,0.0047,1,1692834929439,263406034,97
2.3,,,,,buy,26408.76,BTC-27OCT23-46000-C,65.61,,0.00340312,0.0032,0,1692834913843,263406030,60
0.3,,,,,buy,26411.32,BTC-29SEP23-36000-C,57.42,,0.00411393,0.004,3,1692834902312,263406028,1231
0.1,,,,,sell,26409.96,BTC-25AUG23-26000-C,37.01,,0.01929116,0.019,3,1692834890105,263405977,1415
0.1,,,,,sell,26409.96,BTC-25AUG23-26500-C,36.66,,0.00752636,0.0075,3,1692834890070,263405974,817
0.2,,,,,sell,26421.34,BTC-25AUG23-28000-C,61.46,,0.00097296,0.001,2,1692834851237,263405910,1220
5.0,,,,,buy,26417.8,BTC-1SEP23-29500-C,51.09,,0.0030065,0.0029,3,1692834793063,263405810,554
5.0,,,,,buy,26420.16,BTC-26AUG23-26250-P,39.84,,0.00964114,0.0095,0,1692834780267,263405804,16
2.7,,,,,buy,26423.01,BTC-26AUG23-26500-P,39.92,,0.01410976,0.014,0,1692834778802,263405789,52
0.2,,,,,sell,26423.0,BTC-25AUG23-24000-P,72.25,,0.00030407,0.0002,3,1692834745225,263405787,1942
2.1,,,,,sell,26423.0,BTC-26AUG23-26750-C,40.75,,0.00843136,0.008,1,1692834741701,263405786,45
2.0,,,,,buy,26424.03,BTC-25AUG23-26500-P,36.01,,0.01015731,0.01,0,1692834694947,263405778,207
10.8,,,,,sell,26424.03,BTC-8SEP23-24000-P,46.23,,0.00716434,0.007,0,1692834694756,263405777,113
5.4,,,,,sell,26423.95,BTC-24AUG23-26750-C,40.93,,0.00098904,0.0011,3,1692834694454,263405774,194
0.6,,,,,buy,26433.7,BTC-29DEC23-26000-P,41.79,,0.07996222,0.08,2,1692834688173,263405757,749
0.1,,,,,sell,26445.74,BTC-25AUG23-26250-C,35.3,,0.01324604,0.013,1,1692834647613,263405634,139
1.3,,,,,buy,26447.1,BTC-29SEP23-32000-C,47.52,,0.00853102,0.0085,3,1692834611540,263405625,3409
0.1,,,,,buy,26448.19,BTC-25AUG23-31000-C,100.8,,0.00013017,0.0001,3,1692834372374,263405568,4755
0.1,,,,,sell,26448.14,BTC-25AUG23-27250-C,46.54,,0.00251001,0.0022,1,1692834360917,263405567,1
0.7,,,,,buy,26445.15,BTC-29DEC23-25000-P,42.12,,0.06370905,0.0635,2,1692834324777,263405561,1084
0.5,,,,,buy,26453.9,BTC-8SEP23-26500-P,37.55,,0.03080067,0.0305,3,1692834244813,263405505,152
0.1,,,,,sell,26449.95,BTC-24AUG23-26250-P,30.73,,0.00142711,0.0011,2,1692834209545,263405492,134
5.0,,,,,sell,26450.62,BTC-26AUG23-28000-C,55.29,,0.00238469,0.0022,0,1692834186024,263405491,11
4.0,,,,,sell,26456.67,BTC-1SEP23-27000-P,38.73,,0.0353233,0.0345,2,1692834150538,263405464,184
0.7,,,,,buy,26446.62,BTC-29SEP23-50000-C,83.71,,0.00111743,0.001,3,1692834069133,263405438,1671
0.8,,,,,sell,26451.11,BTC-8SEP23-25500-P,39.88,,0.0166963,0.0165,3,1692834017144,263405415,310
0.1,,,,,sell,26451.4,BTC-24AUG23-27000-C,41.36,,0.00040916,0.0003,2,1692834013552,263405412,151
2.6,,,,,buy,26452.18,BTC-29DEC23-32000-C,44.69,,0.04491292,0.0445,3,1692833999972,263405401,878
0.1,,,,,buy,26452.95,BTC-24AUG23-26500-C,34.62,,0.00326167,0.0035,1,1692833972607,263405390,235
1.4,,,,,buy,26453.68,BTC-29DEC23-65000-C,72.78,,0.00514842,0.0049,1,1692833969254,263405389,524
0.2,,,,,buy,26461.17,BTC-25AUG23-26000-P,39.48,,0.00318704,0.0031,2,1692833902182,263405364,3354
0.1,,,,,sell,26461.17,BTC-29SEP23-24000-P,41.61,,0.01607537,0.0155,2,1692833901702,263405363,1689
3.0,,,,,sell,26461.6,BTC-24AUG23-26000-P,41.82,,0.00058545,0.0005,2,1692833897259,263405362,253
0.1,,,,,buy,26459.71,BTC-25AUG23-26250-P,39.88,,0.00563174,0.006,2,1692833891191,263405361,86
0.1,,,,,sell,26462.29,BTC-29SEP23-27000-C,37.69,,0.04058177,0.0405,0,1692833802807,263405325,1552
0.1,,,,,buy,26463.38,BTC-25AUG23-26750-C,42.45,,0.00575762,0.006,3,1692833746890,263405298,141
0.1,,,,,sell,26463.27,BTC-8SEP23-30000-C,46.84,,0.00510062,0.0048,2,1692833728636,263405297,155
0.4,,,,,sell,26479.08,BTC-29SEP23-21000-P,53.57,,0.00537945,0.0055,1,1692833617647,263405241,1258
0.1,,,,,sell,26473.25,BTC-29SEP23-26000-P,38.13,,0.03691761,0.037,2,1692833518520,263405222,2169
0.2,,,,,buy,26472.84,BTC-25AUG23-27000-C,44.42,,0.00401339,0.0038,2,1692833489579,263405221,1825
2.1,,,,,sell,26478.05,BTC-25AUG23-30500-C,98.36,,0.00021049,0.0002,3,1692833466301,263405218,602
20.0,BLOCK-92185,2,BTC-CS-24AUG23-26500_27500,,buy,26477.37,BTC-24AUG23-27500-C,76.92,,0.000298,0.0006,2,1692833360064,263405138,58
2.3,,,,,buy,26484.82,BTC-1SEP23-26500-C,39.34,,0.02382758,0.024,0,1692833189936,263405070,527
2.0,,,,,sell,26475.21,BTC-26AUG23-27500-C,49.72,,0.00398029,0.0038,1,1692833165476,263405050,16
0.1,,,,,sell,26504.17,BTC-29SEP23-25000-P,39.37,,0.02395718,0.0235,2,1692833026444,263405011,2405
1.0,,,,,sell,26506.93,BTC-24AUG23-25250-P,69.62,,6.285e-05,0.0001,2,1692832890061,263404936,67
5.0,,,,,sell,26518.2,BTC-1SEP23-27500-C,41.71,,0.01141511,0.0115,0,1692832713872,263404753,477
0.1,,,,,buy,26518.2,BTC-29SEP23-31000-C,44.75,,0.01097832,0.011,0,1692832713810,263404752,2974
2.1,,,,,buy,26510.24,BTC-29SEP23-28000-C,38.39,,0.02815042,0.028,1,1692832712518,263404716,1921
0.1,,,,,buy,26489.43,BTC-29SEP23-29000-C,40.2,,0.0196047,0.0195,2,1692832666380,263404480,1987
4.8,,,,,sell,26489.43,BTC-25AUG23-28000-P,52.08,,0.05867796,0.058,2,1692832666238,263404469,3113
0.3,,,,,buy,26489.43,BTC-25AUG23-25500-C,54.11,,0.038213,0.039,0,1692832666237,263404468,118
0.8,,,,,buy,26489.43,BTC-1SEP23-26000-C,40.92,,0.03450846,0.035,0,1692832666227,263404457,427
0.7,,,,,sell,26489.43,BTC-25AUG23-27500-P,48.17,,0.0406718,0.04,2,1692832666225,263404455,386
0.2,,,,,buy,26469.62,BTC-26AUG23-26250-C,42.94,,0.01819141,0.0185,2,1692832665672,263404373,56
0.1,,,,,sell,26453.19,BTC-24AUG23-25000-P,79.42,,9.682e-05,0.0001,3,1692832657925,263404302,84
1.0,,,,,sell,26452.92,BTC-24AUG23-26500-P,32.25,,0.00538059,0.005,3,1692832391790,263404109,85
0.5,,,,,sell,26456.86,BTC-26AUG23-23500-P,71.85,,0.00048824,0.0004,3,1692832347868,263404052,7
