amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,sell,42072.41,BTC-19JAN24-42000-C,61.23,,0.06445928,0.0645,1,1703894395903,277227834,19
6.0,,,,6.0,sell,42078.06,BTC-26JAN24-30000-P,75.79,,0.00337806,0.0031,3,1703894381065,277227832,1362
0.3,,,,0.3,sell,42077.19,BTC-31DEC23-40000-P,51.29,,0.0007456,0.0006,3,1703894368278,277227827,74
12.5,BLOCK-119029,2,BTC-CS-12JAN24-45000_50000,12.5,sell,42080.18,BTC-12JAN24-50000-C,68.0,,0.00716454,0.007,0,1703894349564,277227819,824
12.5,BLOCK-119029,2,BTC-CS-12JAN24-45000_50000,12.5,buy,42080.18,BTC-12JAN24-45000-C,64.38,,0.02582398,0.0261,0,1703894349564,277227820,763
0.1,,,,0.1,sell,42083.66,BTC-19JAN24-42000-P,60.87,,0.05030269,0.05,2,1703894341714,277227817,58
2.0,,,,2.0,buy,42083.66,BTC-5JAN24-44000-C,49.31,,0.01119782,0.011,1,1703894333778,277227816,813
1.0,,,,1.0,buy,42084.08,BTC-5JAN24-42500-C,50.09,,0.02341639,0.024,0,1703894318830,277227815,209
2.0,,,,2.0,sell,42083.89,BTC-1JAN24-39000-P,55.78,,0.00083686,0.0007,2,1703894285900,277227805,26
18.0,,,,18.0,sell,42083.93,BTC-12JAN24-32000-P,78.55,,0.00170569,0.0015,2,1703894285649,277227803,146
1.0,,,,1.0,buy,42083.38,BTC-30DEC23-42250-C,34.0,,0.00259895,0.0025,0,1703894165698,277227712,91
2.3,,,,2.3,buy,42079.29,BTC-19JAN24-50000-C,64.64,,0.01245405,0.0125,1,1703894164372,277227705,109
0.3,,,,0.3,buy,42069.98,BTC-23FEB24-50000-C,60.74,,0.04156742,0.0415,0,1703894159369,277227670,428
0.4,,,,0.4,sell,42069.98,BTC-30DEC23-43000-C,43.99,,0.00037139,0.0003,1,1703894158586,277227669,339
0.1,,,,0.1,sell,42063.2,BTC-19JAN24-41000-P,60.79,,0.03980948,0.0395,3,1703894041691,277227592,142
0.9,,,,0.9,sell,42046.6,BTC-1JAN24-42000-C,39.17,,0.01411828,0.014,0,1703893977969,277227444,28
