amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,124731.83,BTC-26DEC25-85000-P,54.14,0.00515031,0.005,3,1759795197495,388470562,4595
0.1,,,,,,0.1,buy,124768.37,BTC-26DEC25-130000-P,40.14,0.08800412,0.088,1,1759795196547,388470552,394
0.1,,,,,,0.1,buy,124768.37,BTC-17OCT25-121000-P,39.28,0.01247634,0.0125,1,1759795196105,388470532,120
0.1,,,,,,0.1,sell,124759.34,BTC-26JUN26-60000-P,59.59,0.00850717,0.0085,1,1759795153329,388470350,310
0.2,,,,,,0.2,buy,124779.54,BTC-8OCT25-123000-P,35.69,0.00313527,0.0031,0,1759795060494,388470217,125
2.0,,,,,,2.0,sell,124788.11,BTC-17OCT25-95000-P,65.95,0.00032596,0.0002,2,1759795027535,388470195,280
0.1,,,,,,0.1,buy,124784.61,BTC-26DEC25-50000-P,78.24,0.00039129,0.0004,1,1759794978884,388470169,754
0.1,,,,,,0.1,sell,124785.99,BTC-7OCT25-126000-C,32.77,0.00094397,0.0009,3,1759794903183,388470083,416
0.7,,,,,,0.7,sell,124801.75,BTC-8OCT25-126000-C,33.57,0.00475519,0.0044,2,1759794901381,388470076,503
0.2,,,,,,0.2,sell,124789.63,BTC-10OCT25-118000-P,47.0,0.00196324,0.0021,0,1759794884837,388470031,574
0.1,,,,,,0.1,buy,124770.65,BTC-26DEC25-132000-C,40.07,0.05850536,0.0585,2,1759794736330,388469963,94
3.0,,,,,,3.0,buy,124773.69,BTC-10OCT25-123000-P,39.63,0.00816012,0.0085,0,1759794693662,388469928,204
0.3,,,,,,0.3,buy,124814.84,BTC-26DEC25-150000-C,40.65,0.02231832,0.022,3,1759794598354,388469807,5347
0.3,,,,,,0.3,sell,124793.83,BTC-10OCT25-124000-P,36.76,0.01085714,0.0105,1,1759794554303,388469788,209
0.1,,,,,,0.1,sell,124797.35,BTC-28NOV25-140000-C,37.89,0.02145675,0.021,3,1759794521608,388469749,1959
0.4,,,,,,0.4,sell,124745.28,BTC-28NOV25-128000-C,38.2,0.05139956,0.0515,1,1759794506288,388469725,474
0.1,,,,,,0.1,sell,124746.92,BTC-28NOV25-124000-C,38.44,0.06700551,0.067,2,1759794505370,388469696,604
1.0,,,,,,1.0,sell,124746.92,BTC-8OCT25-127000-C,35.1,0.00267997,0.0025,2,1759794505341,388469694,72
3.2,,,,,,3.2,sell,124738.83,BTC-7OCT25-127000-C,39.89,0.00040538,0.0004,3,1759794486670,388469674,228
0.7,,,,,,0.7,sell,124738.83,BTC-8OCT25-129000-C,39.12,0.0009753,0.0009,2,1759794486258,388469673,52
1.0,,,,,,1.0,buy,124752.64,BTC-8OCT25-130000-C,41.88,0.00060281,0.0006,1,1759794415451,388469543,60
1.0,,,,,,1.0,sell,124752.6,BTC-7OCT25-125000-C,29.72,0.00269537,0.0028,2,1759794394188,388469489,366
0.1,,,,,,0.1,buy,124760.71,BTC-26DEC25-135000-C,40.09,0.05021064,0.05,3,1759794388148,388469455,2310
