amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,60377.7,BTC-13SEP24-62000-C,51.51,0.039018,0.0395,3,1724371130686,315141639,35
1.8,,,,1.8,sell,60375.76,BTC-23AUG24-59500-P,45.61,0.00125988,0.001,3,1724371075286,315141621,255
1.8,,,,1.8,sell,60375.76,BTC-23AUG24-61000-C,42.62,0.00176561,0.0016,3,1724371075280,315141620,1255
0.1,,,,0.1,buy,60379.12,BTC-24AUG24-60000-P,49.87,0.00896728,0.009,3,1724371068539,315141616,83
0.1,,,,0.1,buy,60384.38,BTC-27DEC24-58000-C,62.29,0.17734179,0.1775,2,1724371024765,315141607,241
0.1,,,,0.1,buy,60386.78,BTC-30AUG24-62000-C,47.95,0.01684575,0.0165,3,1724370949896,315141598,2641
0.1,,,,0.1,buy,60395.88,BTC-27SEP24-75000-C,55.71,0.01048036,0.0105,3,1724370880156,315141588,5605
2.1,,,,2.1,sell,60403.9,BTC-23AUG24-62000-C,53.73,0.00042545,0.0004,3,1724370823137,315141580,1716
0.1,,,,0.1,sell,60405.28,BTC-23AUG24-62500-C,62.93,0.00028732,0.0003,3,1724370791159,315141572,237
0.2,,,,0.2,sell,60390.51,BTC-27SEP24-65000-C,53.17,0.0388588,0.039,1,1724370666168,315141540,4243
0.1,,,,0.1,sell,60408.81,BTC-30AUG24-75000-C,68.4,0.00053508,0.0005,3,1724370471957,315141473,2494
0.1,,,,0.1,buy,60400.03,BTC-13SEP24-76000-C,56.79,0.003277,0.0032,2,1724370379396,315141421,15
8.0,,,,8.0,sell,60390.17,BTC-27SEP24-105000-C,76.02,0.00101032,0.0011,3,1724370323850,315141394,1277
0.5,,,,0.5,sell,60388.42,BTC-24AUG24-67000-C,69.34,0.00015587,0.0001,2,1724370313802,315141392,37
10.0,,,,10.0,buy,60389.69,BTC-27SEP24-48000-P,60.82,0.00801604,0.0085,0,1724370306653,315141387,1181
0.1,,,,0.1,sell,60395.56,BTC-23AUG24-64000-C,82.07,0.00014343,0.0001,3,1724370163629,315141357,1160
0.1,,,,0.1,sell,60392.38,BTC-25AUG24-61500-C,44.03,0.00747852,0.007,2,1724370117318,315141334,13
10.0,,,,10.0,sell,60393.11,BTC-23AUG24-55000-P,126.56,3.747e-05,0.0001,2,1724370089172,315141321,717
1.4,,,,1.4,sell,60455.79,BTC-23AUG24-58500-P,64.39,0.00040597,0.0004,2,1724369620607,315141239,223
0.1,,,,0.1,buy,60455.71,BTC-30AUG24-55000-C,54.46,0.09519724,0.095,2,1724369535206,315141227,585
5.0,,,,5.0,sell,60436.7,BTC-23AUG24-65000-C,98.58,0.00010529,0.0001,3,1724369366615,315141174,1140
2.0,,,,2.0,sell,60432.16,BTC-23AUG24-66000-C,116.76,2.169e-05,0.0001,3,1724369296681,315141134,828
18.5,,,,18.5,sell,60434.2,BTC-27SEP24-110000-C,78.21,0.00069867,0.0008,1,1724369280128,315141133,1317
10.0,,,,10.0,buy,60434.17,BTC-27SEP24-115000-C,81.87,0.00059691,0.0007,0,1724369266914,315141130,990
0.1,,,,0.1,buy,60433.24,BTC-30AUG24-100000-C,119.6,2.621e-05,0.0001,3,1724369249915,315141129,835
10.0,,,,10.0,sell,60431.28,BTC-23AUG24-67000-C,134.13,4.91e-06,0.0001,3,1724369239294,315141128,752
10.0,,,,10.0,sell,60433.32,BTC-23AUG24-54000-P,146.68,9.4e-06,0.0001,2,1724369219988,315141127,673
4.6,,,,4.6,sell,60417.7,BTC-23AUG24-52000-P,189.51,1.1e-07,0.0001,3,1724369169589,315141093,693
8.1,,,,8.1,sell,60417.79,BTC-23AUG24-50000-P,233.26,0.0,0.0001,3,1724369163314,315141091,632
3.0,,,,3.0,buy,60417.62,BTC-24AUG24-66000-C,65.49,0.00019344,0.0002,2,1724369159000,315141090,24
2.9,,,,2.9,sell,60418.47,BTC-23AUG24-49000-P,255.92,0.0,0.0001,3,1724369107700,315141079,194
1.7,,,,1.7,buy,60417.05,BTC-23AUG24-53000-P,167.85,4.6e-07,0.0001,3,1724369096456,315141076,530
1.2,,,,1.2,sell,60417.06,BTC-23AUG24-51000-P,211.19,0.0,0.0001,3,1724369091387,315141075,310
1.7,,,,1.7,sell,60415.74,BTC-23AUG24-69000-C,166.96,5e-08,0.0001,3,1724369068394,315141064,559
1.5,,,,1.5,buy,60414.67,BTC-23AUG24-56000-P,113.39,0.00014636,0.0002,0,1724369045764,315141056,1066
1.7,,,,1.7,buy,60418.64,BTC-23AUG24-68000-C,150.42,2.2e-07,0.0001,3,1724369000138,315141046,898
0.4,,,,0.4,sell,60395.38,BTC-23AUG24-70000-C,182.86,0.0,0.0001,3,1724368949780,315141026,745
0.1,,,,0.1,buy,60406.44,BTC-13SEP24-56000-P,52.25,0.01971839,0.0195,1,1724368843586,315140987,31
0.5,,,,0.5,sell,60409.95,BTC-8NOV24-63000-C,60.85,0.10108301,0.101,3,1724368838465,315140985,158
0.1,,,,0.1,sell,60391.73,BTC-13SEP24-64000-C,51.05,0.02780049,0.0275,3,1724368690994,315140944,52
0.6,,,,0.6,buy,60391.15,BTC-27DEC24-75000-C,63.56,0.08127731,0.081,2,1724368684298,315140941,3005
1.0,,,,1.0,sell,60387.59,BTC-23AUG24-57500-P,77.56,0.0002379,0.0002,2,1724368658207,315140921,155
0.6,,,,0.6,sell,60387.67,BTC-30AUG24-58000-C,50.15,0.05213214,0.0525,2,1724368636697,315140907,1120
0.1,,,,0.1,buy,60322.12,BTC-24AUG24-60500-P,49.36,0.01356632,0.0135,0,1724368297648,315140566,61
1.0,,,,1.0,sell,60354.86,BTC-30AUG24-66000-C,53.0,0.00447739,0.0046,2,1724368199431,315140523,2316
0.1,,,,0.1,sell,60351.56,BTC-25AUG24-60500-C,45.28,0.01325466,0.0135,2,1724368199138,315140521,13
1.0,,,,1.0,sell,60354.46,BTC-13SEP24-57000-C,51.14,0.08344915,0.083,1,1724368198892,315140514,1
0.1,,,,0.1,buy,60364.58,BTC-23AUG24-63000-C,72.66,0.00015395,0.0003,3,1724368082310,315140448,1203
2.6,,,,2.6,sell,60368.77,BTC-23AUG24-60500-C,44.05,0.004611,0.0046,3,1724368072016,315140442,223
1.1,,,,1.1,buy,60415.99,BTC-23AUG24-59000-P,54.89,0.00069413,0.0007,2,1724368014041,315140345,1133
0.1,,,,0.1,sell,60406.48,BTC-24AUG24-62000-C,52.95,0.00394324,0.004,3,1724368013944,315140340,125
0.1,,,,0.1,buy,60415.7,BTC-8NOV24-50000-P,61.25,0.03394063,0.034,1,1724368012320,315140325,447
