amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,sell,41153.1,BTC-26JAN24-35000-P,55.58,,0.01826055,0.018,3,1702335969138,274947562,713
0.1,,,,sell,41153.1,BTC-26JAN24-36000-P,54.46,,0.02272488,0.0225,0,1702335968952,274947555,595
0.2,,,,sell,41140.86,BTC-14DEC23-41500-P,55.39,,0.0221651,0.022,2,1702335956725,274947498,12
0.2,,,,buy,41138.23,BTC-14DEC23-40500-C,58.38,,0.02801942,0.028,2,1702335952973,274947489,4
0.1,,,,sell,41137.84,BTC-14DEC23-45500-C,69.68,,0.00072975,0.0009,2,1702335931321,274947402,2
0.5,,,,sell,41170.02,BTC-26JAN24-48000-C,55.22,,0.02863597,0.029,2,1702335911683,274947367,978
1.0,,,,buy,41177.27,BTC-14DEC23-46500-C,75.92,,0.00041789,0.0006,3,1702335901554,274947337,7
7.0,,,,sell,41201.01,BTC-13DEC23-45500-C,71.72,,0.00026882,0.0002,2,1702335863132,274947254,31
1.0,,,,sell,41203.99,BTC-15DEC23-44500-C,58.27,,0.00260853,0.0024,3,1702335859692,274947243,497
0.1,,,,sell,41208.95,BTC-27SEP24-60000-C,61.73,,0.11411879,0.114,0,1702335837821,274947225,193
0.8,,,,sell,41209.52,BTC-26JAN24-65000-C,72.68,,0.00553608,0.0055,1,1702335836028,274947223,293
0.4,,,,sell,41209.75,BTC-14DEC23-44000-C,59.08,,0.00212963,0.002,2,1702335826245,274947221,20
2.0,,,,sell,41213.4,BTC-13DEC23-45250-C,72.1,,0.00035558,0.0003,2,1702335813959,274947217,20
4.8,,,,buy,41227.67,BTC-29DEC23-38000-P,54.71,,0.01520408,0.0155,2,1702335763229,274947140,1910
1.0,,,,sell,41244.97,BTC-22DEC23-47000-C,56.82,,0.00466243,0.0044,2,1702335708038,274947040,281
1.0,,,,sell,41230.16,BTC-22DEC23-45000-C,53.62,,0.00914932,0.009,1,1702335688743,274946952,546
1.6,,,,sell,41244.64,BTC-29DEC23-44500-C,51.82,,0.01891953,0.019,3,1702335668610,274946927,221
1.0,,,,sell,41244.64,BTC-29DEC23-45000-C,52.26,,0.01642037,0.0165,3,1702335668317,274946925,9054
2.0,,,,sell,41243.95,BTC-15DEC23-35000-P,94.1,,0.00093417,0.0011,3,1702335644432,274946842,473
0.2,,,,buy,41243.84,BTC-29MAR24-39000-P,55.3,,0.07833636,0.078,2,1702335638042,274946835,115
1.0,,,,sell,41244.93,BTC-14DEC23-42500-C,55.11,,0.00740457,0.007,2,1702335634615,274946834,16
1.0,,,,sell,41272.35,BTC-14DEC23-42750-C,54.03,,0.00618283,0.0055,2,1702335611765,274946748,35
1.0,,,,sell,41269.96,BTC-13DEC23-43000-C,54.66,,0.00212695,0.0019,2,1702335586559,274946650,55
1.0,,,,sell,41250.75,BTC-14DEC23-41500-C,56.83,,0.01577922,0.016,2,1702335531575,274946520,8
1.0,,,,sell,41254.11,BTC-22DEC23-43500-C,52.67,,0.01625038,0.0165,0,1702335527514,274946502,262
0.1,,,,sell,41258.25,BTC-29DEC23-47500-C,54.32,,0.00838858,0.008,0,1702335522917,274946481,43
1.0,,,,sell,41272.27,BTC-15DEC23-34500-P,96.04,,0.00076149,0.0008,2,1702335495409,274946448,307
1.0,,,,buy,41304.69,BTC-26JAN24-51000-C,56.79,,0.01907105,0.019,0,1702335381968,274946289,110
1.0,,,,buy,41314.24,BTC-23FEB24-22000-P,80.01,,0.00360359,0.0035,2,1702335334049,274946243,45
0.1,,,,buy,41319.86,BTC-22DEC23-35500-P,66.94,,0.00383601,0.004,1,1702335289967,274946209,113
2.0,,,,sell,41321.24,BTC-13DEC23-38000-P,79.59,,0.00091332,0.0008,0,1702335253673,274946162,5
0.1,,,,buy,41321.2,BTC-15DEC23-43000-C,55.08,,0.00764933,0.0075,1,1702335222177,274946137,1257
2.0,,,,sell,41324.41,BTC-23FEB24-64000-C,63.3,,0.01125064,0.011,2,1702335163351,274946118,46
0.6,,,,buy,41324.49,BTC-13DEC23-43250-C,55.98,,0.00170417,0.0016,3,1702335145652,274946114,79
1.0,,,,buy,41322.33,BTC-22DEC23-44000-C,52.8,,0.01386785,0.014,2,1702335070789,274946075,946
0.5,,,,sell,41318.52,BTC-22DEC23-39500-P,53.04,,0.01644673,0.016,2,1702335000119,274946036,413
0.5,,,,sell,41317.73,BTC-26JAN24-33000-P,58.32,,0.01177556,0.011,2,1702334943214,274946000,670
1.0,,,,buy,41319.46,BTC-28JUN24-36000-C,57.61,,0.25595143,0.2555,0,1702334929878,274945995,258
0.1,,,,buy,41318.23,BTC-26JAN24-66000-C,72.96,,0.00515687,0.005,3,1702334923265,274945983,39
1.0,,,,buy,41298.5,BTC-27SEP24-100000-C,68.44,,0.03772289,0.0375,0,1702334861110,274945865,277
1.2,,,,sell,41298.02,BTC-29DEC23-60000-C,77.87,,0.00114367,0.0011,3,1702334814491,274945833,3516
3.0,,,,sell,41294.09,BTC-29DEC23-30000-C,87.2,,0.27999404,0.2805,2,1702334804895,274945821,4989
1.0,,,,buy,41290.48,BTC-27SEP24-38000-C,58.7,,0.27048237,0.2705,2,1702334706839,274945692,54
1.0,,,,buy,41274.05,BTC-29MAR24-34000-C,57.31,,0.23933556,0.2395,2,1702334680855,274945666,540
5.0,,,,sell,41272.16,BTC-14DEC23-42000-C,56.9,,0.0113447,0.0115,0,1702334673891,274945665,4
0.4,,,,buy,41267.8,BTC-15DEC23-44000-C,57.34,,0.00376482,0.0037,2,1702334657687,274945638,1478
0.2,,,,sell,41271.99,BTC-13DEC23-42500-C,54.74,,0.0040119,0.0038,2,1702334570356,274945509,56
0.1,,,,buy,41272.55,BTC-15DEC23-46500-C,69.03,,0.00113776,0.0011,3,1702334501550,274945404,284
3.1,,,,sell,41228.54,BTC-15DEC23-43000-P,56.97,,0.04820068,0.0485,3,1702334327601,274945258,735
0.7,,,,sell,41228.52,BTC-29DEC23-40500-P,51.43,,0.03347523,0.0335,2,1702334212574,274945146,103
0.5,,,,sell,41252.12,BTC-26JAN24-32000-P,60.97,,0.0099229,0.0095,2,1702334142462,274945034,723
0.5,,,,sell,41250.71,BTC-29DEC23-41500-C,51.25,,0.04425742,0.0445,0,1702334139959,274945028,27
0.2,,,,buy,41237.81,BTC-23FEB24-45000-C,54.08,,0.0692202,0.0695,2,1702334065759,274944963,126
0.2,,,,buy,41236.39,BTC-15DEC23-42000-C,54.87,,0.01434027,0.014,0,1702334047308,274944945,1243
3.7,,,,buy,41207.24,BTC-12DEC23-41500-P,45.09,,0.01065835,0.01,1,1702333939806,274944856,148
13.0,,,,sell,41213.29,BTC-13DEC23-40500-P,58.36,,0.00722567,0.007,2,1702333932554,274944837,49
0.1,,,,sell,41240.99,BTC-26JAN24-54000-C,59.6,,0.01345404,0.013,3,1702333899806,274944747,692
0.2,,,,buy,41225.88,BTC-15DEC23-41000-C,56.38,,0.02576365,0.0255,0,1702333803662,274944671,843
0.1,,,,buy,41246.53,BTC-26JAN24-58000-C,65.26,,0.00901625,0.0095,0,1702333707521,274944549,295
0.3,,,,sell,41276.34,BTC-15DEC23-42500-C,55.2,,0.01106882,0.0105,0,1702333545186,274944334,357
0.1,,,,sell,41221.89,BTC-29DEC23-39000-P,52.12,,0.02115935,0.0205,2,1702333473664,274944187,1667
0.7,,,,buy,41237.92,BTC-23FEB24-46000-C,54.27,,0.06199985,0.062,0,1702333433730,274944082,192
0.4,,,,buy,41247.9,BTC-26JAN24-42000-C,53.08,,0.07305566,0.073,0,1702333427098,274944052,843
0.2,,,,sell,41250.66,BTC-29DEC23-40000-C,52.32,,0.06469629,0.065,0,1702333378014,274943959,10518
0.1,,,,sell,41281.67,BTC-29DEC23-49000-C,57.61,,0.00609965,0.006,1,1702333362639,274943909,546
0.2,,,,buy,41281.67,BTC-14DEC23-42000-P,58.02,,0.02789657,0.028,2,1702333362477,274943896,22
1.2,,,,buy,41276.85,BTC-29MAR24-38000-P,55.55,,0.06802916,0.068,2,1702333257563,274943631,171
0.1,,,,sell,41263.38,BTC-29DEC23-48000-C,55.9,,0.00771133,0.0075,1,1702333192096,274943532,571
0.1,,,,buy,41258.53,BTC-23FEB24-65000-C,64.43,,0.01064,0.0105,3,1702333134071,274943446,57
2.0,,,,buy,41207.91,BTC-29DEC23-45500-C,52.33,,0.01421169,0.014,0,1702333007111,274943310,35
1.0,,,,sell,41193.53,BTC-22DEC23-39000-P,54.37,,0.01429757,0.014,2,1702332983154,274943285,354
0.3,,,,sell,41135.19,BTC-22DEC23-51000-C,67.56,,0.00168265,0.0016,3,1702332853165,274943170,199
0.2,,,,sell,41116.57,BTC-29MAR24-36000-P,55.6,,0.05229699,0.0515,2,1702332813129,274943057,236
0.2,,,,sell,41116.57,BTC-29MAR24-55000-C,58.7,,0.04331025,0.0425,0,1702332812523,274943055,962
0.2,,,,buy,41180.82,BTC-13DEC23-41250-P,56.62,,0.01468092,0.0145,2,1702332482335,274942498,51
3.3,,,,buy,41177.15,BTC-15DEC23-34000-P,101.19,,0.00068639,0.0008,3,1702332462723,274942486,324
1.4,,,,sell,41184.19,BTC-29MAR24-45000-C,56.28,,0.09823973,0.098,1,1702332449590,274942454,2214
0.1,,,,sell,41179.95,BTC-13DEC23-41750-C,56.2,,0.00881678,0.0085,0,1702332139018,274941705,18
1.0,,,,buy,41141.23,BTC-13DEC23-41250-C,57.84,,0.01340835,0.0135,0,1702331979378,274941313,12
0.9,,,,sell,41105.28,BTC-26JAN24-39000-P,52.51,,0.04383909,0.0435,3,1702331972748,274941295,409
0.1,,,,buy,41124.4,BTC-26JAN24-43000-C,53.41,,0.06171778,0.062,3,1702331768666,274940837,453
0.1,,,,sell,41130.15,BTC-29DEC23-50000-C,59.75,,0.00502526,0.0047,2,1702331744456,274940769,7554
0.2,,,,sell,41072.19,BTC-27SEP24-140000-C,73.86,,0.01831151,0.018,3,1702331219809,274939990,148
5.0,,,,sell,41095.25,BTC-29MAR24-46000-C,56.62,,0.08941839,0.0895,2,1702330967349,274939458,54
0.1,,,,buy,41104.6,BTC-22DEC23-40500-C,53.03,,0.04511431,0.0455,0,1702330946103,274939429,95
1.0,,,,sell,41106.84,BTC-26JAN24-40000-P,52.77,,0.05371751,0.054,3,1702330926762,274939341,632
0.2,,,,buy,41162.88,BTC-15DEC23-39500-P,63.16,,0.00833332,0.0085,3,1702330870689,274939123,484
0.4,,,,sell,41157.71,BTC-29MAR24-37000-P,55.6,,0.06042883,0.06,3,1702330806428,274938963,188
0.3,,,,sell,41138.0,BTC-14DEC23-40250-P,59.69,,0.01003656,0.01,0,1702330797249,274938944,3
0.2,,,,sell,41104.96,BTC-29DEC23-55000-C,69.86,,0.00222501,0.0021,0,1702330695253,274938692,3842
0.1,,,,sell,41108.3,BTC-15DEC23-50000-C,91.63,,0.00047552,0.0005,2,1702330659375,274938671,862
0.1,,,,sell,41138.6,BTC-12DEC23-38500-P,92.13,,0.00033063,0.0002,2,1702330598827,274938533,15
0.1,,,,sell,41185.14,BTC-27SEP24-34000-P,59.44,,0.09094791,0.0915,0,1702330509751,274938235,38
0.7,,,,buy,41128.02,BTC-28JUN24-50000-C,58.24,,0.11654719,0.1165,2,1702330198310,274937094,1363
0.2,,,,sell,41142.49,BTC-29DEC23-41000-C,50.89,,0.04921541,0.049,1,1702330177953,274937081,1704
0.6,,,,buy,41098.5,BTC-29MAR24-65000-C,64.22,,0.02221094,0.023,3,1702329950675,274936656,824
0.2,,,,sell,41089.7,BTC-13DEC23-40750-C,57.86,,0.01953233,0.0195,0,1702329925388,274936545,7
0.1,,,,sell,41038.68,BTC-23FEB24-26000-P,69.27,,0.0066979,0.0065,1,1702329903608,274936498,144
2.0,,,,buy,41052.42,BTC-13DEC23-42000-C,59.35,,0.00619532,0.0065,1,1702329645200,274935835,27
1.0,,,,sell,41060.16,BTC-27SEP24-50000-C,60.07,,0.16291489,0.164,0,1702329642633,274935816,343
1.0,,,,buy,41140.96,BTC-26JAN24-28000-P,73.13,,0.00526546,0.0055,1,1702329568624,274935545,258
0.1,,,,sell,41141.05,BTC-28JUN24-45000-C,57.76,,0.15337951,0.154,0,1702329568299,274935544,1010
0.1,,,,sell,41142.7,BTC-15DEC23-49000-C,88.77,,0.00086308,0.0008,1,1702329564882,274935542,666
0.1,,,,buy,41193.49,BTC-14DEC23-41000-P,58.08,,0.0158961,0.016,2,1702329502308,274935367,12
0.5,,,,sell,41169.25,BTC-29MAR24-44000-C,55.93,,0.10620277,0.106,0,1702329484595,274935306,167
0.1,,,,sell,41169.25,BTC-13DEC23-42250-C,58.46,,0.00544933,0.0055,2,1702329484591,274935305,31
0.4,,,,sell,41190.91,BTC-29MAR24-43000-C,55.77,,0.11569332,0.1155,2,1702329459028,274935215,111
0.3,,,,buy,41199.06,BTC-29DEC23-39500-P,52.45,,0.02472262,0.025,2,1702329439246,274935141,21
1.0,,,,buy,41211.95,BTC-22DEC23-42500-C,51.57,,0.02369386,0.0235,0,1702329362115,274934480,340
0.1,,,,buy,41193.27,BTC-22DEC23-42500-P,52.35,,0.05078164,0.051,0,1702329353640,274934345,157
0.1,,,,buy,41143.86,BTC-22DEC23-46000-C,56.15,,0.00658322,0.0065,0,1702329327371,274934090,315
0.1,,,,sell,41124.63,BTC-22DEC23-46500-C,57.16,,0.00564822,0.0055,1,1702329317285,274934050,100
0.1,,,,buy,41055.4,BTC-15DEC23-46000-C,69.86,,0.00163495,0.0015,1,1702329296528,274933824,985
0.2,,,,buy,41017.32,BTC-14DEC23-40500-P,59.4,,0.01277248,0.013,2,1702329187612,274933617,5
0.7,,,,buy,41017.32,BTC-23FEB24-41000-P,53.64,,0.08373814,0.084,2,1702329187607,274933615,58
0.8,,,,sell,41033.59,BTC-13DEC23-41000-P,55.04,,0.01370381,0.013,2,1702329134666,274933460,75
0.1,,,,sell,41050.23,BTC-29MAR24-42000-C,55.65,,0.12392481,0.124,0,1702329093502,274933371,216
0.1,,,,sell,41036.38,BTC-29MAR24-42000-P,55.7,,0.11628906,0.1165,0,1702329077603,274933335,36
0.1,,,,sell,41030.61,BTC-26JAN24-41000-C,52.34,,0.08152691,0.081,0,1702329039011,274933236,525
0.1,,,,buy,40998.6,BTC-13DEC23-39500-P,64.33,,0.00381698,0.0037,2,1702328893734,274932752,34
1.0,,,,sell,40983.89,BTC-26JAN24-38000-P,52.8,,0.03637989,0.036,3,1702328884262,274932652,616
0.1,,,,sell,40915.3,BTC-27SEP24-70000-C,63.88,,0.08089256,0.0815,3,1702328630427,274931830,131
0.1,,,,buy,40905.27,BTC-28JUN24-54000-C,58.86,,0.09300098,0.0925,2,1702328560177,274931605,11
0.1,,,,sell,40898.29,BTC-14DEC23-40750-C,57.54,,0.02158879,0.0215,1,1702328518437,274931535,7
0.1,,,,sell,40884.94,BTC-12DEC23-40500-C,54.7,,0.01370295,0.0135,2,1702328488452,274931445,41
0.3,,,,buy,40797.02,BTC-12DEC23-40750-C,58.95,,0.00855185,0.009,0,1702328405265,274931151,5
9.0,,,,buy,40767.47,BTC-27SEP24-24000-P,64.2,,0.02949002,0.0315,0,1702328361884,274930949,84
0.1,,,,buy,40771.92,BTC-15DEC23-38000-P,67.61,,0.00437988,0.0043,2,1702328359557,274930935,650
5.0,,,,sell,40776.62,BTC-23FEB24-44000-C,54.15,,0.07362715,0.074,0,1702328351043,274930902,69
0.1,,,,buy,40790.91,BTC-28JUN24-70000-C,62.52,,0.04290503,0.0435,1,1702328301054,274930826,361
1.4,,,,sell,40793.99,BTC-28JUN24-75000-C,64.18,,0.03557056,0.0365,3,1702328299364,274930818,534
5.0,,,,sell,40793.71,BTC-28JUN24-80000-C,65.15,,0.02955599,0.03,2,1702328282071,274930765,238
1.0,,,,sell,40752.97,BTC-22DEC23-41000-C,51.53,,0.03432818,0.034,2,1702328225129,274930614,142
5.0,,,,buy,40756.03,BTC-26JAN24-80000-C,87.02,,0.00248536,0.0024,3,1702328220897,274930608,248
0.1,,,,buy,40777.61,BTC-27SEP24-20000-P,65.44,,0.01670966,0.016,2,1702328145704,274930532,86
5.0,,,,sell,40816.86,BTC-29DEC23-43500-C,51.54,,0.02224296,0.0225,0,1702328094521,274930388,29
5.0,,,,sell,40792.04,BTC-29DEC23-27000-P,96.35,,0.00163141,0.0015,3,1702328081987,274930371,3483
0.1,,,,sell,40852.64,BTC-22DEC23-38000-P,55.41,,0.0108588,0.0105,2,1702327950805,274930112,440
0.1,,,,buy,40852.64,BTC-22DEC23-42000-C,51.29,,0.02492147,0.0245,0,1702327950382,274930111,348
4.9,,,,buy,40847.91,BTC-15DEC23-52000-C,97.36,,0.00016036,0.0002,1,1702327912838,274929941,173
0.3,,,,sell,40790.1,BTC-15DEC23-40500-C,58.03,,0.02762685,0.0275,3,1702327848120,274929464,407
1.0,,,,buy,40789.57,BTC-29MAR24-48000-C,57.07,,0.07290347,0.0735,2,1702327832613,274929436,32
2.0,,,,buy,40807.83,BTC-22DEC23-49000-C,66.19,,0.00266937,0.0029,0,1702327757183,274929265,377
5.0,,,,sell,40809.28,BTC-29MAR24-49000-C,56.98,,0.06711252,0.067,0,1702327753814,274929264,26
