amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,61440.95,BTC-28JUN24-80000-C,59.3,0.01353599,0.0135,2,1715558343814,301201688,4064
0.2,,,,,0.2,sell,61447.03,BTC-13MAY24-63500-C,51.29,0.00013534,0.0001,3,1715558311168,301201644,137
1.2,,,,,1.2,buy,61449.96,BTC-14MAY24-58000-P,62.75,0.00096399,0.001,3,1715558308166,301201643,59
1.0,,,,,1.0,sell,61457.84,BTC-14MAY24-61000-P,47.86,0.00791308,0.008,2,1715558305416,301201640,63
1.0,,,,,1.0,sell,61470.45,BTC-13MAY24-61500-P,33.12,0.00470026,0.0042,2,1715558277699,301201633,56
0.1,,,,,0.1,buy,61471.35,BTC-14MAY24-60500-P,52.05,0.00529989,0.006,0,1715558267347,301201627,56
0.1,,,,,0.1,buy,61471.35,BTC-14MAY24-59500-P,54.53,0.00253354,0.0027,3,1715558267344,301201626,96
0.2,,,,,0.2,buy,61487.96,BTC-14MAY24-60000-P,50.94,0.00353638,0.0036,0,1715558262600,301201625,67
1.4,,,,,1.4,sell,61486.64,BTC-17MAY24-61500-C,51.62,0.02303495,0.023,1,1715558236952,301201620,23
0.1,,,,,0.1,sell,61497.61,BTC-24MAY24-66000-C,51.87,0.01255258,0.0125,0,1715558221132,301201613,527
0.1,,,,,0.1,sell,61497.61,BTC-31MAY24-66000-C,51.73,0.02104245,0.021,2,1715558220567,301201612,1345
0.1,,,,,0.1,buy,61499.82,BTC-15MAY24-65000-C,53.51,0.00212965,0.0021,0,1715558210659,301201606,15
13.0,,,,,13.0,sell,61499.82,BTC-31MAY24-74000-C,57.23,0.00529349,0.005,1,1715558210617,301201604,1315
0.1,,,,,0.1,buy,61491.63,BTC-17MAY24-74000-C,69.15,0.00014683,0.0002,3,1715558188809,301201598,494
0.5,,,,,0.5,sell,61494.62,BTC-27DEC24-45000-P,62.37,0.05389347,0.0535,2,1715558154868,301201585,218
0.4,,,,,0.4,sell,61496.35,BTC-14MAY24-58500-P,61.79,0.00147334,0.0015,3,1715558150360,301201583,39
0.1,,,,,0.1,buy,61480.95,BTC-27SEP24-240000-C,84.44,0.00178392,0.0016,0,1715558129451,301201578,143
0.7,,,,,0.7,buy,61476.55,BTC-17MAY24-72000-C,65.84,0.00030736,0.0004,2,1715558025412,301201543,772
0.1,,,,,0.1,sell,61482.58,BTC-31MAY24-55000-P,54.18,0.01075764,0.0105,3,1715557949682,301201487,1507
0.6,,,,,0.6,buy,61459.39,BTC-31MAY24-62000-C,50.74,0.04313046,0.043,3,1715557849598,301201439,1110
0.5,,,,,0.5,buy,61448.33,BTC-17MAY24-65000-C,56.57,0.00600577,0.0065,1,1715557796653,301201400,1394
0.4,,,,,0.4,buy,61457.95,BTC-31MAY24-65000-C,51.25,0.02511708,0.025,3,1715557780706,301201393,2027
0.1,,,,,0.1,sell,61458.92,BTC-13MAY24-60000-P,48.01,0.00022071,0.0003,3,1715557777865,301201392,175
0.1,,,,,0.1,buy,61461.96,BTC-31MAY24-58000-P,52.28,0.02167361,0.0215,2,1715557772860,301201387,1463
0.8,,,,,0.8,buy,61474.32,BTC-17MAY24-58000-P,55.37,0.00506503,0.005,0,1715557731182,301201362,1361
0.5,,,,,0.5,sell,61485.89,BTC-17MAY24-57000-P,57.12,0.00318637,0.0031,2,1715557717821,301201345,641
1.3,,,,,1.3,buy,61481.51,BTC-13MAY24-61500-C,36.38,0.00427973,0.0043,1,1715557715431,301201342,121
0.1,,,,,0.1,buy,61469.39,BTC-17MAY24-66000-C,55.97,0.00406525,0.004,0,1715557677843,301201316,1082
0.1,,,,,0.1,sell,61473.39,BTC-31MAY24-53000-P,56.4,0.00669506,0.0065,3,1715557662388,301201309,898
0.1,,,,,0.1,sell,61462.08,BTC-28JUN24-75000-C,56.09,0.02116482,0.0205,2,1715557657636,301201294,4404
0.5,,,,,0.5,buy,61461.8,BTC-27DEC24-300000-C,84.12,0.00483466,0.005,3,1715557648104,301201293,305
0.2,,,,,0.2,sell,61458.69,BTC-31MAY24-51000-P,59.28,0.00420008,0.0041,3,1715557646338,301201289,899
0.1,,,,,0.1,sell,61447.04,BTC-17MAY24-50000-P,78.76,0.00017928,0.0002,2,1715557641643,301201285,539
0.1,,,,,0.1,sell,61440.17,BTC-13MAY24-62000-C,35.96,0.00152396,0.0013,2,1715557597591,301201261,144
0.5,,,,,0.5,buy,61435.76,BTC-14MAY24-62000-P,45.58,0.01657186,0.016,2,1715557488101,301201233,9
1.0,,,,,1.0,sell,61428.37,BTC-14MAY24-65000-C,52.15,0.00059571,0.0005,0,1715557337469,301201209,40
0.5,,,,,0.5,sell,61429.16,BTC-27DEC24-50000-P,62.06,0.08034579,0.08,0,1715557296926,301201196,337
0.1,,,,,0.1,buy,61407.98,BTC-14MAY24-63000-C,48.82,0.00340318,0.0033,0,1715557284717,301201157,90
0.1,,,,,0.1,buy,61400.46,BTC-17MAY24-64000-C,53.05,0.00852701,0.0085,1,1715557276604,301201156,1321
0.1,,,,,0.1,sell,61394.81,BTC-13MAY24-60500-P,40.21,0.00066861,0.0007,3,1715557242748,301201146,144
0.1,,,,,0.1,sell,61397.47,BTC-13MAY24-59000-P,59.95,0.00010678,0.0001,3,1715557113938,301201122,209
0.1,,,,,0.1,buy,61387.25,BTC-17MAY24-56000-C,59.17,0.09108382,0.091,2,1715557081846,301201111,118
0.2,,,,,0.2,buy,61379.91,BTC-17MAY24-61000-C,52.06,0.02637653,0.0265,1,1715557036086,301201105,1115
0.1,,,,,0.1,buy,61381.03,BTC-17MAY24-58000-C,55.3,0.06151972,0.0615,2,1715557012514,301201104,273
0.3,,,,,0.3,sell,61380.63,BTC-17MAY24-60500-P,51.91,0.01554954,0.0155,2,1715556960984,301201092,27
1.0,,,,,1.0,sell,61385.78,BTC-14MAY24-55000-P,80.74,0.00023021,0.0002,2,1715556914779,301201079,33
0.1,,,,,0.1,buy,61386.47,BTC-17MAY24-52000-P,73.51,0.00038129,0.0005,0,1715556907958,301201078,824
