amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,buy,35052.88,BTC-8NOV23-36500-C,51.62,0.00153793,0.0015,0,1699315198808,270090299,33
0.1,,,,,buy,35052.73,BTC-10NOV23-35000-C,43.87,0.01796178,0.018,0,1699315191636,270090284,1017
1.8,,,,,sell,35052.51,BTC-10NOV23-34500-C,42.99,0.02583162,0.026,2,1699315191171,270090283,847
0.1,,,,,buy,35049.83,BTC-29DEC23-44000-C,63.4,0.02776899,0.028,2,1699315180395,270090282,210
3.1,,,,,buy,35048.2,BTC-8NOV23-35500-C,45.97,0.00587791,0.006,2,1699315178305,270090277,84
0.2,,,,,buy,35046.43,BTC-10NOV23-35500-C,46.53,0.01237603,0.0125,2,1699315171838,270090269,691
0.1,,,,,buy,35041.09,BTC-26JAN24-41000-C,63.56,0.06806172,0.068,2,1699315165921,270090266,51
0.3,,,,,buy,35038.6,BTC-29DEC23-36000-C,56.83,0.08170811,0.0815,1,1699315132035,270090245,3609
1.5,,,,,sell,35039.28,BTC-9NOV23-35250-C,45.37,0.01198993,0.012,2,1699315120109,270090244,51
0.5,,,,,sell,35039.38,BTC-9NOV23-36500-C,52.15,0.00381375,0.0038,2,1699315119675,270090243,7
1.2,,,,,buy,35039.38,BTC-8NOV23-35000-C,42.44,0.0110046,0.011,0,1699315117920,270090236,75
0.6,,,,,sell,35039.38,BTC-9NOV23-34000-P,42.38,0.00333246,0.0033,2,1699315117339,270090235,12
5.2,,,,,sell,35039.38,BTC-10NOV23-31000-P,68.4,0.0007311,0.0007,3,1699315112845,270090234,524
0.5,,,,,buy,35039.38,BTC-29DEC23-35000-C,56.1,0.09375657,0.0935,2,1699315111603,270090233,4356
0.1,,,,,buy,35039.38,BTC-9NOV23-35000-C,44.16,0.01489911,0.015,3,1699315110889,270090232,7
0.3,,,,,sell,35040.99,BTC-24NOV23-35000-C,49.18,0.04737658,0.047,1,1699315071199,270090223,1259
0.5,,,,,sell,35031.11,BTC-24NOV23-36000-C,50.38,0.03538592,0.035,1,1699314904413,270090167,2834
1.0,,,,,sell,35025.31,BTC-10NOV23-37000-C,54.18,0.00425556,0.0041,2,1699314840716,270090147,934
0.1,,,,,sell,35019.2,BTC-7NOV23-33000-P,85.9,3.836e-05,0.0001,3,1699314786611,270090128,119
0.1,,,,,sell,35020.98,BTC-7NOV23-36500-C,62.2,7.371e-05,0.0001,3,1699314754280,270090127,119
1.1,,,,,sell,35012.94,BTC-24NOV23-35000-P,49.43,0.03922249,0.039,3,1699314649845,270090081,714
2.2,,,,,buy,35011.99,BTC-7NOV23-34500-P,37.1,0.00038357,0.0005,1,1699314621482,270090077,353
0.3,,,,,buy,35006.76,BTC-7NOV23-35250-C,39.87,0.00192405,0.0022,0,1699314464974,270090021,368
0.3,,,,,sell,35010.71,BTC-8NOV23-35750-C,46.95,0.00399847,0.004,0,1699314448069,270090010,89
1.0,,,,,sell,35012.64,BTC-8NOV23-35000-P,41.02,0.00986025,0.0095,1,1699314413035,270089991,75
0.5,,,,,sell,35033.27,BTC-29DEC23-37000-C,57.62,0.07151431,0.071,2,1699314124172,270089801,1622
2.0,,,,,sell,35040.12,BTC-29DEC23-50000-C,68.05,0.01366544,0.0135,2,1699314075746,270089762,3233
0.1,,,,,buy,35035.48,BTC-24NOV23-37000-C,52.59,0.02662879,0.0265,2,1699314049196,270089747,871
0.5,,,,,sell,35036.21,BTC-29DEC23-21000-P,73.87,0.00250669,0.0024,2,1699314029325,270089675,1567
5.0,,,,,sell,35023.0,BTC-24NOV23-34000-P,48.65,0.02621871,0.026,2,1699314007900,270089638,1262
