amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,buy,30385.63,BTC-14JUL23-31500-C,40.59,0.00073626,0.0008,2,1689206384376,260829256,1275
0.1,,,,,sell,30387.91,BTC-21JUL23-30500-P,35.59,0.02267852,0.0225,3,1689206354368,260829246,316
0.1,,,,,sell,30391.62,BTC-21JUL23-30500-C,35.51,0.02080167,0.0205,1,1689206351872,260829244,553
2.1,,,,,sell,30391.76,BTC-21JUL23-34000-C,46.3,0.00195676,0.0018,2,1689206329792,260829243,450
1.0,,,,,sell,30387.8,BTC-29DEC23-29000-P,47.33,0.09119601,0.091,2,1689206093883,260829201,155
0.1,,,,,buy,30383.32,BTC-21JUL23-28000-P,42.81,0.00271805,0.0029,0,1689206055331,260829174,230
0.3,,,,,buy,30387.07,BTC-15JUL23-30250-P,34.08,0.00850895,0.0085,3,1689206034651,260829159,51
25.0,BLOCK-84680,2,BTC-RR-29SEP23-28000_38000,,buy,30398.84,BTC-29SEP23-38000-C,46.49,0.02060841,0.021,0,1689205927444,260829071,691
25.0,BLOCK-84680,2,BTC-RR-29SEP23-28000_38000,,sell,30398.84,BTC-29SEP23-28000-P,42.43,0.03785901,0.0375,0,1689205927444,260829072,616
0.1,,,,,sell,30398.52,BTC-13JUL23-29750-P,36.03,0.00020207,0.0001,3,1689205919184,260829068,245
0.1,,,,,sell,30397.26,BTC-13JUL23-30000-P,29.97,0.00035568,0.0003,2,1689205903607,260829062,326
0.7,,,,,sell,30399.11,BTC-13JUL23-29500-P,47.79,0.00010055,0.0001,3,1689205835670,260829046,210
0.1,,,,,buy,30406.67,BTC-28JUL23-32000-C,38.57,0.01335474,0.0135,1,1689205802712,260829012,2708
0.8,,,,,sell,30410.14,BTC-29SEP23-34000-C,43.23,0.04262568,0.0425,0,1689205747484,260829002,915
1.2,,,,,sell,30412.32,BTC-25AUG23-30000-P,38.9,0.04291357,0.043,2,1689205707551,260828985,799
0.5,,,,,buy,30412.16,BTC-25AUG23-30000-C,38.47,0.06399732,0.0635,2,1689205706815,260828984,988
0.5,,,,,buy,30412.16,BTC-25AUG23-29000-C,38.74,0.08358307,0.083,2,1689205706264,260828983,334
0.2,,,,,sell,30412.16,BTC-13JUL23-31000-C,36.43,0.00031914,0.0002,2,1689205706031,260828982,561
2.2,,,,,buy,30413.68,BTC-29DEC23-25000-P,48.47,0.04359461,0.0435,3,1689205693402,260828980,576
0.2,,,,,sell,30413.87,BTC-13JUL23-30500-C,26.98,0.00189379,0.0021,0,1689205682673,260828979,192
1.6,,,,,buy,30411.87,BTC-15JUL23-30500-C,33.3,0.00965745,0.0095,3,1689205662226,260828974,11
0.2,,,,,buy,30411.14,BTC-13JUL23-30000-C,33.52,0.01390305,0.014,1,1689205658407,260828942,14
5.4,,,,,buy,30400.39,BTC-15JUL23-30250-C,33.3,0.01400478,0.0135,1,1689205503610,260828877,6
0.5,,,,,buy,30400.39,BTC-25AUG23-32000-C,39.17,0.03559764,0.0355,3,1689205503481,260828864,1765
0.6,,,,,buy,30397.42,BTC-21JUL23-31000-C,36.86,0.01441535,0.0145,1,1689205472141,260828841,572
0.7,,,,,buy,30397.25,BTC-14JUL23-30500-P,32.35,0.00960495,0.0095,2,1689205470105,260828838,1004
5.0,,,,,sell,30395.5,BTC-15JUL23-33000-C,49.59,0.0004654,0.0003,2,1689205334782,260828812,13
0.1,,,,,sell,30396.16,BTC-13JUL23-30250-P,24.67,0.00164802,0.0012,2,1689205318255,260828808,360
0.4,,,,,buy,30389.54,BTC-28JUL23-34000-C,43.48,0.00508366,0.005,3,1689205167699,260828767,2103
3.4,,,,,buy,30389.29,BTC-29DEC23-31000-P,47.38,0.12419929,0.124,2,1689205166721,260828766,116
1.6,,,,,sell,30380.54,BTC-13JUL23-30250-C,27.47,0.00632248,0.006,1,1689205037685,260828694,78
0.3,,,,,sell,30375.95,BTC-14JUL23-29250-P,42.62,0.00093266,0.0008,2,1689205002111,260828675,11
10.0,,,,,sell,30376.7,BTC-15JUL23-27500-P,56.22,0.00032509,0.0002,2,1689204970043,260828670,9
0.2,,,,,sell,30371.33,BTC-14JUL23-30250-P,32.75,0.00626909,0.006,3,1689204947215,260828615,28
