amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,42513.61,BTC-29DEC23-39000-P,67.41,0.00101571,0.0011,3,1703635176902,276773213,2497
4.4,,,,4.4,buy,42513.61,BTC-28DEC23-41750-P,43.37,0.00346774,0.0035,3,1703635176804,276773212,36
0.2,,,,0.2,buy,42515.1,BTC-29DEC23-41500-P,47.58,0.00516703,0.0055,3,1703635170643,276773204,1009
4.9,,,,4.9,buy,42515.1,BTC-29DEC23-42000-P,47.26,0.00817794,0.009,0,1703635170527,276773194,2688
0.1,,,,0.1,sell,42535.23,BTC-5JAN24-40500-P,47.19,0.01038252,0.01,3,1703634909599,276773158,182
0.1,,,,0.1,sell,42527.92,BTC-27DEC23-40000-P,88.92,0.00015121,0.0001,2,1703634874239,276773134,72
0.1,,,,0.1,sell,42535.06,BTC-12JAN24-39000-P,58.65,0.01536946,0.015,2,1703634814162,276773100,275
0.1,,,,0.1,sell,42519.94,BTC-12JAN24-41000-P,58.69,0.02918366,0.0295,3,1703634753272,276773031,262
0.5,,,,0.5,buy,42519.09,BTC-12JAN24-43000-P,58.9,0.05085324,0.051,3,1703634744149,276773024,172
0.6,,,,0.6,sell,42519.62,BTC-12JAN24-43000-C,58.87,0.0483738,0.0485,0,1703634739994,276773023,266
0.5,,,,0.5,buy,42504.22,BTC-28DEC23-42500-P,41.68,0.00932214,0.0095,0,1703634722973,276773012,41
0.4,,,,0.4,buy,42512.17,BTC-28DEC23-42750-P,41.61,0.01240872,0.0125,2,1703634669822,276772994,67
0.8,,,,0.8,buy,42518.3,BTC-27DEC23-42500-P,31.53,0.00393117,0.0035,2,1703634636793,276772973,148
0.1,,,,0.1,sell,42519.85,BTC-29DEC23-35000-P,107.45,0.0002484,0.0003,1,1703634606327,276772971,3326
0.1,,,,0.1,buy,42518.41,BTC-29DEC23-43000-P,44.37,0.01940265,0.0195,2,1703634600613,276772968,1868
0.2,,,,0.2,buy,42518.53,BTC-29DEC23-40500-P,50.46,0.00196389,0.002,2,1703634599991,276772954,987
6.0,,,,6.0,buy,42518.53,BTC-29DEC23-41000-P,49.11,0.00300162,0.0034,1,1703634599910,276772949,2003
0.8,,,,0.8,sell,42517.62,BTC-27DEC23-42500-C,33.44,0.00469913,0.0044,0,1703634598161,276772947,102
3.0,,,,3.0,sell,42521.13,BTC-28DEC23-38500-P,82.64,0.00036626,0.0004,0,1703634556390,276772918,12
0.1,,,,0.1,sell,42520.92,BTC-12JAN24-48000-C,61.95,0.01537213,0.015,0,1703634549094,276772917,496
3.6,,,,3.6,sell,42520.92,BTC-29DEC23-38000-P,74.51,0.00060795,0.0006,2,1703634547564,276772916,2888
0.1,,,,0.1,sell,42514.02,BTC-27DEC23-41500-P,48.32,0.00036638,0.0003,2,1703634500764,276772905,191
0.1,,,,0.1,buy,42464.26,BTC-12JAN24-25000-P,107.03,0.00038934,0.0005,2,1703634178369,276772850,4
0.1,,,,0.1,buy,42455.17,BTC-23FEB24-36000-P,58.29,0.02506729,0.025,2,1703634144780,276772842,122
0.1,,,,0.1,buy,42464.84,BTC-29DEC23-43500-C,44.93,0.00611835,0.006,2,1703633974348,276772810,744
0.1,,,,0.1,sell,42472.8,BTC-29DEC23-42500-C,43.27,0.01443897,0.0145,0,1703633900734,276772789,717
0.3,,,,0.3,sell,42438.12,BTC-29DEC23-48000-C,74.52,0.00053711,0.0005,2,1703633780505,276772750,1572
0.1,,,,0.1,buy,42422.26,BTC-5JAN24-40000-P,48.46,0.00865803,0.0085,2,1703633377465,276772621,283
4.8,,,,4.8,sell,42409.23,BTC-27DEC23-43250-C,39.24,0.00037783,0.0003,2,1703633335901,276772607,143
0.1,,,,0.1,buy,42479.37,BTC-29DEC23-43000-C,43.81,0.0095843,0.0095,3,1703632949144,276772454,4194
0.3,,,,0.3,buy,42471.49,BTC-29DEC23-42500-P,42.49,0.01321508,0.013,3,1703632917320,276772426,1073
4.0,,,,4.0,sell,42510.71,BTC-5JAN24-36000-P,59.28,0.00144384,0.0012,2,1703632763430,276772367,67
0.1,,,,0.1,sell,42523.09,BTC-5JAN24-44500-C,46.91,0.01506617,0.0145,1,1703632678828,276772305,293
0.4,,,,0.4,buy,42507.6,BTC-29DEC23-38000-C,77.37,0.10833624,0.1085,2,1703632559927,276772183,4052
0.5,,,,0.5,buy,42478.54,BTC-27DEC23-41750-P,44.27,0.00051608,0.0007,3,1703632352028,276772056,168
0.1,,,,0.1,sell,42448.22,BTC-12JAN24-45000-C,59.44,0.03040522,0.03,2,1703632191141,276772006,426
0.1,,,,0.1,sell,42482.92,BTC-26JAN24-60000-C,69.92,0.00510554,0.005,1,1703631972146,276771968,837
2.2,,,,2.2,sell,42498.21,BTC-23FEB24-45000-P,56.37,0.11042561,0.1095,2,1703631825889,276771792,56
2.0,,,,2.0,buy,42498.52,BTC-5JAN24-47500-C,53.01,0.00458687,0.0046,0,1703631825839,276771784,144
1.0,,,,1.0,buy,42489.43,BTC-12JAN24-47000-C,61.96,0.01910206,0.0195,0,1703631756955,276771633,489
0.2,,,,0.2,sell,42488.37,BTC-12JAN24-46000-C,60.97,0.02415359,0.0245,1,1703631732144,276771626,364
1.0,,,,1.0,sell,42464.58,BTC-29DEC23-45500-C,56.66,0.00169559,0.0015,2,1703631548587,276771527,916
0.4,,,,0.4,sell,42463.87,BTC-12JAN24-49000-C,63.51,0.01198742,0.012,0,1703631527780,276771525,311
0.1,,,,0.1,sell,42479.77,BTC-23FEB24-56000-C,61.09,0.02155925,0.0215,0,1703631402513,276771480,114
0.2,,,,0.2,buy,42455.26,BTC-23FEB24-32000-P,62.75,0.01180524,0.0115,2,1703631185939,276771400,132
0.1,,,,0.1,buy,42451.11,BTC-26JAN24-37000-P,60.44,0.01660371,0.017,2,1703631101203,276771392,1011
0.1,,,,0.1,sell,42449.67,BTC-26JAN24-28000-P,80.44,0.00221469,0.0023,1,1703631052264,276771379,389
1.6,,,,1.6,sell,42451.62,BTC-27DEC23-43500-C,41.61,0.00026721,0.0002,3,1703630973073,276771361,305
1.0,,,,1.0,sell,42461.38,BTC-29DEC23-44000-C,47.09,0.00423545,0.004,2,1703630851869,276771281,5158
0.5,,,,0.5,buy,42459.57,BTC-29MAR24-47000-C,57.66,0.08798706,0.0885,3,1703630809359,276771260,189
0.5,,,,0.5,buy,42457.59,BTC-29MAR24-30000-C,62.06,0.3318498,0.3315,0,1703630787122,276771249,1266
2.0,,,,2.0,buy,42450.18,BTC-27DEC23-42000-P,39.68,0.00129187,0.0014,0,1703630667929,276771206,167
