amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,41707.37,BTC-15JAN24-41500-P,60.49,0.00522532,0.005,0,1705276798452,280233187,184
2.0,,,,2.0,sell,41707.37,BTC-15JAN24-41500-C,63.79,0.01031109,0.0105,2,1705276798164,280233185,21
1.4,,,,1.4,sell,41716.69,BTC-19JAN24-42000-P,62.03,0.02950462,0.03,1,1705276787199,280233156,1255
0.4,,,,0.4,sell,41726.41,BTC-15JAN24-42000-C,58.67,0.0043772,0.0044,3,1705276766371,280233107,102
1.0,,,,1.0,buy,41726.41,BTC-15JAN24-42000-P,57.08,0.01065792,0.0105,0,1705276766010,280233101,195
0.7,,,,0.7,buy,41737.58,BTC-2FEB24-36000-P,64.46,0.01023262,0.01,1,1705276763989,280233095,49
0.1,,,,0.1,sell,41755.0,BTC-2FEB24-37000-P,61.97,0.01344459,0.013,0,1705276761735,280233078,35
0.5,,,,0.5,buy,41788.38,BTC-29MAR24-58000-C,57.29,0.01691021,0.017,0,1705276714566,280232995,17
0.2,,,,0.2,sell,41793.24,BTC-19JAN24-46500-C,64.89,0.00227168,0.0022,2,1705276712417,280232993,444
1.0,,,,1.0,sell,41809.24,BTC-26JAN24-65000-C,91.57,0.00026647,0.0002,2,1705276693694,280232974,589
0.1,,,,0.1,sell,41807.18,BTC-26JAN24-36000-P,71.65,0.00657225,0.0065,1,1705276676630,280232973,2116
0.1,,,,0.1,sell,41810.08,BTC-17JAN24-48500-C,82.21,0.00027747,0.0003,1,1705276661402,280232960,1
1.2,,,,1.2,sell,41806.24,BTC-16JAN24-46500-C,85.51,0.0004552,0.0004,0,1705276644771,280232916,13
1.0,,,,1.0,sell,41800.35,BTC-16JAN24-42000-C,60.8,0.01258237,0.0125,1,1705276616046,280232870,5
0.1,,,,0.1,buy,41802.53,BTC-16JAN24-42500-C,60.47,0.00797802,0.008,1,1705276606383,280232859,50
0.1,,,,0.1,sell,41811.53,BTC-15JAN24-39500-C,108.59,0.05578618,0.056,0,1705276605028,280232852,3
0.1,,,,0.1,buy,41808.09,BTC-26JAN24-43000-C,57.03,0.02888527,0.029,2,1705276594972,280232836,1688
0.1,,,,0.1,sell,41801.66,BTC-26JAN24-42000-P,58.12,0.04206151,0.042,2,1705276593178,280232824,3049
0.3,,,,0.3,buy,41774.87,BTC-17JAN24-44000-C,60.72,0.00371369,0.0037,2,1705276584933,280232801,51
0.1,,,,0.1,buy,41759.14,BTC-19JAN24-44000-P,65.78,0.06098812,0.063,2,1705276565907,280232767,898
0.1,,,,0.1,buy,41759.14,BTC-29MAR24-25000-P,72.68,0.00557746,0.0055,0,1705276565880,280232766,1360
0.2,,,,0.2,buy,41757.7,BTC-29MAR24-65000-C,61.64,0.00914522,0.0095,1,1705276554754,280232761,1642
3.0,,,,3.0,buy,41784.48,BTC-29MAR24-27000-P,68.3,0.00733748,0.0075,1,1705276550167,280232749,790
1.0,,,,1.0,sell,41793.52,BTC-29MAR24-31000-P,62.4,0.01516967,0.0155,0,1705276547871,280232737,395
0.5,,,,0.5,buy,41775.16,BTC-16JAN24-40500-P,69.54,0.00545501,0.0055,0,1705276544546,280232720,81
0.1,,,,0.1,buy,41800.56,BTC-19JAN24-47500-C,69.82,0.00150488,0.0016,2,1705276506761,280232581,453
3.4,,,,3.4,sell,41790.01,BTC-19JAN24-39000-P,72.61,0.00801973,0.008,1,1705276505536,280232567,994
0.1,,,,0.1,buy,41734.52,BTC-26JAN24-49000-C,62.26,0.00373037,0.004,3,1705276503923,280232534,1363
0.4,,,,0.4,buy,41734.52,BTC-23FEB24-43000-C,54.08,0.06151392,0.062,2,1705276503722,280232498,312
0.8,,,,0.8,sell,41734.52,BTC-26JAN24-47000-P,57.96,0.13009803,0.13,1,1705276503431,280232419,353
1.9,,,,1.9,buy,41734.52,BTC-23FEB24-42000-C,54.38,0.07247104,0.073,3,1705276503410,280232417,322
0.5,,,,0.5,sell,41734.52,BTC-15JAN24-42750-P,58.54,0.02506079,0.025,0,1705276503295,280232356,30
1.0,,,,1.0,buy,41718.51,BTC-2FEB24-30000-P,83.37,0.00237788,0.0023,0,1705276485251,280232288,70
0.1,,,,0.1,sell,41705.54,BTC-16JAN24-43500-C,61.66,0.0025671,0.0025,2,1705276473810,280232258,102
0.1,,,,0.1,sell,41717.39,BTC-27DEC24-55000-C,60.69,0.16471862,0.164,2,1705276453620,280232191,30
0.1,,,,0.1,buy,41727.23,BTC-29MAR24-47000-P,53.94,0.16247029,0.163,0,1705276450106,280232182,202
2.0,,,,2.0,buy,41727.23,BTC-29MAR24-42000-P,53.82,0.09004564,0.09,0,1705276450075,280232177,249
0.1,,,,0.1,buy,41736.8,BTC-2FEB24-42000-P,54.99,0.05003516,0.05,0,1705276449147,280232102,193
0.1,,,,0.1,sell,41742.19,BTC-19JAN24-49000-C,74.14,0.00080834,0.0008,2,1705276446285,280232091,1002
0.2,,,,0.2,buy,41752.31,BTC-16JAN24-42000-P,62.1,0.01770367,0.018,0,1705276430136,280232019,117
0.1,,,,0.1,sell,41776.88,BTC-27DEC24-50000-C,60.06,0.19537163,0.1945,2,1705276420088,280231957,116
0.1,,,,0.1,buy,41789.01,BTC-23FEB24-34000-P,61.39,0.01318003,0.013,1,1705276417286,280231934,293
0.2,,,,0.2,buy,41802.47,BTC-17JAN24-39500-P,73.34,0.00525247,0.005,0,1705276403630,280231899,7
1.6,,,,1.6,sell,41801.25,BTC-26JAN24-52000-C,65.18,0.0015941,0.0015,2,1705276390938,280231880,2396
0.3,,,,0.3,buy,41816.29,BTC-23FEB24-42000-P,53.96,0.06747259,0.0675,0,1705276384735,280231870,480
4.0,,,,4.0,sell,41816.18,BTC-26JAN24-44000-C,57.01,0.02097308,0.021,2,1705276379845,280231866,2527
2.0,,,,2.0,buy,41822.71,BTC-19JAN24-43000-P,59.31,0.0421472,0.042,0,1705276377153,280231864,1148
1.0,,,,1.0,sell,41822.71,BTC-26JAN24-41000-C,60.29,0.05362983,0.054,2,1705276377036,280231863,912
0.5,,,,0.5,sell,41873.58,BTC-15JAN24-43000-P,60.11,0.02744001,0.0275,0,1705276353069,280231816,222
0.3,,,,0.3,buy,41910.55,BTC-19JAN24-42500-C,59.69,0.02000204,0.02,3,1705276310933,280231743,30
1.0,,,,1.0,buy,41935.07,BTC-15JAN24-42500-P,56.22,0.01555488,0.0155,1,1705276269231,280231635,263
0.1,,,,0.1,buy,41942.16,BTC-16JAN24-41500-C,62.19,0.02093014,0.021,1,1705276266827,280231613,2
0.2,,,,0.2,buy,41960.55,BTC-2FEB24-49000-C,56.89,0.00744962,0.008,0,1705276232234,280231564,298
0.1,,,,0.1,buy,41956.09,BTC-17JAN24-41500-C,62.57,0.02597269,0.026,1,1705276218075,280231556,1
0.1,,,,0.1,buy,41961.65,BTC-2FEB24-47000-C,55.09,0.01283858,0.0135,0,1705276201155,280231555,148
0.1,,,,0.1,buy,41951.9,BTC-15JAN24-42250-C,55.22,0.00388476,0.0038,1,1705276112694,280231526,18
0.1,,,,0.1,buy,41952.25,BTC-26JAN24-47000-C,58.95,0.00760117,0.008,0,1705276070190,280231505,2418
0.2,,,,0.2,buy,41958.48,BTC-26JAN24-48000-C,60.75,0.00556572,0.006,3,1705276045407,280231499,3521
0.1,,,,0.1,buy,41949.3,BTC-2FEB24-56000-C,66.18,0.00163715,0.0018,1,1705276043008,280231497,127
2.0,,,,2.0,sell,41951.93,BTC-29MAR24-53000-C,54.73,0.02923361,0.029,3,1705276012747,280231471,163
0.3,,,,0.3,sell,41960.08,BTC-17JAN24-40500-P,67.11,0.00809063,0.008,0,1705276009590,280231466,8
0.9,,,,0.9,buy,41940.66,BTC-2FEB24-39000-P,58.91,0.02182588,0.022,0,1705276000624,280231453,86
0.1,,,,0.1,buy,41936.5,BTC-2FEB24-40000-P,57.08,0.02856508,0.0285,2,1705275995042,280231451,155
0.1,,,,0.1,sell,41933.88,BTC-17JAN24-41000-P,64.43,0.01106484,0.011,2,1705275987435,280231440,19
0.1,,,,0.1,sell,41926.05,BTC-17JAN24-42500-C,58.96,0.01310294,0.013,2,1705275980338,280231430,25
5.0,,,,5.0,sell,41937.22,BTC-17JAN24-40000-P,69.9,0.0061995,0.006,2,1705275961249,280231404,17
0.2,,,,0.2,buy,41940.02,BTC-15JAN24-42500-C,55.24,0.00219478,0.0021,1,1705275955145,280231392,166
0.1,,,,0.1,buy,41940.02,BTC-2FEB24-55000-C,64.51,0.00191817,0.0021,1,1705275954491,280231391,179
0.1,,,,0.1,buy,41929.24,BTC-26JAN24-42000-C,58.48,0.0409956,0.0415,0,1705275946299,280231343,1490
2.2,,,,2.2,buy,41929.24,BTC-29MAR24-44000-C,54.2,0.08370906,0.0845,2,1705275946208,280231341,348
1.5,,,,1.5,sell,41928.31,BTC-19JAN24-37000-P,83.0,0.00331796,0.0032,1,1705275945242,280231339,630
0.1,,,,0.1,sell,41901.23,BTC-29MAR24-50000-C,53.76,0.04081652,0.0405,2,1705275916954,280231294,4173
0.1,,,,0.1,sell,41888.74,BTC-16JAN24-47000-C,82.65,0.00027886,0.0002,2,1705275881983,280231261,25
16.8,,,,16.8,sell,41897.08,BTC-16JAN24-43000-C,61.57,0.0049161,0.0055,1,1705275880144,280231247,134
2.0,,,,2.0,buy,41903.08,BTC-15JAN24-41000-P,66.85,0.00172549,0.0015,2,1705275875460,280231240,138
2.7,,,,2.7,buy,41903.33,BTC-29MAR24-47000-C,53.91,0.05795019,0.059,2,1705275871364,280231236,556
1.2,,,,1.2,sell,41884.55,BTC-19JAN24-54000-C,99.29,0.00037265,0.0004,1,1705275841182,280231172,38
0.1,,,,0.1,buy,41844.78,BTC-27SEP24-25000-P,63.43,0.02748604,0.0275,1,1705275806436,280231076,145
5.0,,,,5.0,buy,41833.09,BTC-27DEC24-25000-P,62.83,0.03531406,0.0385,0,1705275794318,280231050,50
5.0,,,,5.0,sell,41825.74,BTC-19JAN24-34000-P,100.26,0.00126329,0.0011,0,1705275787292,280230998,197
0.5,,,,0.5,buy,41804.9,BTC-29MAR24-42000-C,54.08,0.1026544,0.1035,2,1705275786010,280230993,296
10.0,,,,10.0,sell,41798.46,BTC-19JAN24-30000-P,130.58,0.00033562,0.0004,0,1705275780329,280230972,232
0.1,,,,0.1,buy,41802.0,BTC-27DEC24-28000-P,60.81,0.05106949,0.053,0,1705275779660,280230971,44
1.0,,,,1.0,buy,41817.97,BTC-27DEC24-30000-P,59.48,0.06381573,0.064,0,1705275774988,280230964,44
