amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.4,,,,,,0.4,sell,107106.8,BTC-4JUL25-103000-P,33.79,,0.00476569,0.0045,3,1751068757988,373673308,524
0.1,,,,,,0.1,sell,107117.62,BTC-11JUL25-112000-C,33.26,,0.00993405,0.0095,3,1751068575716,373673303,370
1.0,,,,,,1.0,buy,107101.85,BTC-30JUN25-107000-C,21.71,,0.00750744,0.0075,3,1751068527712,373673280,63
1.0,,,,,,1.0,buy,107100.31,BTC-30JUN25-108000-C,21.4,,0.00356027,0.0035,2,1751068515071,373673279,119
2.0,,,,,,2.0,buy,107094.02,BTC-30JUN25-107000-P,21.98,,0.00641556,0.0065,1,1751068507022,373673278,56
1.5,,,,,,1.5,sell,107088.59,BTC-4JUL25-97000-P,41.39,,0.00087321,0.0007,2,1751068426905,373673276,175
1.1,,,,,,1.1,buy,107094.33,BTC-25JUL25-110000-C,36.41,,0.02899098,0.029,3,1751068307070,373673269,4799
1.9,,,,,,1.9,sell,107089.2,BTC-26SEP25-260000-C,63.4,,0.00046658,0.0004,2,1751068256520,373673252,559
0.5,,,,,,0.5,sell,107089.01,BTC-26SEP25-280000-C,66.18,,0.00032166,0.0003,0,1751068230607,373673250,1078
0.1,,,,,,0.1,sell,107086.43,BTC-11JUL25-109000-C,33.9,,0.01856478,0.0185,3,1751068209058,373673249,311
0.2,,,,,,0.2,sell,107090.66,BTC-11JUL25-110000-C,33.66,,0.01535236,0.015,3,1751068169344,373673242,378
36.0,,,,,,36.0,sell,107087.16,BTC-25JUL25-180000-C,68.12,,0.0002474,0.0002,3,1751068103741,373673240,226
0.1,,,,,,0.1,sell,107081.0,BTC-4JUL25-135000-C,64.85,,0.00017263,0.0001,3,1751068031746,373673214,33
1.0,,,,,,1.0,sell,107078.74,BTC-4JUL25-118000-C,37.56,,0.00061345,0.0005,2,1751068009428,373673203,161
18.8,,,,,,18.8,sell,107066.28,BTC-4JUL25-130000-C,59.85,,0.0002464,0.0002,3,1751067972969,373673185,50
0.4,,,,,,0.4,sell,107065.2,BTC-30JUN25-113000-C,29.69,,0.00010306,0.0001,3,1751067943734,373673183,8
0.1,,,,,,0.1,buy,107051.83,BTC-25JUL25-40000-P,123.1,,0.00011016,0.0001,3,1751067920568,373673149,92
0.5,,,,,,0.5,sell,107044.36,BTC-11JUL25-104000-P,34.73,,0.01447033,0.014,3,1751067870143,373673139,416
0.7,,,,,,0.7,sell,107044.36,BTC-4JUL25-104000-P,33.19,,0.00677346,0.0065,0,1751067868998,373673138,631
0.1,,,,,,0.1,buy,107043.98,BTC-11JUL25-85000-P,57.2,,0.0004727,0.0006,0,1751067851299,373673137,249
1.0,,,,,,1.0,sell,107045.53,BTC-25JUL25-116000-C,36.65,,0.01321053,0.013,0,1751067785038,373673136,1380
0.1,,,,,,0.1,sell,107045.49,BTC-25JUL25-122000-C,37.5,,0.00570385,0.0055,1,1751067780301,373673135,1010
0.3,,,,,,0.3,sell,107045.81,BTC-29JUN25-107000-P,16.31,,0.00367494,0.0037,0,1751067769608,373673134,280
2.0,,,,,,2.0,sell,107044.56,BTC-28JUN25-108000-C,19.83,,0.00021822,0.0002,2,1751067728828,373673133,267
0.1,,,,,,0.1,sell,107041.53,BTC-4JUL25-109000-C,30.92,,0.00940156,0.009,2,1751067673187,373673132,505
0.1,,,,,,0.1,buy,107048.61,BTC-28JUN25-106500-P,20.04,,0.00055098,0.0007,1,1751067473123,373673128,174
0.6,,,,,,0.6,buy,107048.33,BTC-29JUN25-107000-C,15.45,,0.00418526,0.004,2,1751067463445,373673123,225
0.1,,,,,,0.1,buy,107035.51,BTC-28JUN25-107500-C,19.02,,0.00055621,0.0008,1,1751067357663,373673084,122
0.9,,,,,,0.9,buy,107029.76,BTC-28JUN25-105000-P,32.05,,0.0001533,0.0001,3,1751067340250,373673073,163
1.1,,,,,,1.1,sell,107035.52,BTC-29AUG25-110000-C,39.7,,0.05638016,0.0565,3,1751067300715,373673046,499
0.5,,,,,,0.5,sell,107069.11,BTC-26JUN26-95000-C,46.32,,0.26164582,0.262,2,1751067199254,373672992,36
0.1,,,,,,0.1,sell,107075.12,BTC-4JUL25-90000-P,51.36,,0.00020977,0.0001,2,1751067163892,373672990,719
0.1,,,,,,0.1,sell,107075.43,BTC-30JUN25-111000-C,26.38,,0.00047428,0.0004,3,1751067154892,373672988,8
1.0,,,,,,1.0,sell,107070.74,BTC-28JUN25-108500-C,23.42,,0.00012837,0.0001,3,1751067145858,373672986,84
0.1,,,,,,0.1,sell,107069.5,BTC-28JUN25-105500-P,25.72,,0.00018438,0.0001,2,1751067134812,373672985,63
1.2,,,,,,1.2,sell,107066.76,BTC-28JUN25-107000-P,12.92,,0.00156179,0.0013,3,1751067085740,373672951,379
2.0,,,,,,2.0,buy,107065.97,BTC-28JUN25-107000-C,12.56,,0.00220601,0.0019,3,1751067084487,373672950,190
1.0,,,,,,1.0,sell,107060.83,BTC-26JUN26-200000-C,47.64,,0.03806754,0.0355,2,1751067075967,373672945,15
0.8,,,,,,0.8,sell,107040.48,BTC-29JUN25-108000-C,18.28,,0.00128391,0.0014,2,1751067013586,373672850,192
0.1,,,,,,0.1,buy,107063.82,BTC-25JUL25-120000-C,38.15,,0.0075048,0.008,1,1751067003559,373672807,2276
