amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,62077.56,BTC-8NOV24-90000-C,63.62,0.002898,0.0028,0,1728086357775,319906444,1032
0.1,,,,,0.1,buy,62076.87,BTC-27JUN25-120000-C,63.28,0.04816609,0.0475,3,1728086351254,319906443,386
0.4,,,,,0.4,buy,62062.12,BTC-18OCT24-65000-C,44.62,0.01721399,0.017,2,1728086304761,319906430,281
0.1,,,,,0.1,buy,62054.49,BTC-18OCT24-69000-C,47.29,0.00594456,0.006,3,1728086277036,319906414,849
1.0,,,,,1.0,sell,62075.39,BTC-11OCT24-60000-C,46.19,0.04523828,0.0455,0,1728086133509,319906367,463
0.1,,,,,0.1,sell,62125.44,BTC-11OCT24-56000-P,54.96,0.00205718,0.0022,1,1728086005102,319906213,471
0.3,,,,,0.3,sell,62090.77,BTC-6OCT24-61500-P,24.45,0.0021237,0.0022,2,1728085991834,319906122,88
0.9,,,,,0.9,sell,62088.22,BTC-11OCT24-54000-P,59.2,0.00111621,0.001,3,1728085958610,319906099,236
0.3,,,,,0.3,buy,62070.2,BTC-28MAR25-250000-C,81.31,0.00309372,0.0028,3,1728085659131,319905728,671
0.1,,,,,0.1,sell,62065.17,BTC-5OCT24-61500-P,26.32,0.00040872,0.0005,0,1728085652931,319905708,209
2.0,,,,,2.0,sell,62062.08,BTC-28MAR25-300000-C,85.62,0.00205493,0.0018,2,1728085630708,319905686,1090
3.0,,,,,3.0,sell,62037.33,BTC-7OCT24-54000-P,69.26,0.00017772,0.0001,2,1728085525379,319905643,9
0.1,,,,,0.1,buy,62024.35,BTC-7OCT24-62500-C,28.28,0.00619998,0.006,3,1728085485013,319905628,79
4.0,,,,,4.0,sell,62024.31,BTC-5OCT24-63500-C,37.89,0.00017586,0.0001,3,1728085379535,319905620,320
0.1,,,,,0.1,sell,62040.07,BTC-28MAR25-85000-C,59.52,0.06987746,0.0695,3,1728085309553,319905599,684
0.5,,,,,0.5,sell,61998.15,BTC-6OCT24-66000-C,44.37,0.0001421,0.0001,2,1728085083068,319905529,53
0.1,,,,,0.1,buy,61995.15,BTC-5OCT24-59500-P,61.42,0.00017291,0.0001,3,1728085080168,319905528,189
0.5,,,,,0.5,sell,61991.29,BTC-5OCT24-62500-C,23.66,0.00059192,0.0005,2,1728085079388,319905527,359
0.1,,,,,0.1,buy,61990.6,BTC-28MAR25-100000-C,61.29,0.04064161,0.04,3,1728085049244,319905517,1899
1.0,,,,,1.0,buy,61989.23,BTC-25OCT24-59000-C,47.08,0.07422366,0.074,2,1728085025298,319905513,624
0.1,,,,,0.1,sell,62007.65,BTC-7OCT24-61500-P,29.07,0.00573738,0.0055,1,1728084913968,319905462,37
0.6,,,,,0.6,sell,62017.04,BTC-6OCT24-62000-P,21.2,0.00491385,0.005,1,1728084885184,319905446,106
0.1,,,,,0.1,sell,62013.18,BTC-18OCT24-60000-P,45.72,0.01944813,0.0195,0,1728084883521,319905442,286
1.0,,,,,1.0,sell,61983.55,BTC-18OCT24-60000-C,45.97,0.05422775,0.0545,3,1728084798513,319905373,88
0.2,,,,,0.2,sell,61983.35,BTC-27JUN25-70000-C,59.91,0.17717465,0.177,0,1728084793217,319905367,1437
0.7,,,,,0.7,sell,61996.31,BTC-18OCT24-72000-C,48.87,0.0026863,0.0025,2,1728084764516,319905297,409
0.5,,,,,0.5,buy,61999.98,BTC-6OCT24-63500-C,28.4,0.00048631,0.0007,3,1728084742193,319905296,104
0.1,,,,,0.1,sell,62031.07,BTC-8NOV24-67000-C,55.2,0.03993911,0.0395,2,1728084644916,319905271,722
0.1,,,,,0.1,sell,62006.38,BTC-8NOV24-60000-P,54.76,0.04846935,0.048,0,1728084586364,319905230,1293
0.1,,,,,0.1,sell,62017.76,BTC-5OCT24-60000-C,62.02,0.0328297,0.033,2,1728084543714,319905204,91
0.3,,,,,0.3,buy,62022.01,BTC-28MAR25-90000-C,60.13,0.0582009,0.0575,3,1728084525429,319905187,910
1.0,,,,,1.0,buy,62024.59,BTC-11OCT24-60000-P,46.07,0.01028699,0.0105,0,1728084509357,319905179,1122
0.5,,,,,0.5,buy,62023.05,BTC-11OCT24-68000-C,48.02,0.00209526,0.0023,0,1728084504800,319905178,748
2.0,,,,,2.0,buy,62024.84,BTC-11OCT24-58000-P,49.01,0.00462944,0.0046,0,1728084500311,319905177,573
0.5,,,,,0.5,buy,62028.36,BTC-5OCT24-63000-C,30.13,0.00012679,0.0002,1,1728084491198,319905161,559
0.1,,,,,0.1,sell,62029.22,BTC-5OCT24-64500-C,57.76,8.68e-06,0.0001,3,1728084485544,319905154,91
0.3,,,,,0.3,buy,62031.46,BTC-29NOV24-46000-P,60.82,0.00901996,0.009,2,1728084479728,319905150,269
0.1,,,,,0.1,buy,62043.19,BTC-6OCT24-60000-P,33.42,0.00043047,0.0004,1,1728084404417,319905124,70
0.1,,,,,0.1,buy,62060.45,BTC-27JUN25-150000-C,66.16,0.02704511,0.0265,2,1728084303519,319905017,137
0.1,,,,,0.1,sell,62061.42,BTC-7OCT24-63000-C,27.97,0.00391983,0.0036,2,1728084287052,319905008,47
0.1,,,,,0.1,buy,62053.26,BTC-6OCT24-63000-C,23.93,0.00108021,0.0012,2,1728083926648,319904748,98
1.0,,,,,1.0,sell,62069.33,BTC-18OCT24-58000-C,47.27,0.07896108,0.079,2,1728083857385,319904717,8
0.1,,,,,0.1,sell,62097.93,BTC-29NOV24-70000-C,55.58,0.04575375,0.045,3,1728083595819,319904547,582
0.5,,,,,0.5,buy,62118.23,BTC-7OCT24-62500-P,27.98,0.01238929,0.012,2,1728083481617,319904529,17
5.0,,,,,5.0,buy,62071.55,BTC-6OCT24-62500-C,22.99,0.002911,0.003,0,1728083414507,319904454,196
0.1,,,,,0.1,sell,62052.3,BTC-8NOV24-72000-C,56.41,0.02187861,0.0215,2,1728083279943,319904385,725
0.1,,,,,0.1,buy,62111.18,BTC-11OCT24-63000-P,44.22,0.02986923,0.0305,0,1728083235270,319904331,316
0.1,,,,,0.1,buy,62110.95,BTC-29NOV24-52000-P,56.4,0.02168328,0.0215,3,1728083234250,319904282,422
0.1,,,,,0.1,buy,62110.99,BTC-11OCT24-62000-P,44.16,0.02124409,0.0215,0,1728083234126,319904281,556
10.0,,,,,10.0,buy,62110.95,BTC-6OCT24-62500-P,22.75,0.00898372,0.009,0,1728083233558,319904212,52
0.1,,,,,0.1,sell,62111.41,BTC-8NOV24-55000-P,55.77,0.02177571,0.021,2,1728083231495,319904173,1450
4.9,,,,,4.9,sell,62129.28,BTC-7OCT24-60000-P,35.2,0.00116222,0.0014,1,1728083145375,319904044,30
1.0,,,,,1.0,sell,62143.21,BTC-6OCT24-65000-C,36.55,0.00021139,0.0002,3,1728083123572,319904009,43
10.0,,,,,10.0,sell,62145.4,BTC-6OCT24-62000-C,20.55,0.00684907,0.0065,2,1728083116150,319904004,90
0.2,,,,,0.2,sell,62146.79,BTC-25OCT24-60000-C,47.37,0.06538454,0.0655,3,1728083113890,319904003,1241
0.1,,,,,0.1,buy,62165.48,BTC-25OCT24-82000-C,57.62,0.00111905,0.0013,1,1728083097799,319903978,511
0.1,,,,,0.1,sell,62216.27,BTC-29NOV24-62000-C,54.54,0.09190196,0.0915,2,1728082819752,319903824,218
0.1,,,,,0.1,sell,62214.98,BTC-25OCT24-63000-C,46.68,0.04029182,0.04,2,1728082808141,319903821,1170
0.2,,,,,0.2,sell,62208.8,BTC-11OCT24-65000-C,43.64,0.00820101,0.008,3,1728082623130,319903792,520
2.1,,,,,2.1,sell,62197.54,BTC-29NOV24-71000-C,56.09,0.04231932,0.042,1,1728082157160,319903633,129
2.0,,,,,2.0,sell,62197.37,BTC-29NOV24-60000-P,54.46,0.06193336,0.0615,3,1728082154295,319903631,355
0.1,,,,,0.1,buy,62199.07,BTC-6OCT24-60500-P,32.3,0.0006111,0.0007,3,1728082139596,319903621,68
6.3,,,,,6.3,buy,62205.66,BTC-29NOV24-72000-C,57.06,0.03867603,0.0395,0,1728082085331,319903618,247
1.0,,,,,1.0,buy,62206.55,BTC-7OCT24-61000-P,31.29,0.00288666,0.003,2,1728082051463,319903616,20
0.1,,,,,0.1,buy,62207.62,BTC-11OCT24-67000-C,45.99,0.00347649,0.0036,3,1728082031725,319903612,1582
1.0,,,,,1.0,buy,62205.46,BTC-11OCT24-64000-C,44.13,0.01228465,0.0125,3,1728082007771,319903603,593
7.6,,,,,7.6,sell,62209.48,BTC-18OCT24-71000-C,49.21,0.00345599,0.0039,1,1728081926551,319903579,151
8.7,,,,,8.7,buy,62224.27,BTC-18OCT24-70000-C,48.26,0.00454106,0.005,0,1728081867309,319903557,302
0.1,,,,,0.1,sell,62231.89,BTC-5OCT24-60000-P,52.61,0.00018566,0.0001,3,1728081777095,319903541,417
