amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.4,,,,,sell,27170.58,BTC-17OCT23-27250-C,34.66,,0.00661772,0.007,1,1697414394483,266731074,90
3.0,,,,,sell,27164.01,BTC-20OCT23-29500-C,42.22,,0.00082552,0.0007,3,1697414360531,266731063,704
0.2,,,,,buy,27163.06,BTC-27OCT23-27500-C,32.96,,0.01819298,0.018,0,1697414294505,266731050,1268
0.1,,,,,buy,27164.84,BTC-17OCT23-28500-C,44.26,,0.00040458,0.0004,1,1697414288830,266731049,72
5.0,,,,,sell,27155.52,BTC-18OCT23-28500-C,40.55,,0.00113265,0.001,0,1697414202971,266731038,7
0.8,,,,,sell,27152.89,BTC-18OCT23-29000-C,45.03,,0.00056125,0.0005,3,1697414104171,266731021,8
0.1,,,,,buy,27146.99,BTC-17OCT23-27500-C,32.58,,0.0033517,0.0031,2,1697414056621,266731014,38
1.5,,,,,sell,27161.47,BTC-18OCT23-26000-P,41.35,,0.0014375,0.0014,2,1697413992495,266730969,7
0.1,,,,,sell,27156.97,BTC-27OCT23-27500-P,33.47,,0.02998763,0.03,1,1697413910324,266730925,588
0.2,,,,,buy,27157.63,BTC-17OCT23-27000-C,34.36,,0.01134674,0.0115,2,1697413897360,266730924,73
0.5,,,,,sell,27154.53,BTC-17OCT23-27000-P,33.36,,0.00559866,0.0055,2,1697413771419,266730891,67
0.9,,,,,sell,27150.72,BTC-29DEC23-31000-C,39.4,,0.02727851,0.027,0,1697413747799,266730884,1573
0.1,,,,,buy,27142.8,BTC-3NOV23-28000-C,33.81,,0.01805193,0.018,0,1697413703447,266730858,204
1.0,,,,,sell,27132.82,BTC-17OCT23-26750-P,34.12,,0.00324234,0.003,2,1697413598409,266730820,74
0.2,,,,,sell,27114.93,BTC-20OCT23-26500-P,35.47,,0.00675279,0.0065,3,1697413314814,266730682,1023
24.0,,,,,buy,27116.56,BTC-3NOV23-27000-P,33.53,,0.02691478,0.027,2,1697413273509,266730665,84
1.0,,,,,buy,27111.11,BTC-16OCT23-26500-P,45.38,,0.00018268,0.0003,3,1697413234977,266730631,228
0.1,,,,,sell,27099.14,BTC-27OCT23-27000-P,33.85,,0.02136154,0.0215,1,1697413114192,266730596,2464
0.1,,,,,sell,27095.42,BTC-29DEC23-30000-C,38.29,,0.03365393,0.0335,2,1697413030168,266730557,3462
1.5,,,,,buy,27070.34,BTC-16OCT23-27500-C,37.89,,0.00026491,0.0005,0,1697412795339,266730444,203
4.7,,,,,buy,27061.56,BTC-20OCT23-27000-C,33.67,,0.01636781,0.016,3,1697412643459,266730411,857
0.2,,,,,buy,27069.69,BTC-3NOV23-27000-C,33.35,,0.03196271,0.032,2,1697412451564,266730358,178
0.1,,,,,sell,27067.8,BTC-18OCT23-27500-C,34.59,,0.00523851,0.005,3,1697412433593,266730356,23
