amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,110652.05,BTC-31OCT25-130000-C,35.31,,0.0105872,0.01,2,1757116376557,383801965,1206
0.1,,,,,,0.1,buy,110652.73,BTC-7SEP25-108000-P,22.55,,0.00017086,0.0002,3,1757116201514,383801959,70
0.1,,,,,,0.1,sell,110653.78,BTC-6SEP25-113000-C,34.89,,7.164e-05,0.0001,3,1757116186507,383801958,561
1.0,,,,,,1.0,sell,110654.09,BTC-7SEP25-104000-P,44.83,,0.00015004,0.0001,3,1757116181544,383801956,56
0.1,,,,,,0.1,sell,110645.85,BTC-31OCT25-95000-P,40.99,,0.01249122,0.012,0,1757116150493,383801947,1306
0.1,,,,,,0.1,buy,110641.23,BTC-8SEP25-111000-C,23.18,,0.00623613,0.006,2,1757116113855,383801932,81
0.2,,,,,,0.2,sell,110647.55,BTC-6SEP25-110000-P,19.38,,0.000612,0.0005,3,1757116100580,383801926,492
1.9,,,,,,1.9,buy,110619.35,BTC-7SEP25-107000-P,26.17,M,0.00017296,0.0001,3,1757115991477,383801828,157
0.1,,,,,,0.1,sell,110632.96,BTC-6SEP25-111000-C,18.59,,0.00117635,0.001,3,1757115989066,383801826,674
0.8,,,,,,0.8,sell,110740.35,BTC-27MAR26-130000-C,42.93,,0.08039165,0.08,1,1757115987299,383801819,1532
1.0,,,,,,1.0,sell,110740.35,BTC-26DEC25-130000-C,40.19,,0.0381417,0.038,3,1757115987285,383801818,7047
0.8,,,,,,0.8,buy,110740.35,BTC-26SEP25-105000-P,39.01,,0.01475319,0.015,3,1757115986863,383801813,6107
0.7,,,,,,0.7,buy,110740.35,BTC-28NOV25-108000-P,39.56,,0.05562812,0.056,1,1757115986580,383801809,66
4.0,,,,,,4.0,buy,110740.35,BTC-26SEP25-115000-P,34.93,,0.054101,0.0545,1,1757115986498,383801803,2522
0.2,,,,,,0.2,buy,110740.35,BTC-7SEP25-109000-P,20.81,,0.00050574,0.0006,3,1757115986422,383801796,124
