amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.0,,,,,sell,26822.46,BTC-2JUN23-27250-C,47.91,,0.00119466,0.001,3,1685663987285,256616733,332
0.5,,,,,buy,26822.51,BTC-30JUN23-27000-P,37.09,,0.04326915,0.044,2,1685663979278,256616732,1985
0.1,,,,,sell,26825.14,BTC-2JUN23-27500-C,55.48,,0.00044776,0.0005,3,1685663968813,256616731,2157
0.4,,,,,sell,26820.13,BTC-2JUN23-26250-P,49.24,,0.00067943,0.0005,3,1685663967357,256616727,120
0.3,,,,,buy,26820.13,BTC-30JUN23-31000-C,42.58,,0.00669795,0.007,1,1685663967349,256616726,2389
0.1,,,,,buy,26820.13,BTC-9JUN23-27500-C,35.71,,0.01032976,0.0105,0,1685663967032,256616715,533
2.1,,,,,buy,26817.49,BTC-29SEP23-45000-C,52.57,,0.00684622,0.007,2,1685663954373,256616689,664
0.4,,,,,sell,26817.49,BTC-3JUN23-25000-P,63.73,,0.00072622,0.0005,3,1685663954205,256616688,57
0.1,,,,,sell,26815.37,BTC-9JUN23-28000-C,36.11,,0.00618861,0.006,2,1685663893770,256616672,1490
0.1,,,,,sell,26811.83,BTC-2JUN23-26500-P,39.12,,0.00159967,0.001,2,1685663864049,256616631,1182
2.0,,,,,sell,26810.48,BTC-4JUN23-28000-C,37.18,,0.00122942,0.001,3,1685663760023,256616585,30
5.0,,,,,sell,26811.34,BTC-4JUN23-27250-C,34.93,,0.00494707,0.005,0,1685663729294,256616578,72
0.2,,,,,sell,26811.42,BTC-2JUN23-26750-P,41.79,,0.00426363,0.004,2,1685663662825,256616463,157
0.1,,,,,buy,26827.13,BTC-4JUN23-27000-P,33.42,,0.01396807,0.014,0,1685663633537,256616338,50
0.1,,,,,sell,26829.49,BTC-9JUN23-26000-P,37.13,,0.00890392,0.0085,3,1685663569649,256616263,591
1.0,,,,,sell,26829.17,BTC-29DEC23-55000-C,55.49,,0.01172284,0.0115,2,1685663556952,256616262,273
0.1,,,,,sell,26829.72,BTC-29DEC23-50000-C,52.82,,0.01556719,0.015,2,1685663553724,256616260,706
1.0,,,,,sell,26828.96,BTC-30JUN23-30000-C,40.0,,0.00991436,0.01,1,1685663516590,256616227,5605
0.1,,,,,sell,26829.18,BTC-9JUN23-26500-C,35.85,,0.02751918,0.0275,2,1685663506868,256616214,870
4.0,,,,,sell,26828.97,BTC-29SEP23-37000-C,45.01,,0.01669999,0.016,2,1685663488392,256616172,136
5.0,,,,,sell,26828.97,BTC-25AUG23-30000-C,37.64,,0.03308868,0.0325,2,1685663488314,256616170,66
3.7,,,,,sell,26828.97,BTC-25AUG23-33000-C,40.45,,0.01692487,0.0165,2,1685663488309,256616169,26
3.3,,,,,sell,26828.97,BTC-25AUG23-38000-C,46.35,,0.00725406,0.007,2,1685663488182,256616168,16
6.2,,,,,buy,26829.18,BTC-29SEP23-31000-C,40.02,,0.04241779,0.041,3,1685663487745,256616166,257
0.2,,,,,sell,26819.93,BTC-23JUN23-27000-P,35.97,,0.0379007,0.0375,1,1685663437201,256616080,42
18.6,,,,,buy,26819.93,BTC-29SEP23-32000-C,40.86,,0.03523444,0.0345,3,1685663436684,256616079,504
0.6,,,,,sell,26819.69,BTC-30JUN23-26000-P,37.54,,0.02754602,0.027,3,1685663436072,256616078,2426
0.1,,,,,sell,26815.18,BTC-23JUN23-23500-P,47.43,,0.00659033,0.0065,1,1685663422107,256616036,3
0.2,,,,,sell,26808.53,BTC-16JUN23-26500-P,36.81,,0.02350348,0.023,1,1685663397969,256616009,297
1.8,,,,,sell,26809.97,BTC-30JUN23-21000-P,58.03,,0.00425442,0.004,3,1685663387422,256615979,1525
49.6,,,,,sell,26813.34,BTC-29SEP23-35000-C,44.16,,0.02172674,0.0225,3,1685663373043,256615959,1343
2.0,,,,,sell,26813.42,BTC-9JUN23-29500-C,42.0,,0.00169894,0.0015,2,1685663369901,256615958,721
2.6,,,,,sell,26814.03,BTC-25AUG23-24000-P,41.29,,0.03253541,0.0325,2,1685663350104,256615945,49
0.9,,,,,sell,26814.03,BTC-29SEP23-29000-C,40.58,,0.06242527,0.063,0,1685663350086,256615944,313
2.3,,,,,sell,26816.78,BTC-30JUN23-29000-C,38.53,,0.0149233,0.0155,0,1685663345365,256615913,2743
1.3,,,,,buy,26816.78,BTC-23JUN23-25000-P,41.44,,0.01336047,0.0135,0,1685663345228,256615912,22
0.1,,,,,buy,26836.57,BTC-9JUN23-27000-C,35.12,,0.01747936,0.0175,1,1685663300586,256615847,1198
1.0,,,,,sell,26836.15,BTC-16JUN23-27000-C,37.08,,0.02683118,0.027,1,1685663286150,256615837,260
0.1,,,,,sell,26836.12,BTC-4JUN23-28500-C,41.62,,0.00072225,0.0005,3,1685663283405,256615836,56
0.1,,,,,sell,26836.75,BTC-4JUN23-26750-C,33.26,,0.0126564,0.0125,0,1685663124469,256615691,45
2.5,,,,,buy,26829.79,BTC-28JUL23-30000-C,38.08,,0.02129857,0.0215,3,1685663005376,256615590,707
1.0,,,,,buy,26830.09,BTC-23JUN23-27000-C,36.34,,0.0325098,0.0325,2,1685662995346,256615581,59
0.6,,,,,sell,26824.39,BTC-2JUN23-27000-P,41.42,,0.00930785,0.009,2,1685662994683,256615539,1199
0.1,,,,,sell,26823.18,BTC-30JUN23-25000-P,40.69,,0.01757662,0.0175,1,1685662917950,256615504,2257
0.2,,,,,sell,26816.48,BTC-3JUN23-26250-P,40.26,,0.00260514,0.0025,2,1685662885548,256615422,49
0.1,,,,,sell,26825.86,BTC-29DEC23-19000-P,49.94,,0.02939619,0.029,2,1685662806429,256615180,236
0.8,,,,,sell,26825.65,BTC-30JUN23-27000-C,35.94,,0.03801662,0.0375,2,1685662804189,256615173,2010
0.8,,,,,buy,26821.55,BTC-2JUN23-27000-C,41.46,,0.00281151,0.0025,1,1685662735963,256615094,3437
0.1,,,,,buy,26817.17,BTC-4JUN23-27500-C,35.26,,0.0031061,0.003,3,1685662724302,256615069,79
3.8,,,,,buy,26816.33,BTC-29DEC23-34000-C,42.84,,0.05357098,0.0525,3,1685662701018,256614983,94
1.0,,,,,sell,26809.39,BTC-3JUN23-27500-C,36.99,,0.00176396,0.0015,2,1685662685428,256614930,82
