amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,64274.89,BTC-25APR24-62000-P,66.85,,0.00037221,0.0003,3,1714003164365,298973392,117
0.1,,,,,0.1,sell,64258.27,BTC-31MAY24-82000-C,63.25,,0.0130043,0.013,3,1714003123657,298973345,695
0.4,,,,,0.4,buy,64291.69,BTC-26APR24-66000-C,57.93,,0.00443211,0.0045,2,1714003050153,298973315,2197
0.8,,,,,0.8,buy,64269.84,BTC-27APR24-66500-C,56.79,,0.00603492,0.006,2,1714003049343,298973304,16
1.0,,,,,1.0,sell,64269.43,BTC-27APR24-64000-P,54.69,,0.01631348,0.0155,2,1714003047839,298973253,106
1.0,,,,,1.0,buy,64256.98,BTC-10MAY24-61000-C,58.73,,0.07847197,0.078,2,1714003024174,298973244,101
1.0,,,,,1.0,sell,64260.17,BTC-26APR24-63000-C,60.2,,0.02592323,0.026,0,1714002942669,298973207,1187
0.1,,,,,0.1,sell,64270.59,BTC-31MAY24-73000-C,60.83,,0.03328484,0.033,1,1714002926514,298973202,898
1.0,,,,,1.0,buy,64284.92,BTC-3MAY24-62000-C,57.72,,0.05581848,0.0555,1,1714002903836,298973189,305
0.2,,,,,0.2,sell,64284.9,BTC-31MAY24-84000-C,63.61,,0.01079458,0.0105,3,1714002899461,298973182,454
0.1,,,,,0.1,sell,64273.9,BTC-26APR24-68000-C,64.35,,0.00127214,0.0013,1,1714002854150,298973125,2498
0.1,,,,,0.1,sell,64290.94,BTC-26APR24-67000-C,60.53,,0.00237947,0.0024,0,1714002841382,298973109,2281
0.1,,,,,0.1,buy,64296.14,BTC-27APR24-67500-C,57.39,,0.00369196,0.0035,0,1714002786202,298973091,29
0.1,,,,,0.1,sell,64294.85,BTC-25APR24-63000-P,54.8,,0.00079271,0.0009,2,1714002784076,298973088,144
0.5,,,,,0.5,buy,64303.97,BTC-25APR24-66500-C,58.23,,0.00023357,0.0002,3,1714002714849,298973039,123
0.2,,,,,0.2,buy,64243.67,BTC-10MAY24-66000-C,58.4,,0.03654746,0.037,1,1714002701436,298972986,201
0.1,,,,,0.1,buy,64230.73,BTC-27SEP24-100000-C,70.12,,0.05832123,0.058,3,1714002653594,298972833,1275
0.1,,,,,0.1,buy,64234.76,BTC-26APR24-62000-P,63.97,,0.00392585,0.0038,2,1714002604192,298972822,2343
32.0,,,,,32.0,sell,64234.91,BTC-25APR24-68000-C,81.93,,0.00017758,0.0001,3,1714002603236,298972821,265
15.1,,,,,15.1,sell,64241.28,BTC-25APR24-68500-C,90.9,,0.00016458,0.0001,3,1714002590632,298972813,280
0.3,,,,,0.3,sell,64265.79,BTC-26APR24-71000-C,77.65,,0.00035074,0.0003,3,1714002501214,298972740,2686
0.1,,,,,0.1,buy,64264.61,BTC-10MAY24-44000-P,92.69,,0.00127485,0.0013,0,1714002497505,298972737,43
1.6,,,,,1.6,sell,64265.21,BTC-26APR24-70000-C,71.29,,0.00049284,0.0004,3,1714002473552,298972729,5230
0.2,,,,,0.2,sell,64260.62,BTC-26APR24-55000-P,115.51,,0.00037862,0.0003,2,1714002445452,298972725,2063
0.1,,,,,0.1,buy,64300.63,BTC-26APR24-72000-C,81.72,,0.00021164,0.0002,2,1714002409565,298972708,2667
