amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
3.0,,,,,,3.0,buy,104397.58,BTC-26DEC25-70000-P,51.87,0.01940031,0.02,1,1749254183293,370467484,1331
0.3,,,,,,0.3,buy,104397.84,BTC-9JUN25-105000-P,24.55,0.01092723,0.011,3,1749254180300,370467483,41
1.0,,,,,,1.0,buy,104408.01,BTC-7JUN25-105000-C,20.15,0.00059894,0.0006,2,1749254045525,370467466,478
0.3,,,,,,0.3,buy,104413.34,BTC-8JUN25-96000-P,58.52,8.423e-05,0.0001,3,1749254000533,370467446,151
0.1,,,,,,0.1,sell,104426.96,BTC-8JUN25-104000-P,16.78,0.00252803,0.0023,3,1749253976073,370467437,244
2.0,,,,,,2.0,buy,104427.49,BTC-25JUL25-84000-P,46.57,0.00626053,0.0065,1,1749253965683,370467435,477
4.8,,,,,,4.8,buy,104437.3,BTC-8JUN25-94000-P,71.41,2.864e-05,0.0001,3,1749253919652,370467422,36
3.0,,,,,,3.0,sell,104436.66,BTC-8JUN25-105000-C,15.59,0.00188486,0.0017,2,1749253913335,370467420,350
0.3,,,,,,0.3,sell,104436.66,BTC-8JUN25-103000-P,21.19,0.00092804,0.0009,2,1749253912444,370467419,233
0.5,,,,,,0.5,buy,104443.97,BTC-8JUN25-97000-P,52.27,8.17e-05,0.0001,2,1749253889392,370467414,7
0.5,,,,,,0.5,sell,104444.42,BTC-25JUL25-125000-C,42.86,0.01201589,0.0115,3,1749253887795,370467413,770
4.2,,,,,,4.2,sell,104443.9,BTC-8JUN25-102000-P,25.37,0.00048471,0.0004,3,1749253867050,370467412,348
0.8,,,,,,0.8,buy,104444.1,BTC-8JUN25-98000-P,45.88,8.063e-05,0.0001,3,1749253865056,370467411,186
0.5,,,,,,0.5,sell,104446.56,BTC-25JUL25-92000-P,42.05,0.0154284,0.015,3,1749253859633,370467410,880
8.0,,,,,,8.0,buy,104440.17,BTC-8JUN25-99000-P,39.4,7.985e-05,0.0001,3,1749253817570,370467395,35
0.2,,,,,,0.2,buy,104425.19,BTC-8JUN25-106000-C,21.28,0.00078636,0.0008,1,1749253694701,370467325,212
0.7,,,,,,0.7,buy,104423.88,BTC-7JUN25-106000-C,26.32,0.00014097,0.0001,3,1749253665095,370467287,561
0.8,,,,,,0.8,sell,104417.81,BTC-7JUN25-105500-C,24.59,0.00028541,0.0003,3,1749253572214,370467280,103
0.1,,,,,,0.1,buy,104417.9,BTC-7JUN25-103500-P,25.48,0.00039637,0.0005,2,1749253567742,370467277,156
0.1,,,,,,0.1,buy,104417.83,BTC-27MAR26-105000-P,48.74,0.1465502,0.148,2,1749253563802,370467267,67
0.2,,,,,,0.2,buy,104423.7,BTC-27MAR26-80000-P,49.9,0.05154406,0.053,0,1749253448346,370467256,235
1.0,,,,,,1.0,sell,104389.8,BTC-7JUN25-101500-P,44.47,0.00010812,0.0001,3,1749253283632,370467231,20
0.1,,,,,,0.1,sell,104386.5,BTC-26SEP25-140000-C,46.94,0.02246767,0.022,2,1749253265033,370467229,2120
0.4,,,,,,0.4,sell,104382.08,BTC-26SEP25-150000-C,48.55,0.01544504,0.015,2,1749253213170,370467197,2064
0.1,,,,,,0.1,sell,104385.34,BTC-8JUN25-100000-P,36.04,0.00018817,0.0002,2,1749253209856,370467187,236
0.4,,,,,,0.4,buy,104430.65,BTC-25JUL25-120000-C,42.92,0.01801124,0.0185,3,1749253197583,370467176,923
0.3,,,,,,0.3,buy,104436.83,BTC-27JUN25-105000-P,37.76,0.03673013,0.037,0,1749253143518,370467156,3294
0.2,,,,,,0.2,buy,104438.53,BTC-26SEP25-100000-P,44.23,0.06723276,0.067,2,1749253127170,370467152,1104
0.5,,,,,,0.5,buy,104434.33,BTC-8JUN25-104000-C,16.59,0.00678508,0.0065,3,1749253104924,370467150,228
0.1,,,,,,0.1,buy,104429.17,BTC-20JUN25-111000-C,37.66,0.00806473,0.0085,2,1749252989498,370467143,254
1.5,,,,,,1.5,sell,104434.84,BTC-13JUN25-99000-P,37.27,0.00334288,0.0033,2,1749252698321,370467103,155
0.1,,,,,,0.1,sell,104439.32,BTC-13JUN25-103000-P,33.93,0.01188108,0.0115,2,1749252672019,370467098,508
0.1,,,,,,0.1,buy,104438.5,BTC-13JUN25-106000-C,33.59,0.01170471,0.0115,3,1749252663756,370467097,454
0.1,,,,,,0.1,sell,104442.52,BTC-27JUN25-120000-C,41.68,0.00417345,0.004,3,1749252615378,370467059,8749
0.1,,,,,,0.1,buy,104442.52,BTC-27JUN25-115000-C,40.21,0.00826751,0.0085,1,1749252615071,370467058,6242
0.1,,,,,,0.1,sell,104442.47,BTC-27JUN25-125000-C,43.77,0.00207155,0.002,0,1749252614721,370467056,4897
0.1,,,,,,0.1,sell,104442.06,BTC-20JUN25-99000-P,36.76,0.00889464,0.0085,2,1749252600676,370467053,128
0.1,,,,,,0.1,sell,104442.06,BTC-20JUN25-100000-P,36.11,0.01108284,0.0105,1,1749252600672,370467052,389
0.2,,,,,,0.2,buy,104444.74,BTC-13JUN25-104000-P,33.89,0.01569376,0.0155,3,1749252566751,370467044,597
0.1,,,,,,0.1,sell,104446.15,BTC-20JUN25-96000-P,38.9,0.0046045,0.0044,2,1749252560410,370467043,162
0.8,,,,,,0.8,sell,104446.11,BTC-20JUN25-98000-P,37.78,0.00711785,0.007,3,1749252557857,370467042,243
0.3,,,,,,0.3,buy,104445.92,BTC-9JUN25-106000-C,25.13,0.00274492,0.0028,1,1749252556186,370467041,67
0.8,,,,,,0.8,sell,104446.55,BTC-13JUN25-108000-C,33.6,0.0064133,0.006,3,1749252531950,370467037,649
1.0,,,,,,1.0,sell,104421.36,BTC-20JUN25-109000-C,36.26,0.01220123,0.012,3,1749252508952,370467007,290
0.1,,,,,,0.1,buy,104387.08,BTC-25JUL25-60000-P,69.68,0.00094171,0.0009,1,1749252355447,370466955,561
0.1,,,,,,0.1,sell,104365.96,BTC-7JUN25-104500-C,19.02,0.00162263,0.0018,3,1749252275531,370466929,150
0.5,,,,,,0.5,sell,104380.2,BTC-13JUN25-109000-C,34.43,0.00459726,0.0043,2,1749252194437,370466916,646
0.3,,,,,,0.3,buy,104381.83,BTC-9JUN25-104000-P,25.81,0.00620741,0.0065,3,1749252071994,370466854,67
0.1,,,,,,0.1,buy,104378.27,BTC-9JUN25-102000-P,28.81,0.00180939,0.0019,3,1749252045564,370466852,69
0.6,,,,,,0.6,buy,104341.72,BTC-9JUN25-104000-C,25.45,0.00975662,0.01,3,1749251967979,370466765,54
0.6,,,,,,0.6,buy,104341.72,BTC-9JUN25-105000-C,25.47,0.00518232,0.0055,3,1749251967956,370466764,56
2.0,,,,,,2.0,sell,104339.53,BTC-25JUL25-122000-C,42.69,0.01536685,0.015,2,1749251956595,370466763,266
0.1,,,,,,0.1,sell,104340.99,BTC-7JUN25-104000-P,20.81,0.0011541,0.0013,3,1749251535819,370466665,345
0.9,,,,,,0.9,sell,104319.01,BTC-8JUN25-108000-C,29.63,0.00020189,0.0002,2,1749251365834,370466569,88
8.0,,,,,,8.0,sell,104339.67,BTC-25JUL25-140000-C,47.48,0.00401544,0.004,2,1749251349812,370466526,1380
0.6,,,,,,0.6,buy,104339.43,BTC-25JUL25-100000-P,41.3,0.03745946,0.0375,0,1749251345997,370466502,3071
0.2,,,,,,0.2,sell,104346.42,BTC-27JUN25-92000-P,40.38,0.00393691,0.0037,1,1749251340938,370466501,1561
0.2,,,,,,0.2,sell,104348.59,BTC-26SEP25-130000-C,46.21,0.03444498,0.0345,2,1749251337703,370466500,1985
5.0,,,,,,5.0,buy,104374.86,BTC-8JUN25-105000-P,18.09,0.00782641,0.008,0,1749251302327,370466445,176
0.2,,,,,,0.2,sell,104376.38,BTC-13JUN25-85000-P,67.83,0.0002356,0.0003,2,1749251297138,370466443,198
0.1,,,,,,0.1,sell,104375.97,BTC-20JUN25-105000-C,35.64,0.02566671,0.025,2,1749251295571,370466442,295
1.9,,,,,,1.9,sell,104396.98,BTC-9JUN25-92000-P,63.17,0.00017901,0.0001,3,1749251253956,370466425,15
0.3,,,,,,0.3,buy,104453.18,BTC-13JUN25-101000-P,35.96,0.00650895,0.0065,1,1749251195573,370466393,391
0.4,,,,,,0.4,sell,104463.16,BTC-27JUN25-102000-C,37.72,0.04927665,0.0495,1,1749251192855,370466372,832
0.1,,,,,,0.1,buy,104465.47,BTC-25JUL25-135000-C,45.68,0.00564882,0.0055,3,1749251155262,370466369,697
1.0,,,,,,1.0,buy,104474.99,BTC-26SEP25-180000-C,53.05,0.00567424,0.0055,3,1749251124312,370466363,1046
0.2,,,,,,0.2,buy,104498.55,BTC-20JUN25-105000-P,36.18,0.02977838,0.0295,2,1749251109590,370466352,225
0.1,,,,,,0.1,buy,104561.2,BTC-25JUL25-88000-P,44.52,0.00971217,0.01,1,1749250758251,370466231,781
0.3,,,,,,0.3,sell,104553.22,BTC-25JUL25-126000-C,43.4,0.01127411,0.011,2,1749250578790,370466207,188
2.6,,,,,,2.6,sell,104553.03,BTC-7JUN25-101000-P,50.86,0.00012174,0.0001,3,1749250569791,370466205,586
2.0,,,,,,2.0,buy,104516.9,BTC-27JUN25-110000-C,37.93,0.01705617,0.017,0,1749250281315,370466157,11441
0.2,,,,,,0.2,buy,104489.59,BTC-25JUL25-124000-C,43.13,0.01311633,0.013,2,1749250248702,370466126,133
0.1,,,,,,0.1,sell,104413.85,BTC-13JUN25-107000-C,34.03,0.00887839,0.0085,2,1749250146971,370466040,637
0.2,,,,,,0.2,buy,104414.69,BTC-9JUN25-101000-P,30.61,0.00098274,0.001,1,1749250143353,370466039,31
0.1,,,,,,0.1,sell,104396.35,BTC-13JUN25-102000-P,34.05,0.00904868,0.0085,3,1749249992987,370465987,723
0.2,,,,,,0.2,sell,104395.83,BTC-27JUN25-95000-P,38.71,0.00680683,0.0065,2,1749249988825,370465979,4608
0.1,,,,,,0.1,buy,104400.84,BTC-20JUN25-116000-C,38.93,0.00300941,0.0029,2,1749249937223,370465962,132
0.1,,,,,,0.1,buy,104409.35,BTC-13JUN25-110000-C,35.88,0.0035696,0.0034,0,1749249891142,370465958,1017
0.2,,,,,,0.2,sell,104412.63,BTC-20JUN25-115000-C,38.27,0.00370259,0.0035,2,1749249825937,370465943,323
0.7,,,,,,0.7,sell,104406.49,BTC-8JUN25-90000-P,95.35,5.21e-06,0.0001,3,1749249811791,370465938,21
0.2,,,,,,0.2,sell,104394.35,BTC-8JUN25-92000-P,82.51,3.069e-05,0.0001,3,1749249730595,370465914,44
0.1,,,,,,0.1,sell,104389.52,BTC-20JUN25-90000-P,44.74,0.00147624,0.0013,2,1749249445170,370465887,203
20.0,,,,,,20.0,sell,104411.3,BTC-7JUN25-107000-C,37.05,0.00014082,0.0001,2,1749249378376,370465862,383
0.9,,,,,,0.9,sell,104401.15,BTC-7JUN25-104500-P,15.28,0.0027299,0.0025,3,1749249313230,370465844,101
0.2,,,,,,0.2,sell,104391.03,BTC-25JUL25-70000-P,58.67,0.00185009,0.0019,0,1749249272421,370465811,1018
1.0,,,,,,1.0,sell,104401.56,BTC-26DEC25-190000-C,53.16,0.01798736,0.018,2,1749249160159,370465756,383
0.3,,,,BTC-PS-20JUN25-97000_90000,370465666,0.3,sell,104415.16,BTC-20JUN25-97000-P,38.43,0.00581366,0.0057,0,1749248876748,370465668,27
0.1,,,,,,0.1,buy,104414.28,BTC-27JUN25-150000-C,59.93,0.00028425,0.0003,3,1749248702359,370465644,3701
0.2,,,,,,0.2,buy,104430.51,BTC-20JUN25-110000-C,36.74,0.01012041,0.01,3,1749248608706,370465632,369
0.1,,,,,,0.1,buy,104399.27,BTC-27JUN25-130000-C,47.64,0.00121949,0.0013,0,1749248548740,370465619,5008
0.1,,,,,,0.1,sell,104423.44,BTC-27JUN25-112000-C,37.79,0.01262707,0.012,2,1749248525078,370465597,1318
0.1,,,,,,0.1,buy,104430.78,BTC-27JUN25-85000-P,47.81,0.00120832,0.0013,3,1749248485477,370465585,7310
0.1,,,,,,0.1,sell,104356.81,BTC-27JUN25-100000-P,36.98,0.0170419,0.0165,3,1749248456792,370465476,7246
0.1,,,,,,0.1,sell,104366.17,BTC-27JUN25-70000-P,71.47,0.00038875,0.0004,3,1749248302331,370465366,5254
0.1,,,,,,0.1,sell,104366.17,BTC-26DEC25-140000-C,48.65,0.05707503,0.057,2,1749248302175,370465353,979
0.1,,,,,,0.1,sell,104366.17,BTC-29AUG25-112000-C,43.46,0.05904179,0.059,2,1749248302160,370465349,23
0.9,,,,,,0.9,sell,104375.94,BTC-13JUN25-98000-P,39.65,0.00269471,0.0028,1,1749247849204,370465224,1034
0.1,,,,,,0.1,sell,104370.69,BTC-9JUN25-103000-P,26.21,0.00351495,0.0034,0,1749247620211,370465161,57
2.8,,,,,,2.8,sell,104413.71,BTC-8JUN25-107000-C,26.32,0.00050112,0.0005,3,1749247434089,370465088,140
0.3,,,,,,0.3,buy,104465.98,BTC-27MAR26-90000-P,48.32,0.08173976,0.0815,0,1749247282136,370465070,256
0.1,,,,,,0.1,sell,104489.73,BTC-26DEC25-65000-P,53.03,0.0145011,0.014,3,1749247233387,370465059,754
0.2,,,,,,0.2,buy,104473.36,BTC-27JUN25-97000-P,38.89,0.00969928,0.01,1,1749247136040,370465031,2466
0.1,,,,,,0.1,buy,104473.74,BTC-27MAR26-65000-P,52.04,0.02283429,0.023,0,1749247135215,370465030,132
0.1,,,,,,0.1,sell,104504.5,BTC-27JUN25-75000-P,62.31,0.00051138,0.0005,3,1749246899108,370464995,5050
0.1,,,,,,0.1,sell,104488.55,BTC-25JUL25-95000-P,41.18,0.02161712,0.021,2,1749246843601,370464977,331
0.1,,,,,,0.1,sell,104521.23,BTC-27JUN25-111000-C,37.94,0.01494262,0.0145,2,1749246728781,370464950,30
0.1,,,,,,0.1,sell,104534.18,BTC-13JUN25-111000-C,36.39,0.002806,0.0026,2,1749246593687,370464936,533
0.9,,,,,,0.9,sell,104561.14,BTC-13JUN25-113000-C,39.52,0.00164811,0.0017,0,1749246384682,370464863,505
0.3,,,,,,0.3,buy,104542.39,BTC-26DEC25-180000-C,52.07,0.02179022,0.022,3,1749246287800,370464842,996
0.3,,,,,,0.3,sell,104493.21,BTC-27MAR26-130000-C,49.35,0.11255812,0.113,1,1749246188673,370464796,433
0.1,,,,,,0.1,sell,104474.98,BTC-27JUN25-101000-P,37.21,0.01972077,0.0195,0,1749246075570,370464729,429
0.1,,,,,,0.1,sell,104396.76,BTC-29AUG25-130000-C,45.37,0.02199541,0.022,2,1749245256501,370464184,70
0.5,,,,,,0.5,sell,104409.98,BTC-27MAR26-190000-C,51.78,0.03617741,0.035,2,1749245176688,370464168,134
0.2,,,,,,0.2,sell,104411.42,BTC-26SEP25-80000-P,47.07,0.01605741,0.0155,1,1749245136669,370464163,2253
0.5,,,,,,0.5,sell,104440.85,BTC-29AUG25-150000-C,47.78,0.00800014,0.0075,3,1749245086885,370464098,84
0.3,,,,,,0.3,sell,104453.12,BTC-29AUG25-135000-C,45.7,0.01700152,0.0165,3,1749245055797,370464084,94
0.4,,,,,,0.4,sell,104454.52,BTC-29AUG25-140000-C,46.27,0.01304466,0.0125,3,1749245045806,370464080,330
0.9,,,,,,0.9,sell,104462.47,BTC-29AUG25-145000-C,47.42,0.01036552,0.01,3,1749245035522,370464076,85
1.0,,,,,,1.0,sell,104430.92,BTC-26DEC25-200000-C,54.15,0.01513159,0.015,2,1749244783453,370463946,1195
0.1,,,,,,0.1,buy,104423.16,BTC-13JUN25-100000-P,36.42,0.00480954,0.0047,2,1749243907331,370463312,1076
0.1,,,,,,0.1,buy,104421.06,BTC-27JUN25-220000-C,101.85,6.495e-05,0.0001,3,1749243887351,370463303,1919
0.3,,,,,,0.3,sell,104459.66,BTC-27JUN25-135000-C,51.15,0.00083569,0.0009,0,1749243861572,370463276,2790
1.0,,,,,,1.0,sell,104470.53,BTC-26SEP25-105000-C,44.62,0.10436249,0.1045,2,1749243856118,370463267,1347
0.2,,,,,,0.2,buy,104522.68,BTC-7JUN25-105000-P,22.94,0.00579981,0.006,3,1749243722710,370463112,133
0.1,,,,,,0.1,buy,104525.39,BTC-7JUN25-103000-P,28.08,0.00028097,0.0003,3,1749243695970,370463098,394
0.1,,,,BTC-BOX-26SEP25-40000_110000,370463053,0.1,buy,104563.95,BTC-26SEP25-40000-C,77.15,0.62560152,0.6256,2,1749243532236,370463057,26
0.1,,,,BTC-BOX-26SEP25-40000_110000,370463053,0.1,buy,104563.95,BTC-26SEP25-110000-P,44.6,0.11667276,0.1166,2,1749243532236,370463055,404
0.1,,,,BTC-BOX-26SEP25-40000_110000,370463053,0.1,sell,104563.95,BTC-26SEP25-40000-P,78.73,0.00094209,0.0011,0,1749243532236,370463056,588
0.1,,,,BTC-BOX-26SEP25-40000_110000,370463053,0.1,sell,104563.95,BTC-26SEP25-110000-C,44.7,0.08448618,0.0846,0,1749243532236,370463054,2950
0.1,,,,,,0.1,buy,104588.85,BTC-26DEC25-230000-C,56.67,0.00906413,0.009,1,1749243429620,370462998,257
0.1,,,,,,0.1,buy,104579.77,BTC-26DEC25-40000-P,67.28,0.00274207,0.0026,1,1749243395888,370462986,423
2.5,,,,,,2.5,buy,104596.12,BTC-27JUN25-108000-C,38.07,0.02348861,0.0235,3,1749243359387,370462973,1085
2.0,,,,,,2.0,buy,104580.94,BTC-13JUN25-104000-C,34.46,0.02156673,0.0215,0,1749243247609,370462901,287
1.0,,,,,,1.0,sell,104567.62,BTC-13JUN25-105000-C,34.21,0.01679943,0.0165,0,1749243225900,370462875,506
0.3,,,,,,0.3,sell,104567.44,BTC-26DEC25-240000-C,57.85,0.00770208,0.008,0,1749243194913,370462873,363
1.0,,,,,,1.0,sell,104571.04,BTC-25JUL25-94000-P,41.88,0.01923569,0.019,3,1749243003377,370462730,571
1.4,,,,,,1.4,sell,104673.29,BTC-20JUN25-113000-C,37.96,0.00607406,0.006,1,1749242919006,370462655,230
0.1,,,,,,0.1,buy,104673.36,BTC-20JUN25-118000-C,41.56,0.0023053,0.0026,0,1749242916620,370462652,157
0.1,,,,,,0.1,sell,104656.06,BTC-13JUN25-105000-P,34.16,0.019778,0.0195,3,1749242833961,370462596,568
0.2,,,,,,0.2,buy,104657.64,BTC-13JUN25-117000-C,42.91,0.00062561,0.0006,0,1749242811071,370462583,324
0.3,,,,,,0.3,buy,104669.69,BTC-13JUN25-112000-C,37.31,0.00215567,0.0021,3,1749242799841,370462572,614
