amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,29235.59,BTC-28JUL23-29250-C,34.28,0.0112099,0.011,1,1690329303583,261620265,87
1.0,,,,,buy,29238.35,BTC-27JUL23-28500-P,41.83,0.00168718,0.002,0,1690329219633,261620242,35
1.3,,,,,sell,29238.22,BTC-29SEP23-31000-C,38.93,0.04497397,0.0455,0,1690329204407,261620241,1333
7.0,,,,,buy,29241.54,BTC-29SEP23-35000-C,42.36,0.0178074,0.018,3,1690329168122,261620228,2694
0.8,,,,,sell,29240.95,BTC-29SEP23-29000-P,38.24,0.05466815,0.055,0,1690329164539,261620227,620
0.2,,,,,sell,29241.14,BTC-28JUL23-27000-P,51.77,0.00044082,0.0004,3,1690329161902,261620226,2282
2.0,,,,,sell,29240.53,BTC-29SEP23-30000-C,38.16,0.05742347,0.0575,1,1690329156543,261620221,2086
0.1,,,,,buy,29240.54,BTC-28JUL23-29250-P,34.74,0.01105073,0.011,3,1690329154713,261620219,56
0.9,,,,,buy,29240.46,BTC-29DEC23-37000-C,47.28,0.05022369,0.0505,2,1690329150834,261620216,218
1.8,,,,,sell,29241.69,BTC-27JUL23-29000-P,37.91,0.00555302,0.0055,3,1690329096231,261620205,142
0.8,,,,,buy,29239.27,BTC-27JUL23-29500-C,35.69,0.0051999,0.005,1,1690329086677,261620199,99
19.8,,,,,sell,29234.45,BTC-29SEP23-25000-P,41.79,0.01520751,0.015,1,1690329062905,261620181,1234
1.6,,,,,buy,29235.32,BTC-29DEC23-35000-C,46.21,0.06291905,0.063,3,1690329016530,261620174,1213
5.0,,,,,buy,29227.11,BTC-11AUG23-29000-P,32.98,0.02247489,0.023,0,1690328813403,261620147,69
0.6,,,,,sell,29228.66,BTC-26JUL23-28750-P,28.66,0.00018216,0.0001,3,1690328759596,261620141,68
1.0,,,,,sell,29219.92,BTC-28JUL23-28000-P,41.59,0.00170727,0.0015,2,1690328494208,261620111,2981
2.2,,,,,sell,29222.08,BTC-11AUG23-32500-C,39.48,0.00429612,0.0045,1,1690328490568,261620099,108
0.7,,,,,sell,29224.03,BTC-27JUL23-29250-P,36.08,0.00876346,0.009,3,1690328468739,261620096,74
1.1,,,,,buy,29228.39,BTC-27JUL23-28750-P,39.49,0.0030229,0.0034,1,1690328439771,261620091,36
1.8,,,,,sell,29228.27,BTC-29SEP23-36000-C,43.86,0.01454419,0.015,3,1690328431743,261620089,729
1.3,,,,,sell,29229.81,BTC-4AUG23-28000-P,34.68,0.00665391,0.0065,3,1690328408691,261620087,229
4.6,,,,,sell,29223.5,BTC-25AUG23-27000-P,36.64,0.01237549,0.0125,1,1690328347972,261620084,1312
0.6,,,,,sell,29227.32,BTC-11AUG23-31000-C,34.63,0.00936891,0.0095,3,1690328325898,261620063,87
0.1,,,,,buy,29227.34,BTC-28JUL23-29000-P,34.87,0.00761365,0.0075,3,1690328290483,261620057,3222
3.0,,,,,buy,29227.0,BTC-11AUG23-26000-P,40.44,0.00287473,0.003,2,1690328280966,261620055,30
5.0,,,,,buy,29227.81,BTC-11AUG23-27500-P,35.26,0.00767595,0.008,3,1690328268625,261620052,44
2.6,,,,,sell,29230.95,BTC-4AUG23-27000-P,39.89,0.00292929,0.003,3,1690328233088,261620045,122
0.3,,,,,buy,29230.5,BTC-26JUL23-29500-C,28.57,0.00054116,0.0007,0,1690328210918,261620038,224
1.0,,,,,sell,29230.38,BTC-27JUL23-28000-P,40.81,0.00054388,0.0004,2,1690328122011,261620033,85
1.0,,,,,sell,29227.72,BTC-26JUL23-29250-P,23.07,0.00322697,0.0032,2,1690328089653,261619998,131
1.0,,,,,sell,29204.94,BTC-26JUL23-30000-C,41.91,7.348e-05,0.0001,3,1690327541302,261619860,216
0.1,,,,,buy,29202.83,BTC-27JUL23-29750-C,37.6,0.00276293,0.0028,3,1690327467904,261619850,107
0.4,,,,,buy,29202.83,BTC-28JUL23-30000-C,39.26,0.00360707,0.0036,1,1690327467571,261619847,4860
1.0,,,,,sell,29200.41,BTC-26JUL23-29250-C,21.04,0.00203478,0.0019,2,1690327426541,261619836,191
0.7,,,,,buy,29204.77,BTC-25AUG23-29000-P,34.31,0.03393115,0.034,1,1690327171259,261619790,959
0.1,,,,,sell,29208.44,BTC-26JUL23-29750-C,30.23,0.00019998,0.0001,3,1690327138614,261619787,139
0.1,,,,,sell,29204.21,BTC-11AUG23-28000-P,33.23,0.01118442,0.011,2,1690327083191,261619774,72
0.3,,,,,sell,29200.24,BTC-28JUL23-27500-P,45.12,0.00089034,0.0007,2,1690326638460,261619712,8
0.5,,,,,buy,29198.43,BTC-25AUG23-32000-C,37.63,0.0134644,0.0135,2,1690326482811,261619671,2520
9.8,,,,,sell,29212.3,BTC-27JUL23-30500-C,43.14,0.00066025,0.0006,3,1690326288470,261619599,52
1.8,,,,,sell,29217.32,BTC-26JUL23-28500-P,43.55,0.00017243,0.0002,0,1690326235354,261619592,109
1.2,,,,,sell,29206.56,BTC-4AUG23-30500-C,35.73,0.00794491,0.008,0,1690325881946,261619467,592
0.1,,,,,sell,29213.69,BTC-25AUG23-30000-C,34.71,0.02998506,0.03,3,1690325643244,261619429,2133
0.1,,,,,sell,29214.75,BTC-27JUL23-28250-P,41.81,0.00112017,0.0011,0,1690325514491,261619402,48
1.7,,,,,sell,29214.89,BTC-28JUL23-32000-C,59.78,0.00071128,0.0006,3,1690325505611,261619400,4211
0.1,,,,,buy,29214.66,BTC-27JUL23-29250-C,34.24,0.0081618,0.008,3,1690325482315,261619392,81
10.0,,,,,sell,29214.13,BTC-26JUL23-29000-P,22.86,0.00074729,0.0006,3,1690325466182,261619384,174
0.3,,,,,buy,29214.81,BTC-27JUL23-30750-C,45.63,0.0004986,0.0004,3,1690325449911,261619382,24
0.1,,,,,buy,29219.28,BTC-25AUG23-25000-P,42.05,0.00467755,0.0049,1,1690324667088,261619301,1325
1.2,,,,,buy,29214.23,BTC-11AUG23-29500-P,32.07,0.03093269,0.031,0,1690324454417,261619192,62
0.1,,,,,sell,29217.6,BTC-29DEC23-32000-C,44.81,0.08981512,0.0895,2,1690324315915,261619144,450
1.0,,,,,buy,29219.09,BTC-25AUG23-24000-P,44.38,0.00284454,0.0029,3,1690324161027,261619096,861
0.1,,,,,buy,29217.42,BTC-28JUL23-31000-C,51.07,0.00149419,0.0015,3,1690324148017,261619092,6443
10.0,,,,,sell,29218.8,BTC-4AUG23-31500-C,38.92,0.00386846,0.0038,2,1690324086994,261619089,325
6.6,,,,,sell,29218.88,BTC-29DEC23-45000-C,51.71,0.02321498,0.023,2,1690323903399,261618934,1233
0.1,,,,,sell,29225.45,BTC-27JUL23-26000-P,76.68,0.00014434,0.0001,2,1690323381694,261618742,3
0.4,,,,,sell,29232.47,BTC-28JUL23-30000-P,39.4,0.02933608,0.0295,1,1690323291004,261618664,2770
1.3,,,,,buy,29235.11,BTC-4AUG23-29500-P,32.95,0.02520878,0.025,3,1690323253247,261618662,247
1.8,,,,,sell,29235.41,BTC-29SEP23-32000-C,39.06,0.03513317,0.035,3,1690323183097,261618615,1927
0.1,,,,,buy,29242.26,BTC-27JUL23-27500-P,53.57,0.00034253,0.0004,1,1690323083574,261618579,20
0.9,,,,,sell,29244.8,BTC-28JUL23-29750-C,36.65,0.00538369,0.0055,2,1690322740207,261618380,22
0.4,,,,,sell,29239.69,BTC-26JUL23-30000-P,38.59,0.02603045,0.026,1,1690322685888,261618340,37
0.3,,,,,sell,29239.59,BTC-29SEP23-29000-C,38.06,0.0734901,0.0735,3,1690322684533,261618337,665
0.1,,,,,sell,29224.55,BTC-29DEC23-29000-P,44.29,0.09792506,0.098,2,1690322535839,261618278,215
0.1,,,,,sell,29225.38,BTC-29SEP23-38000-C,46.38,0.01074166,0.0105,3,1690322519834,261618261,808
0.1,,,,,buy,29218.49,BTC-29DEC23-30000-C,44.4,0.11483596,0.115,0,1690322001405,261618107,1218
1.1,,,,,buy,29219.78,BTC-29SEP23-34000-C,41.03,0.02246461,0.022,3,1690321825125,261618077,1204
0.6,,,,,sell,29226.37,BTC-28JUL23-31000-P,51.25,0.06135902,0.0615,0,1690321568595,261618022,1360
1.1,,,,,buy,29226.85,BTC-25AUG23-28000-P,34.91,0.02054181,0.0205,1,1690321538133,261618014,1132
2.5,,,,,buy,29241.47,BTC-25AUG23-31000-C,36.2,0.02016545,0.0205,0,1690320472320,261617823,2384
3.0,,,,,buy,29238.89,BTC-29MAR24-41000-C,51.51,0.06813922,0.0685,2,1690320245560,261617781,93
0.9,,,,,sell,29236.56,BTC-11AUG23-26500-P,37.7,0.0039966,0.0038,2,1690320194671,261617773,48
3.0,,,,,buy,29234.55,BTC-29MAR24-40000-C,50.97,0.07339905,0.073,2,1690320085752,261617769,221
0.1,,,,,sell,29230.46,BTC-29MAR24-45000-C,53.63,0.0542542,0.054,2,1690319694618,261617708,225
20.0,BLOCK-86632,2,BTC-CS-28JUL23-38000_40000,,sell,29230.21,BTC-28JUL23-38000-C,125.4,0.00014107,0.0002,0,1690319686359,261617706,1683
20.0,BLOCK-86632,2,BTC-CS-28JUL23-38000_40000,,buy,29230.21,BTC-28JUL23-40000-C,136.68,2.416e-05,0.0001,3,1690319686359,261617707,1047
1.2,,,,,sell,29228.06,BTC-28JUL23-30500-C,42.14,0.00205127,0.0019,2,1690319600773,261617586,658
2.8,,,,,sell,29227.23,BTC-25AUG23-35000-C,43.54,0.00523743,0.005,3,1690319552825,261617580,1001
4.0,,,,,sell,29227.09,BTC-28JUL23-33000-C,70.37,0.00044421,0.0004,1,1690319543948,261617578,3285
0.7,,,,,sell,29225.45,BTC-28JUL23-35000-C,90.22,0.00024356,0.0002,3,1690319498260,261617558,2174
2.0,,,,,sell,29228.15,BTC-26JUL23-30250-C,45.84,0.00017677,0.0001,3,1690319293128,261617517,110
0.7,,,,,sell,29228.49,BTC-26JUL23-30500-C,55.03,0.00014492,0.0001,3,1690319173181,261617467,115
0.2,,,,,buy,29228.37,BTC-29DEC23-40000-C,49.02,0.03651863,0.037,3,1690319168988,261617466,2115
0.5,,,,,sell,29228.06,BTC-4AUG23-29000-C,32.54,0.02628708,0.026,3,1690318729635,261617343,92
0.9,,,,,buy,29228.06,BTC-28JUL23-29500-C,34.38,0.00763689,0.0075,3,1690318729606,261617342,334
0.1,,,,,sell,29237.14,BTC-4AUG23-29500-C,32.48,0.01791944,0.0175,2,1690318411280,261617196,106
5.0,,,,,buy,29223.3,BTC-28JUL23-29000-C,33.4,0.01560355,0.0155,2,1690317770508,261616964,1936
0.2,,,,,sell,29221.98,BTC-4AUG23-31000-C,36.98,0.00566222,0.0055,3,1690317466118,261616920,446
0.1,,,,,sell,29224.61,BTC-28JUL23-30250-C,39.78,0.00288966,0.0026,3,1690317268652,261616769,5
1.0,,,,,buy,29223.95,BTC-29MAR24-10000-P,71.33,0.00342468,0.0037,2,1690317037016,261616563,161
65.9,,,,,sell,29210.93,BTC-28JUN24-20000-P,53.98,0.0458792,0.0475,1,1690316901093,261616042,77
2.0,,,,,buy,29210.41,BTC-26JUL23-32500-C,118.92,1.356e-05,0.0001,3,1690316868830,261616025,55
0.1,,,,,sell,29210.32,BTC-29MAR24-19000-P,52.89,0.02416313,0.0245,2,1690316843609,261616000,55
1.0,,,,,sell,29206.69,BTC-29MAR24-22000-P,49.96,0.04227151,0.043,1,1690316737921,261615555,80
0.4,,,,,sell,29203.74,BTC-26JUL23-27000-P,91.85,3.57e-06,0.0001,3,1690316674138,261615394,24
0.1,,,,,sell,29201.71,BTC-25AUG23-29000-C,34.19,0.04507425,0.045,3,1690316397493,261615313,632
0.5,,,,,sell,29207.03,BTC-29DEC23-29000-C,44.24,0.1296925,0.13,2,1690316186301,261615286,390
0.1,,,,,buy,29192.98,BTC-25AUG23-30000-P,34.57,0.05288436,0.053,0,1690315263542,261614554,1330
