amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.4,,,,,sell,29318.51,BTC-11AUG23-30500-C,29.1,,0.00897559,0.0085,2,1690588375789,261771186,144
1.4,,,,,sell,29318.43,BTC-4AUG23-30000-C,29.11,,0.00717459,0.007,0,1690588136350,261771176,1549
0.4,,,,,buy,29318.11,BTC-4AUG23-31500-C,37.53,,0.00164315,0.0018,0,1690588124368,261771175,460
0.1,,,,,buy,29319.09,BTC-31JUL23-27500-C,43.16,,0.06278019,0.063,2,1690588059701,261771173,2
5.0,,,BTC-CCOND-31JUL23-27500_28750_29750_31000,261771168,sell,29317.92,BTC-31JUL23-28750-C,22.24,,0.02131343,0.0211,1,1690588054572,261771170,1
5.0,,,BTC-CCOND-31JUL23-27500_28750_29750_31000,261771168,sell,29317.92,BTC-31JUL23-29750-C,20.92,,0.00216039,0.0019,2,1690588054572,261771171,29
5.0,,,BTC-CCOND-31JUL23-27500_28750_29750_31000,261771168,buy,29317.92,BTC-31JUL23-31000-C,43.87,,0.00025633,0.0009,0,1690588054572,261771172,12
1.0,,,,,sell,29318.41,BTC-25AUG23-25000-P,40.23,,0.00329395,0.0031,3,1690588043178,261771167,1459
5.0,,,BTC-CCOND-30JUL23-27500_28750_29750_31000,261771162,sell,29317.69,BTC-30JUL23-28750-C,20.76,,0.02010916,0.02,1,1690588033706,261771164,1
5.0,,,BTC-CCOND-30JUL23-27500_28750_29750_31000,261771162,buy,29317.69,BTC-30JUL23-31000-C,51.75,,4.677e-05,0.0005,0,1690588033706,261771166,36
5.0,,,BTC-CCOND-30JUL23-27500_28750_29750_31000,261771162,sell,29317.69,BTC-30JUL23-29750-C,19.87,,0.00086225,0.0007,2,1690588033706,261771165,107
5.0,,,BTC-CCOND-30JUL23-27500_28750_29750_31000,261771162,buy,29317.69,BTC-30JUL23-27500-C,53.59,,0.06235761,0.0626,1,1690588033706,261771163,1
0.1,,,,,buy,29317.04,BTC-31JUL23-29250-C,21.8,,0.00836146,0.0085,2,1690587992611,261771157,74
4.0,,,,,buy,29317.31,BTC-30JUL23-30250-C,27.28,,0.00025518,0.0002,3,1690587984112,261771156,61
1.0,,,,,sell,29317.46,BTC-27OCT23-34000-C,39.82,,0.03188706,0.0315,2,1690587972829,261771153,28
1.0,,,,,sell,29316.44,BTC-25AUG23-35000-C,41.47,,0.00354993,0.0034,2,1690587930775,261771148,1270
2.2,,,,,buy,29316.38,BTC-30JUL23-28750-P,20.66,,0.0004405,0.0003,3,1690587914782,261771146,61
0.1,,,,,buy,29318.11,BTC-29SEP23-30000-P,36.69,,0.06707522,0.0675,2,1690587883149,261771126,1076
0.1,,,,,sell,29323.71,BTC-4AUG23-28000-P,31.42,,0.00256359,0.0025,0,1690587671577,261771091,512
0.1,,,,,sell,29322.59,BTC-11AUG23-27500-P,31.52,,0.00403335,0.004,2,1690587582519,261771048,67
0.1,,,,,sell,29322.39,BTC-18AUG23-27500-P,31.18,,0.00743754,0.007,3,1690587559364,261771047,35
0.1,,,,,sell,29322.31,BTC-11AUG23-31500-C,32.11,,0.00436343,0.0041,2,1690587555612,261771046,139
0.1,,,,,sell,29322.28,BTC-11AUG23-29500-C,28.0,,0.01980847,0.0195,3,1690587416857,261771038,383
0.2,,,,,sell,29321.55,BTC-29JUL23-29250-P,16.35,,0.00140657,0.001,2,1690587327835,261771033,194
0.1,,,,,sell,29319.66,BTC-29JUL23-29750-C,25.29,,0.00022224,0.0001,3,1690587278491,261771029,263
1.0,,,,,buy,29321.09,BTC-30JUL23-29500-C,17.55,,0.0025247,0.002,2,1690587242894,261771023,112
1.0,,,,,buy,29321.24,BTC-25AUG23-30000-C,31.58,,0.02610559,0.026,2,1690587229708,261771015,2671
7.0,,,,,sell,29321.47,BTC-4AUG23-29500-C,27.7,,0.01275426,0.0125,1,1690587204012,261771011,421
1.0,,,,,sell,29321.81,BTC-25AUG23-36000-C,44.03,,0.0027648,0.0026,2,1690587123591,261771001,1884
0.1,,,,,sell,29317.35,BTC-29JUL23-29000-P,20.07,,0.00021307,0.0001,3,1690586965949,261770973,247
2.8,,,,,buy,29314.85,BTC-29DEC23-35000-C,45.39,,0.06083853,0.0605,2,1690586827720,261770942,1247
1.0,,,,,sell,29315.76,BTC-25AUG23-29000-C,31.73,,0.04167768,0.042,3,1690586822811,261770939,873
1.1,,,,,sell,29315.74,BTC-29DEC23-40000-C,48.56,,0.03557241,0.0355,2,1690586812659,261770934,2169
0.3,,,,,sell,29315.17,BTC-29JUL23-30000-C,36.86,,0.00011199,0.0001,3,1690586765780,261770920,225
0.1,,,,,sell,29310.49,BTC-4AUG23-26000-P,46.2,,0.00049586,0.0005,3,1690586625655,261770888,57
0.2,,,,,buy,29301.56,BTC-29SEP23-25000-P,40.36,,0.01226674,0.0125,0,1690585564857,261770818,1349
0.1,,,,,sell,29301.65,BTC-31JUL23-28500-P,24.84,,0.00080956,0.0007,2,1690585548330,261770817,17
0.1,,,,,sell,29301.41,BTC-4AUG23-28500-P,28.49,,0.00499993,0.0046,2,1690584827321,261770758,501
0.1,,,,,buy,29301.21,BTC-28JUN24-90000-C,67.14,,0.02022528,0.021,0,1690584432722,261770730,20
2.1,,,,,buy,29298.42,BTC-29SEP23-29000-C,36.39,,0.06976308,0.07,1,1690584339849,261770724,719
0.1,,,,,buy,29301.86,BTC-28JUN24-100000-C,68.14,,0.01580149,0.016,2,1690584163861,261770720,102
0.1,,,,,sell,29304.09,BTC-25AUG23-32000-C,33.81,,0.01011983,0.0095,2,1690583457335,261770667,2819
0.1,,,,,buy,29303.83,BTC-29MAR24-60000-C,59.94,,0.0256472,0.0255,0,1690582759293,261770589,124
0.6,,,,,buy,29309.72,BTC-27OCT23-10000-P,89.54,,0.00064036,0.0006,0,1690582202998,261770515,2
