amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,,1.0,sell,67597.12,BTC-2AUG24-65000-C,68.89,0.07055724,0.0705,0,1721692746838,310113368,288
1.0,,,,,1.0,buy,67596.71,BTC-9AUG24-64000-C,65.97,0.09119163,0.091,0,1721692744193,310113367,46
0.1,,,,,0.1,sell,67585.16,BTC-24JUL24-63500-P,65.25,0.00095117,0.0009,1,1721692710298,310113364,22
0.6,,,,,0.6,sell,67582.04,BTC-26JUL24-67000-P,59.88,0.01814048,0.018,3,1721692707423,310113362,1145
0.6,,,,,0.6,sell,67539.8,BTC-26JUL24-68000-P,60.74,0.02612048,0.026,1,1721692669928,310113337,1070
0.1,,,,,0.1,buy,67594.14,BTC-27SEP24-70000-C,66.61,0.1078118,0.108,0,1721692563632,310113273,3598
12.0,,,,,12.0,sell,67605.24,BTC-26JUL24-86000-C,92.1,0.00014503,0.0001,2,1721692477832,310113246,933
2.2,,,,,2.2,buy,67624.42,BTC-8NOV24-80000-C,69.93,0.10133239,0.1015,1,1721692429331,310113220,111
0.2,,,,,0.2,buy,67518.07,BTC-2AUG24-65000-P,68.05,0.02702129,0.0265,2,1721692320974,310113130,478
12.5,BLOCK-149178,2,BTC-CS-8NOV24-72000_75000,,12.5,sell,67518.83,BTC-8NOV24-75000-C,69.44,0.12214012,0.1232,0,1721692318120,310113127,26
12.5,BLOCK-149178,2,BTC-CS-8NOV24-72000_75000,,12.5,buy,67518.83,BTC-8NOV24-72000-C,69.09,0.13748867,0.1386,0,1721692318120,310113126,17
1.0,,,,,1.0,buy,67552.04,BTC-2AUG24-67000-P,69.11,0.03957346,0.0395,2,1721692309139,310113115,387
0.6,,,,,0.6,buy,67622.0,BTC-25JUL24-67500-P,60.94,0.01770582,0.018,2,1721692299075,310113010,3
0.4,,,,,0.4,sell,67614.69,BTC-26JUL24-63000-P,64.31,0.00350377,0.0035,1,1721692289546,310112906,1956
0.2,,,,,0.2,buy,67614.64,BTC-30AUG24-50000-P,68.34,0.00630721,0.0065,1,1721692283330,310112891,1339
0.9,,,,,0.9,buy,67613.21,BTC-23JUL24-67500-C,45.43,0.00631744,0.0065,1,1721692278207,310112861,153
0.4,,,,,0.4,sell,67618.02,BTC-30AUG24-65000-P,65.29,0.05859782,0.0585,1,1721692262369,310112859,569
0.2,,,,,0.2,buy,67613.1,BTC-30AUG24-69000-P,66.41,0.08898038,0.089,0,1721692240102,310112850,230
2.0,,,,,2.0,buy,67581.96,BTC-26JUL24-58000-P,78.32,0.00061989,0.0005,3,1721692115020,310112823,2598
0.1,,,,,0.1,buy,67594.26,BTC-25JUL24-71500-C,66.13,0.00419679,0.0042,1,1721692085447,310112819,19
4.0,,,,,4.0,sell,67587.88,BTC-24JUL24-63000-P,64.02,0.00069134,0.0005,3,1721692081847,310112818,22
6.1,,,,,6.1,sell,67587.35,BTC-24JUL24-64500-P,58.9,0.00170185,0.0015,0,1721692078740,310112815,39
5.0,,,,,5.0,buy,67593.16,BTC-25JUL24-61000-P,66.63,0.00057585,0.0005,3,1721692066506,310112810,11
0.1,,,,,0.1,buy,67597.66,BTC-25JUL24-64500-P,59.85,0.00400699,0.0039,2,1721692052538,310112805,5
0.1,,,,,0.1,buy,67609.81,BTC-23JUL24-67000-P,44.23,0.00207569,0.002,3,1721692037293,310112802,238
2.0,,,,,2.0,sell,67603.12,BTC-24JUL24-64000-P,61.52,0.00120603,0.0011,0,1721692031087,310112795,43
0.1,,,,,0.1,sell,67580.45,BTC-26JUL24-52000-P,111.16,0.00032918,0.0002,2,1721692013147,310112777,1810
0.1,,,,,0.1,sell,67579.83,BTC-24JUL24-73000-C,73.2,0.00078158,0.0008,1,1721692003960,310112776,46
1.0,,,,,1.0,sell,67588.47,BTC-9AUG24-59000-P,65.7,0.01142341,0.011,2,1721691990776,310112767,401
0.9,,,,,0.9,sell,67612.09,BTC-26JUL24-61000-P,70.74,0.00164935,0.0017,1,1721691964361,310112757,2207
1.0,,,,,1.0,buy,67611.32,BTC-26JUL24-64000-C,61.13,0.06009918,0.06,2,1721691926658,310112741,2838
0.3,,,,,0.3,sell,67598.71,BTC-27SEP24-90000-C,71.67,0.03766207,0.0375,1,1721691905653,310112726,3486
0.1,,,,,0.1,buy,67599.96,BTC-30AUG24-57000-P,64.3,0.02025027,0.0195,2,1721691880729,310112702,873
0.1,,,,,0.1,buy,67586.01,BTC-26JUL24-68500-C,61.01,0.01817607,0.018,2,1721691858101,310112667,96
0.1,,,,,0.1,buy,67582.65,BTC-26JUL24-68000-C,60.57,0.02118294,0.021,3,1721691851445,310112640,2894
0.4,,,,,0.4,buy,67568.05,BTC-30AUG24-52000-P,66.76,0.00898008,0.009,1,1721691783077,310112540,1134
1.0,,,,,1.0,buy,67565.49,BTC-26JUL24-65000-C,59.95,0.04770801,0.0475,2,1721691744246,310112426,3791
1.2,,,,,1.2,buy,67551.32,BTC-27SEP24-140000-C,84.14,0.0051257,0.0047,2,1721691700556,310112378,1264
0.2,,,,,0.2,buy,67494.8,BTC-23JUL24-61000-C,0.0,0.09635173,0.096,2,1721691574891,310112230,3
0.6,,,,,0.6,buy,67430.3,BTC-9AUG24-67000-P,67.04,0.05085586,0.051,0,1721691464764,310112164,44
1.0,,,,,1.0,buy,67424.31,BTC-26JUL24-66500-C,59.41,0.03128827,0.031,0,1721691446477,310112150,6
2.0,,,,,2.0,sell,67416.06,BTC-23JUL24-70500-C,65.38,0.0001262,0.0001,3,1721691412405,310112131,115
0.1,,,,,0.1,sell,67386.26,BTC-23JUL24-69500-C,60.41,0.00037853,0.0004,3,1721691330366,310112082,151
2.0,,,,,2.0,sell,67400.47,BTC-30AUG24-70000-C,66.6,0.07556787,0.0755,3,1721691324703,310112045,1839
0.1,,,,,0.1,buy,67405.49,BTC-27SEP24-56000-P,65.19,0.03247965,0.0325,1,1721691318307,310112008,636
1.0,,,,,1.0,sell,67425.37,BTC-25JUL24-66000-C,59.86,0.03197101,0.032,3,1721691306816,310111981,5
7.6,,,,,7.6,buy,67461.4,BTC-9AUG24-64000-P,66.4,0.03132891,0.0315,0,1721691245018,310111939,104
0.9,,,,,0.9,sell,67462.8,BTC-27SEP24-85000-C,70.38,0.04801687,0.048,2,1721691222590,310111935,2771
0.1,,,,,0.1,sell,67526.77,BTC-9AUG24-78000-C,73.04,0.01860494,0.0185,3,1721691121311,310111869,195
0.1,,,,,0.1,sell,67521.74,BTC-25JUL24-72000-C,65.85,0.00338435,0.0031,2,1721691105417,310111858,23
0.1,,,,,0.1,buy,67477.1,BTC-25JUL24-70000-C,63.78,0.00743548,0.0075,2,1721690998038,310111809,16
0.1,,,,,0.1,sell,67491.77,BTC-9AUG24-74000-C,70.05,0.02960506,0.029,2,1721690979253,310111800,149
