amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,buy,26040.98,BTC-29DEC23-40000-C,50.75,0.014518,0.0145,1,1692748788692,263308126,2975
2.7,,,,,sell,26037.6,BTC-29DEC23-32000-C,43.55,0.03817161,0.0385,1,1692748706759,263308073,857
0.1,,,,,sell,26035.01,BTC-29DEC23-33000-C,44.26,0.03307892,0.033,0,1692748597249,263307871,931
0.1,,,,,sell,26037.16,BTC-23AUG23-26000-C,38.79,0.00532933,0.0055,0,1692748508180,263307757,248
2.8,,,,,sell,26034.91,BTC-8SEP23-23000-P,50.78,0.00604948,0.006,3,1692748505593,263307734,97
1.0,,,,,buy,26034.91,BTC-24AUG23-26000-C,36.16,0.00942477,0.0095,0,1692748505562,263307724,82
1.4,,,,,buy,26034.91,BTC-29DEC23-45000-C,55.84,0.00986145,0.01,1,1692748505168,263307721,1760
5.0,,,,,sell,26032.13,BTC-25AUG23-24750-P,54.09,0.00248183,0.0025,2,1692748502617,263307711,12
1.6,,,,,buy,26024.26,BTC-25AUG23-26000-C,37.22,0.01249292,0.0125,0,1692748461907,263307689,1209
0.1,,,,,buy,26017.91,BTC-25AUG23-25000-P,49.31,0.00314932,0.0031,3,1692748445120,263307626,2709
0.1,,,,,sell,26016.73,BTC-1SEP23-25500-P,37.07,0.01523761,0.0145,2,1692748387795,263307612,343
0.2,,,,,buy,26018.44,BTC-24AUG23-26000-P,34.86,0.00822056,0.008,2,1692748385078,263307611,61
0.1,,,,,buy,26004.19,BTC-25AUG23-28500-C,60.94,0.00056773,0.0006,1,1692748345591,263307576,700
0.1,,,,,sell,26002.2,BTC-8SEP23-28500-C,38.96,0.00623991,0.006,0,1692748326160,263307575,250
0.2,,,,,buy,25996.54,BTC-1SEP23-28500-C,41.94,0.00283434,0.0028,2,1692748315422,263307557,445
0.2,,,,,buy,25990.97,BTC-8SEP23-24000-P,44.16,0.00944759,0.0095,3,1692748210884,263307528,88
5.0,,,,,sell,25981.09,BTC-8SEP23-29000-C,40.85,0.0046293,0.0046,2,1692748145679,263307507,193
2.5,,,,,buy,25989.08,BTC-29MAR24-28000-C,44.4,0.11750422,0.118,0,1692748038369,263307426,131
0.1,,,,,sell,25983.18,BTC-25AUG23-23000-P,76.53,0.00067359,0.0005,3,1692747966531,263307395,2499
4.5,,,,,sell,26002.95,BTC-29SEP23-28000-C,37.79,0.02183774,0.022,1,1692747894268,263307310,1647
0.1,,,,,sell,26004.07,BTC-29SEP23-20000-P,56.65,0.00513563,0.0049,2,1692747796538,263307234,1620
1.0,,,,,sell,26017.68,BTC-8SEP23-22500-P,53.77,0.00490588,0.0049,2,1692747663216,263307033,25
2.8,,,,,buy,26016.76,BTC-24AUG23-26500-C,36.2,0.00242933,0.0025,1,1692747661903,263307027,70
1.0,,,,,sell,25997.96,BTC-25AUG23-24500-P,56.89,0.00207326,0.002,2,1692747617890,263306974,195
0.1,,,,,buy,25995.12,BTC-23AUG23-26250-C,37.83,0.00162503,0.0013,0,1692747611400,263306968,375
15.3,,,,,buy,25986.37,BTC-29SEP23-24000-P,40.74,0.01999823,0.0195,3,1692747534979,263306880,1574
1.0,,,,,buy,25992.05,BTC-23AUG23-25750-P,42.32,0.00162603,0.0018,2,1692747528529,263306867,187
0.1,,,,,sell,25988.58,BTC-25AUG23-26250-C,35.15,0.00750257,0.007,0,1692747497425,263306823,41
0.4,,,,,sell,25981.45,BTC-25AUG23-25500-P,42.07,0.0059575,0.006,3,1692747453538,263306788,479
0.1,,,,,buy,25968.09,BTC-29SEP23-27000-C,37.3,0.03279805,0.033,1,1692747442326,263306771,1392
1.0,,,,,buy,25916.81,BTC-27OCT23-24000-P,39.52,0.03100723,0.031,2,1692747139878,263306578,242
0.4,,,,,sell,25907.43,BTC-1SEP23-22500-P,58.61,0.00271575,0.0025,2,1692747129655,263306568,39
0.1,,,,,buy,25901.97,BTC-29SEP23-23000-P,44.83,0.01417643,0.0145,0,1692747071891,263306558,1216
5.0,,,,,sell,25909.02,BTC-8SEP23-26500-C,36.23,0.02136886,0.0215,0,1692747005222,263306543,435
5.0,,,,,sell,25907.31,BTC-1SEP23-26500-C,36.28,0.01383114,0.014,1,1692747003309,263306541,438
0.7,,,,,sell,25898.62,BTC-23AUG23-27000-C,67.84,0.00030259,0.0002,1,1692746936599,263306514,205
1.0,,,,,sell,25908.13,BTC-29SEP23-26000-C,37.55,0.04846534,0.0485,2,1692746843529,263306462,1036
1.0,,,,,sell,25921.4,BTC-1SEP23-27000-C,35.99,0.0088626,0.0085,2,1692746815921,263306428,356
0.5,,,,,buy,25919.46,BTC-8SEP23-24500-P,41.51,0.0128941,0.013,3,1692746801320,263306423,117
0.5,,,,,sell,25930.25,BTC-24AUG23-27500-C,46.23,0.00025839,0.0002,3,1692746689846,263306388,19
0.4,,,,,sell,25945.41,BTC-25AUG23-27500-C,47.42,0.00119236,0.0011,0,1692746634493,263306345,632
0.1,,,,,sell,25957.72,BTC-23AUG23-25500-P,48.24,0.00106263,0.0009,2,1692746472251,263306255,105
0.1,,,,,sell,25931.03,BTC-23AUG23-26500-C,49.57,0.00072333,0.0006,2,1692746384313,263306103,188
1.0,,,,,buy,25901.37,BTC-27OCT23-30000-C,41.35,0.02256796,0.023,1,1692746311641,263306052,621
5.0,,,,,sell,25923.08,BTC-24AUG23-27000-C,41.45,0.00059973,0.0006,2,1692746286954,263306045,38
0.4,,,,,buy,25947.44,BTC-8SEP23-28000-C,38.04,0.00824248,0.008,2,1692746199250,263305992,312
0.8,,,,,buy,25956.63,BTC-8SEP23-25000-P,39.52,0.0169502,0.017,0,1692746114287,263305864,232
0.1,,,,,sell,25960.39,BTC-1SEP23-28000-C,40.11,0.0040937,0.004,0,1692746103619,263305846,304
0.1,,,,,buy,25966.21,BTC-25AUG23-26000-P,37.09,0.01267672,0.0125,0,1692746099312,263305833,3235
0.1,,,,,sell,25963.43,BTC-25AUG23-25750-C,38.46,0.01712449,0.017,2,1692746071660,263305753,54
0.1,,,,,sell,25969.73,BTC-25AUG23-25500-C,42.44,0.02426724,0.0245,0,1692746039069,263305683,88
2.0,,,,,buy,25980.55,BTC-24AUG23-25500-P,42.17,0.00331455,0.0035,2,1692746028382,263305644,44
0.1,,,,,sell,25981.16,BTC-29DEC23-55000-C,64.85,0.00564207,0.006,1,1692746026688,263305631,952
6.0,,,,,buy,25992.25,BTC-25AUG23-25250-P,46.35,0.004248,0.0046,3,1692746018996,263305620,40
17.1,,,,,sell,26015.34,BTC-24AUG23-26250-C,34.55,0.00501178,0.0047,1,1692745991798,263305410,153
0.1,,,,,sell,26007.65,BTC-8SEP23-25500-P,37.58,0.02209297,0.022,2,1692745986204,263305374,240
0.1,,,,,buy,25978.8,BTC-8SEP23-27500-C,37.99,0.01194372,0.012,0,1692745977855,263305179,167
0.1,,,,,sell,25978.8,BTC-1SEP23-25000-P,40.89,0.01092334,0.011,2,1692745977835,263305177,266
0.3,,,,,sell,25972.25,BTC-27OCT23-23000-P,41.67,0.02160131,0.022,2,1692745977140,263305171,183
0.1,,,,,sell,25971.82,BTC-8SEP23-27000-C,36.58,0.01641425,0.016,0,1692745972700,263305137,219
1.4,,,,,sell,25964.28,BTC-29DEC23-25000-C,40.37,0.12268918,0.1225,0,1692745969292,263305115,389
1.4,,,,,sell,25951.74,BTC-29DEC23-20000-P,46.93,0.01999253,0.02,2,1692745966298,263305008,1124
0.4,,,,,sell,25944.79,BTC-8SEP23-29500-C,43.22,0.00397079,0.0037,0,1692745961725,263304982,162
0.5,,,,,buy,25946.59,BTC-29SEP23-30000-C,41.36,0.0109287,0.0105,0,1692745959779,263304956,4336
0.1,,,,,sell,25934.08,BTC-1SEP23-25500-C,37.38,0.0336831,0.0335,0,1692745945904,263304909,66
0.7,,,,,sell,25940.55,BTC-25AUG23-25750-P,38.12,0.00938728,0.009,2,1692745944984,263304877,75
0.1,,,,,sell,25909.72,BTC-27OCT23-25000-P,38.46,0.04420338,0.044,2,1692745943418,263304809,355
0.1,,,,,buy,25909.72,BTC-28JUN24-50000-C,56.95,0.04115618,0.0415,1,1692745943129,263304797,285
1.1,,,,,buy,25909.22,BTC-25AUG23-26500-C,37.48,0.00399401,0.004,0,1692745939777,263304731,558
0.1,,,,,sell,25902.81,BTC-29SEP23-27000-P,36.85,0.07056189,0.0695,2,1692745939475,263304712,1924
0.1,,,,,sell,25902.81,BTC-29SEP23-28000-P,37.3,0.09833713,0.097,2,1692745939470,263304710,1794
0.2,,,,,sell,25878.18,BTC-25AUG23-24000-P,66.05,0.00157605,0.0018,0,1692745938322,263304652,1695
0.1,,,,,buy,25878.18,BTC-23AUG23-25750-C,45.54,0.00774129,0.0085,0,1692745938017,263304548,84
3.9,,,,,sell,25878.18,BTC-8SEP23-27000-P,36.34,0.05709987,0.0565,2,1692745937923,263304536,80
1.0,,,,,buy,25878.18,BTC-23AUG23-25500-C,49.53,0.01587522,0.016,0,1692745937771,263304520,8
