amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,sell,42229.63,BTC-17DEC23-41000-C,69.12,0.0295066,0.03,0,1702771012546,275645910,3
0.1,,,,0.1,buy,42223.9,BTC-17DEC23-42000-C,30.11,0.00675305,0.007,3,1702770824403,275645845,100
0.8,,,,0.8,sell,42235.9,BTC-19DEC23-41250-P,38.28,0.00383655,0.0036,3,1702770773073,275645810,13
0.2,,,,0.2,sell,42233.95,BTC-22DEC23-52000-C,72.15,0.00043709,0.0003,3,1702770757456,275645807,288
0.4,,,,0.4,sell,42230.13,BTC-17DEC23-42000-P,25.85,0.00125712,0.0011,2,1702770733493,275645802,300
0.1,,,,0.1,buy,42189.32,BTC-18DEC23-42500-C,36.93,0.00597102,0.006,1,1702770474621,275645688,100
0.1,,,,0.1,buy,42189.28,BTC-18DEC23-42000-P,36.55,0.00645648,0.0065,3,1702770425668,275645680,167
0.1,,,,0.1,buy,42186.69,BTC-18DEC23-42750-C,37.21,0.00421926,0.0041,1,1702770145266,275645628,83
0.1,,,,0.1,buy,42192.22,BTC-22DEC23-39500-P,48.91,0.00343336,0.0035,0,1702770110258,275645621,652
0.2,,,,0.2,sell,42187.8,BTC-17DEC23-41250-P,45.12,0.00046356,0.0003,2,1702770028471,275645614,56
0.4,,,,0.4,sell,42210.95,BTC-22DEC23-40000-P,47.26,0.00464982,0.0048,1,1702769941948,275645587,798
0.1,,,,0.1,sell,42205.28,BTC-19DEC23-39500-P,54.19,0.00111115,0.0011,1,1702769835959,275645545,19
0.7,,,,0.7,sell,42188.09,BTC-17DEC23-41000-P,50.54,0.0003411,0.0002,2,1702769805748,275645520,127
0.1,,,,0.1,sell,42187.74,BTC-29DEC23-20000-P,151.22,0.00025117,0.0002,2,1702769765224,275645514,2372
0.1,,,,0.1,sell,42183.4,BTC-29DEC23-19000-P,160.89,0.00021789,0.0002,3,1702769759392,275645504,1129
0.1,,,,0.1,sell,42183.38,BTC-29DEC23-18000-P,171.09,0.00031613,0.0002,3,1702769753180,275645502,887
0.1,,,,0.1,sell,42183.13,BTC-29DEC23-17000-P,181.87,0.00027038,0.0002,3,1702769746991,275645501,758
0.1,,,,0.1,buy,42190.82,BTC-19DEC23-42250-C,37.74,0.01205692,0.012,3,1702769605176,275645482,27
0.2,,,,0.2,buy,42204.97,BTC-26JAN24-42000-P,52.08,0.05930733,0.0595,0,1702769536242,275645452,606
0.9,,,,0.9,sell,42187.81,BTC-17DEC23-41750-P,35.42,0.00103953,0.001,1,1702769472642,275645427,159
0.1,,,,0.1,sell,42196.55,BTC-29DEC23-16000-P,193.32,0.0002149,0.0002,1,1702769359441,275645379,788
0.1,,,,0.1,sell,42191.28,BTC-29DEC23-55000-C,66.06,0.00084346,0.0008,1,1702769173630,275645338,4111
0.2,,,,0.2,buy,42196.38,BTC-29DEC23-45000-C,44.42,0.01154883,0.0115,3,1702769058800,275645290,9621
0.1,,,,0.1,sell,42188.54,BTC-19DEC23-41750-P,37.21,0.007473,0.007,1,1702768912378,275645242,8
6.0,,,,6.0,sell,42178.64,BTC-12JAN24-35000-P,56.77,0.00656286,0.0065,0,1702768840267,275645166,37
1.0,,,,1.0,buy,42184.25,BTC-29DEC23-41500-P,43.98,0.02261792,0.0225,0,1702768833949,275645159,219
1.3,,,,1.3,buy,42199.28,BTC-19DEC23-42000-P,38.08,0.00956468,0.0095,1,1702768817987,275645139,38
1.1,,,,1.1,sell,42177.67,BTC-19DEC23-42250-P,37.99,0.01243033,0.0125,0,1702768709168,275645069,22
0.4,,,,0.4,buy,42191.62,BTC-22DEC23-42500-C,41.9,0.01762031,0.018,2,1702768595419,275645030,628
0.6,,,,0.6,sell,42191.62,BTC-18DEC23-42250-C,34.4,0.0084067,0.008,2,1702768595412,275645029,72
0.1,,,,0.1,sell,42189.9,BTC-12JAN24-50000-C,55.35,0.01164596,0.0115,3,1702768593037,275645028,47
0.1,,,,0.1,buy,42189.9,BTC-12JAN24-45000-C,52.18,0.03269478,0.0335,0,1702768592801,275645027,67
0.1,,,,0.1,buy,42162.01,BTC-12JAN24-47000-C,52.47,0.02094257,0.021,1,1702768515430,275644903,30
0.4,,,,0.4,buy,42162.34,BTC-29DEC23-38000-P,51.29,0.0054597,0.0055,1,1702768514415,275644887,2216
1.0,,,,1.0,sell,42167.71,BTC-17DEC23-42500-C,31.73,0.00108622,0.0013,2,1702768513949,275644884,265
1.7,,,,1.7,buy,42167.71,BTC-18DEC23-42250-P,36.33,0.00941167,0.0095,1,1702768513775,275644872,112
0.5,,,,0.5,buy,42167.71,BTC-17DEC23-42500-P,32.37,0.00873418,0.009,0,1702768513609,275644868,166
0.3,,,,0.3,buy,42167.71,BTC-17DEC23-42250-P,26.75,0.00392169,0.0043,0,1702768513542,275644863,347
0.2,,,,0.2,sell,42182.06,BTC-17DEC23-41500-P,40.46,0.00078219,0.0006,2,1702768493402,275644755,194
0.1,,,,0.1,buy,42204.73,BTC-18DEC23-40500-P,50.26,0.00120927,0.0012,1,1702768407703,275644579,43
0.1,,,,0.1,buy,42219.01,BTC-29DEC23-40000-P,46.24,0.01198272,0.012,0,1702768384247,275644549,3079
0.3,,,,0.3,buy,42230.52,BTC-19DEC23-40500-P,44.0,0.00200449,0.0019,1,1702768342972,275644520,6
0.3,,,,0.3,buy,42228.68,BTC-5JAN24-42500-P,44.48,0.04040342,0.0405,0,1702768331805,275644504,39
0.2,,,,0.2,buy,42238.07,BTC-18DEC23-40000-P,56.59,0.00076899,0.0008,1,1702768323173,275644500,98
0.1,,,,0.1,buy,42238.06,BTC-18DEC23-42500-P,36.65,0.01153016,0.012,0,1702768322516,275644497,64
