amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,0.2,buy,43735.24,BTC-29DEC23-35000-P,80.37,0.00019244,0.0003,0,1703375990130,276511427,3305
0.5,,,,0.5,buy,43737.4,BTC-12JAN24-48000-C,55.98,0.02056567,0.0205,3,1703375943734,276511420,344
0.1,,,,0.1,sell,43738.8,BTC-25DEC23-44500-C,30.71,0.00179885,0.0019,0,1703375892392,276511418,88
1.0,,,,1.0,sell,43738.66,BTC-5JAN24-46000-C,45.64,0.0163749,0.016,3,1703375885674,276511414,310
0.4,,,,0.4,buy,43737.37,BTC-26DEC23-43250-P,30.33,0.00498434,0.0047,1,1703375873180,276511410,36
1.0,,,,1.0,sell,43748.1,BTC-5JAN24-51000-C,53.24,0.00313377,0.003,3,1703375868019,276511373,234
2.5,,,,2.5,sell,43749.61,BTC-29DEC23-42500-P,39.02,0.00760998,0.007,1,1703375727978,276511356,684
1.0,,,,1.0,sell,43759.36,BTC-29DEC23-46500-C,45.41,0.00440628,0.0042,2,1703375570146,276511314,539
0.1,,,,0.1,buy,43760.47,BTC-26JAN24-45000-P,55.12,0.0739904,0.0745,1,1703375561247,276511306,161
0.2,,,,0.2,sell,43773.36,BTC-26DEC23-44000-C,32.47,0.0081649,0.0085,1,1703375478607,276511274,40
1.1,,,,1.1,sell,43768.63,BTC-26DEC23-44250-C,33.35,0.00609059,0.0065,1,1703375245981,276511226,41
0.3,,,,0.3,sell,43781.42,BTC-29DEC23-44000-C,40.71,0.01852793,0.0185,1,1703375188180,276511176,4784
0.5,,,,0.5,sell,43771.29,BTC-29DEC23-45000-C,42.55,0.01047399,0.0105,1,1703375127961,276511118,10779
0.1,,,,0.1,buy,43762.47,BTC-26DEC23-39500-P,58.05,0.00028623,0.0002,1,1703375081927,276511114,6
5.0,,,,5.0,sell,43762.62,BTC-26DEC23-40500-P,50.8,0.00047958,0.0004,1,1703375080662,276511113,13
0.3,,,,0.3,buy,43762.23,BTC-26DEC23-40000-P,54.99,0.00034829,0.0003,1,1703375077409,276511112,9
5.0,,,,5.0,sell,43767.5,BTC-25DEC23-42000-P,35.22,0.00023456,0.0002,2,1703375051073,276511104,36
0.2,,,,0.2,buy,43766.41,BTC-24DEC23-43500-P,22.63,0.00061225,0.0007,1,1703374802243,276511057,312
1.0,,,,1.0,sell,43766.37,BTC-26JAN24-49000-C,55.56,0.03046609,0.03,3,1703374684193,276511055,340
0.3,,,,0.3,buy,43766.49,BTC-26DEC23-43750-P,30.37,0.00938588,0.009,2,1703374666557,276511054,50
0.1,,,,0.1,sell,43770.22,BTC-24DEC23-44250-C,25.16,0.00028501,0.0003,2,1703374616755,276511038,156
