amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.7,,,,,,1.7,sell,65762.78,BTC-3MAR26-71000-C,65.23,0.00054649,0.0004,3,1772409573293,417962632,62
0.8,,,,,,0.8,sell,65762.78,BTC-3MAR26-70000-C,62.65,0.0009656,0.0008,3,1772409572594,417962629,96
0.1,,,,,,0.1,buy,65736.1,BTC-13MAR26-73000-C,53.22,0.00647988,0.0065,1,1772409546388,417962572,191
0.5,,,,,,0.5,buy,65740.92,BTC-2MAR26-67500-P,63.65,0.02774757,0.0275,0,1772409492341,417962330,156
0.1,,,,,,0.1,buy,65730.79,BTC-27MAR26-30000-P,121.56,0.00049151,0.0005,2,1772409481197,417962315,2246
0.1,,,,,,0.1,buy,65700.03,BTC-27MAR26-135000-C,94.59,0.0002463,0.0002,3,1772409422240,417962261,2395
0.1,,,,,,0.1,buy,65707.6,BTC-27MAR26-125000-C,89.06,0.00034765,0.0003,3,1772409422132,417962260,2314
0.1,,,,,,0.1,buy,65701.08,BTC-27MAR26-112000-C,79.97,0.00049271,0.0005,3,1772409396085,417962213,557
0.1,,,,,,0.1,buy,65704.52,BTC-27MAR26-108000-C,76.86,0.00059401,0.0006,2,1772409357195,417962183,743
2.5,,,,,,2.5,sell,65709.31,BTC-6MAR26-55000-P,95.23,0.00186243,0.0017,3,1772409352267,417962175,887
0.1,,,,,,0.1,buy,65709.18,BTC-20MAR26-71000-C,50.14,0.01749675,0.017,3,1772409250018,417962113,92
0.2,,,,,,0.2,sell,65679.87,BTC-24APR26-74000-C,47.41,0.03031409,0.03,2,1772409147092,417962057,520
0.1,,,,,,0.1,buy,65767.04,BTC-20MAR26-72000-C,50.17,0.01441291,0.014,0,1772409071606,417961953,99
0.1,,,,,,0.1,sell,65783.38,BTC-2MAR26-61000-P,123.19,0.00038156,0.0003,2,1772409062620,417961945,152
0.1,,,,,,0.1,buy,65792.32,BTC-5MAR26-63000-P,67.4,0.00949771,0.0095,2,1772409056571,417961934,3
0.1,,,,,,0.1,buy,65801.54,BTC-24APR26-67000-C,49.01,0.06789991,0.0675,0,1772409056003,417961932,202
0.1,,,,,,0.1,buy,65756.35,BTC-20MAR26-70000-C,50.19,0.02153653,0.021,1,1772409047224,417961908,137
0.1,,,,,,0.1,sell,65814.77,BTC-2MAR26-70000-C,87.66,0.00015194,0.0001,3,1772409023068,417961859,128
0.1,,,,,,0.1,buy,65852.04,BTC-20MAR26-58000-P,63.35,0.01367489,0.0135,2,1772408973467,417961660,230
0.1,,,,,,0.1,sell,65815.43,BTC-27MAR26-52000-P,70.54,0.00793497,0.008,3,1772408965812,417961640,76
0.1,,,,,,0.1,sell,65794.37,BTC-3MAR26-58000-P,109.69,0.00081929,0.0007,2,1772408957425,417961589,170
0.1,,,,,,0.1,buy,65762.61,BTC-24APR26-66000-C,49.72,0.07501689,0.075,2,1772408925907,417961556,204
0.1,,,,,,0.1,buy,65739.11,BTC-25DEC26-35000-P,65.42,0.02660616,0.0275,0,1772408892604,417961534,319
0.1,,,,,,0.1,buy,65751.71,BTC-20MAR26-64000-C,54.6,0.06261756,0.0625,0,1772408780048,417961416,10
0.1,,,,,,0.1,buy,65737.8,BTC-20MAR26-65000-C,53.76,0.05341263,0.0535,2,1772408778880,417961412,22
