amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
5.0,,,,,sell,29229.17,BTC-2AUG23-30250-C,33.62,,0.00049074,0.0004,3,1690847961506,261859934,18
2.0,,,,,buy,29229.16,BTC-1AUG23-29000-P,22.37,,0.00047965,0.0004,2,1690847938577,261859932,239
7.8,,,,,sell,29229.32,BTC-3AUG23-31500-C,43.2,,0.00028663,0.0002,2,1690847893097,261859928,3
2.6,,,,,sell,29228.81,BTC-3AUG23-27000-P,49.24,,0.00037802,0.0003,1,1690847872625,261859926,4
1.6,,,,,buy,29229.04,BTC-2AUG23-27500-P,48.86,,0.0002739,0.0002,3,1690847857001,261859921,30
0.1,,,,,sell,29234.41,BTC-1AUG23-29500-C,22.43,,0.00037244,0.0003,0,1690847699923,261859900,297
0.7,,,,,sell,29234.33,BTC-29SEP23-29000-P,36.41,,0.05010376,0.05,3,1690847698883,261859899,753
0.1,,,,,sell,29229.54,BTC-25AUG23-27000-P,35.68,,0.00907628,0.009,1,1690847243244,261859871,1532
0.4,,,,,buy,29231.37,BTC-29MAR24-65000-C,59.86,,0.01733733,0.0175,0,1690847195409,261859869,115
0.6,,,,,buy,29229.69,BTC-29DEC23-60000-C,58.42,,0.00601246,0.0065,3,1690847135740,261859864,923
0.3,,,,,sell,29228.92,BTC-1AUG23-29750-C,29.98,,0.00018817,0.0001,3,1690847094605,261859844,212
0.1,,,,,sell,29229.34,BTC-11AUG23-28000-P,31.94,,0.00650226,0.006,2,1690847057284,261859824,189
17.6,,,,,sell,29231.06,BTC-25AUG23-33000-C,37.5,,0.00560103,0.0055,3,1690847035912,261859815,1543
0.1,,,,,buy,29221.63,BTC-29DEC23-25000-P,44.62,,0.04204401,0.042,2,1690846943495,261859789,677
0.4,,,,,sell,29215.07,BTC-2AUG23-29000-P,27.5,,0.00378373,0.0035,2,1690846862668,261859781,84
0.4,,,,,buy,29215.56,BTC-25AUG23-29000-C,32.37,,0.03853684,0.0385,3,1690846855208,261859780,986
0.5,,,,,sell,29212.11,BTC-29DEC23-30000-C,42.65,,0.10800733,0.1075,1,1690846808041,261859779,1330
0.2,,,,,sell,29199.55,BTC-1AUG23-28750-P,26.71,,0.00023891,0.0001,2,1690846233340,261859748,122
0.1,,,,,sell,29196.75,BTC-1AUG23-29250-C,18.28,,0.00185421,0.0015,2,1690846232384,261859738,173
0.1,,,,,sell,29198.6,BTC-25AUG23-30000-C,32.5,,0.02315526,0.023,2,1690845981412,261859709,2877
0.8,,,,,buy,29207.0,BTC-29SEP23-26000-P,39.15,,0.01776745,0.018,1,1690845781993,261859684,1019
8.2,,,,,sell,29207.64,BTC-25AUG23-26000-P,38.94,,0.00547858,0.0055,1,1690845709029,261859681,1096
0.1,,,,,buy,29207.66,BTC-18AUG23-22000-P,61.58,,0.00069,0.0007,0,1690845696993,261859679,2
2.5,,,,,buy,29207.77,BTC-25AUG23-36000-C,45.2,,0.00190331,0.002,1,1690845690089,261859677,1951
2.6,,,,,sell,29205.79,BTC-18AUG23-27000-P,35.05,,0.00572504,0.0055,1,1690845646729,261859674,70
0.4,,,,,sell,29191.97,BTC-11AUG23-30500-C,32.38,,0.00720001,0.007,2,1690845288363,261859576,203
0.1,,,,,buy,29196.59,BTC-11AUG23-26500-P,41.08,,0.00225348,0.0023,1,1690844821101,261859546,101
0.6,,,,,sell,29197.25,BTC-29MAR24-32000-C,47.19,,0.12998619,0.1295,2,1690844648889,261859528,127
4.0,,,,,buy,29195.19,BTC-2AUG23-29750-C,31.11,,0.00145497,0.0017,1,1690844587301,261859513,73
0.1,,,,,sell,29203.12,BTC-3AUG23-28500-P,32.58,,0.00259359,0.0024,1,1690844242025,261859456,11
0.1,,,,,sell,29202.8,BTC-29DEC23-65000-C,60.72,,0.00463755,0.0049,2,1690844222685,261859454,470
0.5,,,,,sell,29203.28,BTC-29SEP23-30000-C,35.83,,0.04998024,0.0495,2,1690844180106,261859452,2367
0.1,,,,,sell,29202.52,BTC-18AUG23-32000-C,34.65,,0.00480007,0.0046,2,1690844170572,261859451,63
0.2,,,,,sell,29203.03,BTC-25AUG23-32000-C,34.76,,0.00821445,0.008,2,1690844129836,261859448,2895
0.3,,,,,sell,29205.03,BTC-3AUG23-30000-C,30.48,,0.00192538,0.0018,2,1690844097083,261859445,13
0.2,,,,,sell,29205.41,BTC-11AUG23-27500-P,34.78,,0.00448919,0.0043,3,1690844017582,261859440,116
0.2,,,,,sell,29205.45,BTC-4AUG23-28000-P,36.14,,0.00199632,0.0018,3,1690843996478,261859438,622
0.2,,,,,sell,29202.24,BTC-18AUG23-27500-P,33.02,,0.00793193,0.0075,1,1690843885497,261859362,57
0.2,,,,,sell,29201.86,BTC-11AUG23-27000-P,37.53,,0.00311078,0.003,1,1690843872122,261859361,124
1.0,,,,,sell,29201.28,BTC-29MAR24-34000-C,47.75,,0.10904908,0.109,2,1690843737320,261859342,42
0.8,,,,,sell,29200.8,BTC-25AUG23-22000-P,59.3,,0.00160518,0.0016,0,1690843725337,261859338,430
0.5,,,,,buy,29200.53,BTC-29SEP23-38000-C,44.25,,0.00671208,0.007,1,1690843692426,261859330,873
0.2,,,,,sell,29204.38,BTC-3AUG23-29750-C,29.74,,0.0032588,0.0032,3,1690843523883,261859317,30
0.1,,,,,sell,29201.1,BTC-29SEP23-30000-P,36.37,,0.06807382,0.0685,0,1690843380479,261859300,1124
1.0,,,,,buy,29203.91,BTC-27OCT23-23000-P,44.3,,0.01140156,0.0115,0,1690843286670,261859290,12
0.2,,,,,sell,29209.47,BTC-2AUG23-30000-C,32.51,,0.00078171,0.0009,3,1690843204142,261859271,44
23.0,,,,,sell,29213.48,BTC-25AUG23-23000-P,54.09,,0.00205355,0.0021,0,1690843090774,261859268,1079
0.2,,,,,buy,29217.24,BTC-4AUG23-28500-P,32.56,,0.00363163,0.0036,2,1690843076628,261859266,630
0.1,,,,,buy,29222.88,BTC-18AUG23-24000-P,51.15,,0.00143026,0.0015,0,1690842946805,261859244,11
23.0,,,,,buy,29225.89,BTC-27OCT23-36000-C,41.09,,0.01950926,0.0195,3,1690842848148,261859240,75
0.1,,,,,buy,29236.82,BTC-25AUG23-25000-P,42.72,,0.00342168,0.0034,0,1690842457383,261859220,1521
1.0,,,,,buy,29236.82,BTC-29SEP23-19000-P,58.99,,0.0023203,0.0024,2,1690842456816,261859219,1327
0.5,,,,,buy,29236.37,BTC-4AUG23-30500-C,34.93,,0.00183967,0.0018,2,1690842367929,261859214,1051
0.9,,,,,sell,29232.05,BTC-29SEP23-31000-C,36.45,,0.03813494,0.038,1,1690842105586,261859198,1496
1.4,,,,,buy,29232.06,BTC-29SEP23-34000-C,39.15,,0.01670903,0.017,0,1690842102071,261859196,1332
0.5,,,,,buy,29232.09,BTC-27OCT23-18000-P,56.38,,0.0029676,0.003,0,1690842072219,261859195,6
7.8,,,,,sell,29222.09,BTC-29DEC23-26000-P,44.0,,0.05224407,0.052,0,1690841969251,261859163,388
1.0,,,,,buy,29222.16,BTC-4AUG23-30000-C,33.02,,0.00393674,0.0039,0,1690841943363,261859144,1959
0.7,,,,,sell,29221.92,BTC-1AUG23-29250-P,21.41,,0.00342759,0.0033,2,1690841917944,261859140,249
2.3,,,,,sell,29216.78,BTC-29MAR24-40000-C,49.18,,0.06515502,0.0655,2,1690841417644,261859043,244
2.1,,,,,buy,29216.77,BTC-29MAR24-60000-C,57.73,,0.02076698,0.021,2,1690841415660,261859042,143
1.2,,,,,sell,29216.77,BTC-29MAR24-30000-P,46.21,,0.14427409,0.1435,2,1690841415625,261859041,96
1.1,,,,,sell,29216.77,BTC-29MAR24-29000-P,46.22,,0.12613371,0.1255,2,1690841415588,261859040,70
2.6,,,,,buy,29216.74,BTC-29MAR24-21000-P,49.43,,0.03242881,0.0325,2,1690841410443,261859039,92
0.2,,,,,buy,29224.5,BTC-2AUG23-29250-P,29.04,,0.00724302,0.0075,3,1690840938040,261859008,54
0.1,,,,,buy,29234.41,BTC-29MAR24-41000-C,49.59,,0.06109152,0.061,2,1690840707530,261858916,101
0.1,,,,,buy,29229.49,BTC-29MAR24-19000-P,51.67,,0.02214158,0.022,2,1690840605422,261858860,66
1.0,,,,,buy,29222.2,BTC-27OCT23-34000-C,39.91,,0.02898874,0.0295,1,1690840499564,261858819,88
2.4,,,,,buy,29222.23,BTC-29MAR24-15000-P,56.97,,0.00919712,0.009,2,1690840495869,261858818,175
3.0,,,,,sell,29222.34,BTC-27OCT23-35000-C,40.19,,0.02395676,0.0235,0,1690840483709,261858812,72
0.1,,,,,buy,29214.99,BTC-29MAR24-39000-C,48.9,,0.071123,0.071,2,1690840369283,261858669,38
0.5,,,,,sell,29215.13,BTC-27OCT23-32000-C,38.35,,0.04424392,0.044,1,1690840353128,261858666,27
0.8,,,,,sell,29215.14,BTC-27OCT23-33000-C,38.57,,0.03565205,0.035,2,1690840338057,261858663,115
0.2,,,,,sell,29217.32,BTC-29DEC23-50000-C,53.03,,0.01247684,0.0125,0,1690840307496,261858655,1474
0.5,,,,,sell,29221.02,BTC-27OCT23-30000-C,38.09,,0.06833978,0.0685,0,1690840212365,261858589,40
0.1,,,,,sell,29224.42,BTC-28JUN24-30000-C,49.32,,0.19479301,0.195,2,1690840018495,261858561,87
0.1,,,,,buy,29221.07,BTC-29MAR24-55000-C,56.07,,0.02676896,0.027,2,1690839914673,261858555,183
1.0,,,,,sell,29222.25,BTC-11AUG23-29500-C,30.65,,0.01736525,0.017,2,1690839904958,261858551,512
0.1,,,,,sell,29227.63,BTC-11AUG23-29000-C,31.42,,0.02596412,0.026,3,1690839840340,261858513,150
0.1,,,,,buy,29231.14,BTC-3AUG23-29250-C,29.38,,0.00954251,0.0095,0,1690839610796,261858488,19
0.5,,,,,sell,29229.3,BTC-18AUG23-40000-C,57.22,,0.00037286,0.0003,2,1690839565747,261858466,2
4.0,,,,,sell,29229.31,BTC-2AUG23-30500-C,34.21,,0.00032233,0.0002,3,1690839543673,261858465,28
0.1,,,,,buy,29230.53,BTC-29SEP23-21000-P,51.7,,0.00382827,0.0038,0,1690839529063,261858464,978
0.1,,,,,buy,29246.78,BTC-11AUG23-31000-C,33.94,,0.00510532,0.005,0,1690839265984,261858403,311
