amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,67817.46,BTC-27MAR26-155000-C,77.48,0.00019339,0.0002,3,1770465064608,414147623,1527
0.2,,,,,0.2,buy,67816.16,BTC-25SEP26-45000-P,59.78,0.03684107,0.0365,0,1770464875649,414147251,73
1.0,,,,,1.0,buy,67825.95,BTC-27MAR26-92000-C,48.13,0.00382314,0.0034,2,1770464859196,414147241,976
0.1,,,,,0.1,buy,67919.52,BTC-27MAR26-160000-C,79.96,0.00018851,0.0002,3,1770464051811,414146549,2378
1.9,,,,,1.9,sell,67963.21,BTC-27FEB26-115000-C,81.05,0.00017575,0.0002,2,1770463887102,414146419,915
0.1,,,,,0.1,buy,67924.81,BTC-24APR26-65000-C,53.58,0.12088331,0.121,2,1770463665165,414146235,83
0.8,,,,,0.8,buy,67937.56,BTC-27FEB26-102000-C,67.44,0.00028066,0.0003,3,1770463382861,414146032,1236
0.2,,,,,0.2,buy,67989.44,BTC-27FEB26-45000-P,110.0,0.00452716,0.0047,0,1770463348473,414145991,852
0.1,,,,,0.1,buy,68062.24,BTC-27FEB26-96000-C,60.28,0.00039341,0.0004,3,1770463244009,414145866,1334
2.5,,,,,2.5,sell,68018.42,BTC-27MAR26-100000-P,58.9,0.46782607,0.47,1,1770462972495,414145634,2626
8.0,,,,,8.0,buy,67941.47,BTC-13FEB26-69000-C,64.23,0.02531128,0.0255,0,1770462136749,414144875,325
0.1,,,,,0.1,buy,68016.13,BTC-27MAR26-150000-C,74.5,0.00019032,0.0002,3,1770462104044,414144828,3135
0.1,,,,,0.1,sell,67765.71,BTC-9FEB26-66000-C,70.09,0.03541994,0.0355,3,1770461166913,414143613,114
0.1,,,,,0.1,buy,67677.95,BTC-13FEB26-82000-P,72.14,0.21205309,0.2125,0,1770460769572,414142970,486
0.1,,,,,0.1,sell,68064.14,BTC-24APR26-68000-P,52.13,0.08991453,0.091,2,1770459832420,414141698,169
8.0,,,,,8.0,sell,67957.32,BTC-8FEB26-58000-P,125.0,0.00022303,0.0001,2,1770459504257,414141431,308
1.7,,,,,1.7,sell,67881.91,BTC-27FEB26-89000-C,55.48,0.00107017,0.001,3,1770459289677,414141099,439
0.5,,,,,0.5,buy,67978.84,BTC-25DEC26-115000-C,49.7,0.04391692,0.0445,2,1770458925792,414140706,163
0.5,,,,,0.5,buy,68080.97,BTC-25SEP26-60000-C,52.1,0.23287343,0.2325,0,1770458496855,414139016,126
0.2,,,,,0.2,buy,67958.52,BTC-24APR26-55000-P,61.16,0.03057293,0.031,0,1770457648083,414137552,458
0.1,,,,,0.1,sell,68078.4,BTC-20FEB26-86000-C,57.87,0.00072411,0.0007,3,1770457516937,414137180,272
5.0,,,,,5.0,buy,68064.07,BTC-13FEB26-85000-C,76.04,0.00029204,0.0004,1,1770457351897,414137020,531
4.0,,,,,4.0,buy,68088.64,BTC-13FEB26-89000-C,86.15,0.00024006,0.0003,2,1770457161535,414136708,412
1.0,,,,,1.0,sell,68180.65,BTC-25SEP26-75000-C,49.36,0.12771143,0.127,2,1770456925651,414136368,369
1.0,,,,,1.0,sell,68127.25,BTC-25SEP26-150000-C,50.81,0.00709131,0.0065,2,1770456807635,414136120,495
0.1,,,,,0.1,buy,68244.62,BTC-24APR26-110000-C,49.89,0.00223015,0.002,3,1770456735743,414135756,195
0.5,,,,,0.5,sell,68403.97,BTC-27MAR26-110000-C,55.47,0.00088649,0.0008,2,1770456627231,414135478,3148
0.7,,,,,0.7,buy,68511.62,BTC-27MAR26-80000-P,48.24,0.1845426,0.1845,0,1770456503435,414135289,5453
0.1,,,,,0.1,buy,68664.95,BTC-27MAR26-75000-C,49.26,0.03855182,0.038,0,1770456317260,414135028,910
0.4,,,,,0.4,sell,68591.28,BTC-26JUN26-20000-P,107.97,0.0038483,0.0041,1,1770456105019,414134805,2324
0.4,,,,,0.4,buy,68553.27,BTC-24APR26-80000-P,47.66,0.1946702,0.1945,0,1770455933570,414134642,142
3.5,,,,,3.5,buy,68665.03,BTC-25SEP26-35000-P,69.51,0.0186661,0.0185,0,1770455628014,414134025,41
0.5,,,,,0.5,sell,68478.29,BTC-25SEP26-140000-C,51.31,0.01013607,0.0105,1,1770455196667,414132945,458
0.1,,,,,0.1,buy,68468.97,BTC-8FEB26-54000-P,174.95,0.0002149,0.0001,3,1770454807656,414131980,109
0.1,,,,,0.1,buy,68408.67,BTC-8FEB26-52000-P,198.35,0.00020152,0.0001,3,1770453839085,414130446,205
0.7,,,,,0.7,buy,68421.68,BTC-8FEB26-50000-P,224.16,0.00014928,0.0001,3,1770453790769,414130346,91
0.2,,,,,0.2,buy,68544.81,BTC-25DEC26-200000-C,53.59,0.0064819,0.006,2,1770453324836,414129587,155
0.3,,,,,0.3,buy,68409.86,BTC-27MAR26-72000-C,51.16,0.0534164,0.0535,1,1770453039738,414128203,369
0.2,,,,,0.2,sell,68428.89,BTC-13FEB26-79000-P,0.0,0.15658968,0.1535,0,1770452727664,414127031,379
0.4,,,,,0.4,sell,68449.95,BTC-24APR26-96000-C,46.87,0.00746167,0.0065,2,1770452616070,414126587,108
0.1,,,,,0.1,sell,68253.74,BTC-10FEB26-70000-P,71.54,0.04048756,0.041,0,1770452009488,414124623,27
3.6,,,,,3.6,buy,68279.74,BTC-8FEB26-79000-C,109.09,8.49e-06,0.0001,3,1770451977722,414124502,133
0.1,,,,,0.1,sell,68183.9,BTC-25DEC26-65000-P,51.83,0.1457392,0.146,2,1770451894459,414123313,215
0.1,,,,,0.1,sell,68155.6,BTC-25SEP26-80000-C,48.31,0.10306598,0.1005,2,1770451643165,414122623,343
0.8,,,,,0.8,sell,67925.84,BTC-20FEB26-80000-P,51.04,0.1815257,0.1795,3,1770451414291,414121938,295
1.3,,,,,1.3,buy,67775.52,BTC-13FEB26-100000-C,106.01,2.811e-05,0.0001,3,1770451376229,414121798,495
0.3,,,,,0.3,buy,67961.39,BTC-20FEB26-58000-P,84.81,0.01230094,0.0125,0,1770451348268,414121586,124
0.3,,,,,0.3,buy,68088.47,BTC-10FEB26-64000-P,90.92,0.01048764,0.0105,2,1770450981464,414120226,33
0.1,,,,,0.1,buy,68205.41,BTC-7FEB26-77000-P,999.0,0.13083081,0.136,2,1770450918631,414119976,30
0.3,,,,,0.3,buy,68178.36,BTC-10FEB26-66000-C,82.63,0.04780396,0.048,2,1770450766312,414119337,13
0.2,,,,,0.2,sell,68138.31,BTC-13FEB26-80000-P,73.47,0.17522902,0.176,2,1770450565777,414118493,867
0.1,,,,,0.1,buy,68412.52,BTC-7FEB26-58000-P,999.0,0.0,0.0001,3,1770450061451,414114099,482
0.1,,,,,0.1,buy,68247.62,BTC-24APR26-76000-P,49.24,0.15661861,0.157,0,1770450016287,414113413,254
0.1,,,,,0.1,buy,68296.95,BTC-27FEB26-73000-P,55.4,0.09481307,0.094,1,1770450015433,414113336,1
4.0,,,,,4.0,sell,68168.46,BTC-24APR26-75000-P,49.03,0.14828235,0.1475,1,1770450010158,414113112,336
0.1,,,,,0.1,buy,68168.46,BTC-13FEB26-65000-C,79.25,0.06632899,0.067,3,1770450010068,414113109,218
0.1,,,,,0.1,buy,68147.06,BTC-13FEB26-64000-C,83.56,0.07709682,0.0785,2,1770450010000,414113105,76
0.1,,,,,0.1,buy,68129.6,BTC-24APR26-68000-C,52.4,0.09730772,0.098,2,1770450008605,414113042,54
0.1,,,,,0.1,sell,67848.79,BTC-7FEB26-67000-P,112.26,5.093e-05,0.0001,2,1770449977073,414112820,254
2.0,,,,,2.0,buy,67841.71,BTC-7FEB26-68000-C,70.59,0.00130602,0.001,3,1770449838905,414112025,558
0.5,,,,,0.5,sell,67749.36,BTC-7FEB26-69000-C,131.33,1.7e-07,0.0001,2,1770449585326,414110370,467
0.4,,,,,0.4,buy,67914.6,BTC-7FEB26-68000-P,87.47,0.00328568,0.0034,0,1770449268726,414108858,326
0.6,,,,,0.6,sell,67964.07,BTC-7FEB26-69000-P,0.0,0.01526711,0.015,3,1770449220398,414108517,344
1.0,,,,,1.0,buy,67915.24,BTC-27MAR26-125000-P,0.0,0.83590114,0.835,0,1770449139366,414108115,453
1.0,,,,,1.0,sell,67822.22,BTC-27FEB26-125000-P,0.0,0.8432558,0.8415,0,1770449079154,414107750,8
0.3,,,,,0.3,sell,67603.54,BTC-7FEB26-65000-P,217.68,1.3e-07,0.0001,3,1770448981523,414107139,538
0.2,,,,,0.2,sell,67834.06,BTC-7FEB26-66000-C,0.0,0.02729024,0.027,3,1770448926196,414106814,234
0.3,,,,,0.3,buy,67829.51,BTC-7FEB26-70000-P,186.56,0.03184191,0.032,1,1770448851740,414105676,664
0.5,,,,,0.5,buy,67814.81,BTC-7FEB26-71000-P,0.0,0.04682749,0.046,2,1770448829601,414105504,309
0.1,,,,,0.1,sell,67861.52,BTC-8FEB26-73000-P,0.0,0.07813063,0.0755,0,1770448743661,414104007,125
0.1,,,,,0.1,buy,67744.92,BTC-7FEB26-67000-C,166.99,0.01150432,0.013,0,1770448741557,414103953,509
0.1,,,,,0.1,sell,67355.42,BTC-7FEB26-70000-C,195.88,0.0,0.0001,3,1770448689909,414102803,703
0.1,,,,,0.1,buy,67406.07,BTC-25DEC26-70000-C,49.39,0.18664794,0.183,2,1770448685716,414102732,144
0.3,,,,,0.3,buy,67566.0,BTC-27FEB26-65000-C,62.6,0.07788506,0.0785,2,1770448591048,414100495,336
0.6,,,,,0.6,sell,67869.78,BTC-27MAR26-108000-C,54.35,0.00097276,0.0008,3,1770448519924,414099185,630
0.1,,,,,0.1,sell,68055.84,BTC-20FEB26-91000-C,62.24,0.00026838,0.0003,3,1770448476816,414098597,373
1.0,,,,,1.0,sell,68076.89,BTC-7FEB26-66000-P,157.78,2.31e-06,0.0001,3,1770448461385,414098472,264
0.1,,,,,0.1,buy,68188.46,BTC-27FEB26-105000-C,70.79,0.00020162,0.0003,3,1770448428056,414098109,1746
0.1,,,,,0.1,sell,68312.34,BTC-9FEB26-63000-C,82.51,0.08244165,0.0805,0,1770448362068,414097473,18
2.2,,,,,2.2,buy,68277.58,BTC-27FEB26-130000-P,138.12,0.90199717,0.907,0,1770448361838,414097387,35
10.0,,,,,10.0,sell,68369.81,BTC-13FEB26-92000-C,89.28,0.00023408,0.0002,2,1770448077033,414095185,307
2.0,,,,,2.0,sell,69028.59,BTC-27FEB26-110000-C,72.61,0.00025593,0.0002,2,1770447678720,414091650,2341
0.1,,,,,0.1,sell,68845.74,BTC-27MAR26-114000-C,56.31,0.00074814,0.0006,3,1770447574560,414089179,145
1.0,,,,,1.0,buy,68877.11,BTC-13FEB26-73000-P,58.56,0.06991533,0.07,2,1770447526201,414088762,35
1.0,,,,,1.0,buy,69089.44,BTC-7FEB26-72000-P,387.04,0.04167133,0.0445,0,1770447431513,414087033,114
10.2,,,,,10.2,buy,69120.0,BTC-27FEB26-74000-P,53.58,0.09325551,0.0945,0,1770447431403,414087020,499
1.0,,,,,1.0,sell,69529.65,BTC-27MAR26-90000-P,49.39,0.29679516,0.298,0,1770447222580,414085098,5249
0.1,,,,,0.1,sell,70177.0,BTC-24APR26-74000-P,48.36,0.11555623,0.116,0,1770446613548,414081221,114
0.1,,,,,0.1,sell,70259.78,BTC-24APR26-78000-C,46.76,0.04783365,0.047,0,1770446600126,414081185,289
0.3,,,,,0.3,sell,70177.88,BTC-25DEC26-160000-C,50.26,0.01471591,0.0135,2,1770446066506,414080771,241
0.4,,,,,0.4,sell,70187.53,BTC-25DEC26-170000-C,51.01,0.01219732,0.011,2,1770446036622,414080723,55
0.2,,,,,0.2,sell,70235.38,BTC-27MAR26-200000-C,89.8,0.0001468,0.0001,3,1770445957256,414080699,1934
0.1,,,,,0.1,buy,70194.32,BTC-25SEP26-145000-C,51.41,0.00952479,0.01,0,1770445653621,414080209,280
1.0,,,,,1.0,buy,70170.16,BTC-20FEB26-65000-C,65.83,0.09331254,0.0935,2,1770445620248,414080150,79
1.6,,,,,1.6,sell,70071.79,BTC-25SEP26-115000-C,48.36,0.02522481,0.0255,0,1770444691472,414078709,410
0.1,,,,,0.1,sell,70071.9,BTC-7FEB26-64000-C,0.0,0.08665284,0.0865,3,1770444690843,414078708,140
2.0,,,,,2.0,buy,70112.09,BTC-25DEC26-95000-C,49.11,0.0884788,0.0905,0,1770444685885,414078697,186
0.1,,,,,0.1,buy,70163.93,BTC-25DEC26-130000-C,49.55,0.0295181,0.031,0,1770444664085,414078631,208
4.6,,,,,4.6,buy,70187.94,BTC-7FEB26-71000-C,41.5,0.00018461,0.0001,3,1770444520749,414078290,657
0.1,,,,,0.1,buy,70188.7,BTC-20FEB26-52000-P,104.09,0.00492007,0.0047,1,1770444329518,414077968,90
0.1,,,,,0.1,sell,70008.14,BTC-27MAR26-105000-C,52.2,0.00131841,0.0014,2,1770443514247,414076015,5097
3.0,,,,,3.0,buy,70072.58,BTC-25DEC26-55000-P,53.27,0.0767688,0.077,0,1770443506709,414075933,181
1.0,,,,,1.0,sell,70203.28,BTC-27FEB26-130000-C,86.95,0.00014335,0.0001,3,1770443084783,414075338,961
1.0,,,,,1.0,buy,70212.44,BTC-20FEB26-64000-C,68.08,0.10543096,0.1055,0,1770443064240,414075315,53
1.0,,,,,1.0,sell,70193.52,BTC-7FEB26-63000-C,222.67,0.10248072,0.1025,0,1770443007186,414075285,65
3.0,,,,,3.0,buy,70153.11,BTC-7FEB26-72000-C,78.26,1.44e-06,0.0001,2,1770442909987,414075050,593
0.1,,,,,0.1,sell,70267.69,BTC-25DEC26-50000-C,55.58,0.37201707,0.372,0,1770442157439,414068873,11
0.2,,,,,0.2,sell,70520.07,BTC-27MAR26-96000-C,48.17,0.00345306,0.0033,0,1770442090076,414067579,648
0.1,,,,,0.1,buy,70787.81,BTC-27MAR26-76000-P,48.19,0.11322213,0.113,0,1770441931289,414066666,297
10.4,,,,,10.4,buy,70983.39,BTC-20FEB26-75000-P,54.55,0.07553239,0.0765,2,1770441926457,414066429,491
2.2,,,,,2.2,buy,70983.39,BTC-9FEB26-71000-P,56.32,0.0163825,0.017,0,1770441926093,414066392,28
0.1,,,,,0.1,sell,71022.23,BTC-25SEP26-175000-C,53.35,0.00449988,0.0045,3,1770438975317,414059703,261
0.1,,,,,0.1,sell,71078.32,BTC-27MAR26-140000-C,67.41,0.00033479,0.0003,2,1770438563087,414058668,2476
0.2,,,,,0.2,buy,71228.95,BTC-13FEB26-74000-P,54.61,0.05295303,0.0525,2,1770438468167,414058050,668
0.1,,,,,0.1,buy,71618.16,BTC-7FEB26-60000-P,338.73,0.0,0.0001,3,1770438181659,414055909,533
0.1,,,,,0.1,buy,71564.11,BTC-27FEB26-66000-C,61.27,0.10137708,0.103,1,1770438175974,414055739,190
0.1,,,,,0.1,buy,71564.11,BTC-25SEP26-125000-C,48.01,0.01800597,0.018,0,1770438175974,414055738,444
1.0,,,,,1.0,sell,71408.05,BTC-7FEB26-73000-C,54.62,0.00030213,0.0001,3,1770438093568,414054949,538
0.2,,,,,0.2,buy,71158.85,BTC-25SEP26-125000-P,48.06,0.73295424,0.733,3,1770437712089,414051560,136
11.2,,,,,11.2,sell,71205.51,BTC-27FEB26-140000-C,94.32,0.00014576,0.0001,3,1770437549583,414050482,656
0.1,,,,,0.1,buy,71248.78,BTC-26JUN26-150000-C,54.46,0.00234875,0.0025,2,1770437543137,414050424,1148
0.1,,,,,0.1,sell,70957.28,BTC-25DEC26-45000-P,58.32,0.04164638,0.042,1,1770437218733,414048980,228
0.1,,,,,0.1,buy,70755.25,BTC-8FEB26-78000-C,69.7,0.00022047,0.0001,3,1770433946362,414042192,190
0.1,,,,,0.1,sell,70696.92,BTC-27MAR26-120000-P,57.74,0.69333892,0.693,2,1770433932753,414042122,840
0.1,,,,,0.1,buy,70155.73,BTC-8FEB26-80000-C,89.86,7.968e-05,0.0001,3,1770432557846,414039469,140
0.1,,,,,0.1,buy,70412.21,BTC-7FEB26-64000-P,156.99,2.916e-05,0.0001,3,1770431090789,414037050,354
0.5,,,,,0.5,buy,70505.01,BTC-25SEP26-165000-C,52.47,0.00539839,0.0055,1,1770428845722,414033526,138
0.2,,,,,0.2,sell,70194.05,BTC-27FEB26-150000-C,104.33,0.00012303,0.0001,3,1770428408406,414032344,260
0.1,,,,,0.1,sell,69976.87,BTC-24APR26-95000-C,46.8,0.00949264,0.009,2,1770427147115,414030223,158
50.0,,BLOCK-260881,2,,50.0,buy,70114.4,BTC-7FEB26-73000-P,156.24,0.0415885,0.0459,0,1770425505198,414026748,189
0.7,,,,,0.7,sell,69847.29,BTC-25SEP26-70000-C,49.98,0.1663305,0.1665,0,1770424539770,414023535,129
0.2,,,,,0.2,buy,70189.0,BTC-7FEB26-52000-P,375.95,4.1e-07,0.0001,3,1770423721856,414020760,387
1.1,,,,,1.1,sell,70166.78,BTC-27FEB26-160000-C,112.02,0.00010959,0.0001,3,1770423647197,414020586,119
3.0,,,,,3.0,buy,70235.58,BTC-7FEB26-62000-P,166.48,6.602e-05,0.0001,3,1770422443917,414015602,548
