amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.8,,,,,,0.8,buy,89094.48,BTC-30JAN26-80000-P,57.13,0.00151473,0.0016,1,1769299188385,409822516,4787
0.2,,,,,,0.2,buy,89101.12,BTC-30JAN26-86000-P,43.77,0.00735748,0.0075,0,1769299174889,409822510,2541
0.1,,,,,,0.1,buy,89099.61,BTC-27MAR26-155000-C,52.43,0.0004903,0.0005,3,1769299156851,409822501,1239
8.9,,,,,,8.9,buy,89101.14,BTC-27FEB26-70000-P,51.28,0.00319749,0.0033,3,1769299136586,409822457,991
0.1,,,,,,0.1,buy,89101.14,BTC-28JAN26-86000-P,41.79,0.00391461,0.0039,0,1769299136207,409822455,2
4.2,,,,,,4.2,sell,89101.0,BTC-30JAN26-100000-C,45.47,0.00037327,0.0004,3,1769299134575,409822437,5736
0.3,,,,,,0.3,sell,89106.96,BTC-25JAN26-89000-C,22.34,0.00299799,0.0034,3,1769299130115,409822431,345
0.1,,,,,,0.1,sell,89134.35,BTC-27MAR26-100000-C,37.62,0.02388433,0.0235,2,1769299125206,409822418,3238
12.8,,,,,,12.8,sell,89156.14,BTC-28JAN26-89000-C,37.32,0.01556677,0.0155,1,1769299107581,409822326,4
0.1,,,,,,0.1,buy,89157.46,BTC-27MAR26-85000-P,39.67,0.03958528,0.0395,1,1769299097537,409822320,9467
0.1,,,,,,0.1,buy,89159.12,BTC-26JUN26-90000-C,43.57,0.11614641,0.1165,1,1769299078118,409822316,1556
0.1,,,,,,0.1,sell,89163.28,BTC-27MAR26-84000-P,40.2,0.0360229,0.036,1,1769298982628,409822304,684
0.1,,,,,,0.1,sell,89183.11,BTC-27MAR26-90000-P,38.62,0.06361432,0.0635,1,1769298855749,409822273,4655
0.1,,,,,,0.1,sell,89183.11,BTC-27MAR26-88000-P,39.08,0.05306393,0.053,0,1769298855743,409822272,630
0.1,,,,,,0.1,sell,89185.8,BTC-26JAN26-96000-C,51.39,0.00017725,0.0001,2,1769298843038,409822240,347
3.0,,,,,,3.0,buy,89187.78,BTC-27JAN26-84000-P,49.99,0.0009975,0.0011,0,1769298725121,409822235,22
0.1,,,,,,0.1,sell,89201.14,BTC-27FEB26-75000-P,45.93,0.00599571,0.006,2,1769298586337,409821789,1470
0.1,,,,,,0.1,sell,89189.09,BTC-30JAN26-85000-P,44.2,0.00523459,0.005,3,1769298523047,409821656,4034
0.1,,,,,,0.1,buy,89171.54,BTC-13FEB26-80000-P,44.81,0.00654451,0.007,0,1769298402640,409821566,164
1.3,,,,,,1.3,sell,89185.9,BTC-27JAN26-90000-C,35.11,0.0075422,0.0075,1,1769298301706,409821544,40
7.1,,,,,,7.1,buy,89213.18,BTC-30JAN26-90000-C,38.21,0.01500535,0.015,3,1769298001057,409821392,3764
