amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.7,,,,2.7,sell,46126.67,BTC-10JAN24-47250-C,71.69,,0.00129043,0.0015,1,1704844794696,279037086,81
0.3,,,,0.3,buy,46124.9,BTC-12JAN24-46000-C,93.08,,0.03211672,0.032,1,1704844779277,279037083,2029
0.2,,,,0.2,sell,46124.9,BTC-10JAN24-46500-C,61.66,,0.00439132,0.0042,2,1704844778970,279037078,311
0.2,,,,0.2,sell,46127.27,BTC-19JAN24-47500-C,70.24,,0.0337847,0.0335,0,1704844778130,279037076,41
5.0,,,,5.0,buy,46133.76,BTC-11JAN24-45500-P,103.35,,0.01806929,0.018,2,1704844777206,279037075,58
2.0,,,,2.0,sell,46141.66,BTC-11JAN24-47500-C,102.86,,0.01382733,0.0135,3,1704844765933,279037063,88
0.5,,,,0.5,buy,46144.31,BTC-11JAN24-46000-C,100.98,,0.02687934,0.0265,1,1704844764732,279037058,73
0.2,,,,0.2,sell,46147.47,BTC-19JAN24-47000-C,70.13,,0.03826876,0.038,3,1704844763534,279037056,979
0.1,,,,0.1,sell,46154.07,BTC-12JAN24-48000-C,93.38,,0.01521701,0.015,3,1704844713882,279037023,2261
7.7,,,,7.7,sell,46161.75,BTC-12JAN24-46500-P,92.62,,0.03268065,0.0325,2,1704844704840,279037001,134
0.1,,,,0.1,buy,46162.37,BTC-12JAN24-45500-C,94.1,,0.03872755,0.0385,0,1704844703550,279036999,347
0.1,,,,0.1,sell,46167.48,BTC-12JAN24-49000-C,94.73,,0.01025072,0.01,3,1704844701954,279036998,1675
0.1,,,,0.1,sell,46168.59,BTC-11JAN24-45000-P,104.88,,0.01424713,0.014,2,1704844698941,279036986,83
0.3,,,,0.3,sell,46139.78,BTC-11JAN24-49500-C,111.44,,0.00560871,0.0055,3,1704844680641,279036959,99
0.7,,,,0.7,buy,46117.68,BTC-12JAN24-47500-C,92.74,,0.01850416,0.018,3,1704844612898,279036907,478
0.1,,,,0.1,sell,46130.91,BTC-12JAN24-55000-C,116.21,,0.00139539,0.0012,3,1704844610498,279036904,1486
0.2,,,,0.2,buy,46127.51,BTC-12JAN24-47000-C,92.69,,0.02248751,0.022,3,1704844583863,279036868,1957
2.0,,,,2.0,buy,46126.86,BTC-19JAN24-50000-C,72.11,,0.01781936,0.018,2,1704844583150,279036867,818
1.0,,,,1.0,sell,46105.0,BTC-23FEB24-38000-P,65.77,,0.0199706,0.02,2,1704844578145,279036858,431
0.1,,,,0.1,buy,46105.0,BTC-26JAN24-50000-C,63.64,,0.02518761,0.025,3,1704844578134,279036847,4509
0.2,,,,0.2,sell,46092.4,BTC-11JAN24-44000-P,112.24,,0.00975788,0.0095,3,1704844564068,279036829,95
0.1,,,,0.1,sell,46092.4,BTC-11JAN24-43250-P,118.8,,0.00709846,0.007,3,1704844564047,279036828,58
0.7,,,,0.7,sell,46091.0,BTC-10JAN24-47500-C,72.59,,0.00100373,0.0009,2,1704844557021,279036815,232
0.1,,,,0.1,sell,46089.86,BTC-12JAN24-51000-C,103.76,,0.00508635,0.0049,2,1704844548115,279036812,1442
1.4,,,,1.4,sell,46090.25,BTC-12JAN24-46500-C,93.54,,0.02713722,0.0265,2,1704844543579,279036807,578
0.1,,,,0.1,buy,46087.12,BTC-10JAN24-44000-P,111.96,,0.00117623,0.0013,1,1704844518086,279036768,161
0.1,,,,0.1,sell,46088.35,BTC-10JAN24-40500-P,171.22,,0.00029182,0.0001,2,1704844498992,279036737,114
0.4,,,,0.4,sell,46100.73,BTC-10JAN24-46750-C,65.35,,0.003,0.0029,3,1704844458564,279036717,180
0.4,,,,0.4,buy,46100.73,BTC-26JAN24-44000-P,65.91,,0.03231442,0.0325,3,1704844458470,279036716,1163
18.0,,,,18.0,sell,46101.59,BTC-10JAN24-47000-C,65.27,,0.00207367,0.0018,2,1704844449442,279036706,383
0.5,,,,0.5,sell,46096.58,BTC-19JAN24-53000-C,74.39,,0.00852557,0.008,2,1704844427761,279036678,171
0.3,,,,0.3,buy,46096.86,BTC-26JAN24-45000-P,64.71,,0.04056726,0.0405,3,1704844407073,279036671,696
0.1,,,,0.1,sell,46099.08,BTC-26JAN24-42000-P,68.72,,0.02039884,0.0205,0,1704844388353,279036664,1858
0.1,,,,0.1,sell,46095.49,BTC-10JAN24-46000-P,62.73,,0.00701523,0.0065,2,1704844367529,279036659,185
0.1,,,,0.1,sell,46095.49,BTC-10JAN24-46250-C,61.2,,0.00662936,0.006,2,1704844367515,279036658,73
1.4,,,,1.4,buy,46071.98,BTC-26JAN24-43000-P,67.21,,0.02583788,0.026,2,1704844352385,279036635,1288
0.1,,,,0.1,sell,46082.02,BTC-10JAN24-42750-P,138.32,,0.00064268,0.0006,3,1704844343443,279036611,137
0.5,,,,0.5,sell,46077.53,BTC-23FEB24-45000-P,60.32,,0.06333695,0.0635,3,1704844315211,279036594,259
1.0,,,,1.0,buy,46067.65,BTC-23FEB24-41000-P,62.55,,0.03334293,0.0335,2,1704844301271,279036569,446
0.1,,,,0.1,sell,46050.65,BTC-11JAN24-43500-P,116.91,,0.00824181,0.008,3,1704844285115,279036531,44
1.0,,,,1.0,buy,46058.28,BTC-23FEB24-42000-P,61.65,,0.03956907,0.0395,2,1704844266248,279036515,337
0.4,,,,0.4,buy,46061.25,BTC-26JAN24-48000-C,63.53,,0.03882434,0.0385,2,1704844240872,279036489,2702
0.1,,,,0.1,sell,46040.39,BTC-12JAN24-41000-P,124.6,,0.00550498,0.0055,3,1704844229185,279036466,1416
0.1,,,,0.1,buy,46028.85,BTC-10JAN24-43250-P,131.51,,0.0008426,0.001,3,1704844208257,279036438,108
0.1,,,,0.1,buy,46029.23,BTC-10JAN24-43000-P,138.06,,0.00072481,0.0009,3,1704844199347,279036437,161
4.0,,,,4.0,sell,46029.23,BTC-10JAN24-48500-C,89.14,,0.0004293,0.0003,2,1704844198070,279036432,211
12.5,BLOCK-120609,2,BTC-STRG-10JAN24-45000_48000,12.5,sell,46034.34,BTC-10JAN24-45000-P,69.64,,0.00229112,0.0015,2,1704844186847,279036422,161
12.5,BLOCK-120609,2,BTC-STRG-10JAN24-45000_48000,12.5,sell,46034.34,BTC-10JAN24-48000-C,81.53,,0.00074766,0.0005,2,1704844186847,279036423,250
2.3,,,,2.3,sell,46033.94,BTC-10JAN24-49000-C,97.15,,0.00040644,0.0002,2,1704844186682,279036421,169
1.0,,,,1.0,sell,46034.16,BTC-10JAN24-49500-C,100.62,,0.00037021,0.0001,3,1704844143446,279036394,141
0.4,,,,0.4,buy,46037.84,BTC-12JAN24-36000-P,165.44,,0.00156583,0.0014,3,1704844135762,279036380,1119
