amount,block_trade_id,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.7,,,sell,27263.6,BTC-30JUN23-26000-P,41.11,0.02523209,0.0255,3,1685576615212,256500569,2332
0.1,,,buy,27258.34,BTC-16JUN23-30000-C,42.67,0.00663888,0.0065,1,1685576612603,256500542,266
0.1,,,buy,27245.46,BTC-25AUG23-32000-C,41.76,0.02701046,0.027,3,1685576603346,256500439,111
0.1,,,buy,27245.46,BTC-1JUN23-27500-C,46.33,0.00169708,0.002,1,1685576603296,256500427,266
0.1,,,buy,27245.46,BTC-28JUL23-34000-C,44.46,0.01017248,0.01,2,1685576603115,256500408,241
0.1,,,sell,27245.46,BTC-2JUN23-28000-P,44.42,0.03084096,0.03,2,1685576602705,256500366,359
4.6,,,buy,27231.1,BTC-2JUN23-28500-C,50.74,0.00076381,0.001,3,1685576602489,256500341,1079
2.3,,,sell,27231.1,BTC-9JUN23-27000-P,39.88,0.01959955,0.0195,2,1685576601914,256500277,307
1.0,,,buy,27211.11,BTC-30JUN23-28000-C,38.39,0.0314642,0.0315,1,1685576554540,256500166,2874
0.1,,,sell,27205.94,BTC-1JUN23-26750-P,49.3,0.00095323,0.001,2,1685576398268,256500067,53
0.1,,,buy,27206.18,BTC-3JUN23-27750-C,42.15,0.00580819,0.006,0,1685576394636,256500064,20
0.1,,,buy,27204.49,BTC-9JUN23-26500-P,41.35,0.01328486,0.0135,2,1685576299838,256500023,526
2.8,,,buy,27204.49,BTC-16JUN23-27000-P,41.25,0.02901849,0.0295,2,1685576299566,256500021,193
1.3,,,buy,27199.83,BTC-16JUN23-27000-C,41.34,0.03745371,0.038,1,1685576284339,256500005,80
7.7,,,buy,27200.22,BTC-9JUN23-27000-C,40.1,0.02818049,0.0285,0,1685576197581,256500002,779
0.1,,,buy,27203.44,BTC-30JUN23-24000-P,47.07,0.01138876,0.0115,3,1685575927541,256499880,2156
0.3,,,buy,27200.14,BTC-3JUN23-29000-C,49.99,0.00088865,0.001,1,1685575778201,256499775,31
0.2,,,sell,27189.72,BTC-1JUN23-26500-P,55.38,0.00066801,0.0005,3,1685575745195,256499753,226
0.4,,,buy,27193.4,BTC-29SEP23-28000-C,42.39,0.08694504,0.0865,1,1685575726321,256499734,335
1.0,,,sell,27188.49,BTC-1JUN23-27750-C,45.7,0.00074734,0.0005,2,1685575710330,256499692,188
2.6,,,buy,27169.94,BTC-3JUN23-24500-P,66.49,0.00073012,0.0005,3,1685575395944,256499551,13
2.1,,,sell,27175.65,BTC-28JUL23-19000-P,59.76,0.00574086,0.0055,3,1685574931400,256499270,37
0.3,,,sell,27179.65,BTC-2JUN23-26000-P,50.6,0.00147342,0.001,2,1685574921881,256499240,967
0.2,,,sell,27188.63,BTC-3JUN23-26250-P,47.1,0.00369831,0.0035,3,1685574381899,256498888,27
0.2,,,buy,27198.69,BTC-9JUN23-30000-C,47.17,0.00254357,0.003,0,1685574141992,256498599,682
2.0,,,buy,27200.21,BTC-1JUN23-27000-P,42.63,0.00247621,0.0025,3,1685574093029,256498584,252
5.0,,,buy,27175.24,BTC-30JUN23-27000-C,38.59,0.04800354,0.0475,0,1685573921385,256498230,1927
0.1,,,sell,27171.46,BTC-2JUN23-25000-P,72.42,0.0004147,0.0005,3,1685573605461,256498003,682
0.1,,,buy,27157.44,BTC-9JUN23-24500-P,52.96,0.00344207,0.0035,3,1685573379234,256497754,468
0.2,,,sell,27152.04,BTC-3JUN23-27000-P,41.32,0.01080808,0.0105,3,1685573211346,256497601,28
0.1,,,sell,27148.13,BTC-30JUN23-28000-P,38.18,0.06124574,0.0605,2,1685572541915,256497045,1448
9.9,,,sell,27158.22,BTC-28JUL23-33000-C,43.37,0.01283451,0.0125,3,1685572513759,256497008,248
6.7,,,sell,27155.27,BTC-28JUL23-18000-P,64.19,0.00478821,0.0045,2,1685572472423,256496973,99
0.1,,,buy,27153.64,BTC-30JUN23-31000-C,42.49,0.0091406,0.009,1,1685572464592,256496950,2312
3.6,,,sell,27148.59,BTC-28JUL23-21000-P,52.82,0.00982472,0.0095,2,1685572464020,256496948,116
0.1,,,buy,27148.59,BTC-2JUN23-27250-C,41.09,0.00874575,0.0085,2,1685572463565,256496940,17
0.5,,,sell,27140.38,BTC-30JUN23-36000-C,52.72,0.00220915,0.002,1,1685572443358,256496896,921
0.2,,,sell,27145.79,BTC-30JUN23-22000-P,55.79,0.00627808,0.006,3,1685572350776,256496825,1779
0.1,,,buy,27142.2,BTC-9JUN23-29000-C,41.33,0.00522083,0.005,1,1685572258165,256496755,733
1.0,,,sell,27159.61,BTC-25AUG23-36000-C,46.56,0.01369817,0.0135,0,1685572160395,256496651,27
0.1,,,sell,27154.51,BTC-29DEC23-40000-C,48.14,0.0352477,0.035,1,1685572033904,256496508,945
5.0,,,sell,27156.78,BTC-30JUN23-29000-C,39.11,0.02058632,0.02,3,1685572032005,256496485,2665
6.7,,,sell,27148.45,BTC-28JUL23-20000-P,56.7,0.00777749,0.0075,2,1685571928773,256496437,125
0.1,,,sell,27136.42,BTC-2JUN23-25750-P,56.72,0.00120845,0.001,2,1685571849735,256496367,2
17.0,,,sell,27139.12,BTC-29DEC23-45000-C,51.08,0.02432055,0.024,3,1685571733516,256496341,382
0.1,,,buy,27163.94,BTC-16JUN23-28000-C,40.65,0.02101489,0.021,1,1685571587082,256496095,315
0.2,,,buy,27159.48,BTC-16JUN23-29000-C,41.59,0.01151915,0.0115,0,1685571586905,256496092,252
0.2,,,buy,27128.95,BTC-9JUN23-32000-C,56.59,0.0007326,0.001,3,1685571533136,256495893,751
0.1,,,sell,27129.58,BTC-9JUN23-27500-C,39.06,0.01814113,0.018,1,1685571461111,256495884,442
0.5,,,buy,27128.16,BTC-29DEC23-50000-C,53.86,0.0175004,0.0175,3,1685571448859,256495881,704
0.1,,,buy,27121.23,BTC-16JUN23-27500-P,40.98,0.04023112,0.0405,3,1685571375806,256495874,190
0.2,,,buy,27105.33,BTC-1JUN23-27000-C,43.54,0.00793274,0.008,1,1685570887766,256495530,50
0.1,,,sell,27100.48,BTC-29DEC23-24000-P,46.17,0.07837839,0.077,1,1685570533765,256495392,171
1.5,,,sell,27103.18,BTC-28JUL23-23000-P,47.19,0.01748259,0.0175,2,1685570431585,256495229,204
0.2,,,sell,27080.84,BTC-29MAR24-35000-C,47.2,0.08930963,0.0885,1,1685569780079,256495012,55
0.1,,,buy,27080.45,BTC-29DEC23-25000-P,45.9,0.09336233,0.0925,2,1685569779673,256495011,313
0.4,,,sell,27080.45,BTC-29DEC23-19000-P,51.1,0.02885513,0.0295,3,1685569779581,256495010,234
0.4,,,buy,27080.25,BTC-29DEC23-20000-P,50.0,0.03562141,0.0365,2,1685569736799,256495007,480
1.2,,,sell,27060.34,BTC-28JUL23-25000-P,43.1,0.03283148,0.033,0,1685568964837,256494736,387
1.0,,,buy,27071.88,BTC-3JUN23-24000-P,83.74,0.0006522,0.001,0,1685568710994,256494547,6
0.3,,,buy,27066.81,BTC-2JUN23-27250-P,41.65,0.01418145,0.014,0,1685568645993,256494523,6
5.9,,,sell,27054.24,BTC-16JUN23-27500-C,41.03,0.02692712,0.027,1,1685568556745,256494437,204
1.0,,,sell,27057.71,BTC-25AUG23-25000-P,42.98,0.04544228,0.0455,2,1685568479712,256494278,25
0.2,,,sell,27084.25,BTC-28JUL23-22000-C,49.79,0.20374304,0.2035,2,1685568357988,256493818,3
1.0,,,sell,27090.74,BTC-25AUG23-20000-P,52.06,0.012031,0.0115,2,1685568334011,256493704,21
0.5,,,buy,27106.18,BTC-9JUN23-29500-C,43.62,0.00345905,0.0035,3,1685567845722,256493357,672
0.5,,,sell,27100.88,BTC-1JUN23-28000-C,58.25,0.00065503,0.0005,3,1685567360208,256493276,180
1.0,,,sell,27098.23,BTC-16JUN23-23000-P,55.61,0.0037516,0.0035,2,1685566103214,256492434,161
3.1,,,sell,27100.59,BTC-9JUN23-24000-P,57.46,0.00322175,0.003,3,1685565846627,256492306,570
0.2,,,sell,27108.96,BTC-30JUN23-23000-P,51.3,0.00884831,0.0085,3,1685565200167,256491611,2058
0.3,,,buy,27089.54,BTC-28JUL23-30000-C,41.11,0.02798064,0.0285,1,1685564744926,256490850,693
1.2,,,buy,27067.21,BTC-28JUL23-27000-C,40.78,0.06625087,0.067,0,1685564555915,256490626,187
0.2,,,buy,27067.87,BTC-30JUN23-20000-P,65.77,0.00342249,0.0035,3,1685564554141,256490625,1978
2.1,,,buy,27052.38,BTC-3JUN23-28500-P,45.15,0.05489041,0.0545,1,1685564159572,256490539,6
5.0,,,sell,27058.93,BTC-29SEP23-32000-C,43.99,0.04324378,0.043,2,1685564114530,256490508,492
0.8,,,sell,27061.23,BTC-1JUN23-28500-P,76.45,0.05334472,0.0535,1,1685564035171,256490483,9
0.6,,,sell,27042.75,BTC-29SEP23-30000-C,43.09,0.06046173,0.06,2,1685563884641,256490370,1265
0.1,,,sell,27043.62,BTC-25AUG23-30000-C,41.57,0.04224538,0.042,2,1685563729789,256490284,30
1.8,,,sell,27024.64,BTC-9JUN23-28500-C,41.45,0.00730887,0.0075,0,1685563175308,256489906,485
3.3,,,buy,27024.64,BTC-28JUL23-22000-P,50.08,0.01346079,0.0135,2,1685563175255,256489899,126
1.0,,,buy,27028.75,BTC-29MAR24-28000-P,46.32,0.17256657,0.173,2,1685563170573,256489877,20
1.0,,,sell,27048.93,BTC-28JUL23-14000-P,79.79,0.00175172,0.0015,1,1685563156420,256489795,48
0.9,,,buy,27069.76,BTC-2JUN23-24000-P,94.7,8.968e-05,0.0005,3,1685563122946,256489750,434
0.1,,,sell,27058.96,BTC-9JUN23-26000-P,42.31,0.01046334,0.01,2,1685562739724,256489339,515
0.1,,,buy,27115.98,BTC-28JUL23-32000-C,42.7,0.01674225,0.0165,3,1685562445986,256488874,524
0.1,,,sell,27109.88,BTC-2JUN23-29000-C,56.81,0.00073601,0.0005,3,1685562412193,256488760,1268
0.1,,,sell,27097.08,BTC-16JUN23-25000-P,46.45,0.00992622,0.01,2,1685562321230,256488397,226
0.1,,,buy,27088.2,BTC-16JUN23-25500-P,44.85,0.01323406,0.0135,3,1685562281219,256488340,209
0.1,,,sell,27071.55,BTC-3JUN23-26000-P,50.05,0.00346912,0.0035,2,1685562270634,256488338,20
0.5,,,sell,27073.04,BTC-9JUN23-23000-P,62.29,0.00170726,0.0015,3,1685562186826,256488235,188
2.1,,,buy,27082.75,BTC-16JUN23-22000-P,62.22,0.00242101,0.0025,1,1685562089349,256488162,145
0.1,,,buy,27046.06,BTC-16JUN23-34000-C,54.48,0.00073025,0.001,3,1685561629017,256487756,132
0.4,,,sell,27037.09,BTC-9JUN23-23500-P,58.38,0.00223661,0.002,2,1685561358548,256487642,342
0.5,,,sell,27036.45,BTC-3JUN23-29500-C,54.35,0.00072435,0.0005,1,1685561235524,256487544,11
2.0,,,sell,27038.0,BTC-25AUG23-40000-C,51.07,0.00751267,0.0075,2,1685560842050,256487225,19
4.1,,,buy,27022.06,BTC-28JUL23-46000-C,60.46,0.00122989,0.0015,3,1685560327916,256486765,53
0.1,,,sell,27013.65,BTC-16JUN23-24500-P,48.28,0.00817769,0.008,3,1685559728587,256486323,184
0.1,,,sell,27039.75,BTC-1JUN23-26000-P,62.33,0.00039171,0.0005,3,1685559580281,256486180,125
0.1,,,sell,27043.73,BTC-3JUN23-28500-C,45.36,0.00171261,0.0015,3,1685559552334,256486173,18
0.1,,,buy,27049.57,BTC-2JUN23-29500-C,69.45,0.00024907,0.0005,3,1685559475637,256486158,959
0.1,,,sell,27042.48,BTC-9JUN23-25000-P,47.97,0.00545864,0.005,2,1685559361291,256486102,483
1.2,,,buy,27033.76,BTC-28JUL23-24000-P,44.83,0.02445322,0.0245,0,1685559047316,256485911,289
0.2,,,sell,27059.57,BTC-29SEP23-36000-C,46.97,0.02358731,0.024,2,1685558761107,256485669,118
0.1,,,buy,27079.87,BTC-30JUN23-34000-C,49.19,0.00328989,0.0035,3,1685557458161,256484966,1271
0.1,,,sell,27066.78,BTC-3JUN23-25500-P,58.22,0.00242478,0.0025,2,1685557346552,256484848,12
1.0,,,sell,27046.41,BTC-28JUL23-38000-C,50.41,0.0045243,0.0045,3,1685557169131,256484787,188
0.1,,,sell,27026.64,BTC-28JUL23-28000-P,39.88,0.08210228,0.082,2,1685557140540,256484757,107
0.1,,,sell,27032.47,BTC-29SEP23-28000-P,42.85,0.11530038,0.115,2,1685557083195,256484694,180
38.0,,,buy,27027.69,BTC-30JUN23-40000-C,65.62,0.00121371,0.0015,1,1685557055643,256484650,3076
0.1,,,buy,27054.05,BTC-29SEP23-27000-P,42.99,0.09436533,0.094,0,1685556740409,256484385,213
0.1,,,sell,27064.13,BTC-29SEP23-26000-P,43.33,0.07667495,0.076,2,1685556705998,256484310,286
1.0,,,sell,27067.22,BTC-2JUN23-26250-P,50.06,0.00320743,0.003,2,1685556679241,256484251,8
5.0,,,sell,27030.1,BTC-25AUG23-34000-C,44.99,0.01892876,0.019,1,1685555410909,256482885,97
4.9,,,buy,27040.96,BTC-28JUL23-27000-P,40.97,0.06181097,0.0625,3,1685555326005,256482823,306
0.2,,,sell,27039.41,BTC-28JUL23-31000-C,42.13,0.0213384,0.0215,1,1685555320005,256482820,609
1.0,,,sell,27030.49,BTC-30JUN23-33000-C,46.96,0.00425456,0.0045,1,1685555215313,256482614,1752
0.6,,,sell,27045.83,BTC-25AUG23-31000-C,42.2,0.03418249,0.034,2,1685554910028,256482227,44
1.0,,,buy,27063.55,BTC-2JUN23-27750-C,45.5,0.00368226,0.0035,0,1685554785259,256481885,16
0.1,,,buy,27057.85,BTC-16JUN23-31000-C,45.74,0.00361429,0.0035,3,1685554751439,256481852,286
0.1,,,sell,27047.18,BTC-25AUG23-27000-P,41.54,0.07692828,0.077,2,1685554747764,256481809,18
1.0,,,buy,27036.14,BTC-28JUL23-40000-C,53.75,0.00330964,0.0035,2,1685554729197,256481793,185
2.5,,,buy,27028.34,BTC-28JUL23-26000-P,41.2,0.04581081,0.0455,3,1685554688448,256481680,365
0.1,,,sell,27003.63,BTC-25AUG23-28000-C,41.47,0.06573557,0.066,0,1685554575127,256481314,23
8.4,,,sell,27010.55,BTC-3JUN23-26500-P,47.22,0.00779839,0.008,3,1685554464554,256481166,27
0.1,,,buy,27006.99,BTC-16JUN23-28500-C,41.43,0.01466471,0.0145,0,1685554463020,256481147,197
4.7,,,buy,26999.54,BTC-28JUL23-29000-C,40.25,0.03647595,0.0365,0,1685554356910,256481065,368
0.1,,,sell,26975.32,BTC-3JUN23-26750-C,43.96,0.01962202,0.0195,0,1685554206662,256480953,12
0.1,,,sell,26977.39,BTC-16JUN23-22500-P,57.89,0.00315238,0.003,2,1685554146193,256480890,206
5.6,,,sell,26982.32,BTC-3JUN23-25000-P,65.23,0.00211439,0.002,1,1685554106605,256480855,31
4.3,,,buy,26976.07,BTC-28JUL23-45000-C,58.49,0.00135237,0.0015,3,1685554105096,256480842,55
1.0,,,buy,26932.64,BTC-30JUN23-18000-P,75.27,0.00192895,0.002,1,1685553931863,256480690,1201
0.1,,,sell,26932.64,BTC-9JUN23-22000-P,61.89,0.00091954,0.0005,2,1685553931714,256480689,199
1.0,,,sell,26952.16,BTC-29SEP23-40000-C,50.37,0.0146817,0.0145,2,1685553491137,256480455,1716
0.1,,,sell,26940.82,BTC-9JUN23-26500-C,40.05,0.03486389,0.034,2,1685553388574,256480383,769
0.1,,,sell,26922.45,BTC-25AUG23-26000-C,41.66,0.10028273,0.0995,2,1685553337676,256480317,7
2.0,,,sell,26931.62,BTC-1JUN23-28250-C,67.47,0.00059281,0.0005,3,1685552859382,256479843,138
4.6,,,sell,26946.68,BTC-29SEP23-13000-P,71.09,0.00424623,0.004,3,1685552803743,256479767,314
4.4,,,sell,26946.69,BTC-29SEP23-15000-P,64.71,0.00686679,0.0065,2,1685552800826,256479765,644
0.5,,,buy,26934.76,BTC-1JUN23-26750-C,46.01,0.01132476,0.0115,3,1685552246859,256479254,14
0.8,,,buy,26905.8,BTC-16JUN23-26500-P,41.72,0.02656768,0.0265,0,1685551939553,256478748,219
0.6,,,sell,26938.39,BTC-25AUG23-29000-C,41.53,0.05186452,0.052,2,1685551916665,256478611,25
1.3,,,buy,26962.04,BTC-29SEP23-27000-C,43.49,0.10073854,0.1015,2,1685551670040,256478259,331
1.1,,,buy,26952.47,BTC-30JUN23-50000-C,83.78,0.00042486,0.0005,3,1685551532652,256478120,1469
4.0,,,sell,26960.14,BTC-2JUN23-26500-C,49.52,0.02335749,0.0235,3,1685550607258,256477325,592
4.0,,,buy,26949.38,BTC-3JUN23-26500-C,46.4,0.02549085,0.0255,1,1685550567429,256477290,2
1.4,,,sell,26964.27,BTC-25AUG23-23000-P,45.94,0.02774755,0.0275,1,1685549704507,256476317,26
0.3,,,buy,26954.97,BTC-30JUN23-26000-C,41.88,0.06713636,0.0675,1,1685549616476,256476161,1260
0.3,,,sell,26936.39,BTC-9JUN23-33000-C,59.76,0.00046693,0.0005,3,1685549418329,256475677,145
0.3,,,sell,26893.82,BTC-16JUN23-26000-P,43.67,0.02053467,0.021,0,1685549357769,256475455,238
0.1,,,buy,26890.22,BTC-2JUN23-26750-C,48.0,0.01519025,0.0155,3,1685549356217,256475444,15
0.2,,,sell,26873.28,BTC-30JUN23-21000-P,60.12,0.00514886,0.005,3,1685549340147,256475377,1514
7.2,,,buy,26873.28,BTC-29SEP23-29000-C,43.13,0.07032981,0.07,3,1685549339722,256475368,307
2.0,,,buy,26859.14,BTC-25AUG23-22000-P,47.69,0.02160627,0.0215,0,1685549307739,256475266,15
1.0,,,buy,26875.05,BTC-29SEP23-50000-C,58.45,0.00555373,0.006,0,1685549270159,256475154,846
18.9,,,sell,26882.97,BTC-16JUN23-33000-C,53.0,0.00138771,0.0015,3,1685549212397,256475000,131
5.0,,,sell,26912.23,BTC-29DEC23-25000-C,45.89,0.17919889,0.179,2,1685549066851,256474751,311
0.1,,,buy,26923.21,BTC-16JUN23-28000-P,42.71,0.05728171,0.0585,2,1685548924249,256474587,136
0.1,,,sell,26930.52,BTC-9JUN23-25500-P,44.94,0.00849251,0.008,0,1685548879538,256474513,356
8.0,,,buy,26904.69,BTC-30JUN23-35000-C,51.5,0.00242553,0.0025,3,1685548608881,256473957,3811
0.1,,,sell,26929.41,BTC-28JUL23-35000-C,46.22,0.00800893,0.0075,2,1685548541141,256473853,210
1.2,,,sell,26936.4,BTC-3JUN23-27500-C,44.09,0.00701312,0.007,3,1685548459580,256473781,19
1.0,,,buy,26921.29,BTC-25AUG23-21000-P,50.24,0.016515,0.0165,0,1685548145795,256473169,16
1.0,,,buy,26928.91,BTC-29SEP23-17000-P,59.95,0.01042799,0.011,0,1685548130483,256473151,479
1.0,,,sell,26937.3,BTC-25AUG23-38000-C,48.88,0.00956377,0.0095,2,1685548112693,256473134,13
2.0,,,sell,26958.71,BTC-16JUN23-23500-P,52.82,0.00514881,0.005,1,1685547784062,256472504,150
2.3,,,sell,26941.79,BTC-29SEP23-21000-P,49.78,0.02562883,0.0255,1,1685547475415,256472132,402
0.2,,,buy,26938.28,BTC-29SEP23-37000-C,47.76,0.020533,0.0205,3,1685547468022,256472115,121
0.4,,,sell,26965.76,BTC-29MAR24-40000-C,48.93,0.0608324,0.06,3,1685547298060,256471784,113
2.0,,,sell,26952.85,BTC-29DEC23-75000-C,64.81,0.00624067,0.006,2,1685547288427,256471731,93
12.5,76849,BTC-PS-29SEP23-15000_12000,sell,26936.06,BTC-29SEP23-12000-P,74.59,0.00327052,0.0031,0,1685547239043,256471521,232
0.2,,,buy,26953.37,BTC-2JUN23-24500-P,73.37,0.00047037,0.0005,3,1685547154136,256471302,454
0.2,,,buy,26966.9,BTC-29DEC23-26000-P,46.2,0.11072157,0.113,0,1685547111894,256471261,153
0.5,,,sell,26968.93,BTC-29DEC23-16000-P,57.86,0.01761468,0.018,1,1685546451357,256470394,237
0.5,,,sell,26954.58,BTC-29DEC23-14000-P,62.39,0.01178695,0.012,3,1685546332584,256470266,94
2.7,,,sell,26992.17,BTC-29SEP23-16000-P,62.53,0.00841145,0.0085,3,1685545672437,256468976,433
1.0,,,buy,27087.03,BTC-29DEC23-28000-C,45.58,0.12747798,0.1295,0,1685544953484,256467411,191
0.1,,,sell,27044.46,BTC-25AUG23-19000-P,55.42,0.0095668,0.0095,0,1685544586141,256466707,5
0.1,,,buy,27054.24,BTC-29MAR24-27000-P,46.57,0.15399939,0.1535,2,1685544558449,256466629,22
3.0,,,buy,27070.5,BTC-29MAR24-55000-C,54.48,0.02491802,0.026,2,1685544477325,256466364,75
1.7,,,buy,26972.92,BTC-29DEC23-37000-C,47.31,0.0455779,0.0465,2,1685544152620,256465184,66
0.5,,,buy,26952.76,BTC-29DEC23-60000-C,59.48,0.01049604,0.011,0,1685543986361,256464777,560
0.1,,,sell,26955.09,BTC-30JUN23-15000-P,85.92,0.00090478,0.0005,2,1685543784742,256464289,973
0.1,,,sell,26951.09,BTC-30JUN23-16000-P,84.65,0.0012366,0.001,2,1685543777084,256464264,983
0.1,,,buy,26955.19,BTC-29SEP23-14000-P,68.8,0.00541878,0.0055,3,1685543761473,256464203,286
2.0,,,buy,26931.57,BTC-30JUN23-19000-P,71.51,0.00279879,0.003,1,1685543713596,256464092,1311
1.0,,,buy,26905.72,BTC-30JUN23-25000-C,43.82,0.09249918,0.0925,2,1685543474100,256463075,1916
6.8,,,buy,26892.26,BTC-30JUN23-38000-C,59.0,0.00136769,0.0015,3,1685543451057,256463021,940
3.7,,,buy,26883.23,BTC-25AUG23-33000-C,44.02,0.02161178,0.022,2,1685543344419,256462566,21
2.8,,,buy,26891.58,BTC-29SEP23-24000-P,45.12,0.05082082,0.051,1,1685543302285,256462365,392
1.0,,,buy,26886.8,BTC-1JUN23-25500-P,68.44,0.00046327,0.0005,3,1685543264908,256462146,55
1.0,,,sell,26890.96,BTC-25AUG23-26000-P,42.0,0.06175865,0.062,0,1685543137662,256461560,27
9.3,,,sell,26871.21,BTC-29SEP23-25000-P,44.06,0.06442373,0.064,0,1685542769009,256459562,476
1.0,,,buy,26860.45,BTC-29SEP23-18000-P,56.21,0.01330398,0.013,1,1685542767260,256459466,609
1.0,,,buy,26860.45,BTC-29MAR24-26000-P,46.97,0.13791094,0.138,0,1685542766652,256459395,30
0.1,,,sell,26911.31,BTC-29MAR24-41000-C,49.32,0.05531093,0.056,2,1685542761901,256459015,34
2.0,,,buy,26910.19,BTC-29MAR24-15000-P,57.34,0.02215075,0.0225,0,1685542759873,256458886,80
0.1,,,buy,26936.2,BTC-9JUN23-27500-P,41.02,0.03490764,0.036,1,1685542753260,256458196,230
0.1,,,sell,26936.2,BTC-29DEC23-32000-C,44.96,0.07785279,0.0775,3,1685542752443,256458057,109
1.5,,,buy,26966.32,BTC-16JUN23-43000-P,118.94,0.59050937,0.594,1,1685542752220,256458004,3
0.1,,,buy,27050.53,BTC-29SEP23-19000-P,54.28,0.01597769,0.016,0,1685542198872,256456737,836
0.1,,,sell,27057.66,BTC-30JUN23-23000-C,52.18,0.16085333,0.161,2,1685542159533,256456669,1082
0.1,,,sell,27088.72,BTC-30JUN23-17000-P,81.38,0.00178467,0.0015,1,1685541729177,256455700,921
1.1,,,buy,27131.6,BTC-29SEP23-22000-P,48.33,0.03082714,0.031,3,1685541252271,256454541,296
0.3,,,sell,27176.82,BTC-1JUN23-27750-P,38.51,0.02229256,0.022,3,1685540483834,256452960,144
3.5,,,buy,27142.61,BTC-29SEP23-34000-C,45.35,0.03237476,0.0325,3,1685540245119,256452690,296
1.0,,,sell,27083.08,BTC-30JUN23-18000-C,80.0,0.33910188,0.3395,2,1685537687311,256449481,146
2.0,,,buy,27094.85,BTC-30JUN23-30000-P,40.58,0.11886438,0.118,0,1685537024627,256449051,486
1.0,,,sell,27091.59,BTC-25AUG23-24000-P,44.52,0.03534291,0.035,2,1685537008553,256449042,45
0.9,,,sell,27077.78,BTC-29DEC23-33000-C,45.28,0.07130432,0.0705,3,1685536657787,256448616,154
3.2,,,buy,27078.75,BTC-29DEC23-22000-P,48.61,0.05492479,0.0555,0,1685536655099,256448594,212
2.0,,,buy,27092.74,BTC-29DEC23-31000-P,44.82,0.21725318,0.217,0,1685536032983,256448057,19
