amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,89121.0,BTC-27MAR26-84000-P,40.0,,0.03449854,0.0345,0,1769558329353,410240251,995
0.1,,,,,,0.1,sell,89121.0,BTC-27MAR26-88000-P,38.81,,0.05158314,0.0515,0,1769558329351,410240250,792
0.1,,,,,,0.1,sell,89120.02,BTC-28JAN26-89000-P,32.11,,0.00344418,0.0032,2,1769558310463,410240214,48
0.1,,,,,,0.1,sell,89115.54,BTC-27MAR26-120000-C,41.18,,0.00303376,0.003,3,1769558269413,410240151,3039
0.5,,,,,,0.5,buy,89116.33,BTC-31JAN26-85000-P,44.54,,0.00289923,0.0027,2,1769558268209,410240142,10
0.2,,,,,,0.2,sell,89116.25,BTC-31JAN26-86000-P,42.32,,0.00430507,0.004,3,1769558256672,410240139,9
1.0,,,,,,1.0,buy,89137.09,BTC-28JAN26-84000-P,86.19,,7.9e-06,0.0001,3,1769558205150,410240107,109
0.1,,,,,,0.1,buy,89135.82,BTC-28JAN26-88000-P,38.67,,0.00080451,0.0008,0,1769558203531,410240106,194
0.2,,,,,,0.2,buy,89154.34,BTC-30JAN26-89000-P,39.71,,0.01159854,0.0115,0,1769558173599,410240098,679
0.9,,,,,,0.9,buy,89183.42,BTC-6FEB26-93000-P,36.78,,0.04992944,0.05,3,1769558122253,410240009,50
0.1,,,,,,0.1,sell,89183.42,BTC-6FEB26-89000-C,37.19,,0.02549941,0.0255,2,1769558122084,410240006,105
0.1,,,,,,0.1,sell,89183.42,BTC-6FEB26-88000-C,37.75,,0.03198833,0.032,2,1769558122061,410240005,71
0.3,,,,,,0.3,buy,89183.49,BTC-27FEB26-95000-P,35.99,,0.08019447,0.08,0,1769558122047,410240004,524
0.1,,,,,,0.1,buy,89183.42,BTC-6FEB26-90000-P,36.66,,0.02761471,0.0275,0,1769558122045,410240003,378
0.1,,,,,,0.1,buy,89183.49,BTC-30JAN26-86000-P,44.51,,0.00283442,0.0027,0,1769558122037,410240000,2954
0.1,,,,,,0.1,sell,89190.45,BTC-27MAR26-85000-P,39.67,,0.03797947,0.038,0,1769558115539,410239971,10090
0.5,,,,,,0.5,sell,89202.89,BTC-30JAN26-94000-C,42.75,,0.00097533,0.001,2,1769558046684,410239933,3228
0.1,,,,,,0.1,buy,89212.34,BTC-27MAR26-150000-C,50.88,,0.00048447,0.0005,3,1769558018909,410239910,2993
0.1,,,,,,0.1,sell,89212.2,BTC-13FEB26-80000-P,44.04,,0.00530388,0.005,3,1769558014056,410239909,387
0.1,,,,,,0.1,buy,89222.24,BTC-30JAN26-90000-P,39.16,,0.01704124,0.017,0,1769557916385,410239869,4029
0.1,,,,,,0.1,buy,89286.64,BTC-13FEB26-75000-P,51.03,,0.00216124,0.0021,2,1769557913449,410239862,31
0.1,,,,,,0.1,sell,89286.64,BTC-6FEB26-85000-C,39.78,,0.05731961,0.057,0,1769557913231,410239846,9
0.1,,,,,,0.1,sell,89286.64,BTC-30JAN26-93000-C,41.02,,0.00173356,0.0018,2,1769557913115,410239837,650
0.1,,,,,,0.1,sell,89318.52,BTC-27FEB26-140000-C,53.1,,0.00014231,0.0001,3,1769557827570,410239755,307
0.1,,,,,,0.1,buy,89319.47,BTC-27FEB26-86000-P,38.12,,0.02552982,0.0255,3,1769557801849,410239745,1172
5.0,,,,,,5.0,buy,89325.02,BTC-27MAR26-112000-C,39.19,,0.00619873,0.0065,0,1769557747196,410239685,339
1.1,,,,,,1.1,buy,89357.58,BTC-29JAN26-86000-P,47.86,,0.00125982,0.0012,3,1769557737467,410239677,65
0.3,,,,,,0.3,buy,89392.43,BTC-29JAN26-80000-P,74.93,,7.502e-05,0.0001,3,1769557707163,410239400,42
0.1,,,,,,0.1,sell,89355.81,BTC-27MAR26-90000-P,38.3,,0.0609379,0.0605,2,1769557585685,410239260,4876
0.1,,,,,,0.1,sell,89346.89,BTC-27FEB26-80000-P,41.92,,0.01050494,0.0105,3,1769557585656,410239259,1547
16.3,,,,,,16.3,sell,89346.89,BTC-27MAR26-80000-P,41.74,,0.02222261,0.022,2,1769557585603,410239258,4199
0.5,,,,,,0.5,sell,89333.52,BTC-28JAN26-92000-C,46.12,,9.57e-05,0.0001,3,1769557576582,410239236,157
10.8,,,,,,10.8,sell,89317.1,BTC-30JAN26-97000-C,51.92,,0.00043445,0.0004,1,1769557513640,410239204,628
2.4,,,,,,2.4,sell,89316.85,BTC-27FEB26-45000-P,83.2,,0.0001452,0.0001,3,1769557494893,410239200,100
0.3,,,,,,0.3,buy,89293.65,BTC-13FEB26-90000-P,36.78,,0.03415403,0.034,2,1769557435457,410239091,39
0.1,,,,,,0.1,buy,89296.21,BTC-27FEB26-60000-P,62.97,,0.00070205,0.0007,1,1769557399241,410239065,706
0.1,,,,,,0.1,buy,89288.9,BTC-27FEB26-50000-P,76.24,,0.00028144,0.0002,3,1769557382143,410239057,418
0.1,,,,,,0.1,sell,89288.83,BTC-27MAR26-86000-P,39.28,,0.04169718,0.0415,3,1769557368361,410239055,874
0.1,,,,BTC-PCAL-6FEB26_30JAN26-95000,410239042,0.1,sell,89292.3,BTC-6FEB26-95000-P,36.47,,0.06711219,0.067,2,1769557361308,410239044,121
0.1,,,,BTC-PCAL-6FEB26_30JAN26-95000,410239042,0.1,buy,89292.3,BTC-30JAN26-95000-P,47.91,,0.06399096,0.0642,2,1769557361308,410239043,1519
1.7,,,,,,1.7,buy,89375.29,BTC-27FEB26-90000-C,37.32,,0.04079323,0.0415,1,1769557238452,410238923,1201
10.9,,,,,,10.9,buy,89378.45,BTC-27FEB26-89000-P,36.66,,0.03836176,0.038,3,1769557230449,410238920,14
0.1,,,,,,0.1,buy,89358.74,BTC-6FEB26-78000-P,52.04,,0.0015945,0.0016,2,1769557204667,410238914,60
0.5,,,,,,0.5,sell,89362.85,BTC-30JAN26-96000-C,47.89,,0.00055102,0.0005,3,1769557185063,410238889,3098
0.3,,,,,,0.3,buy,89393.34,BTC-28JAN26-90000-C,36.81,,0.0017924,0.0019,1,1769557103036,410238713,260
2.2,,,,,,2.2,buy,89361.66,BTC-30JAN26-95000-C,45.95,,0.00076307,0.0008,1,1769557090017,410238683,3559
0.1,,,,,,0.1,sell,89327.71,BTC-29JAN26-92000-C,41.02,,0.00160235,0.0015,2,1769557085069,410238677,89
0.5,,,,,,0.5,sell,89327.71,BTC-29JAN26-94000-C,46.06,,0.00042491,0.0004,1,1769557085064,410238676,84
0.3,,,,,,0.3,buy,89306.27,BTC-27FEB26-89000-C,37.39,,0.04599348,0.0465,0,1769556963569,410238589,34
0.2,,,,,,0.2,buy,89334.72,BTC-26JUN26-130000-C,42.6,,0.01466482,0.0145,1,1769556942868,410238583,1259
3.3,,,,,,3.3,sell,89334.86,BTC-28JAN26-86000-P,57.44,,0.00013321,0.0001,3,1769556939952,410238577,241
0.1,,,,,,0.1,sell,89334.88,BTC-27FEB26-87000-C,37.03,,0.05926568,0.0585,0,1769556931491,410238572,6
0.1,,,,,,0.1,buy,89358.3,BTC-27FEB26-98000-C,36.16,,0.0120031,0.012,0,1769556834777,410238450,1391
0.3,,,,,,0.3,sell,89388.28,BTC-6FEB26-89000-P,36.53,,0.02103562,0.0205,3,1769556796435,410238415,166
0.1,,,,,,0.1,buy,89403.87,BTC-30JAN26-99000-C,56.07,,0.00018883,0.0002,0,1769556585095,410238261,372
0.1,,,,,,0.1,buy,89377.18,BTC-6FEB26-92000-C,36.12,,0.01228643,0.012,1,1769556539470,410238144,248
0.1,,,,,,0.1,sell,89377.18,BTC-27FEB26-70000-P,51.61,,0.00251232,0.0026,2,1769556539407,410238134,1042
