amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,118008.79,BTC-25JUL25-117000-P,34.56,,0.01378366,0.0135,2,1752883189557,376684459,762
0.1,,,,,,0.1,sell,118008.79,BTC-25JUL25-118000-P,33.84,,0.01763038,0.017,2,1752883189557,376684460,715
0.2,,,,,,0.2,sell,118010.12,BTC-29AUG25-90000-P,45.81,,0.00205133,0.0019,2,1752883140054,376684454,1102
0.1,,,,,,0.1,sell,117996.59,BTC-1AUG25-132000-C,40.58,,0.00300886,0.0029,3,1752883059306,376684422,133
0.1,,,,,,0.1,buy,117998.0,BTC-25JUL25-128000-C,41.38,,0.00184848,0.0018,1,1752883031393,376684420,148
2.0,,,,BTC-PBUT-26SEP25-80000_90000_100000,376684416,2.0,buy,117997.41,BTC-26SEP25-80000-P,50.16,,0.00217858,0.0023,0,1752883021313,376684418,2789
2.0,,,,BTC-PBUT-26SEP25-80000_90000_100000,376684416,2.0,buy,117997.41,BTC-26SEP25-100000-P,41.06,,0.0134377,0.0136,0,1752883021313,376684417,2357
4.0,,,,BTC-PBUT-26SEP25-80000_90000_100000,376684416,4.0,sell,117997.41,BTC-26SEP25-90000-P,43.89,,0.00514793,0.005,0,1752883021313,376684419,2142
0.1,,,,,,0.1,buy,117998.26,BTC-25JUL25-122000-C,36.64,,0.00730246,0.0075,0,1752882966408,376684411,2456
0.1,,,,,,0.1,buy,117996.83,BTC-25JUL25-117000-C,34.64,,0.02372294,0.0235,3,1752882927821,376684409,646
0.2,,,,,,0.2,sell,117976.98,BTC-1AUG25-112000-P,37.45,,0.00919416,0.009,2,1752882892970,376684382,217
3.9,,,,,,3.9,buy,117981.27,BTC-20JUL25-118000-P,15.63,,0.00376099,0.0037,1,1752882877573,376684376,334
0.5,,,,,,0.5,sell,118001.28,BTC-25JUL25-126000-C,39.8,,0.00286705,0.0029,2,1752882857187,376684359,1692
0.7,,,,,,0.7,buy,118025.58,BTC-20JUL25-118000-C,15.85,,0.00414457,0.0041,1,1752882753423,376684324,283
0.5,,,,,,0.5,buy,118049.23,BTC-19JUL25-117000-P,27.49,,0.00046081,0.0006,0,1752882740516,376684308,740
0.1,,,,,,0.1,buy,118071.44,BTC-20JUL25-114000-P,30.72,,0.00021739,0.0002,3,1752882709387,376684239,40
0.9,,,,,,0.9,sell,118066.75,BTC-20JUL25-117000-P,17.6,,0.00114428,0.0011,3,1752882705735,376684225,213
1.0,,,,,,1.0,sell,118052.65,BTC-26SEP25-125000-C,39.49,,0.04990272,0.05,0,1752882678504,376684193,2769
1.0,,,,,,1.0,sell,118048.84,BTC-19JUL25-116500-P,27.47,,0.00022158,0.0002,2,1752882669168,376684172,15
2.0,,,,,,2.0,sell,118047.57,BTC-1AUG25-140000-C,45.81,,0.00108661,0.001,2,1752882650934,376684168,157
1.0,,,,,,1.0,sell,118038.17,BTC-19JUL25-117000-C,27.66,,0.00933725,0.0095,1,1752882629511,376684158,73
0.2,,,,,,0.2,buy,118030.49,BTC-19JUL25-118000-P,21.85,,0.00225098,0.0025,2,1752882613637,376684148,304
2.5,,,,,,2.5,sell,118029.09,BTC-21JUL25-106000-P,63.79,,0.00033269,0.0003,1,1752882600967,376684146,45
0.1,,,,,,0.1,buy,118023.27,BTC-26SEP25-160000-C,44.42,,0.00654259,0.0065,1,1752882528117,376684113,2199
1.2,,,,,,1.2,sell,118014.01,BTC-21JUL25-117000-P,23.09,,0.00402164,0.0037,2,1752882517839,376684061,126
1.0,,,,,,1.0,sell,118014.01,BTC-20JUL25-115000-P,25.81,,0.00036223,0.0003,2,1752882517814,376684059,98
5.0,,,,,,5.0,buy,117995.82,BTC-26DEC25-100000-C,43.13,,0.2176786,0.2175,3,1752882516372,376684005,2100
10.0,,,,,,10.0,sell,117996.57,BTC-25JUL25-119000-P,34.74,,0.02222502,0.022,2,1752882516269,376683970,491
0.1,,,,,,0.1,buy,117996.57,BTC-1AUG25-130000-C,39.51,,0.00409746,0.004,0,1752882516239,376683942,315
0.1,,,,,,0.1,sell,117936.43,BTC-25JUL25-110000-P,42.0,,0.00246545,0.0025,2,1752882392423,376683753,1637
0.5,,,,,,0.5,buy,117936.43,BTC-29AUG25-122000-C,37.87,,0.03902749,0.039,3,1752882392276,376683752,1687
0.1,,,,,,0.1,sell,117938.75,BTC-21JUL25-113000-P,32.38,,0.0007144,0.0005,2,1752882112288,376683713,4
0.1,,,,,,0.1,sell,117927.62,BTC-21JUL25-124000-C,30.59,,0.00025234,0.0002,3,1752882079289,376683711,20
0.5,,,,,,0.5,sell,117926.83,BTC-25JUL25-112000-P,38.25,,0.00396744,0.0037,2,1752882077441,376683709,931
0.1,,,,,,0.1,buy,117933.43,BTC-19JUL25-108000-P,119.65,,1.666e-05,0.0001,3,1752881988868,376683688,137
0.4,,,,,,0.4,sell,117934.06,BTC-19JUL25-119500-C,26.74,,0.00018904,0.0002,3,1752881877721,376683567,86
0.1,,,,,,0.1,sell,117925.3,BTC-1AUG25-90000-P,62.41,,0.00053282,0.0004,3,1752881812289,376683519,202
1.0,,,,,,1.0,buy,117977.78,BTC-20JUL25-132000-C,74.05,,1.192e-05,0.0001,3,1752881659469,376683469,6
0.5,,,,,,0.5,buy,117978.76,BTC-25JUL25-125000-C,39.41,,0.00360653,0.0038,0,1752881651197,376683468,2637
0.2,,,,,,0.2,buy,117986.33,BTC-25JUL25-111000-P,41.37,,0.00308146,0.0033,0,1752881621901,376683465,525
24.6,,,,,,24.6,buy,117965.73,BTC-20JUL25-130000-C,65.14,,4.389e-05,0.0001,3,1752881515887,376683409,39
0.2,,,,,,0.2,sell,117956.33,BTC-19JUL25-116000-P,32.51,,0.00021102,0.0002,3,1752881492370,376683398,292
0.2,,,,,,0.2,buy,117941.96,BTC-27MAR26-120000-C,44.63,,0.16081689,0.1625,0,1752881449542,376683348,371
0.4,,,,,,0.4,sell,117930.22,BTC-26DEC25-170000-C,46.26,,0.0252058,0.0255,1,1752881440053,376683342,1805
30.0,,,,,,30.0,buy,117931.11,BTC-25JUL25-140000-C,58.36,,0.00025064,0.0004,0,1752881420880,376683337,2410
0.1,,,,,,0.1,buy,117915.61,BTC-19JUL25-117500-P,25.54,,0.00148818,0.0017,1,1752881412477,376683333,164
2.8,,,,,,2.8,sell,117911.04,BTC-20JUL25-104000-P,90.53,,9.794e-05,0.0002,1,1752881355874,376683319,60
6.4,,,,,,6.4,sell,117903.33,BTC-20JUL25-106000-P,78.38,,9.924e-05,0.0002,1,1752881341320,376683311,61
0.3,,,,,,0.3,sell,117895.85,BTC-8AUG25-113000-P,37.29,,0.01690169,0.0165,2,1752881330928,376683300,24
1.1,,,,,,1.1,buy,117890.25,BTC-29AUG25-118000-C,37.76,,0.05381279,0.0535,3,1752881303875,376683299,1194
2.3,,,,,,2.3,sell,117894.42,BTC-19JUL25-118000-C,20.77,,0.00213132,0.0022,2,1752881293265,376683297,193
0.2,,,,,,0.2,sell,117895.92,BTC-20JUL25-108000-P,66.23,,0.00010669,0.0002,1,1752881286511,376683296,33
0.1,,,,,,0.1,sell,117885.29,BTC-26DEC25-220000-C,49.16,,0.00648186,0.006,3,1752881232613,376683287,582
0.1,,,,,,0.1,sell,117885.29,BTC-29AUG25-145000-C,41.98,,0.00591399,0.0055,3,1752881231893,376683286,947
0.1,,,,,,0.1,sell,117885.29,BTC-29AUG25-160000-C,47.04,,0.00221574,0.0021,0,1752881231889,376683285,685
0.1,,,,,,0.1,buy,117909.19,BTC-1AUG25-131000-C,40.29,,0.00348576,0.0034,3,1752881189673,376683240,58
5.2,,,,,,5.2,buy,117937.75,BTC-19JUL25-110000-P,96.11,,2.104e-05,0.0001,3,1752881141620,376683213,73
0.3,,,,,,0.3,sell,117939.31,BTC-19JUL25-112000-P,74.0,,4.385e-05,0.0001,3,1752881109628,376683209,421
