amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,77370.97,BTC-28APR26-73000-C,63.45,,0.05647284,0.0565,3,1777334397447,427348012,45
0.1,,,,,,0.1,buy,77372.34,BTC-29APR26-73000-C,0.0,,0.056741,0.0565,3,1777334387696,427348008,25
0.1,,,,,,0.1,buy,77375.33,BTC-26MAR27-92000-C,44.1,,0.11061945,0.111,3,1777334362031,427348002,24
2.1,,,,,,2.1,buy,77391.32,BTC-25SEP26-78000-C,41.91,,0.10684657,0.107,1,1777334228278,427347882,2202
0.1,,,,,,0.1,buy,77391.32,BTC-29MAY26-78000-C,38.84,,0.04193427,0.042,0,1777334228255,427347880,981
0.3,,,,,,0.3,buy,77395.55,BTC-30APR26-78500-P,35.73,,0.02020529,0.02,2,1777334199984,427347809,16
0.1,,,,,,0.1,buy,77395.92,BTC-26JUN26-60000-P,51.49,,0.00946463,0.0095,3,1777334177325,427347778,4728
1.0,,,,,,1.0,sell,77400.32,BTC-29MAY26-70000-P,43.22,,0.01470276,0.0145,2,1777334164158,427347768,1728
0.5,,,,,,0.5,buy,77411.89,BTC-30APR26-73000-P,48.77,,0.00106031,0.0011,3,1777334156786,427347759,93
0.1,,,,,,0.1,sell,77412.03,BTC-15MAY26-72000-P,41.61,,0.01072114,0.0105,2,1777334137721,427347740,98
1.0,,,,,,1.0,buy,77430.53,BTC-1MAY26-81000-C,38.61,,0.00200026,0.002,0,1777334094976,427347642,596
0.3,,,,,,0.3,sell,77408.29,BTC-28APR26-78500-P,33.52,,0.01447977,0.0145,2,1777334087356,427347635,33
0.1,,,,,,0.1,buy,77408.29,BTC-29MAY26-81000-C,37.85,,0.02592161,0.026,0,1777334087245,427347613,1021
0.2,,,,,,0.2,buy,77405.16,BTC-31JUL26-110000-C,39.5,,0.00405257,0.004,2,1777334047932,427347477,42
0.3,,,,,,0.3,sell,77339.51,BTC-1MAY26-75000-P,41.59,,0.00514944,0.005,3,1777334046949,427347473,487
1.8,,,,,,1.8,sell,77339.51,BTC-30APR26-77500-P,35.77,,0.01294215,0.0125,3,1777334046678,427347461,42
0.1,,,,,,0.1,buy,77339.51,BTC-28APR26-78000-C,30.42,,0.00075211,0.0009,0,1777334046611,427347459,144
0.5,,,,,,0.5,sell,77330.58,BTC-1MAY26-73000-P,46.44,,0.00195433,0.002,3,1777334046541,427347452,501
0.1,,,,,,0.1,buy,77339.51,BTC-29MAY26-94000-C,37.99,,0.00206314,0.002,3,1777334046536,427347451,626
1.0,,,,,,1.0,buy,77339.51,BTC-15MAY26-77000-C,38.42,,0.03523938,0.0355,0,1777334046529,427347450,22
