amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,,0.5,buy,115374.89,BTC-26SEP25-108000-P,35.18,0.01455204,0.0145,2,1755993575889,381643963,1070
0.5,,,,,0.5,buy,115380.09,BTC-29AUG25-116000-C,30.57,0.01281925,0.013,1,1755993497532,381643949,2476
0.9,,,,,0.9,buy,115368.74,BTC-29AUG25-115000-C,31.05,0.01728587,0.0175,0,1755993343023,381643938,1707
0.9,,,,,0.9,buy,115367.86,BTC-5SEP25-125000-C,33.04,0.00317033,0.0031,1,1755993315605,381643930,284
0.1,,,,,0.1,buy,115358.93,BTC-12SEP25-130000-C,35.27,0.00320938,0.0031,0,1755993310006,381643879,70
0.1,,,,,0.1,sell,115354.22,BTC-25AUG25-115000-P,23.58,0.00443035,0.0041,2,1755993216634,381643844,98
0.1,,,,,0.1,buy,115350.48,BTC-24AUG25-116000-C,18.61,0.00050558,0.0005,1,1755993175694,381643806,365
0.1,,,,,0.1,buy,115332.38,BTC-12SEP25-117000-C,32.36,0.02538875,0.0255,0,1755993151482,381643785,106
0.1,,,,,0.1,buy,115332.38,BTC-12SEP25-115000-C,32.55,0.03385577,0.034,0,1755993151462,381643784,23
0.1,,,,,0.1,buy,115332.38,BTC-24AUG25-115000-C,21.74,0.00401551,0.0044,1,1755993151444,381643772,210
0.1,,,,,0.1,buy,115331.86,BTC-24AUG25-115000-P,20.74,0.0010205,0.0013,2,1755993150073,381643713,253
0.3,,,,,0.3,sell,115323.51,BTC-26AUG25-110000-P,38.82,0.0006573,0.0008,3,1755993141953,381643693,26
0.1,,,,,0.1,buy,115319.12,BTC-26SEP25-140000-C,38.42,0.00302576,0.003,0,1755993122970,381643677,5665
1.0,,,,,1.0,buy,115330.05,BTC-26AUG25-111000-P,35.51,0.00083019,0.0011,1,1755993111499,381643614,34
1.0,,,,,1.0,buy,115321.03,BTC-31OCT25-120000-C,35.57,0.05078076,0.051,1,1755993109681,381643606,2151
0.2,,,,,0.2,sell,115312.53,BTC-25AUG25-116000-P,23.99,0.00929166,0.009,2,1755993108610,381643601,90
1.0,,,,,1.0,buy,115311.9,BTC-31OCT25-118000-C,35.65,0.05831484,0.0585,1,1755993108471,381643599,607
0.1,,,,,0.1,buy,115312.53,BTC-26SEP25-110000-C,34.63,0.07341448,0.0735,0,1755993108342,381643590,5133
0.1,,,,,0.1,sell,115312.53,BTC-29AUG25-117000-P,30.25,0.02208048,0.022,2,1755993108333,381643588,549
0.1,,,,,0.1,buy,115312.53,BTC-12SEP25-119000-C,32.19,0.01862158,0.0185,0,1755993108322,381643587,7
0.1,,,,,0.1,sell,115311.9,BTC-31OCT25-118000-P,35.66,0.0647716,0.065,2,1755993108315,381643585,286
0.1,,,,,0.1,sell,115311.9,BTC-31OCT25-120000-P,35.56,0.07429612,0.0745,2,1755993108310,381643584,497
1.0,,,,,1.0,buy,115312.53,BTC-5SEP25-123000-C,32.26,0.00479227,0.0048,0,1755993108299,381643583,268
1.0,,,,,1.0,buy,115290.89,BTC-5SEP25-124000-C,32.64,0.00379644,0.0038,0,1755993099141,381643506,211
1.0,,,,,1.0,buy,115287.8,BTC-26AUG25-121000-C,37.05,0.0006092,0.0007,1,1755993091355,381643434,23
1.0,,,,,1.0,buy,115255.34,BTC-29AUG25-106000-P,44.25,0.00108212,0.0012,0,1755992901945,381643304,2332
0.1,,,,,0.1,buy,115250.48,BTC-29AUG25-126000-C,41.77,0.00086099,0.0009,1,1755992856841,381643302,3225
1.0,,,,,1.0,sell,115251.22,BTC-25AUG25-104000-P,70.01,0.00013977,0.0001,3,1755992829991,381643301,51
1.1,,,,,1.1,buy,115246.17,BTC-25AUG25-118000-C,28.17,0.00060113,0.0007,1,1755992725143,381643295,136
0.1,,,,,0.1,buy,115227.4,BTC-12SEP25-116000-C,32.31,0.02892171,0.029,0,1755992588944,381643287,27
1.0,,,,,1.0,buy,115227.4,BTC-31OCT25-116000-C,35.8,0.0664673,0.0665,3,1755992588931,381643285,608
0.1,,,,,0.1,sell,115210.47,BTC-31OCT25-122000-P,35.52,0.08560255,0.0855,3,1755992546036,381643233,211
0.1,,,,,0.1,buy,115214.24,BTC-26SEP25-112000-C,33.98,0.060905,0.061,3,1755992545972,381643221,125
0.1,,,,,0.1,buy,115211.54,BTC-29AUG25-105000-P,44.26,0.00084948,0.0008,3,1755992025866,381643161,1529
0.1,,,,,0.1,sell,115210.47,BTC-24AUG25-112000-P,44.48,0.00014517,0.0001,3,1755991965517,381643159,407
0.1,,,,,0.1,sell,115260.02,BTC-29AUG25-123000-C,36.65,0.00150956,0.0016,1,1755991342950,381643030,1388
0.1,,,,,0.1,sell,115240.64,BTC-26SEP25-95000-P,43.2,0.0032081,0.0031,2,1755991145095,381643014,8631
1.0,,,,,1.0,sell,115244.06,BTC-26DEC25-160000-C,42.21,0.01545334,0.0155,3,1755991071348,381642916,2125
0.5,,,,,0.5,buy,115239.76,BTC-25AUG25-115000-C,25.28,0.00741165,0.0075,1,1755991039916,381642909,117
0.1,,,,,0.1,buy,115210.62,BTC-26DEC25-115000-P,40.31,0.07794212,0.078,2,1755990905366,381642823,1045
0.1,,,,,0.1,buy,115220.74,BTC-31OCT25-100000-P,39.4,0.01504259,0.015,3,1755990873669,381642815,654
2.0,,,,,2.0,sell,115253.12,BTC-29AUG25-92000-P,76.7,0.00026891,0.0002,3,1755990730979,381642680,1013
1.0,,,,,1.0,sell,115252.23,BTC-29AUG25-125000-C,38.68,0.00098451,0.0009,0,1755990707696,381642678,3249
0.3,,,,,0.3,sell,115255.45,BTC-31OCT25-122000-C,35.79,0.04445039,0.0445,0,1755990701608,381642677,363
0.6,,,,,0.6,buy,115271.57,BTC-29AUG25-122000-C,34.56,0.00184941,0.0019,0,1755990693485,381642657,5911
0.2,,,,,0.2,buy,115268.16,BTC-27AUG25-115000-C,29.37,0.01293822,0.013,1,1755990422628,381642442,26
0.1,,,,,0.1,buy,115261.98,BTC-29AUG25-119000-C,30.89,0.00446034,0.0045,1,1755990298265,381642070,556
1.0,,,,,1.0,sell,115261.22,BTC-27AUG25-116000-P,28.84,0.01404563,0.014,3,1755990297324,381642051,23
1.2,,,,,1.2,buy,115261.22,BTC-26AUG25-115000-C,27.85,0.01034692,0.0105,0,1755990297311,381642049,49
0.3,,,,,0.3,sell,115261.22,BTC-27AUG25-115000-P,28.87,0.0096126,0.0095,3,1755990297307,381642043,34
0.1,,,,,0.1,sell,115246.52,BTC-25AUG25-121000-C,35.35,0.0001418,0.0001,3,1755990221972,381641741,35
0.6,,,,,0.6,sell,115261.64,BTC-27MAR26-90000-P,44.84,0.03255258,0.032,0,1755990162866,381641679,927
0.2,,,,,0.2,buy,115255.29,BTC-25AUG25-116000-C,24.59,0.00361454,0.0035,0,1755989903805,381640817,206
0.1,,,,,0.1,buy,115235.92,BTC-31OCT25-70000-P,58.46,0.00155427,0.0015,0,1755989579912,381640749,225
0.2,,,,,0.2,buy,115211.3,BTC-26DEC25-150000-C,41.55,0.02322993,0.024,0,1755988786538,381640464,3328
0.1,,,,,0.1,buy,115219.12,BTC-5SEP25-130000-C,38.24,0.00148199,0.0015,0,1755988357810,381640215,192
0.1,,,,,0.1,buy,115208.99,BTC-12SEP25-135000-C,38.29,0.00164433,0.0016,2,1755988324485,381640211,22
0.1,,,,,0.1,sell,115209.5,BTC-5SEP25-110000-P,32.22,0.00652513,0.0065,2,1755988133117,381640101,946
0.2,,,,,0.2,buy,115214.96,BTC-31OCT25-115000-C,36.49,0.07135132,0.072,0,1755987818076,381640031,196
0.6,,,,,0.6,sell,115225.9,BTC-29AUG25-130000-C,48.27,0.00045737,0.0005,1,1755987421363,381639856,4690
1.4,,,,,1.4,sell,115217.51,BTC-26AUG25-120000-C,32.78,0.00084317,0.0008,0,1755987310225,381639784,60
0.1,,,,,0.1,buy,115225.24,BTC-5SEP25-113000-P,31.1,0.01300708,0.013,3,1755987056298,381639237,331
0.1,,,,,0.1,buy,115229.64,BTC-27MAR26-130000-C,43.27,0.10222482,0.1025,2,1755987018942,381639206,1169
1.0,,,,,1.0,sell,115213.44,BTC-29AUG25-85000-P,92.82,0.00015812,0.0001,3,1755986967328,381639153,1954
0.2,,,,,0.2,buy,115169.46,BTC-29AUG25-120000-C,31.41,0.00320739,0.0031,1,1755986883677,381639109,8121
0.1,,,,,0.1,buy,115033.35,BTC-24AUG25-118000-C,37.04,4.663e-05,0.0001,3,1755986520568,381638550,245
0.1,,,,,0.1,buy,115056.55,BTC-26DEC25-130000-C,40.12,0.05655325,0.0565,1,1755986342737,381638051,5959
0.1,,,,,0.1,buy,115056.55,BTC-26JUN26-50000-C,56.59,0.5985696,0.5985,2,1755986341945,381638044,10
0.1,,,,,0.1,buy,115056.18,BTC-26AUG25-115000-P,26.6,0.00803454,0.008,1,1755986252324,381637939,108
0.3,,,,,0.3,sell,115064.67,BTC-5SEP25-115000-C,31.15,0.02487406,0.025,3,1755986213129,381637927,194
0.1,,,,,0.1,buy,115160.25,BTC-26SEP25-118000-P,33.58,0.04848631,0.049,2,1755986209831,381637906,637
0.1,,,,,0.1,buy,115160.25,BTC-12SEP25-118000-P,32.29,0.04041487,0.0405,2,1755986209173,381637892,41
0.1,,,,,0.1,sell,115141.0,BTC-29AUG25-116000-P,29.9,0.01761224,0.0175,2,1755986039481,381637738,2346
0.2,,,,,0.2,sell,115128.27,BTC-26SEP25-120000-P,33.81,0.05923525,0.06,1,1755985961490,381637707,1757
0.1,,,,,0.1,sell,115025.16,BTC-26SEP25-105000-P,36.61,0.01057119,0.0105,2,1755985565706,381637565,4527
1.0,,,,,1.0,buy,114994.75,BTC-5SEP25-106000-P,35.94,0.00297302,0.003,2,1755985218228,381637442,130
1.0,,,,,1.0,sell,115023.84,BTC-25AUG25-122000-C,40.73,0.00014025,0.0001,3,1755984984951,381637335,77
0.1,,,,,0.1,sell,115025.42,BTC-25AUG25-120000-C,33.9,0.00023722,0.0002,2,1755984938739,381637315,262
1.0,,,,,1.0,buy,115058.22,BTC-29AUG25-108000-P,37.84,0.00158832,0.0016,0,1755984472953,381637289,3204
0.7,,,,,0.7,buy,115051.17,BTC-25AUG25-109000-P,42.6,0.00024563,0.0002,3,1755984341627,381637269,77
0.1,,,,,0.1,buy,115079.71,BTC-5SEP25-108000-P,33.95,0.00435085,0.0044,3,1755984184551,381637260,547
0.3,,,,,0.3,sell,115084.23,BTC-26SEP25-126000-C,33.44,0.01293951,0.0125,3,1755984154739,381637223,645
0.1,,,,,0.1,sell,115071.29,BTC-26SEP25-220000-C,69.72,8.265e-05,0.0001,2,1755983897592,381637202,1465
0.5,,,,,0.5,sell,115061.92,BTC-26SEP25-50000-P,95.76,0.00017923,0.0001,2,1755983873885,381637201,1398
0.1,,,,,0.1,buy,115058.86,BTC-25AUG25-114000-P,24.71,0.00262213,0.0025,3,1755983834690,381637199,99
5.0,,,,,5.0,sell,115068.24,BTC-25AUG25-119000-C,29.82,0.00031436,0.0003,2,1755983780325,381637192,47
0.1,,,,,0.1,buy,115112.88,BTC-25AUG25-117000-C,25.53,0.00129394,0.0014,2,1755983574924,381637038,264
0.1,,,,,0.1,buy,115187.11,BTC-12SEP25-116000-P,32.11,0.03062363,0.0305,2,1755983361230,381636203,111
0.1,,,,,0.1,buy,115187.11,BTC-12SEP25-114000-P,32.4,0.02254265,0.0225,0,1755983360920,381636196,78
0.1,,,,,0.1,buy,115187.11,BTC-26SEP25-114000-P,33.72,0.03140352,0.0315,2,1755983360889,381636191,761
