amount,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,0.5,sell,62735.26,BTC-5JUL24-61500-P,41.67,,0.00903503,0.009,3,1719791659596,306982685,10
0.4,0.4,sell,62748.06,BTC-5JUL24-62000-P,41.13,,0.01158033,0.0115,1,1719791631271,306982669,523
2.0,2.0,buy,62742.64,BTC-2JUL24-64500-C,43.3,,0.00227056,0.0021,0,1719791585756,306982645,35
0.3,0.3,buy,62722.72,BTC-2JUL24-63000-C,42.29,,0.00852045,0.0085,0,1719791580816,306982638,122
0.1,0.1,sell,62725.79,BTC-12JUL24-67000-C,42.67,,0.00902868,0.009,1,1719791564984,306982637,587
0.1,0.1,sell,62692.86,BTC-26JUL24-61000-P,43.38,,0.02966905,0.0295,0,1719791514551,306982530,795
0.4,0.4,sell,62695.8,BTC-5JUL24-63000-C,40.76,,0.01663524,0.0165,2,1719791513977,306982529,949
2.0,2.0,buy,62701.31,BTC-1JUL24-63000-P,31.1,,0.00695758,0.0065,1,1719791507383,306982523,30
0.1,0.1,buy,62708.18,BTC-2JUL24-63500-C,42.7,,0.00558353,0.0055,1,1719791482405,306982491,25
1.0,1.0,buy,62713.49,BTC-5JUL24-72000-C,53.15,,0.00017318,0.0002,3,1719791477121,306982473,399
1.0,1.0,sell,62732.01,BTC-2JUL24-68000-C,55.36,,0.00015179,0.0001,1,1719791472952,306982470,2
2.0,2.0,buy,62727.29,BTC-27SEP24-55000-P,50.78,,0.03698292,0.0365,2,1719791457650,306982449,575
0.9,0.9,buy,62725.14,BTC-1JUL24-62000-P,41.65,,0.00089475,0.0012,0,1719791445755,306982447,76
1.4,1.4,buy,62732.64,BTC-19JUL24-50000-P,58.73,,0.00176683,0.0018,3,1719791427222,306982412,39
1.4,1.4,buy,62732.64,BTC-19JUL24-54000-P,49.48,,0.00367489,0.0037,2,1719791427201,306982410,38
0.1,0.1,sell,62732.62,BTC-30AUG24-57000-P,47.81,,0.03137768,0.0315,2,1719791425841,306982409,163
1.2,1.2,sell,62732.62,BTC-19JUL24-52000-P,53.8,,0.00248876,0.0025,2,1719791425356,306982408,47
0.5,0.5,buy,62735.63,BTC-19JUL24-65000-C,41.36,,0.02460788,0.0245,0,1719791391942,306982345,107
3.0,3.0,sell,62735.63,BTC-2JUL24-65000-C,47.31,,0.00164283,0.0016,1,1719791391648,306982342,56
0.1,0.1,sell,62745.23,BTC-26JUL24-63000-C,43.35,,0.04737646,0.0475,3,1719791374831,306982302,587
0.2,0.2,sell,62745.32,BTC-30AUG24-56000-P,47.94,,0.02706393,0.027,0,1719791374092,306982301,497
1.0,1.0,buy,62748.14,BTC-2JUL24-66000-C,47.46,,0.00052003,0.0005,3,1719791358745,306982298,8
0.4,0.4,buy,62748.65,BTC-26JUL24-55000-P,47.08,,0.00744048,0.0075,2,1719791357606,306982295,774
1.0,1.0,buy,62748.65,BTC-26JUL24-50000-P,54.88,,0.00250669,0.0028,0,1719791357564,306982293,882
1.0,1.0,sell,62749.41,BTC-1JUL24-60500-P,62.67,,0.00020922,0.0002,3,1719791325979,306982289,231
6.5,6.5,sell,62750.63,BTC-5JUL24-57000-P,50.83,,0.00091586,0.0008,2,1719791318735,306982287,258
1.0,1.0,buy,62750.14,BTC-26JUL24-65000-C,43.16,,0.03372073,0.0335,0,1719791316663,306982286,835
1.0,1.0,buy,62749.81,BTC-27DEC24-62000-P,58.08,,0.12732306,0.126,2,1719791305648,306982285,200
0.1,0.1,buy,62751.36,BTC-2JUL24-59000-P,55.34,,0.00044997,0.0004,1,1719791300287,306982284,34
0.5,0.5,buy,62751.53,BTC-5JUL24-59000-C,44.33,,0.06433964,0.064,0,1719791299295,306982283,257
1.0,1.0,sell,62750.19,BTC-27DEC24-53000-P,57.61,,0.06653457,0.065,2,1719791291342,306982280,222
0.3,0.3,buy,62749.15,BTC-26JUL24-61000-C,43.08,,0.06491843,0.0645,2,1719791283855,306982277,645
8.0,8.0,sell,62749.67,BTC-30AUG24-45000-P,53.22,,0.00429481,0.004,2,1719791235985,306982246,357
0.8,0.8,buy,62738.63,BTC-27DEC24-60000-P,58.07,,0.11125391,0.111,3,1719791231340,306982241,577
4.3,4.3,buy,62716.77,BTC-5JUL24-68000-C,48.15,,0.00131812,0.0016,0,1719791199465,306982181,934
0.4,0.4,buy,62712.99,BTC-19JUL24-64000-C,41.44,,0.03049111,0.0305,1,1719791198050,306982180,68
0.1,0.1,buy,62721.97,BTC-19JUL24-59000-P,42.41,,0.01324549,0.013,0,1719791179563,306982137,99
0.1,0.1,buy,62724.67,BTC-2JUL24-61000-P,44.6,,0.00190551,0.002,1,1719791174768,306982127,55
0.1,0.1,sell,62724.62,BTC-19JUL24-56000-P,46.14,,0.00591931,0.006,3,1719791169140,306982099,128
10.0,10.0,sell,62763.03,BTC-30AUG24-52000-P,49.09,,0.0141311,0.014,2,1719791136235,306982033,415
1.6,1.6,sell,62763.03,BTC-2JUL24-61000-C,47.12,,0.03058092,0.031,1,1719791136141,306982032,29
1.0,1.0,buy,62763.03,BTC-5JUL24-63500-P,40.68,,0.02311321,0.023,2,1719791136132,306982027,4
0.4,0.4,buy,62767.75,BTC-26JUL24-58000-P,44.6,,0.01510117,0.015,3,1719791120120,306982013,1109
1.0,1.0,buy,62770.0,BTC-5JUL24-64000-P,40.89,,0.02816351,0.028,2,1719791110964,306981993,577
0.1,0.1,sell,62771.87,BTC-19JUL24-61000-P,41.56,,0.02203411,0.022,2,1719791094788,306981877,43
1.0,1.0,sell,62780.09,BTC-26JUL24-56000-P,46.29,,0.00928287,0.0095,3,1719791063429,306981842,621
0.1,0.1,buy,62790.68,BTC-26JUL24-67000-C,43.58,,0.0236948,0.0235,3,1719791028140,306981831,851
0.1,0.1,buy,62807.93,BTC-12JUL24-61000-C,41.57,,0.04821241,0.048,2,1719790911355,306981736,519
0.1,0.1,buy,62807.95,BTC-3JUL24-61000-P,42.91,,0.00367472,0.0035,3,1719790909723,306981735,42
0.1,0.1,sell,62815.27,BTC-5JUL24-60500-P,42.41,,0.00521432,0.0049,0,1719790859708,306981703,32
0.1,0.1,buy,62833.89,BTC-5JUL24-59000-P,46.44,,0.00226061,0.0023,1,1719790775945,306981572,706
0.4,0.4,sell,62837.85,BTC-1JUL24-60000-P,68.24,,0.00016777,0.0001,2,1719790732521,306981551,149
0.1,0.1,sell,62846.77,BTC-1JUL24-64500-C,41.09,,0.00017119,0.0001,2,1719790721858,306981548,40
0.1,0.1,sell,62846.87,BTC-1JUL24-65000-C,51.26,,0.00029779,0.0001,3,1719790705178,306981547,33
0.1,0.1,buy,62847.36,BTC-5JUL24-60000-P,43.98,,0.00378979,0.0038,3,1719790692315,306981546,1234
0.1,0.1,buy,62843.66,BTC-2JUL24-67000-C,52.74,,0.00030608,0.0003,1,1719790628465,306981533,6
0.1,0.1,buy,62843.13,BTC-5JUL24-66000-C,42.51,,0.00398356,0.0039,0,1719790628174,306981532,1072
10.0,10.0,buy,62839.22,BTC-27SEP24-80000-C,53.42,,0.03388181,0.034,0,1719790568901,306981517,2536
0.1,0.1,buy,62812.91,BTC-2JUL24-60500-P,49.19,,0.00116002,0.0014,0,1719790512185,306981459,80
0.2,0.2,buy,62798.58,BTC-27SEP24-65000-C,51.27,,0.09719944,0.097,1,1719790266288,306981286,1641
0.1,0.1,buy,62804.74,BTC-30AUG24-85000-C,51.26,,0.00953705,0.0095,0,1719790228505,306981271,73
0.1,0.1,buy,62805.68,BTC-19JUL24-72000-C,45.09,,0.0050991,0.005,0,1719790224683,306981270,68
0.1,0.1,buy,62788.56,BTC-30AUG24-62000-C,47.21,,0.09188872,0.0915,0,1719790204262,306981225,232
0.4,0.4,sell,62777.73,BTC-3JUL24-58000-P,53.66,,0.00063448,0.0005,2,1719790194779,306981212,8
0.2,0.2,buy,62775.5,BTC-12JUL24-63000-C,42.27,,0.02925864,0.03,0,1719790176380,306981186,351
0.1,0.1,buy,62775.92,BTC-30AUG24-62000-P,47.44,,0.06153865,0.0615,0,1719790174508,306981185,342
0.4,0.4,buy,62776.75,BTC-12JUL24-59000-P,43.56,,0.00808136,0.008,0,1719790172260,306981184,428
0.7,0.7,sell,62786.43,BTC-28MAR25-75000-C,63.51,,0.17685521,0.1785,0,1719790166439,306981172,715
0.4,0.4,buy,62789.36,BTC-19JUL24-63000-P,41.27,,0.03566326,0.0355,2,1719790157123,306981167,6
1.0,1.0,buy,62789.31,BTC-12JUL24-65000-P,41.35,,0.04773106,0.0475,2,1719790106874,306981138,50
0.1,0.1,sell,62804.74,BTC-30AUG24-79000-C,49.55,,0.01754636,0.017,0,1719790083063,306981124,143
1.0,1.0,sell,62812.45,BTC-26JUL24-71000-C,44.74,,0.01110668,0.011,1,1719790072160,306981117,1034
0.6,0.6,sell,62791.22,BTC-19JUL24-68000-C,42.51,,0.01260225,0.0125,1,1719790026379,306981098,62
1.0,1.0,sell,62798.64,BTC-12JUL24-71000-C,44.56,,0.0026234,0.0024,0,1719789991921,306981054,180
0.7,0.7,sell,62799.13,BTC-19JUL24-70000-C,43.9,,0.00792202,0.008,0,1719789990125,306981053,120
0.1,0.1,buy,62794.69,BTC-1JUL24-62500-C,37.54,,0.00720039,0.0075,2,1719789973732,306981036,178
0.1,0.1,sell,62784.66,BTC-1JUL24-61000-P,57.58,,0.00042398,0.0004,3,1719789967178,306981032,193
0.5,0.5,sell,62776.75,BTC-5JUL24-61000-P,42.97,,0.00698488,0.007,3,1719789962294,306981018,923
0.2,0.2,buy,62765.38,BTC-5JUL24-54000-P,63.19,,0.00028101,0.0003,3,1719789926338,306981004,406
1.0,1.0,buy,62776.66,BTC-5JUL24-58000-P,50.31,,0.00152042,0.0016,2,1719789909939,306980994,951
2.5,2.5,sell,62774.02,BTC-26JUL24-60000-C,44.31,,0.07548397,0.076,0,1719789880318,306980968,348
1.0,1.0,sell,62780.77,BTC-5JUL24-62000-C,41.68,,0.02650997,0.0265,0,1719789836669,306980933,1019
0.1,0.1,sell,62787.64,BTC-26JUL24-54000-P,47.26,,0.00592619,0.0055,2,1719789820645,306980920,621
0.6,0.6,buy,62803.82,BTC-12JUL24-63000-P,41.32,,0.02843247,0.0285,3,1719789799994,306980912,129
0.1,0.1,sell,62806.97,BTC-5JUL24-64000-C,39.91,,0.011222,0.0105,3,1719789790099,306980903,1118
1.0,1.0,buy,62797.65,BTC-5JUL24-63500-C,41.11,,0.01412924,0.014,0,1719789774526,306980892,8
0.4,0.4,buy,62798.77,BTC-12JUL24-65000-C,41.78,,0.01694314,0.017,3,1719789772259,306980891,445
1.0,1.0,sell,62793.65,BTC-5JUL24-61500-C,42.26,,0.03199488,0.032,2,1719789766266,306980872,19
14.0,14.0,sell,62792.17,BTC-26JUL24-70000-C,44.64,,0.01342282,0.0135,3,1719789761752,306980867,1812
0.1,0.1,sell,62788.85,BTC-3JUL24-62500-C,41.68,,0.01631354,0.0165,2,1719789759781,306980842,49
0.1,0.1,sell,62783.06,BTC-26JUL24-77000-C,46.66,,0.00343804,0.0032,2,1719789751969,306980783,632
0.6,0.6,sell,62778.06,BTC-3JUL24-61500-P,41.26,,0.00541994,0.005,2,1719789731208,306980764,26
1.6,1.6,sell,62743.0,BTC-2JUL24-56000-P,76.23,,0.00014594,0.0001,2,1719789593877,306980647,19
1.0,1.0,sell,62740.14,BTC-12JUL24-66000-C,41.63,,0.01232894,0.012,2,1719789532675,306980612,447
0.5,0.5,sell,62765.28,BTC-26JUL24-59000-P,44.35,,0.0188576,0.019,0,1719789477220,306980529,853
3.8,3.8,sell,62812.35,BTC-27JUN25-120000-C,68.59,,0.1044607,0.1045,0,1719789425340,306980477,32
0.4,0.4,buy,62761.26,BTC-3JUL24-62500-P,40.86,,0.01064164,0.0105,3,1719789336843,306980410,9
0.1,0.1,buy,62741.46,BTC-26JUL24-57000-P,45.42,,0.01188794,0.012,2,1719789245628,306980316,895
0.1,0.1,buy,62748.87,BTC-3JUL24-63500-C,42.35,,0.00905177,0.009,2,1719789162166,306980241,31
0.5,0.5,buy,62774.62,BTC-27SEP24-58000-P,50.81,,0.05291672,0.0525,2,1719789134120,306980174,339
1.0,1.0,buy,62792.84,BTC-2JUL24-63000-P,40.08,,0.01124234,0.011,0,1719789087357,306980077,9
1.0,1.0,sell,62805.93,BTC-26JUL24-64000-C,43.07,,0.0405914,0.0405,1,1719789082851,306980069,707
0.1,0.1,buy,62840.59,BTC-3JUL24-62000-P,41.07,,0.00724744,0.007,2,1719789053769,306980031,12
0.2,0.2,buy,62852.13,BTC-1JUL24-59500-P,77.04,,0.00015208,0.0001,3,1719789034439,306980027,92
0.8,0.8,sell,62852.86,BTC-1JUL24-59000-P,87.16,,0.00017326,0.0001,3,1719788997189,306980002,75
0.1,0.1,sell,62851.18,BTC-3JUL24-64000-C,42.65,,0.00711289,0.007,1,1719788994904,306979999,19
0.1,0.1,sell,62822.99,BTC-1JUL24-65500-C,59.86,,0.00012307,0.0001,3,1719788958642,306979949,7
1.0,1.0,buy,62812.52,BTC-26JUL24-44000-P,66.52,,0.00101808,0.001,0,1719788919797,306979900,256
10.0,10.0,sell,62828.14,BTC-5JUL24-62500-P,41.86,,0.01449934,0.0145,2,1719788895889,306979876,4
3.0,3.0,sell,62829.33,BTC-5JUL24-61000-C,39.94,,0.03874045,0.0375,2,1719788856652,306979850,400
0.2,0.2,buy,62835.62,BTC-12JUL24-64000-C,42.35,,0.02299755,0.0235,0,1719788780807,306979659,660
0.3,0.3,buy,62863.6,BTC-5JUL24-67000-C,45.4,,0.00262204,0.0027,0,1719788723616,306979393,697
5.1,5.1,buy,62874.26,BTC-1JUL24-66000-C,67.88,,4.648e-05,0.0001,3,1719788716562,306979382,25
0.1,0.1,sell,62891.98,BTC-1JUL24-62000-C,43.51,,0.01518493,0.0155,0,1719788689454,306979351,227
7.7,7.7,buy,62880.72,BTC-5JUL24-65000-C,41.69,,0.00745463,0.007,2,1719788634055,306979287,1211
1.0,1.0,buy,62892.92,BTC-26JUL24-68000-C,43.69,,0.02001911,0.02,0,1719788599410,306979092,1156
0.1,0.1,buy,62879.8,BTC-2JUL24-62500-C,41.79,,0.01348886,0.014,0,1719788578229,306979004,63
0.1,0.1,sell,62868.62,BTC-1JUL24-61000-C,81.91,,0.03035559,0.0315,0,1719788561249,306978960,181
1.0,1.0,sell,62863.53,BTC-30AUG24-60000-P,47.4,,0.04739615,0.047,2,1719788537246,306978940,365
3.0,3.0,buy,62817.29,BTC-30AUG24-73000-C,48.71,,0.03204443,0.032,0,1719788526157,306978889,366
0.1,0.1,sell,62856.27,BTC-1JUL24-61500-C,60.33,,0.02220855,0.023,0,1719788505233,306978840,244
0.1,0.1,buy,62860.92,BTC-26JUL24-62000-P,42.95,,0.03468232,0.0345,2,1719788501693,306978829,891
0.1,0.1,sell,62869.72,BTC-27DEC24-75000-C,60.63,,0.12167844,0.1215,0,1719788490527,306978809,1432
0.2,0.2,sell,62892.7,BTC-26JUL24-48000-P,58.08,,0.0017613,0.0018,2,1719788460295,306978605,428
1.0,1.0,buy,62871.37,BTC-26JUL24-69000-C,44.07,,0.01650289,0.0165,0,1719788455447,306978568,1059
1.0,1.0,buy,62851.25,BTC-27DEC24-115000-C,64.65,,0.03261118,0.032,1,1719788426246,306978471,338
0.1,0.1,buy,62824.47,BTC-19JUL24-61000-C,42.43,,0.05722583,0.0575,0,1719788408785,306978415,175
0.1,0.1,sell,62825.59,BTC-27SEP24-60000-P,50.72,,0.06517319,0.0645,2,1719788233393,306978033,1049
0.1,0.1,sell,62814.37,BTC-12JUL24-70000-C,44.86,,0.00384695,0.0037,0,1719788146884,306977779,277
0.1,0.1,sell,62752.68,BTC-27SEP24-62000-P,51.03,,0.08035981,0.08,2,1719788093666,306977662,655
0.9,0.9,sell,62676.97,BTC-12JUL24-62000-P,41.28,,0.02225291,0.022,2,1719788057509,306977574,208
0.5,0.5,buy,62676.97,BTC-26JUL24-66000-C,43.62,,0.0277606,0.028,3,1719788057470,306977569,930
0.1,0.1,sell,62670.92,BTC-2JUL24-59500-P,51.24,,0.00066845,0.0006,0,1719787985947,306977457,31
0.8,0.8,buy,62700.83,BTC-12JUL24-69000-C,44.61,,0.00497373,0.005,0,1719787889171,306977377,221
0.6,0.6,buy,62723.49,BTC-30AUG24-74000-C,48.84,,0.02883938,0.0285,0,1719787854654,306977333,527
0.1,0.1,buy,62718.75,BTC-3JUL24-64500-C,43.06,,0.00455198,0.0045,0,1719787790555,306977160,6
3.9,3.9,buy,62729.86,BTC-26JUL24-76000-C,46.33,,0.00407904,0.0039,3,1719787761872,306977131,913
0.1,0.1,buy,62744.55,BTC-26JUL24-75000-C,46.42,,0.00490766,0.005,1,1719787739439,306977089,930
0.3,0.3,buy,62716.05,BTC-26JUL24-74000-C,45.96,,0.00587,0.006,0,1719787721317,306977049,1020
0.9,0.9,buy,62699.46,BTC-26JUL24-52000-P,50.47,,0.0039151,0.0038,3,1719787707608,306977024,612
0.2,0.2,buy,62668.07,BTC-26JUL24-80000-C,49.27,,0.00194148,0.002,1,1719787670212,306977004,1709
9.0,9.0,sell,62655.34,BTC-30AUG24-75000-C,49.06,,0.025828,0.0255,0,1719787664885,306976990,703
0.4,0.4,sell,62652.88,BTC-19JUL24-60000-P,42.68,,0.01787749,0.018,2,1719787663612,306976987,59
2.0,2.0,buy,62652.21,BTC-26JUL24-53000-P,49.14,,0.00490069,0.0048,3,1719787662965,306976986,538
0.1,0.1,buy,62638.65,BTC-3JUL24-58000-C,55.39,,0.07596401,0.076,2,1719787643279,306976966,2
0.1,0.1,sell,62650.14,BTC-27SEP24-85000-C,54.66,,0.02404775,0.024,0,1719787633359,306976950,1617
0.2,0.2,sell,62691.67,BTC-3JUL24-63000-C,42.45,,0.01192431,0.012,3,1719787603863,306976903,66
1.0,1.0,sell,62693.53,BTC-30AUG24-88000-C,52.02,,0.0072469,0.007,1,1719787601036,306976893,141
0.5,0.5,buy,62705.04,BTC-27JUN25-55000-P,61.66,,0.12932357,0.1265,2,1719787590140,306976879,6
0.1,0.1,buy,62722.98,BTC-27SEP24-54000-P,51.45,,0.03310139,0.033,2,1719787421627,306976712,289
0.2,0.2,buy,62785.86,BTC-2JUL24-57000-P,71.45,,0.00014457,0.0002,2,1719787369686,306976606,21
20.0,20.0,sell,62761.68,BTC-28MAR25-220000-C,70.92,,0.01204554,0.011,2,1719787358509,306976560,143
0.1,0.1,buy,62770.58,BTC-28MAR25-150000-C,68.83,,0.03723858,0.036,1,1719787332085,306976519,198
2.0,2.0,buy,62730.5,BTC-28MAR25-180000-C,69.88,,0.02218697,0.021,2,1719787299252,306976453,152
0.1,0.1,sell,62768.77,BTC-2JUL24-58000-P,63.9,,0.00025905,0.0003,2,1719787278621,306976415,11
0.3,0.3,buy,62741.91,BTC-26JUL24-63000-P,43.38,,0.04325331,0.0435,3,1719787252177,306976286,701
1.4,1.4,buy,62765.14,BTC-5JUL24-52000-P,72.61,,0.00013767,0.0002,3,1719787195521,306976143,268
0.1,0.1,sell,62738.26,BTC-12JUL24-68000-C,42.98,,0.00667209,0.0065,3,1719787159162,306976065,338
20.0,20.0,sell,62780.94,BTC-28MAR25-200000-C,70.79,,0.01613023,0.0155,0,1719787126909,306976003,406
3.0,3.0,buy,62769.6,BTC-28MAR25-160000-C,69.25,,0.03154918,0.03,1,1719787100324,306975927,91
0.1,0.1,buy,62769.08,BTC-27JUN25-180000-C,70.62,,0.04356441,0.044,0,1719787089093,306975899,29
4.0,4.0,sell,62750.42,BTC-5JUL24-63000-P,42.91,,0.01923773,0.0195,0,1719787078743,306975800,585
2.0,2.0,buy,62631.65,BTC-27DEC24-135000-C,66.65,,0.01853124,0.018,1,1719786963051,306975426,211
6.0,6.0,sell,62645.56,BTC-30AUG24-94000-C,53.64,,0.00415721,0.004,0,1719786873945,306975299,137
0.3,0.3,sell,62684.78,BTC-26JUL24-72000-C,44.66,,0.00872305,0.0085,1,1719786841736,306975243,1305
0.1,0.1,sell,62662.01,BTC-1JUL24-64000-C,39.59,,0.00048087,0.0003,1,1719786790243,306975167,86
0.1,0.1,buy,62659.67,BTC-3JUL24-63000-P,41.03,,0.0155334,0.0155,0,1719786782322,306975161,4
4.0,4.0,sell,62662.78,BTC-30AUG24-67000-C,48.15,,0.05754025,0.0575,0,1719786756865,306975094,384
4.0,4.0,sell,62688.72,BTC-30AUG24-69000-C,48.4,,0.04759073,0.0475,0,1719786737315,306975039,440
3.0,3.0,buy,62702.29,BTC-30AUG24-66000-C,48.01,,0.06359558,0.0635,2,1719786722406,306975012,375
4.0,4.0,sell,62702.44,BTC-30AUG24-68000-C,48.3,,0.05254549,0.0525,1,1719786721509,306975011,399
1.0,1.0,sell,62734.53,BTC-30AUG24-64000-C,47.63,,0.07689826,0.0765,0,1719786705094,306974957,283
0.2,0.2,buy,62750.84,BTC-30AUG24-61000-P,47.81,,0.05475045,0.055,3,1719786690075,306974887,249
0.1,0.1,buy,62750.84,BTC-27DEC24-42000-P,58.39,,0.02160457,0.0215,3,1719786690044,306974885,173
0.1,0.1,buy,62753.52,BTC-27JUN25-200000-C,71.25,,0.03510762,0.0345,0,1719786687232,306974868,69
1.0,1.0,sell,62757.3,BTC-30AUG24-63000-C,47.56,,0.08432569,0.084,0,1719786683969,306974848,223
0.1,0.1,buy,62762.77,BTC-5JUL24-76000-P,0.0,,0.20809149,0.205,2,1719786681172,306974825,3
0.6,0.6,sell,62772.09,BTC-26JUL24-62000-C,42.77,,0.05580204,0.0555,1,1719786674509,306974768,700
0.3,0.3,buy,62776.92,BTC-2JUL24-63500-P,39.18,,0.01616848,0.016,2,1719786669859,306974724,2
1.0,1.0,buy,62811.98,BTC-3JUL24-66000-C,46.91,,0.00167239,0.0019,0,1719786639133,306974593,14
0.5,0.5,buy,62808.46,BTC-19JUL24-63000-C,41.27,,0.03858745,0.0385,0,1719786635940,306974569,77
0.3,0.3,buy,62821.17,BTC-3JUL24-60000-P,46.26,,0.00178711,0.0018,2,1719786625309,306974551,44
2.9,2.9,sell,62831.24,BTC-27SEP24-60000-C,51.11,,0.13616428,0.136,0,1719786619422,306974516,971
1.0,1.0,sell,62758.3,BTC-3JUL24-59500-P,46.53,,0.00130362,0.0012,2,1719786525082,306974135,36
8.3,8.3,sell,62788.24,BTC-30AUG24-76000-C,49.65,,0.02395101,0.024,0,1719786510379,306974051,448
0.1,0.1,buy,62722.72,BTC-27JUN25-160000-C,69.55,,0.05639051,0.056,0,1719786491677,306973691,8
3.0,3.0,buy,62705.78,BTC-30AUG24-105000-C,56.04,,0.00150066,0.0015,0,1719786491177,306973633,274
3.0,3.0,buy,62692.79,BTC-19JUL24-66000-C,41.85,,0.01941607,0.0195,0,1719786490324,306973604,66
0.5,0.5,sell,62676.8,BTC-2JUL24-60000-P,49.64,,0.00085687,0.001,3,1719786476479,306973498,76
0.1,0.1,buy,62673.07,BTC-27SEP24-110000-C,59.4,,0.00519547,0.005,0,1719786475292,306973428,773
0.5,0.5,buy,62647.37,BTC-19JUL24-67000-C,41.81,,0.01515202,0.015,0,1719786459866,306973320,79
0.2,0.2,buy,62598.35,BTC-30AUG24-72000-C,48.93,,0.03476716,0.035,0,1719786424598,306973054,529
0.1,0.1,buy,62598.35,BTC-1JUL24-60500-C,85.3,,0.03357172,0.035,0,1719786424592,306973049,41
0.1,0.1,sell,62598.35,BTC-30AUG24-50000-P,50.49,,0.01042121,0.0105,2,1719786424592,306973044,587
0.5,0.5,buy,62580.95,BTC-27DEC24-90000-C,62.59,,0.07107311,0.0715,0,1719786423297,306972985,1174
0.1,0.1,buy,62563.9,BTC-27DEC24-62000-C,58.75,,0.19058968,0.1905,0,1719786422402,306972944,124
0.4,0.4,sell,62559.81,BTC-12JUL24-52000-P,58.06,,0.00114393,0.0012,2,1719786415985,306972901,219
0.1,0.1,sell,62525.77,BTC-12JUL24-64000-P,40.86,,0.04028184,0.04,2,1719786400150,306972824,96
2.2,2.2,buy,62441.62,BTC-28MAR25-70000-C,62.66,,0.19809632,0.199,1,1719786369128,306972322,354
0.4,0.4,buy,62415.34,BTC-2JUL24-62000-C,41.93,,0.01306686,0.0135,2,1719786367489,306972215,89
0.1,0.1,buy,62372.64,BTC-27DEC24-100000-C,63.82,,0.05021507,0.051,0,1719786366290,306972114,2732
0.1,0.1,buy,62273.9,BTC-1JUL24-60000-C,105.44,,0.03669912,0.039,0,1719786364453,306971876,15
1.0,1.0,buy,62273.9,BTC-30AUG24-80000-C,50.65,,0.01487202,0.015,0,1719786364451,306971874,548
0.3,0.3,buy,62273.9,BTC-30AUG24-92000-C,53.57,,0.00468681,0.0047,0,1719786363614,306971772,157
1.3,1.3,sell,62273.9,BTC-12JUL24-57000-P,45.26,,0.00478906,0.0047,2,1719786363501,306971741,246
0.1,0.1,buy,62264.98,BTC-27DEC24-70000-C,59.71,,0.13983826,0.1405,0,1719786363243,306971734,1488
0.1,0.1,buy,62210.82,BTC-3JUL24-65000-C,43.55,,0.00203374,0.002,0,1719786157096,306971236,5
0.1,0.1,sell,62115.62,BTC-28MAR25-75000-P,64.07,M,0.28857403,0.292,2,1719786039288,306970938,79
0.1,0.1,buy,62009.29,BTC-5JUL24-62500-C,40.32,,0.01513287,0.015,0,1719785704588,306970457,19
0.2,0.2,sell,61997.27,BTC-2JUL24-61500-P,37.38,,0.00557946,0.0055,3,1719785611747,306970398,46
0.6,0.6,sell,61949.21,BTC-30AUG24-40000-P,57.92,,0.0019189,0.0019,2,1719785023194,306970070,333
6.2,6.2,sell,61848.52,BTC-2JUL24-61500-C,38.43,,0.01313441,0.013,0,1719784813644,306969877,73
