amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,58038.96,BTC-30AUG24-56000-P,49.03,0.05032448,0.05,2,1720569597676,308226746,810
0.1,,,,0.1,buy,58026.59,BTC-30AUG24-64000-C,49.53,0.04116728,0.041,0,1720569589247,308226728,1021
0.1,,,,0.1,sell,58001.9,BTC-19JUL24-53000-P,56.87,0.00716995,0.007,3,1720569498636,308226662,366
2.5,,,,2.5,buy,58003.62,BTC-12JUL24-65000-C,62.02,0.00014458,0.0002,2,1720569497851,308226660,1211
0.1,,,,0.1,sell,57997.81,BTC-12JUL24-52000-P,77.39,0.00109279,0.0009,2,1720569486838,308226654,882
0.2,,,,0.2,buy,57993.4,BTC-27SEP24-85000-C,56.99,0.01231493,0.0125,1,1720569484409,308226650,2076
2.0,,,,2.0,sell,57991.49,BTC-10JUL24-50000-P,193.69,1e-08,0.0001,3,1720569480219,308226649,99
1.4,,,,1.4,sell,57990.02,BTC-12JUL24-71000-C,94.78,4.816e-05,0.0001,3,1720569442917,308226624,292
1.4,,,,1.4,sell,57990.6,BTC-12JUL24-70000-C,88.86,6.462e-05,0.0001,3,1720569437510,308226622,436
3.8,,,,3.8,buy,57987.1,BTC-12JUL24-50000-P,90.66,0.00063853,0.0005,3,1720569418978,308226614,512
1.0,,,,1.0,buy,57995.23,BTC-11JUL24-54000-P,70.63,0.00088674,0.0008,2,1720569324560,308226575,50
1.0,,,,1.0,sell,57998.33,BTC-11JUL24-53500-P,71.64,0.00069131,0.0005,2,1720569291292,308226557,34
0.1,,,,0.1,buy,58022.82,BTC-19JUL24-63000-C,48.94,0.00675809,0.0065,2,1720569204384,308226522,761
0.2,,,,0.2,buy,57998.74,BTC-27SEP24-60000-C,51.49,0.08919802,0.089,0,1720569161790,308226497,1181
1.0,,,,1.0,buy,58003.8,BTC-11JUL24-55500-P,60.72,0.00201113,0.002,2,1720569149313,308226486,74
9.0,,,,9.0,sell,58015.48,BTC-26JUL24-52000-P,52.85,0.00907204,0.0085,3,1720569104689,308226457,1186
0.1,,,,0.1,buy,58035.98,BTC-10JUL24-57000-P,56.55,0.00105278,0.0013,1,1720569078127,308226409,120
0.1,,,,0.1,sell,58039.25,BTC-10JUL24-56500-P,60.95,0.00063235,0.0006,3,1720569068258,308226389,214
0.1,,,,0.1,buy,58046.08,BTC-19JUL24-60000-C,49.05,0.01878976,0.0185,3,1720569028060,308226355,747
0.1,,,,0.1,sell,58052.64,BTC-10JUL24-55500-P,79.75,0.00030757,0.0003,3,1720569013784,308226343,159
0.1,,,,0.1,buy,58073.56,BTC-19JUL24-56000-P,51.86,0.01702037,0.017,0,1720568910153,308226270,620
0.2,,,,0.2,buy,58076.03,BTC-10JUL24-58500-P,41.39,0.009679,0.0095,2,1720568810053,308226228,10
2.0,,,,2.0,buy,58076.04,BTC-19JUL24-50000-P,67.43,0.00334335,0.0036,1,1720568809212,308226227,407
1.7,,,,1.7,buy,58099.33,BTC-10JUL24-58000-C,41.41,0.00615401,0.006,1,1720568779088,308226208,358
1.0,,,,1.0,sell,58060.19,BTC-10JUL24-58000-P,40.29,0.00470696,0.0044,2,1720568754074,308226125,64
0.6,,,,0.6,buy,58037.53,BTC-10JUL24-60000-C,57.03,0.00019612,0.0002,3,1720568727273,308226084,251
1.0,,,,1.0,sell,58040.03,BTC-12JUL24-60000-C,51.19,0.00500474,0.005,0,1720568717475,308226066,1577
0.1,,,,0.1,buy,58068.96,BTC-10JUL24-59000-C,45.44,0.0009748,0.0009,0,1720568611498,308226024,190
