amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.9,,,,,,2.9,buy,78279.9,BTC-24APR26-76000-C,45.69,0.02923195,0.029,3,1776988654036,426832641,3532
0.5,,,,,,0.5,sell,78264.5,BTC-25SEP26-260000-C,56.38,0.00017735,0.0001,3,1776988616724,426832592,408
0.1,,,,,,0.1,buy,78263.55,BTC-8MAY26-70000-P,48.31,0.0055132,0.0055,3,1776988597683,426832582,172
0.1,,,,,,0.1,buy,78263.55,BTC-1MAY26-66000-P,62.96,0.00079817,0.0009,0,1776988596611,426832581,439
0.5,,,,,,0.5,sell,78270.38,BTC-27APR26-80500-C,34.62,0.00356065,0.0037,2,1776988570946,426832561,21
0.5,,,,,,0.5,sell,78274.56,BTC-29MAY26-83000-C,39.59,0.02587781,0.026,3,1776988565234,426832543,923
0.1,,,,,,0.1,sell,78276.4,BTC-1MAY26-68000-P,57.28,0.00127676,0.0013,3,1776988476421,426832480,461
0.1,,,,,,0.1,buy,78286.24,BTC-8MAY26-68000-P,51.57,0.00365428,0.0037,2,1776988446826,426832470,181
1.5,,,,,,1.5,buy,78275.92,BTC-8MAY26-84000-C,38.51,0.00738817,0.0075,1,1776988420341,426832466,215
0.2,,,,,,0.2,sell,78284.26,BTC-15MAY26-80000-C,40.11,0.02893041,0.029,1,1776988416320,426832440,6
0.1,,,,,,0.1,buy,78290.54,BTC-29MAY26-70000-P,46.28,0.01658903,0.017,3,1776988403455,426832422,1636
0.1,,,,,,0.1,buy,78291.87,BTC-26APR26-76000-P,39.47,0.00259512,0.0029,1,1776988374713,426832411,42
0.2,,,,,,0.2,sell,78299.12,BTC-24APR26-77000-C,40.86,0.01723145,0.017,3,1776988353652,426832395,2512
2.0,,,,,,2.0,sell,78297.55,BTC-24APR26-79500-C,41.64,0.00075807,0.0007,2,1776988333387,426832386,174
0.1,,,,,,0.1,sell,78281.6,BTC-24APR26-75000-C,0.0,0.04194757,0.0415,3,1776988316557,426832362,3602
0.1,,,,,,0.1,buy,78281.13,BTC-26JUN26-86000-C,40.26,0.03219479,0.032,0,1776988300633,426832358,891
0.1,,,,,,0.1,buy,78281.13,BTC-26JUN26-88000-C,40.01,0.02567576,0.0255,0,1776988300605,426832357,1255
15.0,,,,,,15.0,sell,78281.52,BTC-26JUN26-80000-C,41.26,0.05981715,0.0595,1,1776988300494,426832356,2564
0.2,,,,,,0.2,buy,78295.03,BTC-24APR26-78000-C,44.98,0.0068082,0.0075,1,1776988288592,426832336,3898
1.0,,,,,,1.0,sell,78299.64,BTC-25DEC26-80000-C,44.72,0.14356372,0.1435,0,1776988277189,426832327,4762
0.8,,,,,,0.8,buy,78317.24,BTC-1MAY26-71000-P,50.41,0.00264808,0.0027,2,1776988246101,426832305,339
6.0,,,,,,6.0,sell,78316.58,BTC-26JUN26-74000-C,42.47,0.10147532,0.1005,1,1776988245428,426832304,673
3.8,,,,,,3.8,sell,78313.12,BTC-24APR26-69000-C,216.16,0.11887132,0.1195,1,1776988233351,426832302,930
0.1,,,,,,0.1,sell,78313.39,BTC-26JUN26-40000-P,76.46,0.00145541,0.0014,2,1776988222242,426832297,2505
0.3,,,,,,0.3,buy,78313.39,BTC-26JUN26-95000-C,39.6,0.01121144,0.011,0,1776988222113,426832296,3746
0.1,,,,,,0.1,buy,78279.78,BTC-25SEP26-155000-C,44.75,0.00134476,0.0014,0,1776988201455,426832222,313
0.2,,,,,,0.2,buy,78284.29,BTC-25SEP26-145000-C,43.38,0.00202644,0.0021,0,1776988189031,426832220,473
0.1,,,,,,0.1,buy,78284.86,BTC-29MAY26-95000-C,39.15,0.00312664,0.0032,1,1776988180099,426832219,709
1.0,,,,,,1.0,sell,78284.02,BTC-1MAY26-82000-C,37.16,0.00597647,0.0055,2,1776988177814,426832218,631
0.5,,,,,,0.5,sell,78283.45,BTC-8MAY26-82000-C,38.71,0.01289498,0.013,1,1776988166477,426832215,410
0.1,,,,,,0.1,sell,78281.82,BTC-24APR26-75000-P,71.23,0.00013685,0.0002,0,1776988153809,426832212,1755
0.1,,,,,,0.1,sell,78277.36,BTC-27APR26-76500-P,35.52,0.00550354,0.005,2,1776988142621,426832209,14
0.5,,,,,,0.5,sell,78296.2,BTC-26JUN26-84000-C,40.66,0.04006048,0.04,0,1776988130165,426832176,1266
0.3,,,,,,0.3,buy,78309.8,BTC-25APR26-86000-C,63.56,6.032e-05,0.0001,3,1776988098322,426832134,23
0.2,,,,,,0.2,sell,78325.0,BTC-24APR26-80000-C,48.19,0.00049419,0.0005,0,1776988087255,426832078,5316
0.1,,,,,,0.1,sell,78262.72,BTC-15MAY26-78000-C,40.97,0.04083057,0.041,1,1776987986782,426831864,8
2.2,,,,,,2.2,sell,78247.71,BTC-24APR26-78000-P,36.44,0.0032863,0.0031,3,1776987974272,426831850,652
0.3,,,,,,0.3,buy,78283.41,BTC-24APR26-79000-C,38.91,0.00142646,0.0015,0,1776987883916,426831727,1890
0.1,,,,,,0.1,buy,78274.57,BTC-8MAY26-90000-C,39.88,0.0013212,0.0013,0,1776987877686,426831710,154
0.3,,,,,,0.3,buy,78268.96,BTC-24APR26-77500-P,40.2,0.00138821,0.0015,2,1776987835245,426831701,211
0.1,,,,,,0.1,sell,78298.48,BTC-27APR26-79500-C,33.08,0.00655915,0.0065,0,1776987757981,426831584,14
0.2,,,,,,0.2,sell,78274.4,BTC-24APR26-76000-P,59.07,0.00031729,0.0004,0,1776987700362,426831503,1114
0.1,,,,,,0.1,buy,78282.97,BTC-24APR26-74000-P,80.73,9.587e-05,0.0001,3,1776987681577,426831476,1368
0.1,,,,,,0.1,buy,78266.21,BTC-1MAY26-80000-C,38.47,0.01256178,0.0125,0,1776987664150,426831468,1021
