amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,30084.38,BTC-24JUL23-30750-C,36.47,0.00019442,0.0001,3,1690156788590,261507931,145
0.1,,,,,buy,30090.82,BTC-4AUG23-32000-C,36.96,0.0065031,0.0065,1,1690156686152,261507712,246
5.6,,,,,sell,30076.65,BTC-26JUL23-30000-P,31.18,0.00847133,0.0085,3,1690156684790,261507694,18
1.0,,,,,buy,30076.65,BTC-26JUL23-30750-C,32.17,0.0028291,0.0029,1,1690156684707,261507690,21
4.0,,,,,sell,30076.82,BTC-28JUL23-34000-C,55.03,0.00061843,0.0005,2,1690156655793,261507636,2604
0.2,,,,,buy,30067.72,BTC-26JUL23-30000-C,29.96,0.01130423,0.011,1,1690156588884,261507615,28
0.4,,,,,sell,30068.56,BTC-25AUG23-29000-P,36.66,0.02545516,0.0255,2,1690156575873,261507597,798
0.1,,,,,buy,30069.28,BTC-26JUL23-30500-C,30.23,0.00439133,0.0043,0,1690156554853,261507575,41
0.2,,,,,buy,30059.32,BTC-28JUL23-32000-C,44.47,0.00214798,0.0024,0,1690156364223,261507492,3999
4.7,,,,,sell,30072.77,BTC-28JUL23-29000-P,38.02,0.00406679,0.0041,1,1690156181470,261507420,2767
5.1,,,,,sell,30065.08,BTC-24JUL23-29750-P,33.54,0.00081392,0.0008,1,1690156067184,261507248,185
0.1,,,,,sell,30060.4,BTC-24JUL23-29500-P,31.46,0.00014699,0.0001,2,1690155288040,261507064,151
1.7,,,,,sell,30067.71,BTC-25JUL23-29000-P,35.45,0.00052153,0.0004,2,1690155045617,261507014,35
1.8,,,,,sell,30066.77,BTC-24JUL23-29250-P,48.57,3.505e-05,0.0002,1,1690155027420,261507013,81
0.1,,,,,sell,30078.16,BTC-26JUL23-28500-P,40.21,0.00071816,0.0006,2,1690154827184,261506951,11
0.1,,,,,sell,30075.69,BTC-25JUL23-32000-C,51.45,0.00035649,0.0003,3,1690154662190,261506901,19
2.0,,,,,buy,30070.32,BTC-28JUL23-27000-P,55.01,0.00077348,0.0008,0,1690154496271,261506865,2216
0.9,,,,,buy,30063.68,BTC-28JUL23-35000-C,65.79,0.00045195,0.0005,1,1690154325624,261506835,2145
0.4,,,,,buy,30074.34,BTC-28JUL23-30000-C,33.87,0.01644256,0.0165,0,1690154287145,261506780,4453
0.3,,,,,sell,30050.13,BTC-25JUL23-29250-P,31.71,0.00085999,0.0007,2,1690153696512,261506624,28
1.1,,,,,buy,30046.77,BTC-25JUL23-30000-P,28.23,0.0059505,0.006,2,1690153607130,261506512,73
0.2,,,,,sell,30066.8,BTC-26JUL23-30250-C,29.46,0.00709361,0.007,2,1690153513783,261506362,19
22.0,,,,,sell,30066.8,BTC-28JUL23-31000-C,36.72,0.00563819,0.0055,2,1690153513737,261506358,6148
0.8,,,,,sell,30034.93,BTC-11AUG23-32000-C,36.02,0.01157783,0.011,3,1690152482456,261505828,40
4.0,,,,,sell,30033.4,BTC-25JUL23-29750-P,30.67,0.00364478,0.0036,1,1690152455223,261505805,148
0.1,,,,,sell,30024.93,BTC-24JUL23-30500-C,29.15,0.00032832,0.0002,2,1690152200643,261505702,191
0.5,,,,,sell,30021.02,BTC-29DEC23-37000-C,49.31,0.06348087,0.0635,2,1690152016354,261505643,210
0.1,,,,,buy,30020.15,BTC-28JUN24-31000-P,50.88,0.18478457,0.1835,0,1690151983500,261505613,22
1.3,,,,,sell,30019.47,BTC-25JUL23-31500-C,43.29,0.00046785,0.0004,2,1690151931948,261505588,40
0.1,,,,,sell,30029.23,BTC-26JUL23-31500-C,38.54,0.00098886,0.0009,2,1690151841006,261505578,5
0.1,,,,,buy,30020.64,BTC-25JUL23-30000-C,28.56,0.00738425,0.0075,1,1690151821820,261505568,30
0.5,,,,,buy,30031.36,BTC-24JUL23-30250-C,26.48,0.00076401,0.001,0,1690151772049,261505499,239
0.2,,,,,sell,30031.61,BTC-28JUL23-28000-P,45.01,0.00155983,0.0016,1,1690151766379,261505492,2807
