amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,83387.66,BTC-18APR25-80000-C,57.31,,0.05485377,0.055,3,1744415989011,360964903,353
0.5,,,,,,0.5,sell,83384.48,BTC-12APR25-86000-C,48.83,,0.00012856,0.0001,3,1744415983110,360964901,357
1.7,,,,,,1.7,buy,83378.94,BTC-30MAY25-90000-C,53.79,,0.04972991,0.0495,3,1744415958790,360964899,1932
0.1,,,,,,0.1,sell,83412.55,BTC-25APR25-95000-C,57.43,,0.00699496,0.007,3,1744415948046,360964839,2210
0.4,,,,,,0.4,buy,83412.61,BTC-18APR25-82000-P,55.01,,0.02072897,0.0205,3,1744415947899,360964819,589
0.1,,,,,,0.1,buy,83409.32,BTC-18APR25-76000-C,63.15,,0.09507181,0.095,0,1744415941783,360964803,113
0.3,,,,,,0.3,buy,83409.32,BTC-25APR25-70000-P,66.04,,0.00420356,0.0042,3,1744415928039,360964800,3749
0.5,,,,,,0.5,buy,83411.55,BTC-30MAY25-82000-P,54.0,,0.06664628,0.0665,0,1744415906466,360964799,1546
0.1,,,,,,0.1,buy,83451.42,BTC-18APR25-85000-C,54.38,,0.02112249,0.021,3,1744415843943,360964720,1230
0.1,,,,,,0.1,sell,83451.33,BTC-27JUN25-75000-P,55.15,,0.049336,0.0495,3,1744415838242,360964710,3276
0.2,,,,,,0.2,sell,83451.31,BTC-18APR25-83000-C,55.47,,0.03227394,0.0325,1,1744415826071,360964708,914
1.0,,,,,,1.0,buy,83460.7,BTC-26SEP25-120000-C,57.1,,0.0477457,0.0475,3,1744415778754,360964700,1463
1.9,,,,,,1.9,sell,83482.11,BTC-27JUN25-105000-C,55.62,,0.03025396,0.0305,1,1744415760291,360964674,2457
0.2,,,,,,0.2,sell,83486.58,BTC-13APR25-78000-P,57.03,,0.00030045,0.0003,3,1744415716022,360964652,75
9.9,,,,,,9.9,buy,83464.39,BTC-13APR25-84000-C,27.76,,0.00412644,0.0041,1,1744415692035,360964516,308
5.0,,,,,,5.0,buy,83464.34,BTC-18APR25-87000-C,55.13,,0.01347544,0.0135,0,1744415677399,360964468,816
2.0,,,,,,2.0,buy,83464.34,BTC-27JUN25-90000-C,54.25,,0.07175876,0.072,2,1744415677023,360964467,2747
0.1,,,,,,0.1,buy,83463.0,BTC-12APR25-82000-C,40.27,,0.01793941,0.018,2,1744415673974,360964466,500
1.0,,,,,,1.0,sell,83454.02,BTC-27JUN25-80000-P,54.46,,0.07285105,0.073,1,1744415647357,360964431,3814
0.1,,,,,,0.1,sell,83440.63,BTC-18APR25-86000-C,54.0,,0.01698733,0.0165,3,1744415631935,360964397,929
0.1,,,,,,0.1,sell,83439.95,BTC-13APR25-83000-P,26.54,,0.00434431,0.004,3,1744415608894,360964383,154
1.3,,,,,,1.3,buy,83439.95,BTC-30MAY25-88000-C,53.76,,0.05823327,0.058,0,1744415608750,360964379,1499
2.0,,,,,,2.0,buy,83446.52,BTC-30MAY25-80000-P,54.27,,0.05560848,0.0555,2,1744415603463,360964378,1911
