amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
8.0,,,,,8.0,sell,63824.57,BTC-28JUN24-49000-P,73.09,0.02994787,0.0295,2,1713311997803,297657626,332
0.5,,,,,0.5,buy,63817.18,BTC-17APR24-56000-P,173.2,4.978e-05,0.0001,3,1713311956781,297657593,229
0.1,,,,,0.1,sell,63837.09,BTC-26APR24-55000-P,83.57,0.00810088,0.008,3,1713311917740,297657528,1586
0.1,,,,,0.1,buy,63804.16,BTC-3MAY24-68000-C,67.6,0.03339534,0.033,0,1713311909659,297657504,337
10.2,,,,,10.2,buy,63791.9,BTC-19APR24-64000-C,68.72,0.02051382,0.0205,3,1713311899427,297657456,609
0.1,,,,,0.1,sell,63783.43,BTC-19APR24-65500-C,67.31,0.01149133,0.011,1,1713311888741,297657449,87
0.1,,,,,0.1,buy,63769.51,BTC-17APR24-64500-C,49.97,0.00233707,0.002,2,1713311842995,297657409,178
0.1,,,,,0.1,sell,63770.9,BTC-17APR24-62000-P,70.04,0.0010691,0.0009,3,1713311837638,297657408,243
1.0,,,,,1.0,buy,63733.12,BTC-31MAY24-58000-C,70.47,0.15178202,0.1515,2,1713311824995,297657381,70
0.1,,,,,0.1,sell,63724.35,BTC-17APR24-63500-P,51.47,0.00521977,0.0046,2,1713311820784,297657375,160
0.2,,,,,0.2,buy,63722.78,BTC-17APR24-65500-C,59.3,0.00046314,0.0005,3,1713311806900,297657372,119
0.5,,,,,0.5,buy,63721.21,BTC-18APR24-70000-C,73.78,0.00039442,0.0003,3,1713311795267,297657370,23
1.0,,,,,1.0,sell,63735.36,BTC-3MAY24-60000-C,71.89,0.09512516,0.095,0,1713311766175,297657336,132
0.1,,,,,0.1,buy,63735.36,BTC-17APR24-66000-C,64.62,0.00024862,0.0003,3,1713311765270,297657335,220
0.1,,,,,0.1,buy,63694.96,BTC-3MAY24-61000-P,71.16,0.0386114,0.0385,1,1713311736374,297657302,175
1.5,,,,,1.5,sell,63680.64,BTC-19APR24-67500-C,66.37,0.00433804,0.0038,2,1713311724473,297657294,100
1.3,,,,,1.3,buy,63688.51,BTC-26APR24-59000-P,76.39,0.01836766,0.0185,0,1713311723277,297657293,1411
0.1,,,,,0.1,sell,63690.29,BTC-17APR24-64000-C,51.23,0.00444999,0.0041,2,1713311716495,297657270,272
0.1,,,,,0.1,sell,63720.24,BTC-19APR24-62000-P,75.16,0.01285067,0.0125,0,1713311675089,297657196,942
0.1,,,,,0.1,buy,63720.24,BTC-27DEC24-20000-P,81.81,0.00508781,0.005,0,1713311674744,297657195,128
0.1,,,,,0.1,buy,63719.26,BTC-3MAY24-64000-P,70.11,0.05865588,0.0595,2,1713311663416,297657194,178
0.2,,,,,0.2,buy,63709.96,BTC-17APR24-59000-P,118.06,0.00010547,0.0002,2,1713311660557,297657191,113
0.2,,,,,0.2,sell,63752.79,BTC-27DEC24-300000-C,87.93,0.01176413,0.012,0,1713311638226,297657149,240
1.0,,,,,1.0,buy,63751.97,BTC-26APR24-60000-C,74.48,0.08276834,0.0825,3,1713311545835,297657091,1777
1.2,,,,,1.2,sell,63745.34,BTC-26APR24-61000-P,73.78,0.02701255,0.027,1,1713311545289,297657088,1613
1.0,,,,,1.0,sell,63746.15,BTC-26APR24-62000-C,72.24,0.06164583,0.0615,2,1713311532521,297657085,1142
0.4,,,,,0.4,buy,63743.63,BTC-19APR24-68500-C,68.15,0.0027059,0.0025,2,1713311527661,297657084,34
0.1,,,,,0.1,buy,63736.59,BTC-26APR24-72000-C,68.36,0.00815099,0.008,2,1713311499312,297657070,2006
0.1,,,,,0.1,buy,63726.43,BTC-3MAY24-58000-P,73.9,0.02398032,0.024,3,1713311405461,297656994,192
0.1,,,,,0.1,sell,63725.44,BTC-3MAY24-78000-C,69.1,0.00683704,0.0065,2,1713311387864,297656988,163
2.0,,,,,2.0,sell,63722.17,BTC-18APR24-60000-P,89.24,0.00339408,0.0035,2,1713311318905,297656973,95
0.2,,,,,0.2,sell,63722.56,BTC-3MAY24-75000-C,67.91,0.01087395,0.0105,2,1713311316583,297656972,424
0.1,,,,,0.1,sell,63723.67,BTC-28MAR25-300000-C,86.84,0.0284985,0.0285,2,1713311293923,297656967,90
0.8,,,,,0.8,buy,63714.43,BTC-18APR24-59000-P,92.5,0.00227578,0.0021,3,1713311265271,297656962,61
0.1,,,,,0.1,sell,63717.52,BTC-28MAR25-40000-P,79.39,0.07608843,0.076,2,1713311260995,297656960,47
0.1,,,,,0.1,sell,63738.35,BTC-31MAY24-52000-P,72.72,0.02532774,0.025,2,1713311253992,297656952,354
0.1,,,,,0.1,sell,63718.65,BTC-28JUN24-80000-C,72.59,0.05603901,0.056,2,1713311251555,297656945,2468
1.0,,,,,1.0,buy,63705.65,BTC-26APR24-58000-P,77.64,0.01518609,0.015,3,1713311173670,297656861,1449
1.0,,,,,1.0,buy,63808.56,BTC-26APR24-63000-P,71.6,0.03823007,0.0385,2,1713311129002,297656755,1697
0.1,,,,,0.1,sell,63847.71,BTC-31MAY24-50000-P,73.89,0.01941146,0.019,3,1713311092594,297656706,537
0.2,,,,,0.2,buy,63830.3,BTC-19APR24-73000-C,81.12,0.00049433,0.0005,2,1713310954660,297656668,1369
0.2,,,,,0.2,sell,63826.23,BTC-18APR24-62000-P,77.16,0.00746597,0.0075,2,1713310896733,297656663,48
0.1,,,,,0.1,sell,63801.23,BTC-18APR24-66000-C,64.53,0.00484545,0.0043,2,1713310795159,297656607,65
0.1,,,,,0.1,buy,63796.09,BTC-17APR24-62500-P,70.66,0.00180692,0.002,1,1713310772979,297656603,115
0.2,,,,,0.2,buy,63803.73,BTC-31MAY24-60000-P,70.69,0.06306024,0.0635,2,1713310749953,297656600,926
0.1,,,,,0.1,sell,63809.36,BTC-31MAY24-48000-P,75.15,0.01471408,0.0145,3,1713310719311,297656590,226
0.1,,,,,0.1,sell,63790.07,BTC-18APR24-63000-P,72.76,0.01197701,0.012,0,1713310715372,297656574,50
