amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,,,0.5,buy,67863.56,BTC-25SEP26-90000-P,50.12,0.36215858,0.362,1,1774223995749,421461739,1074
0.1,,,,,,0.1,buy,67837.42,BTC-26JUN26-85000-C,48.96,0.02927818,0.029,2,1774223905493,421461639,3149
0.2,,,,,,0.2,buy,67837.16,BTC-3APR26-78000-C,55.36,0.00342574,0.0036,2,1774223888421,421461627,372
1.0,,,,,,1.0,sell,67858.13,BTC-23MAR26-68500-C,68.17,0.0043173,0.0044,2,1774223805938,421461580,151
0.2,,,,,,0.2,buy,67855.28,BTC-24MAR26-77000-C,82.87,0.00011978,0.0001,3,1774223800501,421461579,9
0.1,,,,,,0.1,sell,67868.38,BTC-23MAR26-69000-C,67.96,0.00243894,0.0025,3,1774223776958,421461574,76
0.9,,,,,,0.9,buy,67863.64,BTC-29MAY26-73000-C,50.78,0.05859362,0.0585,3,1774223771298,421461532,89
0.4,,,,,,0.4,sell,67866.42,BTC-27MAR26-72000-C,57.51,0.00626611,0.006,2,1774223767239,421461527,3332
30.0,,,,,,30.0,sell,67865.31,BTC-27MAR26-59000-P,87.53,0.00277207,0.0028,1,1774223704335,421461485,1126
1.8,,,,,,1.8,sell,67852.48,BTC-10APR26-68000-P,56.08,0.05075328,0.051,1,1774223701924,421461483,151
16.0,,,,,,16.0,buy,67835.06,BTC-3APR26-85000-C,62.25,0.00079139,0.0009,0,1774223670978,421461458,506
10.0,,,,,,10.0,sell,67849.87,BTC-27MAR26-58000-P,91.67,0.00224348,0.0023,2,1774223664428,421461452,2360
0.1,,,,,,0.1,buy,67847.25,BTC-29MAY26-77000-C,49.91,0.03981129,0.04,2,1774223639886,421461432,169
1.0,,,,,,1.0,buy,67846.38,BTC-29MAY26-70000-C,51.82,0.07656812,0.0765,3,1774223634240,421461431,147
0.2,,,,,,0.2,buy,67834.84,BTC-23MAR26-68000-C,67.16,0.00703161,0.007,3,1774223630382,421461429,24
0.1,,,,,,0.1,buy,67834.84,BTC-24APR26-70000-C,52.91,0.04937735,0.0495,2,1774223629450,421461420,2174
0.1,,,,,,0.1,buy,67844.79,BTC-24APR26-66000-C,55.51,0.07983469,0.08,2,1774223624546,421461398,279
0.1,,,,,,0.1,buy,67844.79,BTC-24APR26-67000-C,54.76,0.07133135,0.0715,2,1774223624546,421461397,281
0.1,,,,,,0.1,buy,67844.91,BTC-29MAY26-100000-C,51.17,0.00412107,0.0043,2,1774223620139,421461394,210
0.1,,,,,,0.1,sell,67845.13,BTC-27MAR26-76000-C,62.17,0.00133223,0.0014,2,1774223615825,421461393,2659
4.0,,,,,,4.0,buy,67847.99,BTC-25DEC26-30000-P,72.85,0.01715054,0.0175,0,1774223608720,421461392,192
0.2,,,,,,0.2,buy,67862.3,BTC-29MAY26-69000-C,52.62,0.08355295,0.084,2,1774223598706,421461371,274
3.0,,,,,,3.0,sell,67855.81,BTC-3APR26-68000-P,57.76,0.04149528,0.0415,0,1774223598313,421461370,282
