amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,95957.51,BTC-6DEC24-94000-P,49.04,0.00710606,0.007,1,1733270382570,331272496,707
0.1,,,,0.1,sell,95987.34,BTC-5DEC24-96000-P,44.81,0.01062322,0.0105,3,1733270335482,331272462,125
0.1,,,,0.1,buy,95992.59,BTC-6DEC24-97000-P,46.72,0.0200631,0.02,1,1733270329633,331272456,314
0.1,,,,0.1,buy,95992.59,BTC-31JAN25-150000-C,68.37,0.0084662,0.009,0,1733270329380,331272455,379
0.2,,,,0.2,buy,96005.38,BTC-6DEC24-98000-P,47.7,0.02682188,0.027,0,1733270246176,331272431,224
0.1,,,,0.1,buy,95993.91,BTC-31JAN25-93000-P,55.38,0.06072398,0.0605,2,1733270172801,331272420,137
0.1,,,,0.1,buy,96004.22,BTC-31JAN25-110000-C,58.16,0.05072516,0.0505,0,1733270152778,331272416,750
0.3,,,,0.3,sell,96041.51,BTC-27DEC24-72000-P,67.22,0.00248422,0.0023,2,1733269858766,331272334,972
0.7,,,,0.7,buy,96063.86,BTC-6DEC24-98000-C,46.54,0.00777853,0.0075,3,1733269815148,331272319,896
0.1,,,,0.1,sell,96036.32,BTC-6DEC24-95000-P,48.43,0.00989999,0.01,3,1733269732969,331272283,880
0.5,,,,0.5,sell,96054.38,BTC-6DEC24-92000-P,51.72,0.00300657,0.0029,2,1733269725192,331272279,1193
0.3,,,,0.3,buy,96044.92,BTC-6DEC24-88000-P,65.15,0.00079399,0.0009,3,1733269720318,331272271,916
1.0,,,,1.0,sell,95993.25,BTC-6DEC24-90000-P,55.4,0.00145175,0.0013,2,1733269699971,331272238,896
250.0,BLOCK-171220,2,BTC-CS-28MAR25-130000_150000,250.0,sell,95968.45,BTC-28MAR25-150000-C,63.76,0.02842193,0.0282,0,1733269609447,331272221,1400
250.0,BLOCK-171220,2,BTC-CS-28MAR25-130000_150000,250.0,buy,95968.45,BTC-28MAR25-130000-C,61.23,0.05016171,0.0504,0,1733269609447,331272220,1498
0.1,,,,0.1,sell,95981.75,BTC-13DEC24-86000-P,57.75,0.00441115,0.0045,3,1733269564503,331272203,151
0.7,,,,0.7,sell,95990.55,BTC-13DEC24-106000-C,55.85,0.00691695,0.007,1,1733269537836,331272193,409
0.3,,,,0.3,sell,95986.38,BTC-27DEC24-70000-P,70.62,0.00215374,0.002,3,1733269529123,331272191,3371
1.0,,,,1.0,sell,96018.72,BTC-6DEC24-100000-C,49.74,0.00341628,0.0035,0,1733269423355,331272174,1926
0.4,,,,0.4,sell,96039.17,BTC-4DEC24-96000-P,32.64,0.00400659,0.0038,2,1733269291752,331272165,356
0.1,,,,0.1,sell,96002.07,BTC-5DEC24-106000-C,66.16,0.00010379,0.0001,3,1733269252975,331272158,39
0.1,,,,0.1,sell,95984.74,BTC-4DEC24-100000-C,60.7,0.00013147,0.0001,3,1733269234408,331272153,248
0.8,,,,0.8,sell,95994.25,BTC-5DEC24-92000-P,51.93,0.00141863,0.0012,2,1733269209437,331272142,70
0.1,,,,0.1,sell,95995.12,BTC-4DEC24-94500-P,38.63,0.00064687,0.0005,2,1733269207557,331272141,110
0.1,,,,0.1,sell,95995.14,BTC-13DEC24-93000-P,51.59,0.01791232,0.0175,2,1733269166154,331272135,327
0.1,,,,0.1,sell,96004.8,BTC-4DEC24-97000-C,32.08,0.00104626,0.0008,2,1733269122473,331272118,205
0.1,,,,0.1,sell,96002.86,BTC-20DEC24-93000-P,52.29,0.02692533,0.0265,3,1733269111548,331272114,154
0.1,,,,0.1,sell,95987.49,BTC-5DEC24-99000-C,47.03,0.00207489,0.0022,2,1733269055772,331272099,82
0.2,,,,0.2,buy,95999.38,BTC-5DEC24-98000-C,43.92,0.00383428,0.0036,0,1733269033569,331272085,129
0.1,,,,0.1,buy,95985.18,BTC-13DEC24-94000-P,51.82,0.02162685,0.0215,1,1733268997695,331272057,271
3.3,,,,3.3,sell,95993.39,BTC-4DEC24-96000-C,36.43,0.00442142,0.0046,3,1733268987375,331272054,264
0.1,,,,0.1,sell,96006.99,BTC-5DEC24-97000-C,45.46,0.00686878,0.007,3,1733268943099,331272032,147
0.1,,,,0.1,buy,96071.47,BTC-13DEC24-100000-C,52.28,0.01906752,0.019,1,1733268831186,331271863,543
0.3,,,,0.3,sell,96073.07,BTC-13DEC24-88000-P,54.03,0.0063749,0.006,2,1733268824547,331271862,292
0.1,,,,0.1,sell,96070.27,BTC-4DEC24-98000-P,33.04,0.02021802,0.02,3,1733268823075,331271861,39
0.1,,,,0.1,buy,96055.35,BTC-27DEC24-110000-C,57.05,0.0165713,0.0165,0,1733268798805,331271844,4340
0.1,,,,0.1,sell,95981.69,BTC-28MAR25-220000-C,75.29,0.00757615,0.0075,1,1733268729699,331271808,1105
3.6,,,,3.6,sell,95997.34,BTC-27JUN25-80000-P,58.56,0.06524942,0.0655,3,1733268726718,331271807,267
6.4,,,,6.4,sell,95989.32,BTC-28FEB25-75000-P,58.28,0.02005056,0.0205,1,1733268704369,331271796,74
0.7,,,,0.7,buy,95902.94,BTC-4DEC24-92000-P,73.5,0.00020783,0.0003,0,1733268607593,331271758,314
0.7,,,,0.7,buy,95899.95,BTC-4DEC24-93000-P,53.37,0.0002077,0.0002,3,1733268573463,331271704,252
0.5,,,,0.5,sell,96039.53,BTC-5DEC24-90000-P,57.53,0.00052953,0.0004,2,1733268377900,331271607,41
0.1,,,,0.1,buy,96020.01,BTC-6DEC24-89000-P,60.28,0.00107557,0.0011,3,1733268213074,331271454,888
0.2,,,,0.2,sell,96008.72,BTC-6DEC24-82000-P,84.32,0.00027226,0.0002,2,1733267876725,331271172,413
0.1,,,,0.1,buy,95962.59,BTC-20DEC24-102000-C,53.97,0.0244134,0.0245,1,1733267806727,331271101,111
0.1,,,,0.1,buy,95966.01,BTC-27DEC24-94000-P,52.6,0.03805924,0.038,2,1733267798947,331271096,47
0.1,,,,0.1,sell,95966.01,BTC-27DEC24-92000-C,52.88,0.08184131,0.082,0,1733267798935,331271093,1708
0.1,,,,0.1,sell,96035.42,BTC-6DEC24-92000-C,51.67,0.04671079,0.0465,0,1733267765246,331271037,239
0.9,,,,0.9,sell,96031.89,BTC-27JUN25-60000-P,62.45,0.02070759,0.021,2,1733267759816,331271029,450
0.1,,,,0.1,buy,96030.4,BTC-6DEC24-95000-C,47.23,0.0222881,0.022,0,1733267735026,331271022,632
0.1,,,,0.1,buy,96025.28,BTC-27DEC24-96000-C,52.94,0.0589897,0.059,0,1733267728252,331271021,52
0.1,,,,0.1,buy,96003.53,BTC-20DEC24-90000-P,53.21,0.01708622,0.017,3,1733267652175,331270999,124
1.0,,,,1.0,sell,96019.93,BTC-13DEC24-104000-C,52.75,0.00964864,0.009,1,1733267642716,331270990,155
1.0,,,,1.0,buy,96034.14,BTC-5DEC24-102000-C,56.09,0.00043608,0.0006,0,1733267616263,331270976,29
0.8,,,,0.8,sell,95984.37,BTC-6DEC24-96000-C,46.13,0.01595541,0.0155,1,1733267463116,331270826,606
0.2,,,,0.2,sell,95916.89,BTC-28MAR25-140000-C,62.56,0.0372563,0.0375,0,1733267231441,331270545,1020
0.4,,,,0.4,sell,96005.08,BTC-6DEC24-96000-P,47.47,0.01448673,0.0145,3,1733267161535,331270435,622
1.5,,,,1.5,buy,96012.16,BTC-27DEC24-130000-C,67.02,0.00329132,0.0034,2,1733267072901,331270298,1629
0.1,,,,0.1,sell,96028.58,BTC-27DEC24-65000-P,78.5,0.00138885,0.0013,2,1733266992409,331270152,3590
0.1,,,,0.1,buy,96023.79,BTC-13DEC24-103000-C,53.71,0.01158982,0.0115,1,1733266970437,331270132,221
0.2,,,,0.2,buy,96016.39,BTC-13DEC24-97000-C,51.65,0.03077833,0.0305,2,1733266966702,331270129,287
0.2,,,,0.2,buy,96032.99,BTC-13DEC24-97000-P,52.07,0.03595921,0.036,2,1733266960400,331270117,198
1.0,,,,1.0,sell,96047.3,BTC-27DEC24-61000-P,84.73,0.00101546,0.0009,3,1733266954112,331270055,1470
2.0,,,,2.0,sell,96050.48,BTC-27DEC24-59000-P,88.7,0.00088757,0.0008,0,1733266935061,331269986,1256
0.2,,,,0.2,buy,96115.0,BTC-28FEB25-98000-P,56.87,0.10059327,0.101,2,1733266840302,331269716,33
0.1,,,,0.1,buy,96146.89,BTC-27DEC24-115000-C,58.83,0.01062589,0.0105,2,1733266786126,331269551,2666
0.2,,,,0.2,sell,96147.07,BTC-6DEC24-99000-C,46.23,0.00550166,0.005,3,1733266784301,331269549,1053
0.2,,,,0.2,sell,96144.88,BTC-27JUN25-250000-C,73.03,0.0187249,0.019,0,1733266775411,331269543,438
0.2,,,,0.2,sell,96153.85,BTC-6DEC24-97000-C,47.71,0.01187817,0.012,1,1733266770325,331269527,713
2.3,,,,2.3,sell,96166.31,BTC-6DEC24-75000-P,116.51,0.00013274,0.0001,2,1733266699146,331269369,495
0.1,,,,0.1,buy,96165.07,BTC-4DEC24-99000-C,48.61,0.00019649,0.0002,1,1733266674620,331269357,590
0.2,,,,0.2,sell,96109.67,BTC-4DEC24-95000-P,39.59,0.00105065,0.0012,3,1733266650837,331269309,430
1.5,,,,1.5,buy,96061.57,BTC-20DEC24-104000-C,54.6,0.01923831,0.0195,0,1733266642443,331269202,189
0.1,,,,0.1,buy,96015.49,BTC-27DEC24-98000-C,53.33,0.04936115,0.0495,0,1733266641744,331269192,58
0.3,,,,0.3,sell,96010.69,BTC-6DEC24-85000-P,76.6,0.00052508,0.0005,3,1733266634301,331269116,607
0.9,,,,0.9,buy,95964.94,BTC-4DEC24-94000-P,43.22,0.00043019,0.0004,3,1733266575831,331269078,249
3.2,,,,3.2,buy,95989.86,BTC-27DEC24-120000-C,62.91,0.00688857,0.0075,1,1733266540300,331269054,4149
3.6,,,,3.6,sell,95988.86,BTC-5DEC24-84000-P,87.29,0.00016781,0.0001,3,1733266494820,331269040,38
1.0,,,,1.0,sell,95948.95,BTC-4DEC24-94500-C,37.74,0.01609627,0.016,0,1733266453011,331268993,81
0.1,,,,0.1,sell,95978.45,BTC-4DEC24-95500-P,33.42,0.00245811,0.0022,2,1733266379944,331268941,77
1.0,,,,1.0,buy,95965.76,BTC-5DEC24-94000-C,47.15,0.02515758,0.025,0,1733266374184,331268931,32
0.1,,,,0.1,sell,95899.0,BTC-27DEC24-160000-C,84.67,0.00079463,0.0009,3,1733266253673,331268884,1396
0.5,,,,0.5,buy,95888.6,BTC-28FEB25-80000-P,56.89,0.03021047,0.0305,2,1733266250402,331268883,40
0.1,,,,0.1,sell,95907.7,BTC-31JAN25-73000-P,59.23,0.01008316,0.01,2,1733266163225,331268749,256
0.1,,,,0.1,buy,95911.79,BTC-31JAN25-92000-C,55.36,0.12204194,0.122,3,1733266153989,331268743,221
0.2,,,,0.2,sell,95837.15,BTC-5DEC24-96000-C,42.57,0.01074194,0.01,2,1733266090454,331268659,90
0.1,,,,0.1,buy,95837.71,BTC-31JAN25-74000-C,58.21,0.25891021,0.2585,2,1733266086621,331268657,84
0.1,,,,0.1,buy,95933.22,BTC-13DEC24-94000-C,51.55,0.04689874,0.0465,2,1733266013880,331268558,101
0.1,,,,0.1,sell,95932.6,BTC-6DEC24-93000-P,49.77,0.00495426,0.0047,0,1733265993939,331268557,987
0.8,,,,0.8,buy,95974.37,BTC-31JAN25-108000-C,57.61,0.05527937,0.0555,1,1733265378628,331267961,299
0.2,,,,0.2,sell,95995.0,BTC-13DEC24-90000-P,53.93,0.0099869,0.01,2,1733265283810,331267811,547
0.2,,,,0.2,sell,96014.14,BTC-4DEC24-98000-C,41.3,0.00036564,0.0004,3,1733265188394,331267720,344
0.3,,,,0.3,sell,96016.31,BTC-6DEC24-86000-P,72.21,0.00066534,0.0006,2,1733264788241,331267140,595
0.5,,,,0.5,sell,96006.91,BTC-20DEC24-96000-P,52.79,0.04060347,0.0405,3,1733264776664,331267124,47
0.2,,,,0.2,buy,96085.74,BTC-28MAR25-105000-C,57.75,0.11043449,0.1105,0,1733264723736,331267002,200
0.1,,,,0.1,buy,96146.96,BTC-27JUN25-100000-C,58.89,0.18921593,0.1905,0,1733264703913,331266843,1301
0.5,,,,0.5,buy,96138.61,BTC-4DEC24-96500-C,36.71,0.00304196,0.0033,0,1733264531938,331266588,75
0.6,,,,0.6,sell,96119.53,BTC-28FEB25-94000-C,56.18,0.13609819,0.136,0,1733264387624,331265461,11
1.0,,,,1.0,sell,96100.81,BTC-6DEC24-80000-P,95.29,0.00023117,0.0002,2,1733264031303,331265202,440
0.1,,,,0.1,buy,96035.03,BTC-5DEC24-100000-C,49.06,0.00139833,0.0014,0,1733263982769,331265032,97
0.8,,,,0.8,sell,96035.03,BTC-31JAN25-105000-P,57.12,0.1304086,0.1305,3,1733263982484,331265030,81
0.6,,,,0.6,sell,96035.03,BTC-31JAN25-108000-P,57.73,0.15177979,0.152,2,1733263982300,331265019,28
0.1,,,,0.1,buy,95901.8,BTC-6DEC24-112000-C,79.39,0.00013914,0.0002,1,1733263583520,331264705,216
0.1,,,,0.1,buy,95922.06,BTC-6DEC24-101000-C,49.49,0.00218914,0.0021,0,1733263576136,331264694,562
0.1,,,,0.1,buy,95842.43,BTC-13DEC24-96000-C,51.63,0.03471461,0.0345,0,1733263391669,331264292,166
0.1,,,,0.1,buy,95807.68,BTC-31JAN25-120000-C,59.97,0.03008764,0.03,0,1733263373670,331264268,916
0.2,,,,0.2,buy,95796.16,BTC-13DEC24-96000-P,51.92,0.03202464,0.032,2,1733263315747,331263993,309
0.1,,,,0.1,buy,96040.14,BTC-27DEC24-88000-P,53.32,0.01757572,0.0175,3,1733262954934,331263138,1185
0.1,,,,0.1,buy,96058.2,BTC-13DEC24-89000-P,54.27,0.00804655,0.008,3,1733262952741,331263120,162
1.0,,,,1.0,sell,96079.29,BTC-13DEC24-92000-C,52.73,0.06150462,0.0615,0,1733262944861,331263100,73
1.1,,,,1.1,buy,96095.53,BTC-27JUN25-130000-C,60.58,0.0990517,0.0995,1,1733262942734,331263076,548
0.2,,,,0.2,buy,96157.88,BTC-5DEC24-86000-P,80.0,0.00013357,0.0002,3,1733262867488,331262936,44
15.0,BLOCK-171219,2,BTC-CS-27DEC24-135000_140000,15.0,sell,96140.69,BTC-27DEC24-140000-C,71.74,0.00194045,0.0018,3,1733262811959,331262878,2882
15.0,BLOCK-171219,2,BTC-CS-27DEC24-135000_140000,15.0,buy,96140.69,BTC-27DEC24-135000-C,69.57,0.00252215,0.0025,0,1733262811959,331262877,960
10.0,,,,10.0,sell,96148.85,BTC-27DEC24-90000-P,53.29,0.02291763,0.023,3,1733262683209,331262624,2235
0.7,,,,0.7,buy,96108.35,BTC-27JUN25-120000-C,59.81,0.12183378,0.1225,2,1733262563460,331262168,1008
0.1,,,,0.1,buy,96090.85,BTC-27DEC24-105000-C,54.94,0.02611206,0.026,0,1733262557983,331262142,3822
0.5,,,,0.5,sell,96032.8,BTC-31JAN25-56000-P,75.04,0.00260805,0.0026,0,1733262450646,331261908,200
0.1,,,,0.1,sell,96023.36,BTC-31JAN25-91000-P,55.01,0.0518737,0.0515,2,1733262418278,331261900,117
