amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,,1.0,buy,103641.32,BTC-28FEB25-120000-C,61.77,,0.02989845,0.03,3,1737590325335,342999502,1249
0.5,,,,,0.5,sell,103649.7,BTC-28FEB25-110000-C,59.58,,0.0543966,0.0545,3,1737590314742,342999501,1157
0.1,,,,,0.1,buy,103662.71,BTC-31JAN25-99000-C,57.74,,0.06319492,0.063,0,1737590205176,342999410,151
0.1,,,,,0.1,buy,103637.42,BTC-23JAN25-104000-C,45.48,,0.00392313,0.004,2,1737590197776,342999398,162
1.1,,,,,1.1,sell,103622.69,BTC-26SEP25-200000-C,66.46,,0.05314912,0.053,3,1737590188394,342999368,1110
0.1,,,,,0.1,buy,103616.87,BTC-28FEB25-60000-P,90.74,,0.0022125,0.0021,2,1737590171609,342999365,437
0.1,,,,,0.1,buy,103620.41,BTC-24JAN25-100000-P,57.8,,0.00248545,0.0026,0,1737590162184,342999362,1144
0.1,,,,,0.1,buy,103635.39,BTC-24JAN25-99000-P,61.48,,0.00167814,0.0018,0,1737590143168,342999347,1164
0.1,,,,,0.1,sell,103616.11,BTC-28FEB25-104000-C,58.49,,0.0764924,0.077,2,1737590131199,342999334,708
0.9,,,,,0.9,sell,103640.17,BTC-25JAN25-109000-C,59.4,,0.00367423,0.0038,3,1737590127289,342999330,34
1.2,,,,,1.2,buy,103662.91,BTC-27JUN25-135000-C,61.85,,0.08371044,0.084,3,1737590112198,342999276,171
29.8,,,,,29.8,sell,103714.79,BTC-31JAN25-140000-C,86.54,,0.00063482,0.0006,3,1737590087868,342999227,1077
0.1,,,,,0.1,sell,103716.05,BTC-24JAN25-112000-C,69.1,,0.00062523,0.0006,2,1737590087395,342999225,988
4.0,,,,,4.0,sell,103719.85,BTC-24JAN25-106000-C,52.67,,0.00523014,0.005,2,1737590047179,342999182,1005
1.0,,,,,1.0,buy,103709.71,BTC-25JAN25-106000-C,54.13,,0.00913975,0.009,2,1737590027361,342999162,20
0.2,,,,,0.2,buy,103713.1,BTC-31JAN25-112000-C,61.19,,0.01171817,0.0115,2,1737589947973,342999109,1700
0.1,,,,,0.1,sell,103715.88,BTC-24JAN25-107000-C,55.78,,0.00348003,0.0035,2,1737589931025,342999100,788
0.1,,,,,0.1,buy,103793.86,BTC-31JAN25-97000-P,58.96,,0.01052296,0.0105,2,1737589921921,342999054,283
0.2,,,,,0.2,buy,103793.86,BTC-24JAN25-105000-P,53.78,,0.01867571,0.019,2,1737589921703,342999020,538
1.0,,,,,1.0,sell,103794.51,BTC-24JAN25-110000-C,60.83,,0.00115714,0.001,2,1737589864007,342998944,1506
0.2,,,,,0.2,sell,103794.3,BTC-31JAN25-108000-C,59.92,,0.02084635,0.021,1,1737589857221,342998943,2155
0.1,,,,,0.1,sell,103790.68,BTC-28FEB25-200000-C,85.12,,0.00101422,0.001,3,1737589829070,342998942,370
0.5,,,,,0.5,sell,103790.23,BTC-25JAN25-122000-C,83.58,,0.00019197,0.0002,2,1737589739989,342998926,8
2.0,,,,,2.0,sell,103846.45,BTC-24JAN25-94000-P,82.83,,0.00042505,0.0004,3,1737589698113,342998887,889
25.0,BLOCK-178467,2,BTC-PS-26SEP25-105000_100000,,25.0,buy,103849.58,BTC-26SEP25-105000-P,58.88,,0.15691804,0.1533,0,1737589696016,342998883,77
25.0,BLOCK-178467,2,BTC-PS-26SEP25-105000_100000,,25.0,sell,103849.58,BTC-26SEP25-100000-P,58.81,,0.13352489,0.13,2,1737589696016,342998882,359
1.0,,,,,1.0,sell,103849.33,BTC-24JAN25-109000-C,58.13,,0.00171642,0.0015,2,1737589639211,342998872,726
0.2,,,,,0.2,buy,103881.96,BTC-28FEB25-116000-C,60.58,,0.0384763,0.0385,2,1737589447504,342998798,342
0.1,,,,,0.1,sell,103878.72,BTC-28FEB25-108000-C,59.01,,0.06179319,0.062,2,1737589419621,342998794,711
0.2,,,,,0.2,buy,103911.32,BTC-28FEB25-94000-P,57.79,,0.02866468,0.0285,1,1737589321762,342998760,621
0.3,,,,,0.3,sell,103905.18,BTC-23JAN25-103500-P,45.18,,0.00355494,0.0037,3,1737589296506,342998758,49
1.5,,,,,1.5,sell,103894.82,BTC-23JAN25-99000-P,71.1,,0.0001241,0.0001,2,1737589291150,342998755,102
1.0,,,,,1.0,sell,103890.29,BTC-28FEB25-96000-C,57.87,,0.12086212,0.121,0,1737589260236,342998721,518
0.1,,,,,0.1,sell,103881.37,BTC-24JAN25-108000-P,57.24,,0.04108349,0.041,1,1737589124632,342998656,205
1.0,,,,,1.0,sell,103863.14,BTC-24JAN25-120000-C,92.11,,0.0001827,0.0001,3,1737589108792,342998619,869
0.1,,,,,0.1,sell,103844.87,BTC-24JAN25-115000-C,81.5,,0.00044865,0.0004,3,1737589081195,342998612,1346
3.9,,,,,3.9,sell,103864.64,BTC-23JAN25-110000-C,81.03,,0.0001767,0.0001,3,1737589064243,342998595,175
1.0,,,,,1.0,sell,103840.91,BTC-23JAN25-102000-P,46.34,,0.00088841,0.0007,2,1737589033833,342998579,168
0.1,,,,,0.1,buy,103806.98,BTC-31JAN25-120000-C,66.31,,0.0039038,0.0038,3,1737588891364,342998450,3798
0.5,,,,,0.5,sell,103780.19,BTC-7FEB25-111000-C,58.9,,0.02449544,0.024,3,1737588782117,342998396,133
0.1,,,,,0.1,buy,103768.21,BTC-24JAN25-104000-C,51.75,,0.0119674,0.012,2,1737588759233,342998388,1106
0.1,,,,,0.1,sell,103761.41,BTC-31JAN25-103000-P,57.98,,0.03014919,0.03,1,1737588757681,342998386,336
0.1,,,,,0.1,sell,103793.2,BTC-24JAN25-108000-C,58.05,,0.00247049,0.0025,2,1737588716811,342998354,1327
