amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,59490.21,BTC-22AUG24-58000-P,47.1,,0.00563458,0.0055,2,1724111976680,314803684,29
0.5,,,,,0.5,buy,59474.67,BTC-23AUG24-76000-C,94.12,,9.238e-05,0.0001,3,1724111960262,314803679,111
0.1,,,,,0.1,sell,59474.5,BTC-27SEP24-70000-C,53.63,,0.01939433,0.019,1,1724111932462,314803661,5425
0.1,,,,,0.1,sell,59529.99,BTC-20AUG24-60000-C,38.97,,0.00165262,0.0018,1,1724111840373,314803616,307
0.1,,,,,0.1,buy,59526.16,BTC-22AUG24-59000-P,45.79,,0.01069575,0.0105,0,1724111823061,314803607,11
0.1,,,,,0.1,buy,59527.78,BTC-22AUG24-60500-C,45.72,,0.00801142,0.008,2,1724111820252,314803606,37
0.1,,,,,0.1,sell,59527.99,BTC-22AUG24-58500-P,46.07,,0.00773613,0.0075,3,1724111817426,314803605,33
0.1,,,,,0.1,sell,59561.24,BTC-22AUG24-57000-P,50.65,,0.00275834,0.0028,1,1724111775928,314803576,41
0.6,,,,,0.6,buy,59550.93,BTC-30AUG24-59000-P,49.57,,0.02809683,0.028,3,1724111762669,314803563,1486
0.6,,,,,0.6,buy,59571.88,BTC-20AUG24-57000-P,66.32,,0.00010976,0.0001,3,1724111714061,314803523,122
0.2,,,,,0.2,sell,59575.0,BTC-21AUG24-60500-C,41.64,,0.00467445,0.0042,2,1724111707849,314803518,95
0.1,,,,,0.1,buy,59584.41,BTC-21AUG24-60000-P,42.1,,0.01437136,0.014,3,1724111690514,314803507,14
1.0,,,,,1.0,sell,59578.48,BTC-20AUG24-58000-P,52.49,,0.00026779,0.0003,2,1724111677654,314803482,203
1.0,,,,,1.0,sell,59578.48,BTC-20AUG24-58500-C,41.55,,0.01857645,0.0185,0,1724111677370,314803481,52
0.1,,,,,0.1,buy,59549.25,BTC-6SEP24-61000-C,50.05,,0.03376056,0.034,0,1724111652260,314803425,156
0.6,,,,,0.6,sell,59569.76,BTC-30AUG24-57000-P,50.6,,0.01576136,0.0155,2,1724111652140,314803409,1696
0.1,,,,,0.1,buy,59549.25,BTC-30AUG24-70000-C,56.63,,0.00206719,0.002,0,1724111650897,314803342,3748
0.5,,,,,0.5,buy,59569.76,BTC-23AUG24-60000-C,47.91,,0.01455931,0.015,0,1724111650787,314803333,695
0.4,,,,,0.4,buy,59532.78,BTC-23AUG24-50000-P,81.2,,0.00025422,0.0003,3,1724111648856,314803320,590
0.6,,,,,0.6,sell,59530.48,BTC-30AUG24-58000-P,49.62,,0.02144178,0.021,2,1724111648090,314803318,2096
0.1,,,,,0.1,buy,59532.78,BTC-22AUG24-61000-C,45.38,,0.0056991,0.0055,0,1724111647197,314803305,21
0.3,,,,,0.3,sell,59555.52,BTC-27SEP24-72000-C,54.91,,0.01562355,0.0155,1,1724111573000,314803177,622
0.1,,,,,0.1,buy,59546.71,BTC-21AUG24-59500-C,44.06,,0.01095991,0.011,0,1724111565052,314803166,66
0.1,,,,,0.1,sell,59549.56,BTC-20AUG24-59000-P,40.12,,0.00139852,0.0016,2,1724111564929,314803165,101
0.1,,,,,0.1,buy,59549.56,BTC-21AUG24-58500-C,46.1,,0.02196195,0.022,0,1724111564809,314803119,22
0.2,,,,,0.2,buy,59549.56,BTC-20AUG24-59500-C,34.95,,0.00475636,0.0046,0,1724111563991,314803070,104
0.3,,,,,0.3,buy,59546.71,BTC-6SEP24-60000-C,49.69,,0.04085577,0.041,0,1724111563525,314803059,203
0.1,,,,,0.1,buy,59544.08,BTC-22AUG24-59500-C,45.87,,0.01503827,0.015,0,1724111556273,314803036,40
0.1,,,,,0.1,sell,59533.07,BTC-21AUG24-57500-P,50.35,,0.00177362,0.0019,2,1724111550212,314803006,64
0.1,,,,,0.1,sell,59519.93,BTC-25OCT24-49000-P,56.2,,0.02230406,0.0225,2,1724111499356,314802932,89
2.5,,,,,2.5,buy,59519.93,BTC-6SEP24-63000-C,49.52,,0.02205174,0.022,0,1724111499230,314802923,80
1.1,,,,,1.1,buy,59513.83,BTC-27DEC24-100000-C,66.56,,0.02655467,0.0265,1,1724111471609,314802904,5051
0.1,,,,,0.1,buy,59506.8,BTC-30AUG24-74000-C,64.04,,0.00092361,0.001,0,1724111467849,314802872,1847
0.1,,,,,0.1,buy,59506.92,BTC-6SEP24-68000-C,51.96,,0.00748983,0.0075,0,1724111464145,314802871,83
1.0,,,,,1.0,sell,59498.15,BTC-20AUG24-58000-C,49.83,,0.02548347,0.0255,0,1724111450018,314802868,16
6.8,,,,,6.8,sell,59474.98,BTC-27DEC24-45000-P,62.6,,0.03533067,0.0355,3,1724111416144,314802840,879
0.8,,,,,0.8,buy,59471.68,BTC-20AUG24-62500-C,72.58,,0.00010033,0.0001,3,1724111413650,314802833,56
2.5,,,,,2.5,buy,59461.79,BTC-23AUG24-64000-C,53.43,,0.00163146,0.0018,1,1724111385467,314802787,934
2.5,,,,,2.5,buy,59460.52,BTC-23AUG24-55000-P,57.11,,0.00155152,0.0018,0,1724111383732,314802784,576
0.1,,,,,0.1,sell,59458.86,BTC-21AUG24-56500-P,52.31,,0.00085537,0.0007,2,1724111367452,314802781,8
0.1,,,,,0.1,buy,59446.99,BTC-30AUG24-71000-C,58.57,,0.00162229,0.0016,0,1724111359839,314802779,2213
2.5,,,,,2.5,buy,59383.01,BTC-27SEP24-59000-P,53.2,,0.06075308,0.0615,3,1724111257309,314802710,1189
3.0,,,,,3.0,sell,59390.83,BTC-27JUN25-150000-C,69.74,,0.0440237,0.0425,1,1724111224982,314802699,22
3.0,,,,,3.0,buy,59390.17,BTC-27SEP24-80000-C,58.58,,0.00577218,0.006,1,1724111205273,314802687,6283
0.5,,,,,0.5,sell,59379.61,BTC-6SEP24-66000-C,49.7,,0.01100301,0.0105,0,1724111171002,314802643,159
