amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.4,,,,,sell,27126.57,BTC-21SEP23-28000-C,49.93,0.00017309,0.0001,3,1695254354860,265094683,298
0.9,,,,,sell,27126.71,BTC-21SEP23-27000-P,27.68,0.00160269,0.0015,0,1695254348137,265094673,363
0.9,,,,,sell,27126.71,BTC-21SEP23-27250-C,25.16,0.00156241,0.0013,2,1695254347966,265094672,332
0.1,,,,,sell,27131.96,BTC-22SEP23-27000-P,28.58,0.00507064,0.0047,2,1695254329590,265094670,643
0.1,,,,,sell,27127.47,BTC-29SEP23-26000-P,34.92,0.00626546,0.006,3,1695254201552,265094642,4412
0.3,,,,,sell,27128.85,BTC-22SEP23-24500-P,80.33,0.00021895,0.0003,1,1695254185998,265094640,1152
0.7,,,,,buy,27128.35,BTC-28JUN24-28000-P,52.41,0.17986266,0.1805,0,1695254127825,265094633,149
0.9,,,,,sell,27135.6,BTC-29DEC23-30000-C,46.48,0.06138627,0.0615,0,1695254126028,265094628,2478
5.0,,,,,buy,27132.47,BTC-27OCT23-30000-C,43.9,0.02095177,0.021,3,1695254118257,265094626,1915
2.0,,,,,sell,27126.01,BTC-29DEC23-75000-C,84.16,0.00274226,0.0027,0,1695254024338,265094579,374
0.1,,,,,sell,27126.56,BTC-21SEP23-27500-C,32.86,0.00038442,0.0004,2,1695253992748,265094564,317
0.6,,,,,buy,27126.68,BTC-29SEP23-27500-C,31.81,0.01354979,0.0135,3,1695253984547,265094561,1852
1.3,,,,,buy,27126.08,BTC-29MAR24-70000-C,75.05,0.01492929,0.015,3,1695253965073,265094560,168
0.9,,,,,buy,27130.07,BTC-23SEP23-27500-C,32.2,0.00510797,0.005,1,1695253945457,265094539,29
7.9,,,,,buy,27140.51,BTC-29SEP23-27000-C,31.43,0.02195657,0.022,1,1695253922716,265094513,4055
1.1,,,,,buy,27140.5,BTC-23SEP23-27250-C,30.65,0.0083156,0.008,3,1695253918685,265094512,13
1.3,,,,,buy,27150.06,BTC-24NOV23-27000-P,41.85,0.06303557,0.063,0,1695253864863,265094465,218
0.1,,,,,sell,27150.03,BTC-23SEP23-25500-P,48.1,0.0007666,0.0008,3,1695253852310,265094457,10
0.8,,,,,sell,27149.32,BTC-22SEP23-26000-P,49.86,0.00101042,0.001,2,1695253834671,265094454,1281
0.1,,,,,sell,27145.96,BTC-29SEP23-27000-P,31.44,0.01592732,0.016,3,1695253741919,265094449,3300
0.6,,,,,buy,27150.03,BTC-22SEP23-27000-C,30.29,0.0105379,0.0105,1,1695253707006,265094441,2213
8.1,,,,,sell,27149.22,BTC-29MAR24-25000-P,50.32,0.09321535,0.093,2,1695253647091,265094430,364
0.8,,,,,buy,27148.31,BTC-29DEC23-32000-C,48.61,0.04607266,0.046,3,1695253642329,265094428,1244
4.0,,,,,sell,27143.63,BTC-22SEP23-26250-P,42.99,0.00128018,0.0012,2,1695253626971,265094424,12
0.2,,,,,sell,27134.86,BTC-29SEP23-26500-P,32.21,0.00979485,0.0095,2,1695253526303,265094390,992
0.7,,,,,sell,27137.89,BTC-24NOV23-26000-P,42.29,0.04692365,0.047,1,1695253504929,265094373,399
3.7,,,,,sell,27134.95,BTC-22SEP23-26500-P,35.84,0.00168139,0.0015,2,1695253345043,265094354,1088
1.1,,,,,sell,27138.08,BTC-22SEP23-26750-P,31.18,0.00276006,0.0024,2,1695253198457,265094349,22
1.9,,,,,buy,27134.74,BTC-24NOV23-31000-C,45.66,0.03158318,0.0315,2,1695253157004,265094342,209
0.1,,,,,buy,27134.98,BTC-22SEP23-25000-P,69.48,0.00037072,0.0004,3,1695253147351,265094340,1287
0.6,,,,,buy,27144.91,BTC-27OCT23-28000-C,39.8,0.03862583,0.0385,3,1695252915988,265094169,1539
0.1,,,,,sell,27152.9,BTC-22SEP23-27250-P,31.1,0.00976435,0.0095,1,1695252873431,265094132,13
0.8,,,,,sell,27151.82,BTC-29DEC23-28000-C,44.82,0.08490655,0.085,0,1695252848803,265094128,1062
0.2,,,,,buy,27150.41,BTC-22SEP23-27250-C,31.62,0.00612579,0.006,1,1695252843524,265094127,50
0.2,,,,,sell,27148.41,BTC-23SEP23-27000-P,31.37,0.00762735,0.0075,2,1695252841785,265094123,26
0.1,,,,,sell,27146.23,BTC-6OCT23-26000-P,33.67,0.01077591,0.0105,2,1695252836851,265094102,117
9.3,,,,,buy,27146.23,BTC-6OCT23-28500-C,35.25,0.01151231,0.0115,3,1695252831159,265094099,236
0.3,,,,,buy,27153.88,BTC-21SEP23-26750-P,34.58,0.00033975,0.0004,3,1695252629491,265093941,213
0.9,,,,,sell,27154.08,BTC-29DEC23-29000-C,45.47,0.07201395,0.072,0,1695252625451,265093940,941
0.3,,,,,sell,27146.83,BTC-21SEP23-27250-P,26.03,0.00592079,0.0055,1,1695252472608,265093868,177
1.0,,,,,buy,27149.68,BTC-29MAR24-100000-C,84.13,0.00702594,0.007,2,1695252355584,265093786,180
0.5,,,,,sell,27134.27,BTC-23SEP23-27250-P,32.13,0.01264663,0.0125,2,1695252281167,265093729,17
6.0,,,,,sell,27134.82,BTC-27OCT23-27000-P,38.69,0.04462432,0.044,3,1695252211669,265093720,875
0.1,,,,,sell,27138.9,BTC-21SEP23-27750-C,46.35,0.00049507,0.0004,3,1695252092410,265093695,145
0.1,,,,,buy,27129.71,BTC-29MAR24-27000-P,49.97,0.12855365,0.1285,2,1695252001812,265093623,209
0.6,,,,,buy,27117.02,BTC-21SEP23-27000-C,31.66,0.00640895,0.0065,0,1695251966341,265093597,262
10.0,,,,,sell,27092.03,BTC-21SEP23-28500-C,71.58,0.00013834,0.0001,3,1695251796555,265093467,185
0.9,,,,,sell,27090.78,BTC-29MAR24-30000-C,51.34,0.11510992,0.115,1,1695251723291,265093458,491
0.1,,,,,sell,27091.88,BTC-29SEP23-25500-P,38.51,0.00442428,0.0043,3,1695251703813,265093455,1355
1.9,,,,,sell,27085.94,BTC-27OCT23-38000-C,60.69,0.003742,0.0037,2,1695251606439,265093439,574
1.0,,,,,buy,27082.18,BTC-29MAR24-65000-C,73.02,0.01773632,0.0175,2,1695251510673,265093435,221
1.0,,,,,sell,27082.04,BTC-27OCT23-25000-P,40.83,0.01899844,0.019,3,1695251369090,265093427,1505
1.4,,,,,sell,27080.75,BTC-22SEP23-29000-C,60.81,0.00052903,0.0005,3,1695251320793,265093419,480
