amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.5,,,,sell,27075.03,BTC-9JUN23-24000-P,50.68,0.00072112,0.0005,3,1685836758869,256798316,625
1.0,,,,sell,27075.59,BTC-9JUN23-26500-C,34.13,0.02947446,0.03,1,1685836743788,256798315,1022
0.6,,,,sell,27079.25,BTC-9JUN23-29500-C,41.48,0.0012293,0.001,2,1685836724659,256798258,856
0.1,,,,sell,27074.36,BTC-5JUN23-27500-C,23.26,0.0012536,0.001,3,1685836667880,256798237,75
0.2,,,,sell,27073.88,BTC-5JUN23-27250-C,22.93,0.00345787,0.003,3,1685836612554,256798228,107
0.2,,,,sell,27073.6,BTC-5JUN23-27000-P,22.3,0.0046364,0.004,3,1685836606257,256798227,93
0.2,,,,sell,27071.31,BTC-16JUN23-27500-C,34.08,0.01963803,0.019,2,1685836554504,256798223,564
0.2,,,,sell,27066.91,BTC-4JUN23-27250-C,27.36,0.00109819,0.001,3,1685836528326,256798216,353
1.0,,,,sell,27084.92,BTC-16JUN23-28500-C,35.84,0.00945806,0.009,3,1685836147795,256798061,334
0.1,,,,sell,27076.45,BTC-9JUN23-26000-P,35.03,0.00370714,0.0035,0,1685835430033,256797921,770
0.4,,,,sell,27081.13,BTC-4JUN23-27000-P,22.34,0.00182373,0.0015,3,1685834891522,256797750,251
0.8,,,,sell,27079.64,BTC-4JUN23-26750-P,31.67,0.00069997,0.0005,1,1685834849794,256797738,252
0.1,,,,sell,27075.59,BTC-30JUN23-32000-C,43.47,0.00448927,0.0045,2,1685834443139,256797535,2392
0.4,,,,sell,27081.17,BTC-30JUN23-40000-C,65.26,0.00100217,0.001,3,1685834245793,256797397,3100
0.3,,,,sell,27079.05,BTC-23JUN23-28500-C,35.17,0.01449977,0.014,2,1685833729895,256796861,55
0.1,,,,sell,27075.25,BTC-28JUL23-26000-C,37.72,0.0808023,0.081,3,1685832925889,256796158,69
0.1,,,,sell,27079.81,BTC-4JUN23-27500-C,35.82,0.00026047,0.0005,3,1685832901449,256796127,353
0.1,,,,sell,27081.62,BTC-16JUN23-25500-P,37.27,0.00691666,0.0065,0,1685832576067,256795514,340
2.9,,,,buy,27081.62,BTC-28JUL23-22000-P,45.82,0.00914897,0.009,3,1685832563310,256795513,157
0.4,,,,sell,27060.08,BTC-30JUN23-26000-P,36.19,0.02107848,0.021,0,1685831876813,256794700,2521
0.3,,,,sell,27058.52,BTC-16JUN23-26500-P,35.61,0.01572221,0.016,3,1685831793696,256794472,444
0.1,,,,buy,27066.61,BTC-23JUN23-25500-P,37.34,0.01149193,0.0115,3,1685831783586,256794456,25
0.3,,,,sell,27052.62,BTC-9JUN23-27000-P,30.08,0.01344066,0.013,1,1685831064509,256794142,746
1.6,,,,sell,27053.24,BTC-4JUN23-27000-C,24.98,0.00450424,0.0045,1,1685830929826,256794124,144
1.0,,,,buy,27057.05,BTC-16JUN23-28000-C,34.95,0.01317384,0.013,1,1685830778631,256794093,500
3.8,,,,sell,27053.97,BTC-4JUN23-26500-C,51.43,0.02088894,0.0215,0,1685830468412,256794081,13
0.2,,,,buy,27054.89,BTC-28JUL23-27000-C,37.05,0.05903507,0.0595,0,1685830405747,256794075,233
1.7,,,,sell,27048.26,BTC-4JUN23-28500-P,0.0,0.05356586,0.0535,1,1685830308515,256794072,11
2.0,,,,buy,27048.84,BTC-5JUN23-28500-P,0.0,0.05338392,0.053,1,1685830305461,256794071,4
2.3,,,,buy,27042.94,BTC-16JUN23-27000-P,35.31,0.02368315,0.024,1,1685830237056,256794041,547
0.2,,,,buy,27051.06,BTC-5JUN23-27750-C,27.03,0.00082644,0.0005,3,1685830167998,256794003,73
0.2,,,,sell,27051.5,BTC-16JUN23-27000-C,34.54,0.02778196,0.0275,0,1685830112748,256793992,523
0.1,,,,buy,27053.15,BTC-16JUN23-30000-C,43.0,0.00357925,0.004,0,1685830063079,256793984,392
5.1,,,,buy,27046.42,BTC-30JUN23-36000-C,53.44,0.00177197,0.0015,3,1685829950965,256793967,981
6.6,,,,sell,27045.8,BTC-30JUN23-35000-C,51.52,0.00229078,0.002,2,1685829935146,256793955,3882
0.2,,,,sell,27044.5,BTC-30JUN23-33000-C,46.8,0.00382362,0.0035,3,1685829911365,256793952,1818
1.3,,,,buy,27044.09,BTC-30JUN23-34000-C,48.79,0.00296665,0.0025,3,1685829893898,256793947,1324
1.4,,,,sell,27054.19,BTC-16JUN23-32000-C,46.89,0.00129745,0.001,3,1685829811926,256793918,197
0.1,,,,sell,27043.33,BTC-9JUN23-29000-C,38.18,0.00227211,0.0015,2,1685829799017,256793870,943
30.6,,,,sell,27033.56,BTC-16JUN23-31000-C,45.19,0.00230544,0.002,2,1685829784450,256793809,367
0.1,,,,sell,27029.48,BTC-6JUN23-27250-C,27.03,0.00561536,0.0055,3,1685829736756,256793770,10
10.7,,,,buy,27029.29,BTC-6JUN23-28000-C,31.13,0.00135468,0.001,3,1685829734810,256793769,17
2.0,,,,buy,27026.74,BTC-9JUN23-27000-C,31.61,0.01630179,0.0165,0,1685829731344,256793765,1517
0.4,,,,sell,27025.89,BTC-30JUN23-27000-P,34.46,0.03576102,0.0355,0,1685829703793,256793655,2195
0.1,,,,sell,27007.76,BTC-16JUN23-25000-P,38.39,0.00493247,0.0045,1,1685829313341,256793490,341
0.7,,,,buy,26993.35,BTC-30JUN23-29000-C,36.84,0.01481681,0.0145,3,1685828800153,256793381,2869
0.6,,,,sell,26987.47,BTC-9JUN23-27500-C,32.3,0.0089512,0.0085,2,1685828748618,256793373,806
4.5,,,,buy,26975.09,BTC-5JUN23-26500-C,21.61,0.0190801,0.0185,1,1685828222724,256792980,2
0.1,,,,sell,27031.06,BTC-29DEC23-14000-P,60.34,0.00992848,0.01,2,1685827768458,256792214,95
0.1,,,,sell,27021.02,BTC-29DEC23-16000-P,55.02,0.01508379,0.0145,2,1685827675209,256792196,239
0.2,,,,sell,27010.27,BTC-29DEC23-12000-P,65.77,0.00577986,0.0065,2,1685827620491,256792163,123
0.2,,,,sell,27009.92,BTC-29DEC23-15000-P,58.06,0.01190284,0.0125,2,1685827602302,256792159,276
0.1,,,,buy,27007.0,BTC-29MAR24-22000-P,47.6,0.0731498,0.0715,2,1685827474002,256792082,21
0.1,,,,buy,27035.51,BTC-29MAR24-21000-P,48.42,0.06165695,0.0605,2,1685827397426,256791998,20
0.1,,,,buy,27018.42,BTC-29MAR24-25000-P,46.45,0.1157719,0.1145,2,1685827265270,256791928,46
0.1,,,,buy,27023.22,BTC-6JUN23-27500-C,29.6,0.00319328,0.0035,3,1685827230057,256791873,21
1.0,,,,buy,26997.18,BTC-25AUG23-24000-P,40.67,0.02848939,0.029,2,1685826844817,256791419,59
1.0,,,,sell,26977.96,BTC-5JUN23-26500-P,24.94,0.00117171,0.001,1,1685826801295,256791336,60
0.1,,,,sell,26951.92,BTC-23JUN23-29500-C,38.69,0.00750995,0.008,2,1685826781161,256791251,55
0.5,,,,sell,26949.73,BTC-16JUN23-26000-P,35.13,0.01124264,0.011,0,1685826773379,256791127,347
1.8,,,,sell,26967.48,BTC-9JUN23-28000-C,36.76,0.00541616,0.0055,3,1685826769293,256791029,1820
0.1,,,,sell,26988.48,BTC-6JUN23-28500-C,36.66,0.00054262,0.0005,3,1685826766334,256790987,28
0.1,,,,sell,26988.48,BTC-16JUN23-29000-C,38.75,0.0062224,0.0065,3,1685826766268,256790977,508
2.0,,,,sell,27013.42,BTC-9JUN23-28500-C,39.46,0.00350489,0.0035,3,1685826765848,256790894,816
0.3,,,,buy,27022.56,BTC-16JUN23-24000-P,44.84,0.00251519,0.0025,0,1685826763842,256790689,278
1.0,,,,buy,27022.38,BTC-9JUN23-30000-C,48.28,0.00085849,0.001,3,1685826717539,256790581,827
1.0,,,,buy,27049.83,BTC-9JUN23-23500-P,57.02,0.00064879,0.0005,3,1685826701974,256790411,357
0.3,,,,sell,27052.83,BTC-23JUN23-28000-C,35.63,0.01928348,0.0195,2,1685826695374,256790396,82
1.0,,,,buy,27065.0,BTC-25AUG23-32000-C,39.71,0.02203074,0.022,2,1685826596848,256790320,194
2.5,,,,buy,27076.15,BTC-30JUN23-28000-C,35.81,0.02467816,0.025,2,1685826320985,256790228,3221
0.6,,,,sell,27093.69,BTC-9JUN23-25500-P,38.37,0.00209467,0.002,3,1685825282481,256789829,509
1.0,,,,sell,27112.47,BTC-30JUN23-27000-C,35.47,0.04039763,0.041,1,1685824681515,256789733,2288
12.5,BLOCK-77255,2,BTC-STRG-6JUN23-27000_27250,sell,27118.98,BTC-6JUN23-27000-P,27.24,0.00702168,0.0067,0,1685824464673,256789570,12
0.2,,,,sell,27114.01,BTC-6JUN23-27000-C,27.29,0.01182317,0.0115,1,1685824220008,256789558,6
0.2,,,,buy,27108.8,BTC-29MAR24-27000-C,45.53,0.17492059,0.175,0,1685823788777,256789258,18
1.0,,,,buy,27103.99,BTC-30JUN23-30000-C,40.19,0.01044573,0.011,0,1685823371056,256789135,5848
0.1,,,,buy,27090.39,BTC-23JUN23-24000-P,44.65,0.00509449,0.0055,1,1685823246921,256789100,26
1.9,,,,sell,27089.85,BTC-23JUN23-30000-C,38.26,0.00634687,0.006,2,1685823215537,256789095,91
1.0,,,,sell,27101.2,BTC-6JUN23-27750-C,30.62,0.00236003,0.0025,2,1685822312631,256788300,7
0.6,,,,sell,27053.25,BTC-5JUN23-26750-P,26.13,0.00250985,0.0025,1,1685821888399,256787726,82
0.1,,,,buy,27046.46,BTC-30JUN23-23000-P,48.34,0.00612619,0.006,1,1685821887124,256787722,2271
0.6,,,,buy,27056.34,BTC-5JUN23-28000-C,31.47,0.00034962,0.0005,3,1685821881511,256787617,94
0.5,,,,sell,27079.89,BTC-29SEP23-29000-C,40.62,0.06620552,0.066,2,1685821878477,256787438,324
1.0,,,,buy,27079.89,BTC-30JUN23-25000-P,39.56,0.01289636,0.013,0,1685821878470,256787436,2386
0.6,,,,sell,27079.89,BTC-25AUG23-31000-C,38.87,0.02777787,0.028,2,1685821878462,256787432,94
